"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 6 10 138.382521142718 -15.6677139384911 146.760953777756
2 "002_fs1" 6 11 137.548817606926 -15.0999060570455 146.760953777756
2 "002_fs1" 6 12 136.714677876248 -14.5350598305207 146.760953777756
2 "002_fs1" 6 13 135.880100635191 -13.973075943833 146.760953777756
2 "002_fs1" 6 14 135.045084568265 -13.4138550818988 146.760953777756
2 "002_fs1" 6 15 134.209628359977 -12.8572979296345 146.760953777756
2 "002_fs1" 6 16 133.373730694836 -12.3033051719567 146.760953777756
2 "002_fs1" 6 17 132.53739025735 -11.7517774937816 146.760953777756
2 "002_fs1" 6 18 131.700605732029 -11.2026155800258 146.760953777756
2 "002_fs1" 6 19 130.863375803379 -10.6557201156056 146.760953777756
2 "002_fs1" 6 20 130.025699155909 -10.1109917854375 146.760953777756
2 "002_fs1" 6 21 129.187574474129 -9.56833127443787 146.760953777756
2 "002_fs1" 6 22 128.349000442546 -9.02763926752314 146.760953777756
2 "002_fs1" 6 23 127.509975745668 -8.48881644960969 146.760953777756
2 "002_fs1" 6 24 126.670499068005 -7.95176350561403 146.760953777756
2 "002_fs1" 6 25 125.830569094064 -7.41638112045248 146.760953777756
2 "002_fs1" 6 26 124.990184508353 -6.88256997904153 146.760953777756
2 "002_fs1" 6 27 124.149343995383 -6.35023076629759 146.760953777756
2 "002_fs1" 6 28 123.308046239659 -5.81926416713705 146.760953777756
2 "002_fs1" 6 29 122.466289925692 -5.28957086647634 146.760953777756
2 "002_fs1" 6 30 121.62407373799 -4.76105154923189 146.760953777756
2 "002_fs1" 6 31 120.78139636106 -4.23360690032015 146.760953777756
2 "002_fs1" 6 32 119.938256479411 -3.70713760465748 146.760953777756
2 "002_fs1" 6 33 119.094702491446 -3.18154434716033 146.760953777756
2 "002_fs1" 6 34 118.251441169024 -2.65672781274512 146.760953777756
2 "002_fs1" 6 35 117.408638010697 -2.13258868632826 146.760953777756
2 "002_fs1" 6 36 116.566209359417 -1.60902765282617 146.760953777756
2 "002_fs1" 6 37 115.724071558134 -1.08594539715529 146.760953777756
2 "002_fs1" 6 38 114.8821409498 -0.563242604232016 146.760953777756
2 "002_fs1" 6 39 114.040333877368 -0.0408199589727758 146.760953777756
2 "002_fs1" 6 40 113.198566683789 0.481421853705996 146.760953777756
2 "002_fs1" 7 1 156.821639898563 -27.5548652666345 150.893802419906
2 "002_fs1" 7 2 155.986568047108 -27.2020160496076 150.893802419906
2 "002_fs1" 7 3 155.153319538412 -26.8431657956343 150.893802419906
2 "002_fs1" 7 4 154.321898126584 -26.4784086404717 150.893802419906
2 "002_fs1" 7 5 153.492307565735 -26.1078387198768 150.893802419906
2 "002_fs1" 7 6 152.664551609974 -25.7315501696069 150.893802419906
2 "002_fs1" 7 7 151.838634013413 -25.3496371254189 150.893802419906
2 "002_fs1" 7 8 151.01455853016 -24.96219372307 150.893802419906
2 "002_fs1" 7 9 150.192328914327 -24.5693140983173 150.893802419906
2 "002_fs1" 7 10 149.371948920022 -24.1710923869178 150.893802419906
2 "002_fs1" 7 11 148.553422301358 -23.7676227246288 150.893802419906
2 "002_fs1" 7 12 147.736752812442 -23.3589992472072 150.893802419906
2 "002_fs1" 7 13 146.921944207387 -22.9453160904102 150.893802419906
2 "002_fs1" 7 14 146.109000240301 -22.5266673899948 150.893802419906
2 "002_fs1" 7 15 145.297924665295 -22.1031472817182 150.893802419906
2 "002_fs1" 7 16 144.488721236479 -21.6748499013375 150.893802419906
2 "002_fs1" 7 17 143.681393707963 -21.2418693846097 150.893802419906
2 "002_fs1" 7 18 142.875945833857 -20.8042998672919 150.893802419906
2 "002_fs1" 7 19 142.072381368272 -20.3622354851413 150.893802419906
2 "002_fs1" 7 20 141.270704065318 -19.915770373915 150.893802419906
2 "002_fs1" 7 21 140.470917679104 -19.4649986693699 150.893802419906
2 "002_fs1" 7 22 139.673025963741 -19.0100145072634 150.893802419906
2 "002_fs1" 7 23 138.877032673339 -18.5509120233523 150.893802419906
2 "002_fs1" 7 24 138.082941562008 -18.0877853533939 150.893802419906
2 "002_fs1" 7 25 137.290756383858 -17.6207286331453 150.893802419906
2 "002_fs1" 7 26 136.500480893 -17.1498359983634 150.893802419906
2 "002_fs1" 7 27 135.712118843542 -16.6752015848055 150.893802419906
2 "002_fs1" 7 28 134.925673989597 -16.1969195282286 150.893802419906
2 "002_fs1" 7 29 134.141150085273 -15.7150839643898 150.893802419906
2 "002_fs1" 7 30 133.358550884681 -15.2297890290462 150.893802419906
2 "002_fs1" 7 31 132.577880141931 -14.741128857955 150.893802419906
