"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY"
"amont" "37" "037_fs3" 11 -44.2053054599121 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 44.2053054599121
"amont" "37" "037_fs3" 12 -38.1656455064077 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 38.1656455064077
"amont" "37" "037_fs3" 13 -27.6997617021496 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 27.6997617021496
"amont" "37" "037_fs3" 14 -14.6586625648333 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 14.6586625648333
"amont" "37" "037_fs3" 15 -3.93001368453861 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 3.93001368453861
"amont" "37" "037_fs3" 16 4.97001050601034 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 4.97001050601034
"amont" "37" "037_fs3" 17 13.443845129242 "37.037_fs3" "Lees Athas" "Lees Athas.amont" 5.52 84.271 "15.2" "1" 13.443845129242
"amont" "38" "038_fs1" 1 -5.82957808946404 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 5.82957808946404
"amont" "38" "038_fs1" 2 -35.9976969997488 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 35.9976969997488
"amont" "38" "038_fs1" 3 -82.9369135512169 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 82.9369135512169
"amont" "38" "038_fs1" 4 -117.696970660846 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 117.696970660846
"amont" "38" "038_fs1" 5 -77.7487251528664 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 77.7487251528664
"amont" "38" "038_fs1" 6 -40.5373587644986 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 40.5373587644986
"amont" "38" "038_fs1" 7 -4.02825427975711 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 4.02825427975711
"amont" "38" "038_fs1" 8 8.02589528409163 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 8.02589528409163
"amont" "38" "038_fs1" 9 14.4500664064985 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 14.4500664064985
"amont" "38" "038_fs1" 10 20.197745375055 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 20.197745375055
"amont" "38" "038_fs1" 11 22.3340134883198 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 22.3340134883198
"amont" "38" "038_fs1" 12 21.0232416316165 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 21.0232416316165
"amont" "38" "038_fs1" 13 18.9386506245757 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 18.9386506245757
"amont" "38" "038_fs1" 14 17.7761502845421 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 17.7761502845421
"amont" "38" "038_fs1" 15 8.71522113539231 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 8.71522113539231
"amont" "38" "038_fs1" 16 6.56787128431466 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 6.56787128431466
"amont" "38" "038_fs1" 17 1.85559940489981 "38.038_fs1" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 1.85559940489981
"amont" "38" "038_fs2" 1 -4.32621461081135 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 4.32621461081135
"amont" "38" "038_fs2" 2 1.07712732451523 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 1.07712732451523
"amont" "38" "038_fs2" 3 36.1380304631572 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 36.1380304631572
"amont" "38" "038_fs2" 4 98.936912529971 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 98.936912529971
"amont" "38" "038_fs2" 5 123.610416318789 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 123.610416318789
"amont" "38" "038_fs2" 6 44.9292792039976 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 44.9292792039976
"amont" "38" "038_fs2" 7 5.75535660500287 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 5.75535660500287
"amont" "38" "038_fs2" 8 -7.02438650326954 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 7.02438650326954
"amont" "38" "038_fs2" 9 4.0147487526412 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 4.0147487526412
"amont" "38" "038_fs2" 10 37.3624273839066 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 37.3624273839066
"amont" "38" "038_fs2" 11 55.0226794154546 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 55.0226794154546
"amont" "38" "038_fs2" 12 59.9732604322043 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 59.9732604322043
"amont" "38" "038_fs2" 13 50.5799181873353 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 50.5799181873353
"amont" "38" "038_fs2" 14 36.1790147066031 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 36.1790147066031
"amont" "38" "038_fs2" 15 25.5423908055043 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 25.5423908055043
"amont" "38" "038_fs2" 16 19.6633614054015 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 19.6633614054015
"amont" "38" "038_fs2" 17 14.6845282725241 "38.038_fs2" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 14.6845282725241
"amont" "38" "038_fs3" 1 -4.93501673224523 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 4.93501673224523
"amont" "38" "038_fs3" 2 -34.9897352808868 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 34.9897352808868
"amont" "38" "038_fs3" 3 -83.3427060157612 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 83.3427060157612
"amont" "38" "038_fs3" 4 -120.677614983022 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 120.677614983022
"amont" "38" "038_fs3" 5 -98.1040686729665 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 98.1040686729665
"amont" "38" "038_fs3" 6 -7.91356446801589 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 7.91356446801589
"amont" "38" "038_fs3" 7 41.3328755499392 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 41.3328755499392
"amont" "38" "038_fs3" 8 57.2746314642886 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 57.2746314642886
"amont" "38" "038_fs3" 9 25.3881294376802 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 25.3881294376802
"amont" "38" "038_fs3" 10 -19.4378808623641 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 19.4378808623641
"amont" "38" "038_fs3" 11 -52.9544202595228 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 52.9544202595228
"amont" "38" "038_fs3" 12 -79.8857891557079 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 79.8857891557079
"amont" "38" "038_fs3" 13 -89.135726329894 "38.038_fs3" "Lees Athas" "Lees Athas.amont" 7.06 89.897 "15.2" "1" 89.135726329894
"amont" "39" "039_fs1" 1 -15.8980242785545 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 15.8980242785545
"amont" "39" "039_fs1" 2 -27.8609634209076 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 27.8609634209076
"amont" "39" "039_fs1" 3 -66.3727659447757 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 66.3727659447757
"amont" "39" "039_fs1" 4 -98.1557257725255 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 98.1557257725255
"amont" "39" "039_fs1" 5 -92.3884696314029 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 92.3884696314029
"amont" "39" "039_fs1" 6 -39.6240382619511 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 39.6240382619511
"amont" "39" "039_fs1" 7 19.686054873662 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 19.686054873662
"amont" "39" "039_fs1" 8 43.5460467455139 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 43.5460467455139
"amont" "39" "039_fs1" 9 65.8996899904034 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 65.8996899904034
"amont" "39" "039_fs1" 10 81.1288637326309 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 81.1288637326309
"amont" "39" "039_fs1" 11 87.3761776906676 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 87.3761776906676
"amont" "39" "039_fs1" 12 94.6661673877193 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 94.6661673877193
"amont" "39" "039_fs1" 13 100.275808461269 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 100.275808461269
"amont" "39" "039_fs1" 14 100.844955905853 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 100.844955905853
"amont" "39" "039_fs1" 15 99.6434662008824 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 99.6434662008824
"amont" "39" "039_fs1" 16 96.0187280027059 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 96.0187280027059
"amont" "39" "039_fs1" 17 90.7258820765377 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 90.7258820765377
"amont" "39" "039_fs1" 18 88.6417580331525 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 88.6417580331525
"amont" "39" "039_fs1" 19 79.7804588357076 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 79.7804588357076
"amont" "39" "039_fs1" 20 72.8812135937113 "39.039_fs1" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 72.8812135937113
"amont" "39" "039_fs2" 1 32.6824821116585 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 32.6824821116585
"amont" "39" "039_fs2" 2 25.0479138877155 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 25.0479138877155
"amont" "39" "039_fs2" 3 -19.6218127835941 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 19.6218127835941
"amont" "39" "039_fs2" 4 -77.0356184634065 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 77.0356184634065
"amont" "39" "039_fs2" 5 -88.4884985302903 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 88.4884985302903
"amont" "39" "039_fs2" 6 -25.5327612842018 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 25.5327612842018
"amont" "39" "039_fs2" 7 38.7127628822732 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 38.7127628822732
"amont" "39" "039_fs2" 8 80.8767466802478 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 80.8767466802478
"amont" "39" "039_fs2" 9 95.7921928226239 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 95.7921928226239
"amont" "39" "039_fs2" 10 86.6828407550651 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 86.6828407550651
"amont" "39" "039_fs2" 11 75.8207016754568 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 75.8207016754568
"amont" "39" "039_fs2" 12 65.6477858475924 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 65.6477858475924
"amont" "39" "039_fs2" 13 60.3396853416178 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 60.3396853416178
"amont" "39" "039_fs2" 14 52.7828637591429 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 52.7828637591429
"amont" "39" "039_fs2" 15 51.2179619859618 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 51.2179619859618
"amont" "39" "039_fs2" 16 48.7836380080111 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 48.7836380080111
"amont" "39" "039_fs2" 17 43.408149727381 "39.039_fs2" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 43.408149727381
"amont" "39" "039_fs3" 1 33.0905312124556 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 33.0905312124556
"amont" "39" "039_fs3" 2 33.9439385098727 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 33.9439385098727
"amont" "39" "039_fs3" 3 49.7506623300845 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 49.7506623300845
"amont" "39" "039_fs3" 4 93.6318724469706 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 93.6318724469706
"amont" "39" "039_fs3" 5 109.573400287234 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 109.573400287234
"amont" "39" "039_fs3" 6 62.8367658933379 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 62.8367658933379
"amont" "39" "039_fs3" 7 -18.9844565132073 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 18.9844565132073
"amont" "39" "039_fs3" 8 -54.9801822487925 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 54.9801822487925
"amont" "39" "039_fs3" 9 -66.7899987603283 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 66.7899987603283
"amont" "39" "039_fs3" 10 -55.8490981789418 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 55.8490981789418
"amont" "39" "039_fs3" 11 -41.2618283319998 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 41.2618283319998
"amont" "39" "039_fs3" 12 -28.5862000730125 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 28.5862000730125
"amont" "39" "039_fs3" 13 -22.740289695058 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 22.740289695058
"amont" "39" "039_fs3" 14 -15.1809922990354 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 15.1809922990354
"amont" "39" "039_fs3" 15 -8.85735846901642 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 8.85735846901642
"amont" "39" "039_fs3" 16 -4.19657705998307 "39.039_fs3" "Lees Athas" "Lees Athas.amont" 9.399 98.874 "15.3" "1" 4.19657705998307
"amont" "40" "040_fs1" 1 -30.1231088860481 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 30.1231088860481
"amont" "40" "040_fs1" 2 -39.4247667079248 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.4247667079248
"amont" "40" "040_fs1" 3 -88.0356225144233 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 88.0356225144233
"amont" "40" "040_fs1" 4 -121.712864858576 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 121.712864858576
"amont" "40" "040_fs1" 5 -106.706670761698 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 106.706670761698
"amont" "40" "040_fs1" 6 -14.2094129911753 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.2094129911753
"amont" "40" "040_fs1" 7 32.5565713372416 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 32.5565713372416
"amont" "40" "040_fs1" 8 66.4213072066056 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 66.4213072066056
"amont" "40" "040_fs1" 9 81.626942098218 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 81.626942098218
"amont" "40" "040_fs1" 10 88.3096276265347 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 88.3096276265347
"amont" "40" "040_fs1" 11 88.4414007505436 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 88.4414007505436
"amont" "40" "040_fs1" 12 84.8184801818722 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 84.8184801818722
"amont" "40" "040_fs1" 13 82.9627797499838 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 82.9627797499838
"amont" "40" "040_fs1" 14 83.3087573601802 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 83.3087573601802
"amont" "40" "040_fs1" 15 83.8742717934701 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 83.8742717934701
"amont" "40" "040_fs1" 16 84.0060183823942 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 84.0060183823942
"amont" "40" "040_fs1" 17 84.455728275613 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 84.455728275613
"amont" "40" "040_fs1" 18 79.7277148472532 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 79.7277148472532
"amont" "40" "040_fs1" 19 76.5786074218382 "40.040_fs1" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 76.5786074218382
"amont" "40" "040_fs2" 1 -26.0726782614798 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 26.0726782614798
"amont" "40" "040_fs2" 2 -22.5010956706226 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.5010956706226
"amont" "40" "040_fs2" 3 16.7707218795849 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 16.7707218795849
"amont" "40" "040_fs2" 4 62.2358783240156 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 62.2358783240156
"amont" "40" "040_fs2" 5 48.8726584395488 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 48.8726584395488
"amont" "40" "040_fs2" 6 -12.3740838200343 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 12.3740838200343
"amont" "40" "040_fs2" 7 -35.7470614842367 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 35.7470614842367
"amont" "40" "040_fs2" 8 -56.6906167646058 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 56.6906167646058
"amont" "40" "040_fs2" 9 -53.4647973287389 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 53.4647973287389
"amont" "40" "040_fs2" 10 -45.5795604007602 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.5795604007602
"amont" "40" "040_fs2" 11 -33.4889835748079 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 33.4889835748079
"amont" "40" "040_fs2" 12 -22.4574776897774 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.4574776897774
"amont" "40" "040_fs2" 13 -15.2228366767384 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 15.2228366767384
"amont" "40" "040_fs2" 14 -3.39032477077396 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 3.39032477077396
"amont" "40" "040_fs2" 15 5.04597533666094 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 5.04597533666094
"amont" "40" "040_fs2" 16 14.2345224166475 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.2345224166475
"amont" "40" "040_fs2" 17 17.9001266665515 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 17.9001266665515
"amont" "40" "040_fs2" 18 24.3404341398653 "40.040_fs2" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 24.3404341398653
"amont" "40" "040_fs3" 1 -10.8558096184522 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 10.8558096184522
"amont" "40" "040_fs3" 2 -7.15766387070096 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 7.15766387070096
"amont" "40" "040_fs3" 3 39.7429792049381 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.7429792049381
"amont" "40" "040_fs3" 4 105.104861826555 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 105.104861826555
"amont" "40" "040_fs3" 5 93.2284555527373 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 93.2284555527373
"amont" "40" "040_fs3" 6 18.8880940606796 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 18.8880940606796
"amont" "40" "040_fs3" 7 -41.5137226589031 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 41.5137226589031
"amont" "40" "040_fs3" 8 -67.8472013710575 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 67.8472013710575
"amont" "40" "040_fs3" 9 -71.2874415355262 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 71.2874415355262
"amont" "40" "040_fs3" 10 -58.8367246600998 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 58.8367246600998
"amont" "40" "040_fs3" 11 -45.2458906980849 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.2458906980849
"amont" "40" "040_fs3" 12 -31.1429991308745 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 31.1429991308745
"amont" "40" "040_fs3" 13 -23.9410978458646 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 23.9410978458646
"amont" "40" "040_fs3" 14 -18.7840316639533 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 18.7840316639533
"amont" "40" "040_fs3" 15 -14.6414465166585 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 14.6414465166585
"amont" "40" "040_fs3" 16 -11.4173868528301 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 11.4173868528301
"amont" "40" "040_fs3" 17 -11.2971833964433 "40.040_fs3" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 11.2971833964433
"amont" "40" "040_fs4" 1 25.684753296789 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 25.684753296789
"amont" "40" "040_fs4" 2 39.7868694191784 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 39.7868694191784
"amont" "40" "040_fs4" 3 84.8050462048313 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 84.8050462048313
"amont" "40" "040_fs4" 4 102.102330550404 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 102.102330550404
"amont" "40" "040_fs4" 5 53.6812679654106 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 53.6812679654106
"amont" "40" "040_fs4" 6 -4.87600368050704 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 4.87600368050704
"amont" "40" "040_fs4" 7 -41.3403607438221 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 41.3403607438221
"amont" "40" "040_fs4" 8 -68.8660935649941 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 68.8660935649941
"amont" "40" "040_fs4" 9 -71.4743214080092 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 71.4743214080092
"amont" "40" "040_fs4" 10 -58.0704500665959 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 58.0704500665959
"amont" "40" "040_fs4" 11 -45.0007219785842 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 45.0007219785842
"amont" "40" "040_fs4" 12 -35.2248603827975 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 35.2248603827975
"amont" "40" "040_fs4" 13 -22.2377844272943 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 22.2377844272943
"amont" "40" "040_fs4" 14 -10.3869363410625 "40.040_fs4" "Lees Athas" "Lees Athas.amont" 7.092 89.745 "15.4" "1" 10.3869363410625
