"treatment" "poisson" "fs" "time" "Y" "poisson_fs" "pool" "origin_treatment" "weight" "height" "temperature_ellerby" "bief" "absY" "weight_class" "height_class"
"amont" "20" "020_fs1" 5 144.425626991082 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 144.425626991082 "moyen-" "moyen+"
"amont" "20" "020_fs1" 6 95.0562042022678 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 95.0562042022678 "moyen-" "moyen+"
"amont" "20" "020_fs1" 7 70.6868417102555 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 70.6868417102555 "moyen-" "moyen+"
"amont" "20" "020_fs1" 8 -45.7564655167031 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 45.7564655167031 "moyen-" "moyen+"
"amont" "20" "020_fs1" 9 -7.41870464124167 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 7.41870464124167 "moyen-" "moyen+"
"amont" "20" "020_fs1" 10 -10.2669130969324 "20.020_fs1" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 10.2669130969324 "moyen-" "moyen+"
"amont" "20" "020_fs2" 1 -87.9059454502669 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 87.9059454502669 "moyen-" "moyen+"
"amont" "20" "020_fs2" 2 -47.8873485895325 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 47.8873485895325 "moyen-" "moyen+"
"amont" "20" "020_fs2" 3 13.7761445558428 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 13.7761445558428 "moyen-" "moyen+"
"amont" "20" "020_fs2" 4 69.4084950973053 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 69.4084950973053 "moyen-" "moyen+"
"amont" "20" "020_fs2" 5 62.3742122127315 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 62.3742122127315 "moyen-" "moyen+"
"amont" "20" "020_fs2" 6 7.55097940150137 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 7.55097940150137 "moyen-" "moyen+"
"amont" "20" "020_fs2" 7 -25.5833367169685 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 25.5833367169685 "moyen-" "moyen+"
"amont" "20" "020_fs2" 8 -56.3773420507964 "20.020_fs2" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 56.3773420507964 "moyen-" "moyen+"
"amont" "20" "020_fs3" 1 -17.5889309584258 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 17.5889309584258 "moyen-" "moyen+"
"amont" "20" "020_fs3" 2 -23.8250237984925 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 23.8250237984925 "moyen-" "moyen+"
"amont" "20" "020_fs3" 3 -64.6537855126707 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 64.6537855126707 "moyen-" "moyen+"
"amont" "20" "020_fs3" 4 -148.117012403381 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 148.117012403381 "moyen-" "moyen+"
"amont" "20" "020_fs3" 5 170.335461752052 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 170.335461752052 "moyen-" "moyen+"
"amont" "20" "020_fs3" 6 -149.076278797971 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 149.076278797971 "moyen-" "moyen+"
"amont" "20" "020_fs3" 7 -113.885540314293 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 113.885540314293 "moyen-" "moyen+"
"amont" "20" "020_fs3" 8 -61.855437288427 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 61.855437288427 "moyen-" "moyen+"
"amont" "20" "020_fs3" 9 -35.1024236081906 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 35.1024236081906 "moyen-" "moyen+"
"amont" "20" "020_fs3" 10 -26.0032635201046 "20.020_fs3" "Lees Athas" "Lees Athas.amont" 5.177 81.969 "16.5" "3-4" 26.0032635201046 "moyen-" "moyen+"
"amont" "21" "021_fs1" 1 -26.6563437967784 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 26.6563437967784 "léger" "petit"
"amont" "21" "021_fs1" 2 -17.8417819974998 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 17.8417819974998 "léger" "petit"
"amont" "21" "021_fs1" 3 72.1545329529328 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 72.1545329529328 "léger" "petit"
"amont" "21" "021_fs1" 4 111.009667599566 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 111.009667599566 "léger" "petit"
"amont" "21" "021_fs1" 5 56.9672352731128 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 56.9672352731128 "léger" "petit"
"amont" "21" "021_fs1" 6 -40.0505852286583 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 40.0505852286583 "léger" "petit"
"amont" "21" "021_fs1" 7 -83.2151567549377 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 83.2151567549377 "léger" "petit"
"amont" "21" "021_fs1" 8 -99.0555972178735 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 99.0555972178735 "léger" "petit"
"amont" "21" "021_fs1" 9 -96.0805319808277 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 96.0805319808277 "léger" "petit"
"amont" "21" "021_fs1" 10 -102.375348271111 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 102.375348271111 "léger" "petit"
"amont" "21" "021_fs1" 11 -91.0142740637553 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 91.0142740637553 "léger" "petit"
"amont" "21" "021_fs1" 12 -91.1721808361723 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 91.1721808361723 "léger" "petit"
"amont" "21" "021_fs1" 13 -49.8667831973835 "21.021_fs1" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 49.8667831973835 "léger" "petit"
"amont" "21" "021_fs2" 1 5.35652226922127 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 5.35652226922127 "léger" "petit"
"amont" "21" "021_fs2" 2 -1.05841964761288 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 1.05841964761288 "léger" "petit"
"amont" "21" "021_fs2" 3 -89.0822722489931 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 89.0822722489931 "léger" "petit"
"amont" "21" "021_fs2" 4 -163.398127391338 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 163.398127391338 "léger" "petit"
"amont" "21" "021_fs2" 5 172.908054530736 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 172.908054530736 "léger" "petit"
"amont" "21" "021_fs2" 6 -127.71505835214 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 127.71505835214 "léger" "petit"
"amont" "21" "021_fs2" 7 -90.9797124647962 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 90.9797124647962 "léger" "petit"
"amont" "21" "021_fs2" 8 -54.6985741660545 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 54.6985741660545 "léger" "petit"
"amont" "21" "021_fs2" 9 -39.9996639128474 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 39.9996639128474 "léger" "petit"
"amont" "21" "021_fs2" 10 -38.7212588718087 "21.021_fs2" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 38.7212588718087 "léger" "petit"
"amont" "21" "021_fs3" 1 28.9584445898541 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 28.9584445898541 "léger" "petit"
"amont" "21" "021_fs3" 2 38.8021849644762 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 38.8021849644762 "léger" "petit"
"amont" "21" "021_fs3" 3 162.23690014124 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 162.23690014124 "léger" "petit"
"amont" "21" "021_fs3" 4 -163.414989394575 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 163.414989394575 "léger" "petit"
"amont" "21" "021_fs3" 5 163.488929023447 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 163.488929023447 "léger" "petit"
"amont" "21" "021_fs3" 6 70.7660171849626 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 70.7660171849626 "léger" "petit"
"amont" "21" "021_fs3" 7 -16.1376565101532 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 16.1376565101532 "léger" "petit"
"amont" "21" "021_fs3" 8 -0.803043669887757 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 0.803043669887757 "léger" "petit"
"amont" "21" "021_fs3" 9 54.4237978200028 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 54.4237978200028 "léger" "petit"
"amont" "21" "021_fs3" 10 87.7256784609636 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 87.7256784609636 "léger" "petit"
"amont" "21" "021_fs3" 11 106.988198413321 "21.021_fs3" "Cauterets" "Cauterets.amont" 1.888 61.223 "16.5" "3-4" 106.988198413321 "léger" "petit"
"amont" "22" "022_fs1" 1 24.7197195500448 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 24.7197195500448 "lourd" "grand"
"amont" "22" "022_fs1" 2 34.5125159164485 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 34.5125159164485 "lourd" "grand"
"amont" "22" "022_fs1" 3 95.8197289012954 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 95.8197289012954 "lourd" "grand"
"amont" "22" "022_fs1" 4 111.315156102035 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 111.315156102035 "lourd" "grand"
"amont" "22" "022_fs1" 5 141.355242738759 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 141.355242738759 "lourd" "grand"
"amont" "22" "022_fs1" 6 112.696544386283 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 112.696544386283 "lourd" "grand"
"amont" "22" "022_fs1" 7 63.0549918739772 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 63.0549918739772 "lourd" "grand"
"amont" "22" "022_fs1" 8 10.7568669085254 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 10.7568669085254 "lourd" "grand"
"amont" "22" "022_fs1" 9 -6.98520746719953 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 6.98520746719953 "lourd" "grand"
"amont" "22" "022_fs1" 10 -37.3157910896329 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 37.3157910896329 "lourd" "grand"
"amont" "22" "022_fs1" 11 -48.4552097000739 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 48.4552097000739 "lourd" "grand"
"amont" "22" "022_fs1" 12 -60.43003095196 "22.022_fs1" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 60.43003095196 "lourd" "grand"
"amont" "22" "022_fs2" 1 33.7788585923091 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 33.7788585923091 "lourd" "grand"
"amont" "22" "022_fs2" 2 7.27192611120614 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 7.27192611120614 "lourd" "grand"
"amont" "22" "022_fs2" 3 -53.1142600060974 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 53.1142600060974 "lourd" "grand"
"amont" "22" "022_fs2" 4 -126.523466579255 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 126.523466579255 "lourd" "grand"
"amont" "22" "022_fs2" 5 -139.440646190712 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 139.440646190712 "lourd" "grand"
"amont" "22" "022_fs2" 6 -72.0514975866412 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 72.0514975866412 "lourd" "grand"
"amont" "22" "022_fs2" 7 2.98623868451241 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 2.98623868451241 "lourd" "grand"
"amont" "22" "022_fs2" 8 29.9006555706906 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 29.9006555706906 "lourd" "grand"
"amont" "22" "022_fs2" 9 51.3736462828165 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 51.3736462828165 "lourd" "grand"
"amont" "22" "022_fs2" 10 18.1678996562725 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 18.1678996562725 "lourd" "grand"
"amont" "22" "022_fs2" 11 -4.06076398742999 "22.022_fs2" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 4.06076398742999 "lourd" "grand"
"amont" "22" "022_fs3" 1 18.0506012727853 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 18.0506012727853 "lourd" "grand"
"amont" "22" "022_fs3" 2 -14.2390835851323 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 14.2390835851323 "lourd" "grand"
"amont" "22" "022_fs3" 3 -64.6106380349799 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 64.6106380349799 "lourd" "grand"
"amont" "22" "022_fs3" 4 -121.066795974467 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 121.066795974467 "lourd" "grand"
"amont" "22" "022_fs3" 5 -114.676095431632 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 114.676095431632 "lourd" "grand"
"amont" "22" "022_fs3" 6 -43.9920656587839 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 43.9920656587839 "lourd" "grand"
"amont" "22" "022_fs3" 7 47.1484940412444 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 47.1484940412444 "lourd" "grand"
"amont" "22" "022_fs3" 8 116.981316844719 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 116.981316844719 "lourd" "grand"
"amont" "22" "022_fs3" 9 130.881493992851 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 130.881493992851 "lourd" "grand"
"amont" "22" "022_fs3" 10 134.748828661233 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 134.748828661233 "lourd" "grand"
"amont" "22" "022_fs3" 11 135.711918026225 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 135.711918026225 "lourd" "grand"
"amont" "22" "022_fs3" 12 126.230734418767 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 126.230734418767 "lourd" "grand"
"amont" "22" "022_fs3" 13 115.636452429352 "22.022_fs3" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 115.636452429352 "lourd" "grand"
"amont" "22" "022_fs4" 1 28.2109268992455 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 28.2109268992455 "lourd" "grand"
"amont" "22" "022_fs4" 2 2.8647173467408 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 2.8647173467408 "lourd" "grand"
"amont" "22" "022_fs4" 3 -28.4961173314718 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 28.4961173314718 "lourd" "grand"
"amont" "22" "022_fs4" 4 -62.0493079129713 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 62.0493079129713 "lourd" "grand"
"amont" "22" "022_fs4" 5 -67.9376709519164 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 67.9376709519164 "lourd" "grand"
"amont" "22" "022_fs4" 6 -35.0290880084352 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 35.0290880084352 "lourd" "grand"
"amont" "22" "022_fs4" 7 9.23872625497404 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 9.23872625497404 "lourd" "grand"
"amont" "22" "022_fs4" 8 52.1417079770501 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 52.1417079770501 "lourd" "grand"
"amont" "22" "022_fs4" 9 88.2430129018373 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 88.2430129018373 "lourd" "grand"
"amont" "22" "022_fs4" 10 103.076639521172 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 103.076639521172 "lourd" "grand"
"amont" "22" "022_fs4" 11 97.4765859060919 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 97.4765859060919 "lourd" "grand"
"amont" "22" "022_fs4" 12 99.7890779268791 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 99.7890779268791 "lourd" "grand"
"amont" "22" "022_fs4" 13 101.876098724745 "22.022_fs4" "Lees Athas" "Lees Athas.amont" 10.54 103.871 "16.5" "3-4" 101.876098724745 "lourd" "grand"
"amont" "23" "023_fs1" 1 -16.6351246926948 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 16.6351246926948 "moyen+" "moyen+"
"amont" "23" "023_fs1" 2 28.1563703899695 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 28.1563703899695 "moyen+" "moyen+"
"amont" "23" "023_fs1" 3 110.343360213104 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 110.343360213104 "moyen+" "moyen+"
"amont" "23" "023_fs1" 4 151.354672760429 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 151.354672760429 "moyen+" "moyen+"
"amont" "23" "023_fs1" 5 95.4160520968484 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 95.4160520968484 "moyen+" "moyen+"
"amont" "23" "023_fs1" 6 50.6658205646273 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 50.6658205646273 "moyen+" "moyen+"
"amont" "23" "023_fs1" 7 -12.2768172631066 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 12.2768172631066 "moyen+" "moyen+"
"amont" "23" "023_fs1" 8 -35.5199978182944 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 35.5199978182944 "moyen+" "moyen+"
"amont" "23" "023_fs1" 9 -25.8094502036559 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 25.8094502036559 "moyen+" "moyen+"
"amont" "23" "023_fs1" 10 0.412039845634013 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 0.412039845634013 "moyen+" "moyen+"
"amont" "23" "023_fs1" 11 62.7007571713879 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 62.7007571713879 "moyen+" "moyen+"
"amont" "23" "023_fs1" 12 88.309272257205 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 88.309272257205 "moyen+" "moyen+"
"amont" "23" "023_fs1" 13 100.105067578286 "23.023_fs1" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 100.105067578286 "moyen+" "moyen+"
"amont" "23" "023_fs2" 1 27.0909982320873 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 27.0909982320873 "moyen+" "moyen+"
"amont" "23" "023_fs2" 2 19.6051106914637 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 19.6051106914637 "moyen+" "moyen+"
"amont" "23" "023_fs2" 3 83.8423764551338 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 83.8423764551338 "moyen+" "moyen+"
"amont" "23" "023_fs2" 4 150.695166252733 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 150.695166252733 "moyen+" "moyen+"
"amont" "23" "023_fs2" 5 168.119965511225 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 168.119965511225 "moyen+" "moyen+"
"amont" "23" "023_fs2" 6 132.980080649 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 132.980080649 "moyen+" "moyen+"
"amont" "23" "023_fs2" 7 60.5715592447534 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 60.5715592447534 "moyen+" "moyen+"
"amont" "23" "023_fs2" 8 -10.7053116299178 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 10.7053116299178 "moyen+" "moyen+"
"amont" "23" "023_fs2" 9 -37.4728119278409 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 37.4728119278409 "moyen+" "moyen+"
"amont" "23" "023_fs2" 10 -16.965283860269 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 16.965283860269 "moyen+" "moyen+"
"amont" "23" "023_fs2" 11 -3.13426503223371 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 3.13426503223371 "moyen+" "moyen+"
"amont" "23" "023_fs2" 12 5.92754592777931 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 5.92754592777931 "moyen+" "moyen+"
"amont" "23" "023_fs2" 13 19.0856167971139 "23.023_fs2" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 19.0856167971139 "moyen+" "moyen+"
"amont" "23" "023_fs3" 1 46.7056598340357 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 46.7056598340357 "moyen+" "moyen+"
"amont" "23" "023_fs3" 2 45.9017464200869 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 45.9017464200869 "moyen+" "moyen+"
"amont" "23" "023_fs3" 3 85.9369246748498 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 85.9369246748498 "moyen+" "moyen+"
"amont" "23" "023_fs3" 4 138.870955076354 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 138.870955076354 "moyen+" "moyen+"
"amont" "23" "023_fs3" 5 159.541081504283 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 159.541081504283 "moyen+" "moyen+"
"amont" "23" "023_fs3" 6 122.031416301333 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 122.031416301333 "moyen+" "moyen+"
"amont" "23" "023_fs3" 7 34.4754788077244 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 34.4754788077244 "moyen+" "moyen+"
"amont" "23" "023_fs3" 8 3.90653339536988 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 3.90653339536988 "moyen+" "moyen+"
"amont" "23" "023_fs3" 9 -25.4143887376026 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 25.4143887376026 "moyen+" "moyen+"
"amont" "23" "023_fs3" 10 -26.2023038532469 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 26.2023038532469 "moyen+" "moyen+"
"amont" "23" "023_fs3" 11 -35.008174961743 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 35.008174961743 "moyen+" "moyen+"
"amont" "23" "023_fs3" 12 -33.3011530067106 "23.023_fs3" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 33.3011530067106 "moyen+" "moyen+"
"amont" "23" "023_fs4" 1 -26.2311391257969 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 26.2311391257969 "moyen+" "moyen+"
"amont" "23" "023_fs4" 2 -5.6183158825846 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 5.6183158825846 "moyen+" "moyen+"
"amont" "23" "023_fs4" 3 83.6895822680532 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 83.6895822680532 "moyen+" "moyen+"
"amont" "23" "023_fs4" 4 127.198700254361 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 127.198700254361 "moyen+" "moyen+"
"amont" "23" "023_fs4" 5 75.6894691352701 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 75.6894691352701 "moyen+" "moyen+"
"amont" "23" "023_fs4" 6 24.0289487262468 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 24.0289487262468 "moyen+" "moyen+"
"amont" "23" "023_fs4" 7 -26.290814218335 "23.023_fs4" "Lees Athas" "Lees Athas.amont" 6.277 86.834 "16.6" "3-4" 26.290814218335 "moyen+" "moyen+"
