"treatment" "poisson" "fs" "frame" "ratio"
"amont" "24" "024_fs1" "12" 121.479332920747
"amont" "24" "024_fs1" "13" 118.428800325535
"amont" "24" "024_fs2" "1" 14.7029913651745
"amont" "24" "024_fs2" "2" 13.1947972493249
"amont" "24" "024_fs2" "3" 77.5163138899223
"amont" "24" "024_fs2" "4" 129.719485186483
"amont" "24" "024_fs2" "5" 74.9749395893207
"amont" "24" "024_fs2" "6" 14.1802437719235
"amont" "24" "024_fs2" "7" -10.4570408629789
"amont" "24" "024_fs2" "8" -42.3700023715773
"amont" "24" "024_fs2" "9" -39.7461937336032
"amont" "24" "024_fs2" "10" 29.302194069088
"amont" "24" "024_fs2" "11" 35.7226938168415
"amont" "25" "025_fs1" "1" 6.15867433187267
"amont" "25" "025_fs1" "2" -8.44884201224249
"amont" "25" "025_fs1" "3" -88.2044528683989
"amont" "25" "025_fs1" "4" -136.853760822077
"amont" "25" "025_fs1" "5" -69.3759794308613
"amont" "25" "025_fs1" "6" 10.0566870280441
"amont" "25" "025_fs1" "7" 56.9445452523486
"amont" "25" "025_fs1" "8" 74.7562234390638
"amont" "25" "025_fs1" "9" 68.0356750210088
"amont" "25" "025_fs1" "10" 66.4641828901068
"amont" "25" "025_fs1" "11" 58.2853436946048
"amont" "25" "025_fs1" "12" 60.1390510016519
"amont" "25" "025_fs2" "1" -56.4250325308695
"amont" "25" "025_fs2" "2" -57.1301010458299
"amont" "25" "025_fs2" "3" -133.822948995437
"amont" "25" "025_fs2" "4" -173.193947358634
"amont" "25" "025_fs2" "5" -127.910863880736
"amont" "25" "025_fs2" "6" -57.4103860492557
"amont" "25" "025_fs2" "7" -15.7561944258339
"amont" "25" "025_fs2" "8" 16.6334399295823
"amont" "25" "025_fs2" "9" 17.2867957064304
"amont" "25" "025_fs2" "10" -19.1241174630007
"amont" "25" "025_fs2" "11" -46.5788744055163
"amont" "25" "025_fs2" "12" -66.7323174629253
"amont" "25" "025_fs2" "13" -102.102213414582
"amont" "25" "025_fs3" "1" -12.7900673216718
"amont" "25" "025_fs3" "2" 0.0409808325491952
"amont" "25" "025_fs3" "3" 34.2154806171646
"amont" "25" "025_fs3" "4" 138.415494985864
"amont" "25" "025_fs3" "5" 127.773209792436
"amont" "25" "025_fs3" "6" 30.5753042685515
"amont" "25" "025_fs3" "7" -57.4030501504745
"amont" "25" "025_fs3" "8" -87.3508415434121
"amont" "25" "025_fs3" "9" -106.053384486276
"amont" "25" "025_fs3" "10" -82.8782123148469
"amont" "25" "025_fs3" "11" -54.2373211519367
"amont" "25" "025_fs3" "12" -34.3555132276418
"amont" "25" "025_fs3" "13" -18.5527168902609
"amont" "26" "026_fs1" "1" 43.1758836856679
"amont" "26" "026_fs1" "2" 49.8581235513355
"amont" "26" "026_fs1" "3" 122.993495365837
"amont" "26" "026_fs1" "4" 166.750915805796
"amont" "26" "026_fs1" "5" 157.887834958062
"amont" "26" "026_fs1" "6" 136.96129134598
"amont" "26" "026_fs1" "7" 74.1792211482563
"amont" "26" "026_fs1" "8" 37.2179351189
"amont" "26" "026_fs1" "9" 19.1648432726109
"amont" "26" "026_fs1" "10" 20.7917132696107
"amont" "26" "026_fs2" "1" 21.6769619826942
"amont" "26" "026_fs2" "2" 53.428788291222
"amont" "26" "026_fs2" "3" 112.223859151387
"amont" "26" "026_fs2" "4" 127.248252532907
"amont" "26" "026_fs2" "5" 67.8860041700845
"amont" "26" "026_fs2" "6" 18.9282446736046
"amont" "26" "026_fs2" "7" -22.5761355999648
"amont" "26" "026_fs2" "8" -55.856085452624
"amont" "26" "026_fs2" "9" -87.3275789946236
"amont" "26" "026_fs2" "10" -95.3697748125179
"aval" "27" "027_fs1" "1" -26.3178480392715
"aval" "27" "027_fs1" "2" -8.32065467819177
"aval" "27" "027_fs1" "3" 54.3981351284667
"aval" "27" "027_fs1" "4" 97.2434752563833
"aval" "27" "027_fs1" "5" 107.494981027048
"aval" "27" "027_fs1" "6" 55.6304577987077
"aval" "27" "027_fs1" "7" 11.0425173402693
"aval" "27" "027_fs1" "8" -34.5760401809811
"aval" "27" "027_fs1" "9" -77.249613479523
"aval" "27" "027_fs1" "10" -85.224940436837
"aval" "27" "027_fs1" "11" -103.964144583494
"aval" "27" "027_fs1" "12" -107.887901524906
"aval" "27" "027_fs2" "1" -19.0601846445311
"aval" "27" "027_fs2" "2" -2.3964233850715
"aval" "27" "027_fs2" "3" 57.2379668988398
"aval" "27" "027_fs2" "4" 108.220708095059
"aval" "27" "027_fs2" "5" 121.990157183934
"aval" "27" "027_fs2" "6" 56.3804157899001
"aval" "27" "027_fs2" "7" -0.582159829900775
"aval" "27" "027_fs2" "8" -54.7773662206066
"aval" "27" "027_fs2" "9" -84.7571779244277
"aval" "27" "027_fs2" "10" -93.6456190232541
"aval" "27" "027_fs2" "11" -107.40292809297
"aval" "27" "027_fs3" "1" 48.2300742949339
"aval" "27" "027_fs3" "2" 12.9278001852562
"aval" "27" "027_fs3" "3" -39.5128112030766
"aval" "27" "027_fs3" "4" -80.211612347276
"aval" "27" "027_fs3" "5" -39.1637764436987
"aval" "27" "027_fs3" "6" 26.1325293451467
"aval" "27" "027_fs3" "7" 55.3519080268711
"aval" "27" "027_fs3" "8" 48.7894248332972
"aval" "29" "029_fs1" "1" -10.2527801212902
"aval" "29" "029_fs1" "2" -75.7263819422574
"aval" "29" "029_fs1" "3" -162.222937945111
"aval" "29" "029_fs1" "4" -175.349254930981
"aval" "29" "029_fs1" "5" -62.1856740566805
"aval" "29" "029_fs1" "6" 12.5501027955392
"aval" "29" "029_fs1" "7" 49.0984435378593
"aval" "29" "029_fs1" "8" 13.457896716645
"aval" "29" "029_fs1" "9" -36.0972366094334
"aval" "29" "029_fs2" "1" 21.7302957639837
"aval" "29" "029_fs2" "2" 96.6351388827681
"aval" "29" "029_fs2" "3" 173.655205915534
"aval" "29" "029_fs2" "4" 157.528067053854
"aval" "29" "029_fs2" "5" 56.0322562953627
"aval" "29" "029_fs2" "6" -11.4859017122673
"aval" "29" "029_fs2" "7" -63.4306756725959
"aval" "29" "029_fs2" "8" -47.0728396496756
"aval" "29" "029_fs2" "9" -11.1811258422037
"amont" "37" "037_fs1" "1" 40.8229585494398
"amont" "37" "037_fs1" "2" 30.5134167880914
"amont" "37" "037_fs1" "3" 10.3922268850838
"amont" "37" "037_fs1" "4" -40.4098611006381
"amont" "37" "037_fs1" "5" -90.6933534256417
"amont" "37" "037_fs1" "6" -71.4695844611522
"amont" "37" "037_fs1" "7" -22.3472586858654
"amont" "37" "037_fs1" "8" 17.2031263197998
"amont" "37" "037_fs1" "9" 58.9097507366801
"amont" "37" "037_fs1" "10" 86.2649420432937
"amont" "37" "037_fs1" "11" 108.46397869295
"amont" "37" "037_fs1" "12" 120.623755921388
"amont" "37" "037_fs1" "13" 120.266785131482
"amont" "37" "037_fs1" "14" 133.125804255018
"amont" "37" "037_fs1" "15" 137.133610684994
"amont" "37" "037_fs1" "16" 132.134082034444
"amont" "37" "037_fs1" "17" 124.329507252103
"amont" "37" "037_fs1" "18" 122.236357958275
"amont" "37" "037_fs1" "19" 117.574799192006
"amont" "37" "037_fs1" "20" 109.040552288615
"amont" "37" "037_fs1" "21" 101.192397992819
"amont" "37" "037_fs1" "22" 95.7714219495037
"amont" "37" "037_fs2" "1" 38.7312148929037
"amont" "37" "037_fs2" "2" 37.5583379402412
"amont" "37" "037_fs2" "3" 52.812822377121
"amont" "37" "037_fs2" "4" 92.0482102352533
"amont" "37" "037_fs2" "5" 132.936547585313
"amont" "37" "037_fs2" "6" 75.2194779251018
"amont" "37" "037_fs2" "7" 1.66489605204771
"amont" "37" "037_fs2" "8" -54.4310677353976
"amont" "37" "037_fs2" "9" -46.444920453018
"amont" "37" "037_fs2" "10" -24.5176630852126
"amont" "37" "037_fs2" "11" -18.6551776691623
"amont" "37" "037_fs2" "12" -57.1389626593836
"amont" "37" "037_fs3" "1" 41.6195441806571
"amont" "37" "037_fs3" "2" 54.0284326920749
"amont" "37" "037_fs3" "3" 88.1644063243588
"amont" "37" "037_fs3" "4" 128.893497604298
"amont" "37" "037_fs3" "5" 123.637936096949
"amont" "37" "037_fs3" "6" 52.9380492099574
"amont" "37" "037_fs3" "7" 20.5700782636289
"amont" "37" "037_fs3" "8" -18.2623405161521
"amont" "37" "037_fs3" "9" -58.0780527935647
"amont" "37" "037_fs3" "10" -61.9764708054819
"amont" "37" "037_fs3" "11" -58.4162811663258
"amont" "37" "037_fs3" "12" -55.7519501249476
"amont" "37" "037_fs3" "13" -44.914812293064
"amont" "37" "037_fs3" "14" -27.6359153314621
"amont" "37" "037_fs3" "15" -19.4325126323203
"amont" "37" "037_fs3" "16" -4.3795770981194
"amont" "37" "037_fs3" "17" 9.46173806218968
"amont" "38" "038_fs1" "1" -10.3564524878562
"amont" "38" "038_fs1" "2" -46.9985794160241
"amont" "38" "038_fs1" "3" -92.5529890347858
"amont" "38" "038_fs1" "4" -160.293202973367
"amont" "38" "038_fs1" "5" -120.394223554325
"amont" "38" "038_fs1" "6" -73.2858822848144
"amont" "38" "038_fs1" "7" -28.6724590929293
"amont" "38" "038_fs1" "8" -8.87202039303062
"amont" "38" "038_fs1" "9" 5.10644162209729
"amont" "38" "038_fs1" "10" 16.4162320929937
"amont" "38" "038_fs1" "11" 28.4303396939997
"amont" "38" "038_fs1" "12" 32.4984602365582
"amont" "38" "038_fs1" "13" 30.6998170467458
"amont" "38" "038_fs1" "14" 33.7191902511951
"amont" "38" "038_fs1" "15" 16.6058705963854
"amont" "38" "038_fs1" "16" 13.6534734664402
"amont" "38" "038_fs1" "17" 5.58900023126202
"amont" "38" "038_fs2" "1" -5.59090859411552
"amont" "38" "038_fs2" "2" 1.41575071329908
"amont" "38" "038_fs2" "3" 44.7985002046516
"amont" "38" "038_fs2" "4" 134.060728721739
"amont" "38" "038_fs2" "5" 166.269797357967
"amont" "38" "038_fs2" "6" 81.8414731851126
"amont" "38" "038_fs2" "7" 47.1483790257381
"amont" "38" "038_fs2" "8" -6.51538348305724
"amont" "38" "038_fs2" "9" -0.8821514602175
"amont" "38" "038_fs2" "10" 35.1779709036063
"amont" "38" "038_fs2" "11" 70.4483301298673
"amont" "38" "038_fs2" "12" 95.5139790807168
"amont" "38" "038_fs2" "13" 93.8310147574209
"amont" "38" "038_fs2" "14" 70.5473012221785
"amont" "38" "038_fs2" "15" 49.6914656269153
"amont" "38" "038_fs2" "16" 34.8360324876507
"amont" "38" "038_fs2" "17" 26.7909807651266
"amont" "38" "038_fs3" "1" -7.93660815184765
"amont" "38" "038_fs3" "2" -41.1978361856396
"amont" "38" "038_fs3" "3" -106.032059046429
"amont" "38" "038_fs3" "4" -160.875130510656
"amont" "38" "038_fs3" "5" -143.972331307691
"amont" "38" "038_fs3" "6" -34.0661473845597
"amont" "38" "038_fs3" "7" 23.6427011141068
"amont" "38" "038_fs3" "8" 79.1940879116555
"amont" "38" "038_fs3" "9" 58.3806588555307
"amont" "38" "038_fs3" "10" -12.412910898047
"amont" "38" "038_fs3" "11" -59.7491832222753
"amont" "38" "038_fs3" "12" -97.8328755820908
"amont" "38" "038_fs3" "13" -116.090671924163
"amont" "39" "039_fs1" "1" -23.4074307862225
"amont" "39" "039_fs1" "2" -42.5873474727996
"amont" "39" "039_fs1" "3" -71.2929363600081
"amont" "39" "039_fs1" "4" -114.644583229258
"amont" "39" "039_fs1" "5" -130.343879304871
"amont" "39" "039_fs1" "6" -79.7042197721173
"amont" "39" "039_fs1" "7" 7.35954036946896
"amont" "39" "039_fs1" "8" 36.1498271107266
"amont" "39" "039_fs1" "9" 75.7112611547206
"amont" "39" "039_fs1" "10" 112.85058800364
"amont" "39" "039_fs1" "11" 120.584840012569
"amont" "39" "039_fs1" "12" 126.150170217648
"amont" "39" "039_fs1" "13" 132.472581460849
"amont" "39" "039_fs1" "14" 138.880824761461
"amont" "39" "039_fs1" "15" 137.184340649333
"amont" "39" "039_fs1" "16" 131.890974926753
"amont" "39" "039_fs1" "17" 127.802565604117
"amont" "39" "039_fs1" "18" 126.735173533654
"amont" "39" "039_fs1" "19" 113.91493391891
"amont" "39" "039_fs1" "20" 103.353279059301
"amont" "39" "039_fs2" "1" 41.2979751364922
"amont" "39" "039_fs2" "2" 27.7694163523319
"amont" "39" "039_fs2" "3" -19.3095885515114
"amont" "39" "039_fs2" "4" -93.1084666848208
"amont" "39" "039_fs2" "5" -124.200576374584
"amont" "39" "039_fs2" "6" -53.1809660395699
"amont" "39" "039_fs2" "7" 30.5145913520747
"amont" "39" "039_fs2" "8" 114.75526835596
"amont" "39" "039_fs2" "9" 140.274258252115
"amont" "39" "039_fs2" "10" 122.374901937085
"amont" "39" "039_fs2" "11" 112.135962003977
"amont" "39" "039_fs2" "12" 96.2452120641248
"amont" "39" "039_fs2" "13" 90.3535046040769
"amont" "39" "039_fs2" "14" 78.7966751998069
"amont" "39" "039_fs2" "15" 66.6155503927455
"amont" "39" "039_fs2" "16" 63.9213854717894
"amont" "39" "039_fs2" "17" 51.9604884848991
"amont" "39" "039_fs3" "1" 46.7824814344016
"amont" "39" "039_fs3" "2" 50.3859784006447
"amont" "39" "039_fs3" "3" 72.2360653456541
"amont" "39" "039_fs3" "4" 122.85959149346
"amont" "39" "039_fs3" "5" 136.036623203361
"amont" "39" "039_fs3" "6" 107.491857608627
"amont" "39" "039_fs3" "7" 7.91887074517592
"amont" "39" "039_fs3" "8" -65.5487627164592
"amont" "39" "039_fs3" "9" -95.5699991322515
"amont" "39" "039_fs3" "10" -98.7521173992616
"amont" "39" "039_fs3" "11" -75.9754828514604
"amont" "39" "039_fs3" "12" -56.8455912269824
"amont" "39" "039_fs3" "13" -48.2352452623505
"amont" "39" "039_fs3" "14" -40.4175924079453
"amont" "39" "039_fs3" "15" -29.1460929519699
"amont" "39" "039_fs3" "16" -27.1209368317327
"amont" "40" "040_fs1" "1" -40.320312892719
"amont" "40" "040_fs1" "2" -44.7692377526682
"amont" "40" "040_fs1" "3" -114.482353473757
"amont" "40" "040_fs1" "4" -161.158120640886
"amont" "40" "040_fs1" "5" -147.536162181118
"amont" "40" "040_fs1" "6" -48.0642668833165
"amont" "40" "040_fs1" "7" 16.8838686898347
"amont" "40" "040_fs1" "8" 73.7875326178018
"amont" "40" "040_fs1" "9" 104.458200856023
"amont" "40" "040_fs1" "10" 118.13073702929
"amont" "40" "040_fs1" "11" 124.864782288069
"amont" "40" "040_fs1" "12" 121.492181432831
"amont" "40" "040_fs1" "13" 116.204627175698
"amont" "40" "040_fs1" "14" 118.286424922205
"amont" "40" "040_fs1" "15" 119.002295043542
"amont" "40" "040_fs1" "16" 117.597004768494
"amont" "40" "040_fs1" "17" 120.440717300829
"amont" "40" "040_fs1" "18" 110.95559107831
"amont" "40" "040_fs1" "19" 105.107491373324
"amont" "40" "040_fs2" "1" -34.3704683706255
"amont" "40" "040_fs2" "2" -28.374612007674
"amont" "40" "040_fs2" "3" 10.7701752877699
"amont" "40" "040_fs2" "4" 80.8142419916843
"amont" "40" "040_fs2" "5" 80.8605665138117
"amont" "40" "040_fs2" "6" 20.3508498007242
"amont" "40" "040_fs2" "7" -22.0329980410793
"amont" "40" "040_fs2" "8" -69.0745280091626
"amont" "40" "040_fs2" "9" -74.6625430830235
"amont" "40" "040_fs2" "10" -65.8144255529824
"amont" "40" "040_fs2" "11" -51.9090198221951
"amont" "40" "040_fs2" "12" -36.80943325097
"amont" "40" "040_fs2" "13" -28.8673389164778
"amont" "40" "040_fs2" "14" -17.7574947690532
"amont" "40" "040_fs2" "15" -5.3019139997769
"amont" "40" "040_fs2" "16" 1.10266812746136
"amont" "40" "040_fs2" "17" 11.0509485964347
"amont" "40" "040_fs2" "18" 24.6013492261449
"amont" "40" "040_fs3" "1" -9.02146565179999
"amont" "40" "040_fs3" "2" -3.00339751719991
"amont" "40" "040_fs3" "3" 46.0126096287921
"amont" "40" "040_fs3" "4" 141.072451538651
"amont" "40" "040_fs3" "5" 131.97799746971
"amont" "40" "040_fs3" "6" 50.0913148860544
"amont" "40" "040_fs3" "7" -31.3627340621008
"amont" "40" "040_fs3" "8" -85.6268313975381
"amont" "40" "040_fs3" "9" -98.2161424390154
"amont" "40" "040_fs3" "10" -93.9564885226386
"amont" "40" "040_fs3" "11" -68.6564099009998
"amont" "40" "040_fs3" "12" -47.2330199416171
"amont" "40" "040_fs3" "13" -47.6129102295512
"amont" "40" "040_fs3" "14" -41.8886904328936
"amont" "40" "040_fs3" "15" -36.9143069820437
"amont" "40" "040_fs3" "16" -28.6861272017861
"amont" "40" "040_fs3" "17" -23.1815155049145
"amont" "40" "040_fs4" "1" 34.2197095970047
"amont" "40" "040_fs4" "2" 52.0726618405986
"amont" "40" "040_fs4" "3" 98.5384254392619
"amont" "40" "040_fs4" "4" 140.199833595921
"amont" "40" "040_fs4" "5" 86.1798306702093
"amont" "40" "040_fs4" "6" 27.7547057856389
"amont" "40" "040_fs4" "7" -19.8743410689986
"amont" "40" "040_fs4" "8" -66.6770698004156
"amont" "40" "040_fs4" "9" -92.545489428828
"amont" "40" "040_fs4" "10" -87.6657948299673
"amont" "40" "040_fs4" "11" -76.3611944691104
"amont" "40" "040_fs4" "12" -62.4781393254892
"amont" "40" "040_fs4" "13" -39.0365060342909
"amont" "40" "040_fs4" "14" -29.7883764453376
"amont" "40" "040_fs4" "15" -14.7100004380546
"amont" "40" "040_fs4" "16" -4.95398303142804
"amont" "41" "041_fs1" "1" -5.02593479017136
"amont" "41" "041_fs1" "2" -11.2395848172523
"amont" "41" "041_fs1" "3" -53.7105908662107
"amont" "41" "041_fs1" "4" -118.350707876551
"amont" "41" "041_fs1" "5" -93.0980290119086
"amont" "41" "041_fs1" "6" -36.9155927793267
"amont" "41" "041_fs1" "7" 20.7474721557822
"amont" "41" "041_fs1" "8" 67.5197593658466
"amont" "41" "041_fs1" "9" 65.1914695351739
"amont" "41" "041_fs1" "10" 60.2577050931912
"amont" "41" "041_fs1" "11" 57.1162662048638
"amont" "41" "041_fs1" "12" 52.6134462363587
"amont" "41" "041_fs1" "13" 42.618331657628
"amont" "41" "041_fs1" "14" 45.4205379927677
"amont" "41" "041_fs1" "15" 30.6069073586302
"amont" "41" "041_fs2" "1" -23.4898473324916
"amont" "41" "041_fs2" "2" 10.7066260953534
"amont" "41" "041_fs2" "3" 63.1243879951165
"amont" "41" "041_fs2" "4" 105.21485479282
"amont" "41" "041_fs2" "5" 44.9307743336678
"amont" "41" "041_fs2" "6" -52.5324883297931
"amont" "41" "041_fs2" "7" -82.817311163919
"amont" "41" "041_fs2" "8" -71.155070722194
"amont" "41" "041_fs2" "9" -30.7521829543817
"amont" "41" "041_fs2" "10" -8.86039434290751
"amont" "41" "041_fs2" "11" 24.5743803796442
"amont" "41" "041_fs2" "12" 2.39987269158092
"amont" "42" "042_fs1" "1" 10.0980450864018
"amont" "42" "042_fs1" "2" 22.2424837164022
"amont" "42" "042_fs1" "3" 84.0323677293635
"amont" "42" "042_fs1" "4" 147.696645112211
"amont" "42" "042_fs1" "5" 163.180724303365
"amont" "42" "042_fs1" "6" 81.5173781413081
"amont" "42" "042_fs1" "7" -12.5605702736479
"amont" "42" "042_fs1" "8" -60.1026473213436
"amont" "42" "042_fs1" "9" -57.4425326983663
"amont" "42" "042_fs1" "10" -9.93220615338288
"amont" "42" "042_fs1" "11" 22.3529313200691
"amont" "42" "042_fs1" "12" 55.1935065005971
"amont" "42" "042_fs1" "13" 88.7804226446184
"amont" "42" "042_fs1" "14" 107.439269829453
"amont" "42" "042_fs2" "1" -31.6535745233529
"amont" "42" "042_fs2" "2" -14.7799351112703
"amont" "42" "042_fs2" "3" 67.6570254420665
"amont" "42" "042_fs2" "4" 161.396859648609
"amont" "42" "042_fs2" "5" 166.552024958416
"amont" "42" "042_fs2" "6" 124.609576360022
"amont" "42" "042_fs2" "7" 37.1282943474047
"amont" "42" "042_fs2" "8" -55.434792921887
"amont" "42" "042_fs2" "9" -76.5553489444875
"amont" "42" "042_fs2" "10" -74.6806639443752
"amont" "42" "042_fs2" "11" -69.4134408302368
"amont" "42" "042_fs2" "12" -65.3084004750361
"amont" "42" "042_fs2" "13" -69.7219709594006
"amont" "42" "042_fs2" "14" -22.6709109376164
"amont" "42" "042_fs3" "1" -31.2290770122539
"amont" "42" "042_fs3" "2" -11.0768634077849
"amont" "42" "042_fs3" "3" 39.7528096638479
"amont" "42" "042_fs3" "4" 118.726098511587
"amont" "42" "042_fs3" "5" 159.549687300851
"amont" "42" "042_fs3" "6" 133.952967895516
"amont" "42" "042_fs3" "7" 86.2963167841572
"amont" "42" "042_fs3" "8" 41.4492121966091
"amont" "42" "042_fs3" "9" 8.12522022411252
"amont" "42" "042_fs3" "10" -14.4798006789809
"amont" "42" "042_fs3" "11" -0.58678335450881
"amont" "42" "042_fs3" "12" 8.89476134715511
"amont" "42" "042_fs3" "13" 23.9579111530745
"amont" "42" "042_fs3" "14" 36.1607933244682
"amont" "42" "042_fs4" "1" 40.2789293313924
"amont" "42" "042_fs4" "2" 49.1079140691225
"amont" "42" "042_fs4" "3" 96.4363617475015
"amont" "42" "042_fs4" "4" 167.657489907356
"amont" "42" "042_fs4" "5" -174.996257056262
"amont" "42" "042_fs4" "6" 138.735995371952
"amont" "42" "042_fs4" "7" 57.0648747311992
"amont" "42" "042_fs4" "8" 5.52570487322089
"amont" "42" "042_fs4" "9" -49.8377728611078
"amont" "42" "042_fs4" "10" -29.8269852613
"amont" "42" "042_fs4" "11" -46.5865853055725
"amont" "42" "042_fs4" "12" -32.3256922105411
"amont" "42" "042_fs4" "13" -17.2137361184578
"amont" "42" "042_fs4" "14" -2.14654006452352
"amont" "42" "042_fs4" "15" 8.9031850024756
"amont" "42" "042_fs4" "16" 14.4367676496338
"amont" "45" "045_fs1" "1" -20.5706592779815
"amont" "45" "045_fs1" "2" -58.4930753615262
"amont" "45" "045_fs1" "3" -96.4736341890929
"amont" "45" "045_fs1" "4" -135.669272238722
"amont" "45" "045_fs1" "5" -89.9342058151182
"amont" "45" "045_fs1" "6" -1.27435116633231
"amont" "45" "045_fs1" "7" 41.7275374994614
"amont" "45" "045_fs1" "8" 68.3149907921496
"amont" "45" "045_fs1" "9" 88.4282538132763
"amont" "45" "045_fs1" "10" 100.510651841639
"amont" "45" "045_fs1" "11" 105.207706813022
"amont" "45" "045_fs1" "12" 118.406868788112
"amont" "45" "045_fs1" "13" 120.924635874561
"amont" "45" "045_fs1" "14" 120.831354565772
"amont" "45" "045_fs1" "15" 120.020604905522
"amont" "45" "045_fs1" "16" 122.259687610598
"amont" "45" "045_fs2" "1" 12.2175195485077
"amont" "45" "045_fs2" "2" 2.28658828210683
"amont" "45" "045_fs2" "3" -55.6052446935877
"amont" "45" "045_fs2" "4" -99.0444967065465
"amont" "45" "045_fs2" "5" -133.922352821578
"amont" "45" "045_fs2" "6" -66.851761038508
"amont" "45" "045_fs2" "7" -20.1733518633357
"amont" "45" "045_fs2" "8" -39.3888908208206
"amont" "45" "045_fs2" "9" -83.2186183552851
"amont" "45" "045_fs2" "10" -116.543893304277
"amont" "45" "045_fs2" "11" -122.843663381633
"amont" "45" "045_fs2" "12" -97.9551405861146
"amont" "45" "045_fs2" "13" -63.403662974416
"amont" "45" "045_fs2" "14" -16.7115351403285
"amont" "45" "045_fs2" "15" 4.44364632352273
"amont" "45" "045_fs2" "16" 32.3057586770908
"amont" "45" "045_fs2" "17" 32.4603956870732
"amont" "45" "045_fs2" "18" 21.5512575953964
"amont" "45" "045_fs3" "1" 12.0053236675931
"amont" "45" "045_fs3" "2" -17.743193460809
"amont" "45" "045_fs3" "3" -97.3587209188093
"amont" "45" "045_fs3" "4" -156.30544360008
"amont" "45" "045_fs3" "5" -120.469812020618
"amont" "45" "045_fs3" "6" -60.6993336828461
"amont" "45" "045_fs3" "7" 16.9647701550812
"amont" "45" "045_fs3" "8" 69.8401156418531
"amont" "45" "045_fs3" "9" 84.7046516645613
"amont" "45" "045_fs3" "10" 84.5205987929194
"amont" "45" "045_fs3" "11" 79.2623953307627
"amont" "45" "045_fs3" "12" 76.3338856891727
"amont" "45" "045_fs3" "13" 76.5393191396852
"amont" "45" "045_fs3" "14" 66.2856886736389
"amont" "45" "045_fs3" "15" 66.2461992204829
"amont" "45" "045_fs3" "16" 60.7894943245793
"amont" "46" "046_fs1" "1" -33.9683823480029
"amont" "46" "046_fs1" "2" 5.33448093610335
"amont" "46" "046_fs1" "3" 69.6103115041362
"amont" "46" "046_fs1" "4" 122.418176722329
"amont" "46" "046_fs1" "5" 98.6829040009177
"amont" "46" "046_fs1" "6" 43.3760956003201
"amont" "46" "046_fs1" "7" -16.9400094489664
"amont" "46" "046_fs1" "8" -65.7162097644941
"amont" "46" "046_fs1" "9" -70.0357919327788
"amont" "46" "046_fs1" "10" -68.1871225344166
"amont" "46" "046_fs1" "11" -62.8687397743901
"amont" "46" "046_fs1" "12" -70.5892444804824
"amont" "46" "046_fs1" "13" -72.3759277486506
"amont" "46" "046_fs1" "14" -71.0583442115522
"amont" "46" "046_fs1" "15" -71.4139844982554
"amont" "46" "046_fs1" "16" -59.599148420058
"amont" "46" "046_fs1" "17" -49.5278538736617
"amont" "46" "046_fs1" "18" -38.8626918424702
"amont" "46" "046_fs1" "19" -21.8378179676883
"amont" "46" "046_fs2" "1" 0.819802330082183
"amont" "46" "046_fs2" "2" -29.9361826401952
"amont" "46" "046_fs2" "3" -79.8513761298451
"amont" "46" "046_fs2" "4" -126.266230975715
"amont" "46" "046_fs2" "5" -56.6564270747481
"amont" "46" "046_fs2" "6" -6.52949701786878
"amont" "46" "046_fs2" "7" 45.3701423495577
"amont" "46" "046_fs2" "8" 39.7498681478482
"amont" "46" "046_fs2" "9" 33.1712454662634
"amont" "46" "046_fs2" "10" 11.3523197849337
"amont" "46" "046_fs2" "11" -14.5995373650304
"amont" "46" "046_fs2" "12" -40.6635246288693
"amont" "46" "046_fs2" "13" -41.7845731599263
"amont" "46" "046_fs2" "14" -44.7745183183123
"amont" "46" "046_fs2" "15" -52.0584795712794
"amont" "46" "046_fs3" "1" -3.56481481925113
"amont" "46" "046_fs3" "2" 3.43616498903145
"amont" "46" "046_fs3" "3" 59.0350575593606
"amont" "46" "046_fs3" "4" 96.0452120256563
"amont" "46" "046_fs3" "5" 105.456992387843
"amont" "46" "046_fs3" "6" 57.9797873956645
"amont" "46" "046_fs3" "7" -26.8254690340715
"amont" "46" "046_fs3" "8" -67.8941612174649
"amont" "46" "046_fs3" "9" -54.8669762352909
"amont" "46" "046_fs3" "10" -53.660622198321
"amont" "46" "046_fs3" "11" -55.0024741450853
"amont" "46" "046_fs3" "12" -69.1373093839449
"amont" "46" "046_fs3" "13" -75.639784223693
"amont" "46" "046_fs3" "14" -91.585638594405
"amont" "46" "046_fs3" "15" -105.29591672888
"amont" "46" "046_fs3" "16" -115.412772875883
"amont" "46" "046_fs3" "17" -118.356238227338
"aval" "167" "167_fs1" "1" 15.2812607590415
"aval" "167" "167_fs1" "2" -35.7999695577751
"aval" "167" "167_fs1" "3" -84.8973987587133
"aval" "167" "167_fs1" "4" -99.214734775605
"aval" "167" "167_fs1" "5" -57.1113917840971
"aval" "167" "167_fs1" "6" 31.9851056943936
"aval" "167" "167_fs1" "7" 71.5080002860298
"aval" "167" "167_fs1" "8" 118.174627060932
"aval" "167" "167_fs1" "9" 106.255549763013
"aval" "167" "167_fs1" "10" 108.032531695022
"aval" "167" "167_fs1" "11" 106.289833963894
"aval" "167" "167_fs1" "12" 85.2054950149498
"aval" "167" "167_fs1" "13" 56.6457450111079
"aval" "167" "167_fs1" "14" 43.1542288468968
"aval" "167" "167_fs1" "15" 38.3150105660504
"aval" "167" "167_fs1" "16" 30.5986174834656
