"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 1 30 82.0364932655115 37.2514978547422 -135.498792326159
2 "002_fs1" 1 31 81.344301573978 36.6188870112649 -135.498792326159
2 "002_fs1" 1 32 80.6534435194038 35.9824337220609 -135.498792326159
2 "002_fs1" 1 33 79.9612967591401 35.3421213566478 -135.498792326159
2 "002_fs1" 1 34 79.268178987085 34.6979332845434 -135.498792326159
2 "002_fs1" 1 35 78.5744078971363 34.0498528752653 -135.498792326159
2 "002_fs1" 1 36 77.8803011831918 33.3978634983311 -135.498792326159
2 "002_fs1" 1 37 77.1861765391495 32.7419485232586 -135.498792326159
2 "002_fs1" 1 38 76.4923516589072 32.0820913195653 -135.498792326159
2 "002_fs1" 1 39 75.7991442363628 31.418275256769 -135.498792326159
2 "002_fs1" 1 40 75.1068719654142 30.7504837043873 -135.498792326159
2 "002_fs1" 1 41 74.4158525399592 30.0787000319379 -135.498792326159
2 "002_fs1" 1 42 73.7264036538957 29.4029076089384 -135.498792326159
2 "002_fs1" 1 43 73.0388430011217 28.7230898049065 -135.498792326159
2 "002_fs1" 1 44 72.3534882755349 28.0392299893599 -135.498792326159
2 "002_fs1" 1 45 71.6706571710333 27.3513115318162 -135.498792326159
2 "002_fs1" 1 46 70.9906673815147 26.6593178017931 -135.498792326159
2 "002_fs1" 1 47 70.3138366008771 25.9632321688082 -135.498792326159
2 "002_fs1" 1 48 69.6404825230182 25.2630380023793 -135.498792326159
2 "002_fs1" 1 49 68.970922841836 24.558718672024 -135.498792326159
2 "002_fs1" 1 50 68.3054752512283 23.8502575472598 -135.498792326159
2 "002_fs1" 1 51 67.6444574450931 23.1376379976046 -135.498792326159
2 "002_fs1" 1 52 66.9881871173282 22.420843392576 -135.498792326159
2 "002_fs1" 1 53 66.3369819618314 21.6998571016915 -135.498792326159
2 "002_fs1" 1 54 65.6911596725007 20.974662494469 -125.595976206242
2 "002_fs1" 1 55 65.0510379432339 20.2452429404261 -125.595976206242
2 "002_fs1" 1 56 64.4169344679289 19.5115818090803 -125.595976206242
2 "002_fs1" 1 57 63.7891669404836 18.7736624699494 -125.595976206242
2 "002_fs1" 1 58 63.1680530547958 18.0314682925511 -125.595976206242
2 "002_fs1" 1 59 62.5539105047635 17.284982646403 -125.595976206242
2 "002_fs1" 1 60 61.9470569842845 16.5341889010228 -125.595976206242
2 "002_fs1" 1 61 61.3478101872567 15.779070425928 -125.595976206242
2 "002_fs1" 1 62 60.756487807578 15.0196105906365 -125.595976206242
2 "002_fs1" 1 63 60.1734075391462 14.2557927646659 -125.595976206242
2 "002_fs1" 1 64 59.5988870758592 13.4876003175337 -125.595976206242
2 "002_fs1" 1 65 59.0332441116149 12.7150166187578 -125.595976206242
2 "002_fs1" 1 66 58.4767963403112 11.9380250378557 -125.595976206242
2 "002_fs1" 1 67 57.929861455846 11.1566089443451 -125.595976206242
2 "002_fs1" 1 68 57.392757152117 10.3707517077437 -125.595976206242
2 "002_fs1" 1 69 56.8658011230223 9.58043669756907 -125.595976206242
2 "002_fs1" 1 70 56.3493110624597 8.78564728333899 -125.595976206242
2 "002_fs1" 1 71 55.843604664327 7.98636683457104 -125.595976206242
2 "002_fs1" 1 72 55.3489996225221 7.18257872078297 -125.595976206242
2 "002_fs1" 1 73 54.865813630943 6.37426631149236 -125.595976206242
2 "002_fs1" 1 74 54.3943643834875 5.5614129762169 -125.595976206242
2 "002_fs1" 1 75 53.934740712771 4.74400299239031 -125.595976206242
2 "002_fs1" 1 76 53.4845105746031 3.92206543398899 -125.595976206242
2 "002_fs1" 1 77 53.0426960927024 3.09569375185521 -113.405367590044
2 "002_fs1" 1 78 52.6089893021053 2.26498638295456 -113.405367590044
2 "002_fs1" 1 79 52.1830822378479 1.43004176425273 -113.405367590044
2 "002_fs1" 1 80 51.7646669349663 0.590958332715246 -113.405367590044
2 "002_fs1" 1 81 51.3534354284968 -0.25216547469222 -113.405367590044
2 "002_fs1" 1 82 50.9490797534756 -1.09923122100403 -113.405367590044
2 "002_fs1" 1 83 50.5512919449389 -1.95014046925462 -113.405367590044
2 "002_fs1" 1 84 50.159764037923 -2.80479478247833 -113.405367590044
2 "002_fs1" 1 85 49.7741880674639 -3.66309572370955 -113.405367590044
2 "002_fs1" 1 86 49.3942560685979 -4.52494485598265 -113.405367590044
2 "002_fs1" 1 87 49.0196600763613 -5.39024374233205 -113.405367590044
2 "002_fs1" 1 88 48.6500921257902 -6.2588939457921 -113.405367590044
2 "002_fs1" 1 89 48.2852442519207 -7.13079702939717 -113.405367590044
2 "002_fs1" 1 90 47.9248084897893 -8.00585455618165 -113.405367590044
2 "002_fs1" 1 91 47.568476874432 -8.88396808917994 -113.405367590044
2 "002_fs1" 1 92 47.2159414408849 -9.76503919142641 -113.405367590044
2 "002_fs1" 1 93 46.8668942241844 -10.6489694259554 -113.405367590044
2 "002_fs1" 1 94 46.5210272593667 -11.5356603558014 -113.405367590044
2 "002_fs1" 1 95 46.1780325814679 -12.4250135439986 -113.405367590044
2 "002_fs1" 1 96 45.8376022255243 -13.3169305535816 -113.405367590044
2 "002_fs1" 1 97 45.499428226572 -14.2113129475847 -113.405367590044
2 "002_fs1" 1 98 45.1632026196473 -15.1080622890422 -113.405367590044
2 "002_fs1" 1 99 44.8286174397863 -16.0070801409885 -110.298640940002
2 "002_fs1" 1 100 44.4953647220253 -16.9082680664581 -110.298640940002
2 "002_fs1" 1 101 44.1631365014005 -17.8115276284853 -110.298640940002
2 "002_fs1" 1 102 43.831624812948 -18.7167603901044 -110.298640940002
2 "002_fs1" 1 103 43.5005216917041 -19.6238679143499 -110.298640940002
2 "002_fs1" 1 104 43.169519172705 -20.5327517642562 -110.298640940002
2 "002_fs1" 1 105 42.8383092909869 -21.4433135028576 -110.298640940002
2 "002_fs1" 1 106 42.506584081586 -22.3554546931884 -110.298640940002
2 "002_fs1" 1 107 42.1740355795384 -23.2690768982832 -110.298640940002
2 "002_fs1" 1 108 41.8403558198804 -24.1840816811763 -110.298640940002
2 "002_fs1" 1 109 41.5052368376483 -25.1003706049019 -110.298640940002
2 "002_fs1" 1 110 41.1683706678782 -26.0178452324947 -110.298640940002
2 "002_fs1" 1 111 40.8294493456062 -26.9364071269888 -110.298640940002
2 "002_fs1" 1 112 40.4881649058687 -27.8559578514187 -110.298640940002
2 "002_fs1" 1 113 40.1442093837017 -28.7763989688187 -110.298640940002
2 "002_fs1" 1 114 39.7972748141416 -29.6976320422234 -110.298640940002
2 "002_fs1" 1 115 39.4470532322245 -30.6195586346669 -110.298640940002
2 "002_fs1" 1 116 39.0938279041042 -31.5420802370949 -110.298640940002
2 "002_fs1" 1 117 38.743839210182 -32.4650948261758 -110.298640940002
2 "002_fs1" 1 118 38.3986094896673 -33.3884953527341 -110.298640940002
2 "002_fs1" 1 119 38.0578510789138 -34.31217438101 -110.298640940002
2 "002_fs1" 1 120 37.721276314275 -35.2360244752435 -108.931239668074
2 "002_fs1" 1 121 37.3885975321046 -36.1599381996747 -108.931239668074
2 "002_fs1" 1 122 37.0595270687562 -37.0838081185437 -108.931239668074
2 "002_fs1" 1 123 36.7337772605834 -38.0075267960906 -108.931239668074
2 "002_fs1" 1 124 36.4110604439398 -38.9309867965554 -108.931239668074
2 "002_fs1" 1 125 36.091088955179 -39.8540806841783 -108.931239668074
2 "002_fs1" 1 126 35.7735751306547 -40.7767010231993 -108.931239668074
2 "002_fs1" 1 127 35.4582313067205 -41.6987403778585 -108.931239668074
2 "002_fs1" 1 128 35.1447698197299 -42.6200913123961 -108.931239668074
2 "002_fs1" 1 129 34.8329030060366 -43.540646391052 -108.931239668074
2 "002_fs1" 1 130 34.5223432019943 -44.4602981780665 -108.931239668074
2 "002_fs1" 1 131 34.2128027439564 -45.3789392376794 -108.931239668074
2 "002_fs1" 1 132 33.9039939682767 -46.2964621341311 -108.931239668074
2 "002_fs1" 1 133 33.5956292113088 -47.2127594316614 -108.931239668074
2 "002_fs1" 1 134 33.2874208094062 -48.1277236945106 -108.931239668074
2 "002_fs1" 1 135 32.9790810989226 -49.0412474869187 -108.931239668074
2 "002_fs1" 1 136 32.6703224162116 -49.9532233731258 -108.931239668074
2 "002_fs1" 1 137 32.3608570976268 -50.863543917372 -108.931239668074
2 "002_fs1" 1 138 32.0503974795218 -51.7721016838973 -108.931239668074
2 "002_fs1" 1 139 31.7386558982503 -52.6787892369419 -108.931239668074
2 "002_fs1" 1 140 31.4253446901658 -53.5834991407459 -111.146671963306
2 "002_fs1" 1 141 31.110176191622 -54.4861239595492 -111.146671963306
2 "002_fs1" 1 142 30.7928627389725 -55.386556257592 -111.146671963306
2 "002_fs1" 1 143 30.4731166685708 -56.2846885991145 -111.146671963306
2 "002_fs1" 1 144 30.1506503167707 -57.1804135483567 -111.146671963306
2 "002_fs1" 1 145 29.8251760199257 -58.0736236695586 -111.146671963306
2 "002_fs1" 1 146 29.4964061143895 -58.9642115269603 -111.146671963306
2 "002_fs1" 1 147 29.1640529365156 -59.852069684802 -111.146671963306
2 "002_fs1" 1 148 28.8278288226577 -60.7370907073237 -111.146671963306
2 "002_fs1" 1 149 28.4874461091694 -61.6191671587656 -111.146671963306
2 "002_fs1" 1 150 28.1426171324043 -62.4981916033676 -111.146671963306
2 "002_fs1" 1 151 27.793054228716 -63.37405660537 -111.146671963306
2 "002_fs1" 1 152 27.4384697344581 -64.2466547290126 -111.146671963306
2 "002_fs1" 1 153 27.0785759859843 -65.1158785385358 -111.146671963306
2 "002_fs1" 1 154 26.7130853196481 -65.9816205981795 -111.146671963306
2 "002_fs1" 1 155 26.3417100718032 -66.8437734721838 -111.146671963306
2 "002_fs1" 1 156 25.9641625788032 -67.7022297247888 -111.146671963306
2 "002_fs1" 1 157 25.5801551770017 -68.5568819202346 -118.213747505741
2 "002_fs1" 1 158 25.1894002027524 -69.4076226227614 -118.213747505741
2 "002_fs1" 1 159 24.7916099924087 -70.254344396609 -118.213747505741
2 "002_fs1" 1 160 24.3864968823244 -71.0969398060178 -118.213747505741
2 "002_fs1" 1 161 23.9737732088531 -71.9353014152277 -118.213747505741
2 "002_fs1" 1 162 23.5531513083484 -72.7693217884788 -118.213747505741
2 "002_fs1" 1 163 23.1243435171638 -73.5988934900112 -118.213747505741
2 "002_fs1" 1 164 22.6870621716531 -74.423909084065 -118.213747505741
2 "002_fs1" 1 165 22.2410196081697 -75.2442611348803 -118.213747505741
2 "002_fs1" 1 166 21.7857445892852 -76.0598422066972 -118.213747505741
2 "002_fs1" 1 167 21.3176378939569 -76.8705448637557 -118.213747505741
2 "002_fs1" 1 168 20.8356448926631 -77.676261670296 -118.213747505741
2 "002_fs1" 1 169 20.3400864578466 -78.4768851905582 -118.213747505741
2 "002_fs1" 1 170 19.8312834619505 -79.2723079887822 -118.213747505741
2 "002_fs1" 1 171 19.3095567774176 -80.0624226292083 -126.946931207281
2 "002_fs1" 1 172 18.7752272766909 -80.8471216760764 -126.946931207281
2 "002_fs1" 1 173 18.2286158322134 -81.6262976936267 -126.946931207281
2 "002_fs1" 1 174 17.670043316428 -82.3998432460993 -126.946931207281
2 "002_fs1" 1 175 17.0998306017776 -83.1676508977341 -126.946931207281
2 "002_fs1" 1 176 16.5182985607051 -83.9296132127715 -126.946931207281
2 "002_fs1" 1 177 15.9257680656536 -84.6856227554514 -126.946931207281
2 "002_fs1" 1 178 15.322559989066 -85.4355720900138 -126.946931207281
2 "002_fs1" 1 179 14.7089952033851 -86.179353780699 -126.946931207281
2 "002_fs1" 1 180 14.0853945810539 -86.916860391747 -132.221167550544
2 "002_fs1" 1 181 13.4520789945154 -87.6479844873977 -132.221167550544
2 "002_fs1" 1 182 12.8093693162125 -88.3726186318915 -132.221167550544
2 "002_fs1" 1 183 12.1575864185881 -89.0906553894683 -132.221167550544
2 "002_fs1" 1 184 11.4970511740852 -89.8019873243681 -132.221167550544
2 "002_fs1" 1 185 10.8280844551468 -90.5065070008312 -132.221167550544
2 "002_fs1" 1 186 10.1510071342157 -91.2041069830977 -135.665848379701
2 "002_fs1" 1 187 9.46614008373493 -91.8946798354074 -135.665848379701
2 "002_fs1" 1 188 8.77380417614742 -92.5781181220006 -135.665848379701
2 "002_fs1" 1 189 8.07432028389604 -93.2543144071174 -135.665848379701
2 "002_fs1" 1 190 7.36800927942383 -93.9231612549979 -135.665848379701
2 "002_fs1" 1 191 6.65519203517366 -94.584551229882 -139.925036822651
2 "002_fs1" 1 192 5.93618942358847 -95.23837689601 -139.925036822651
2 "002_fs1" 1 193 5.21132231711127 -95.8845308176218 -139.925036822651
2 "002_fs1" 1 194 4.48091158818494 -96.5229055589577 -139.925036822651
2 "002_fs1" 1 195 3.74527810925241 -97.1533936842576 -139.925036822651
2 "002_fs1" 1 196 3.00474275275664 -97.7758877577616 -139.925036822651
2 "002_fs1" 1 197 2.25962639114059 -98.3902803437099 -139.925036822651
2 "002_fs1" 1 198 1.51024989684717 -98.9964640063424 -139.925036822651
2 "002_fs1" 1 199 0.756934142319324 -99.5943313098995 -139.925036822651
2 "002_fs1" 1 200 0 -100.183774818621 -139.925036822651
2 "002_fs1" 2 1 104.480135249366 41.016563304794 -164.009078482479
2 "002_fs1" 2 2 103.521071022189 40.9030868772927 -164.009078482479
2 "002_fs1" 2 3 102.567784728125 40.7779032458305 -164.009078482479
2 "002_fs1" 2 4 101.620298694645 40.6410755213513 -164.009078482479
2 "002_fs1" 2 5 100.678635249223 40.4926668147983 -164.009078482479
2 "002_fs1" 2 6 99.742816719329 40.3327402371152 -164.009078482479
2 "002_fs1" 2 7 98.8128654324358 40.1613588992455 -164.009078482479
2 "002_fs1" 2 8 97.8888037160155 39.9785859121327 -164.009078482479
2 "002_fs1" 2 9 96.9706538975398 39.7844843867204 -164.009078482479
2 "002_fs1" 2 10 96.0584383044809 39.5791174339522 -164.009078482479
2 "002_fs1" 2 11 95.1521792643108 39.3625481647715 -164.009078482479
2 "002_fs1" 2 12 94.2518991045014 39.1348396901219 -164.009078482479
2 "002_fs1" 2 13 93.3576201525248 38.8960551209469 -164.009078482479
2 "002_fs1" 2 14 92.4693647358528 38.6462575681901 -164.009078482479
2 "002_fs1" 2 15 91.5871551819577 38.385510142795 -164.009078482479
2 "002_fs1" 2 16 90.7110138183112 38.1138759557052 -164.009078482479
2 "002_fs1" 2 17 89.8409629723855 37.8314181178641 -164.009078482479
2 "002_fs1" 2 18 88.9770249716526 37.5381997402154 -164.009078482479
2 "002_fs1" 2 19 88.1192221435843 37.2342839337026 -164.009078482479
2 "002_fs1" 2 20 87.2675768156528 36.9197338092691 -164.009078482479
2 "002_fs1" 2 21 86.42211131533 36.5946124778586 -164.009078482479
2 "002_fs1" 2 22 85.582847970088 36.2589830504146 -164.009078482479
2 "002_fs1" 2 23 84.7498091073986 35.9129086378805 -164.009078482479
2 "002_fs1" 2 24 83.923017054734 35.5564523512001 -164.009078482479
2 "002_fs1" 2 25 83.1024941395661 35.1896773013167 -164.009078482479
2 "002_fs1" 2 26 82.288262689367 34.812646599174 -164.009078482479
2 "002_fs1" 2 27 81.4803450316085 34.4254233557155 -164.009078482479
2 "002_fs1" 2 28 80.6787634937628 34.0280706818846 -144.699132859269
2 "002_fs1" 2 29 79.8835404033018 33.620651688625 -144.699132859269
2 "002_fs1" 2 30 79.0946980876975 33.2032294868802 -144.699132859269
2 "002_fs1" 2 31 78.3122588744219 32.7758671875937 -144.699132859269
2 "002_fs1" 2 32 77.536245090947 32.3386279017091 -144.699132859269
2 "002_fs1" 2 33 76.7666790647449 31.8915747401699 -144.699132859269
2 "002_fs1" 2 34 76.0035831232874 31.4347708139196 -144.699132859269
2 "002_fs1" 2 35 75.2469795940467 30.9682792339018 -144.699132859269
2 "002_fs1" 2 36 74.4968908044946 30.49216311106 -144.699132859269
2 "002_fs1" 2 37 73.7533390821033 30.0064855563378 -144.699132859269
2 "002_fs1" 2 38 73.0163467543447 29.5113096806787 -144.699132859269
2 "002_fs1" 2 39 72.2836891669094 29.0066985950262 -144.699132859269
2 "002_fs1" 2 40 71.5502329111851 28.4927154103239 -144.699132859269
2 "002_fs1" 2 41 70.8164667689931 27.9694232375152 -144.699132859269
2 "002_fs1" 2 42 70.0831418097567 27.4368851875439 -144.699132859269
2 "002_fs1" 2 43 69.3510091028992 26.8951643713533 -144.699132859269
2 "002_fs1" 2 44 68.6208197178441 26.344323899887 -144.699132859269
2 "002_fs1" 2 45 67.8933247240145 25.7844268840886 -144.699132859269
2 "002_fs1" 2 46 67.1692751908338 25.2155364349016 -144.699132859269
2 "002_fs1" 2 47 66.4494221877254 24.6377156632696 -144.699132859269
2 "002_fs1" 2 48 65.7345167841125 24.051027680136 -144.699132859269
2 "002_fs1" 2 49 65.0253100494186 23.4555355964445 -144.699132859269
2 "002_fs1" 2 50 64.3225530530667 22.8513025231385 -144.699132859269
2 "002_fs1" 2 51 63.6269968644804 22.2383915711615 -144.699132859269
2 "002_fs1" 2 52 62.939392553083 21.6168658514573 -144.699132859269
2 "002_fs1" 2 53 62.2604911882976 20.9867884749692 -144.699132859269
2 "002_fs1" 2 54 61.5910438395478 20.3482225526408 -125.410883339957
2 "002_fs1" 2 55 60.9318015762567 19.7012311954156 -125.410883339957
2 "002_fs1" 2 56 60.2835154678478 19.0458775142372 -125.410883339957
2 "002_fs1" 2 57 59.6469365837443 18.3822246200492 -125.410883339957
2 "002_fs1" 2 58 59.0228159933695 17.710335623795 -125.410883339957
2 "002_fs1" 2 59 58.4119047661468 17.0302736364183 -125.410883339957
2 "002_fs1" 2 60 57.8149539714995 16.3421017688624 -125.410883339957
2 "002_fs1" 2 61 57.2327146788509 15.645883132071 -125.410883339957
2 "002_fs1" 2 62 56.6659379576244 14.9416808369877 -125.410883339957
2 "002_fs1" 2 63 56.1153748772431 14.2295579945559 -125.410883339957
2 "002_fs1" 2 64 55.5817765071306 13.5095777157192 -125.410883339957
2 "002_fs1" 2 65 55.06589391671 12.7818031114212 -125.410883339957
2 "002_fs1" 2 66 54.5684781754048 12.0462972926053 -125.410883339957
2 "002_fs1" 2 67 54.0902803526382 11.3031233702151 -125.410883339957
2 "002_fs1" 2 68 53.6296191417549 10.552349800096 -125.410883339957
2 "002_fs1" 2 69 53.176327601849 9.79413054805488 -125.410883339957
2 "002_fs1" 2 70 52.7292318538966 9.02868835623326 -125.410883339957
2 "002_fs1" 2 71 52.2883788608646 8.25624791511603 -125.410883339957
2 "002_fs1" 2 72 51.85381558572 7.47703391518812 -125.410883339957
2 "002_fs1" 2 73 51.4255889914297 6.69127104693436 -125.410883339957
2 "002_fs1" 2 74 51.0037460409609 5.89918400083963 -125.410883339957
2 "002_fs1" 2 75 50.5883336972804 5.10099746738882 -125.410883339957
2 "002_fs1" 2 76 50.1793989233552 4.29693613706678 -125.410883339957
2 "002_fs1" 2 77 49.7769886821523 3.48722470035844 -110.957653389192
2 "002_fs1" 2 78 49.3811499366387 2.6720878477486 -110.957653389192
2 "002_fs1" 2 79 48.9919296497813 1.85175026972217 -110.957653389192
2 "002_fs1" 2 80 48.6093747845472 1.02643665676405 -110.957653389192
2 "002_fs1" 2 81 48.2335323039033 0.196371699359048 -110.957653389192
2 "002_fs1" 2 82 47.8644491708166 -0.638219912007884 -110.957653389192
2 "002_fs1" 2 83 47.502172348254 -1.47711348685192 -110.957653389192
2 "002_fs1" 2 84 47.1467487991826 -2.32008433468818 -110.957653389192
2 "002_fs1" 2 85 46.7982254865694 -3.16690776503177 -110.957653389192
2 "002_fs1" 2 86 46.4566493733812 -4.01735908739784 -110.957653389192
2 "002_fs1" 2 87 46.122067422585 -4.8712136113015 -110.957653389192
2 "002_fs1" 2 88 45.794526597148 -5.72824664625787 -110.957653389192
2 "002_fs1" 2 89 45.474073860037 -6.58823350178213 -110.957653389192
2 "002_fs1" 2 90 45.160756174219 -7.45094948738929 -110.957653389192
2 "002_fs1" 2 91 44.854620502661 -8.3161699125946 -110.957653389192
2 "002_fs1" 2 92 44.55571380833 -9.18367008691311 -110.957653389192
2 "002_fs1" 2 93 44.2640830541929 -10.05322531986 -110.957653389192
2 "002_fs1" 2 94 43.9797752032167 -10.9246109209503 -110.957653389192
2 "002_fs1" 2 95 43.7028372183685 -11.7976021996992 -110.957653389192
2 "002_fs1" 2 96 43.4333160626151 -12.6719744656219 -110.957653389192
2 "002_fs1" 2 97 43.1712586989236 -13.5475030282334 -110.957653389192
2 "002_fs1" 2 98 42.9167120902609 -14.4239631970488 -110.957653389192
2 "002_fs1" 2 99 42.669723199594 -15.3011302815834 -102.334266494689
2 "002_fs1" 2 100 42.4302497682266 -16.1787832129556 -102.334266494689
2 "002_fs1" 2 101 42.1975470265463 -17.0568104300131 -102.334266494689
2 "002_fs1" 2 102 41.9711997155019 -17.9352267864256 -102.334266494689
2 "002_fs1" 2 103 41.7509138431068 -18.8140541607492 -102.334266494689
2 "002_fs1" 2 104 41.5363954173748 -19.6933144315404 -102.334266494689
2 "002_fs1" 2 105 41.3273504463195 -20.5730294773554 -102.334266494689
2 "002_fs1" 2 106 41.1234849379543 -21.4532211767506 -102.334266494689
2 "002_fs1" 2 107 40.924504900293 -22.3339114082823 -102.334266494689
2 "002_fs1" 2 108 40.7301163413492 -23.2151220505069 -102.334266494689
2 "002_fs1" 2 109 40.5400252691364 -24.0968749819808 -102.334266494689
2 "002_fs1" 2 110 40.3539376916682 -24.9791920812603 -102.334266494689
2 "002_fs1" 2 111 40.1715596169584 -25.8620952269016 -102.334266494689
2 "002_fs1" 2 112 39.9925970530204 -26.7456062974613 -102.334266494689
2 "002_fs1" 2 113 39.8167560078678 -27.6297471714955 -102.334266494689
2 "002_fs1" 2 114 39.6437424895144 -28.5145397275607 -102.334266494689
2 "002_fs1" 2 115 39.4732625059737 -29.4000058442132 -102.334266494689
2 "002_fs1" 2 116 39.3050220652592 -30.2861674000092 -102.334266494689
2 "002_fs1" 2 117 39.1387271753846 -31.1730462735053 -102.334266494689
2 "002_fs1" 2 118 38.9740838443635 -32.0606643432577 -102.334266494689
2 "002_fs1" 2 119 38.8107980802096 -32.9490434878228 -102.334266494689
2 "002_fs1" 2 120 38.6485758909364 -33.8382055857568 -99.9538853094156
2 "002_fs1" 2 121 38.4871232845575 -34.7281725156162 -99.9538853094156
2 "002_fs1" 2 122 38.3261462690865 -35.6189661559573 -99.9538853094156
2 "002_fs1" 2 123 38.165350852537 -36.5106083853364 -99.9538853094156
2 "002_fs1" 2 124 38.0044430429227 -37.4031210823099 -99.9538853094156
2 "002_fs1" 2 125 37.8431288482572 -38.2965261254342 -99.9538853094156
2 "002_fs1" 2 126 37.6811142765539 -39.1908453932654 -99.9538853094156
2 "002_fs1" 2 127 37.5181053358267 -40.0861007643601 -99.9538853094156
2 "002_fs1" 2 128 37.353808034089 -40.9823141172745 -99.9538853094156
2 "002_fs1" 2 129 37.1879283793544 -41.879507330565 -99.9538853094156
2 "002_fs1" 2 130 37.0201723796367 -42.7777022827879 -99.9538853094156
2 "002_fs1" 2 131 36.850250723505 -43.6769208513815 -99.9538853094156
2 "002_fs1" 2 132 36.683124215337 -44.5771415167365 -99.9538853094156
2 "002_fs1" 2 133 36.5227865024358 -45.4781843022623 -99.9538853094156
2 "002_fs1" 2 134 36.3683943393674 -46.3798330754225 -99.9538853094156
2 "002_fs1" 2 135 36.2191044806974 -47.2818717036807 -99.9538853094156
2 "002_fs1" 2 136 36.0740736809917 -48.1840840545005 -99.9538853094156
2 "002_fs1" 2 137 35.9324586948159 -49.0862539953457 -99.9538853094156
2 "002_fs1" 2 138 35.7934162767358 -49.9881653936797 -99.9538853094156
2 "002_fs1" 2 139 35.6561031813171 -50.8896021169661 -99.9538853094156
2 "002_fs1" 2 140 35.5196761631257 -51.7903480326687 -101.006241387143
2 "002_fs1" 2 141 35.3832919767272 -52.6901870082509 -101.006241387143
2 "002_fs1" 2 142 35.2461073766874 -53.5889029111765 -101.006241387143
2 "002_fs1" 2 143 35.1072791175721 -54.486279608909 -101.006241387143
2 "002_fs1" 2 144 34.965963953947 -55.3821009689121 -101.006241387143
2 "002_fs1" 2 145 34.8213186403778 -56.2761508586493 -101.006241387143
2 "002_fs1" 2 146 34.6724999314303 -57.1682131455843 -101.006241387143
2 "002_fs1" 2 147 34.5186645816703 -58.0580716971807 -101.006241387143
2 "002_fs1" 2 148 34.3589693456635 -58.945510380902 -101.006241387143
2 "002_fs1" 2 149 34.1925709779757 -59.830313064212 -101.006241387143
2 "002_fs1" 2 150 34.0186262331725 -60.7122636145742 -101.006241387143
2 "002_fs1" 2 151 33.8362918658198 -61.5911458994522 -101.006241387143
2 "002_fs1" 2 152 33.6447246304834 -62.4667437863096 -101.006241387143
2 "002_fs1" 2 153 33.4430812817288 -63.3388411426102 -101.006241387143
2 "002_fs1" 2 154 33.230518574122 -64.2072218358173 -101.006241387143
2 "002_fs1" 2 155 33.0061932622286 -65.0716697333948 -101.006241387143
2 "002_fs1" 2 156 32.7692248407334 -65.9319687028062 -101.006241387143
2 "002_fs1" 2 157 32.5157735177958 -66.787902611515 -114.719217306843
2 "002_fs1" 2 158 32.2438536865218 -67.639255326985 -114.719217306843
2 "002_fs1" 2 159 31.9536884240765 -68.4858107166798 -114.719217306843
2 "002_fs1" 2 160 31.6455008076244 -69.3273526480628 -114.719217306843
2 "002_fs1" 2 161 31.3195139143304 -70.1636649885978 -114.719217306843
2 "002_fs1" 2 162 30.9759508213594 -70.9945316057484 -114.719217306843
2 "002_fs1" 2 163 30.6150346058761 -71.8197363669782 -114.719217306843
