"poisson" "fs" "frame" "pts" "X" "Y" "angle"
2 "002_fs1" 3 38 90.6566905923419 26.7477788117191 -176.775529961558
2 "002_fs1" 3 39 89.6701825655295 27.0016220541445 -176.775529961558
2 "002_fs1" 3 40 88.6744308715291 27.236915660909 -176.775529961558
2 "002_fs1" 3 41 87.6707161846745 27.4533435102456 -176.775529961558
2 "002_fs1" 3 42 86.6603191792995 27.6505894803873 -176.775529961558
2 "002_fs1" 3 43 85.6445205297379 27.8283374495673 -176.775529961558
2 "002_fs1" 3 44 84.6246009103235 27.9862712960187 -176.775529961558
2 "002_fs1" 3 45 83.60184099539 28.1240748979745 -176.775529961558
2 "002_fs1" 3 46 82.5775214592713 28.2414321336679 -176.775529961558
2 "002_fs1" 3 47 81.5529229763011 28.3380268813318 -176.775529961558
2 "002_fs1" 3 48 80.5293262208133 28.4135430191995 -176.775529961558
2 "002_fs1" 3 49 79.5080118671416 28.4676644255039 -176.775529961558
2 "002_fs1" 3 50 78.4902605896197 28.5000749784782 -176.775529961558
2 "002_fs1" 3 51 77.4773530625815 28.5104585563554 -176.775529961558
2 "002_fs1" 3 52 76.4705699603608 28.4984990373687 -176.775529961558
2 "002_fs1" 3 53 75.4711919572914 28.4638802997511 -176.775529961558
2 "002_fs1" 3 54 74.480499727707 28.4062862217358 -176.775529961558
2 "002_fs1" 3 55 73.4997739459414 28.3254006815557 -176.775529961558
2 "002_fs1" 3 56 72.5302952863284 28.220907557444 -176.775529961558
2 "002_fs1" 3 57 71.5733444232019 28.0924907276337 -176.775529961558
2 "002_fs1" 3 58 70.6302020308955 27.939834070358 -176.775529961558
2 "002_fs1" 3 59 69.7021487837431 27.7626214638499 -176.775529961558
2 "002_fs1" 3 60 68.7904653560784 27.5605367863425 -176.775529961558
2 "002_fs1" 3 61 67.8964324222354 27.3332639160689 -176.775529961558
2 "002_fs1" 3 62 67.0213306565476 27.0804867312623 -176.775529961558
2 "002_fs1" 3 63 66.1621896674143 26.8019085491334 -176.775529961558
2 "002_fs1" 3 64 65.2970343747487 26.4976363072091 -176.775529961558
2 "002_fs1" 3 65 64.4238559777354 26.1681577926784 -176.775529961558
2 "002_fs1" 3 66 63.5442135464176 25.8139756727626 -176.775529961558
2 "002_fs1" 3 67 62.6596661508387 25.4355926146833 -176.775529961558
2 "002_fs1" 3 68 61.7717728610419 25.0335112856617 -176.775529961558
2 "002_fs1" 3 69 60.8820927470705 24.6082343529194 -176.775529961558
2 "002_fs1" 3 70 59.9921848789678 24.1602644836777 -176.775529961558
2 "002_fs1" 3 71 59.1036083267772 23.6901043451581 -176.775529961558
2 "002_fs1" 3 72 58.2179221605418 23.198256604582 -176.775529961558
2 "002_fs1" 3 73 57.336685450305 22.6852239291708 -176.775529961558
2 "002_fs1" 3 74 56.4614572661101 22.151508986146 -176.775529961558
2 "002_fs1" 3 75 55.5937966780004 21.597614442729 -176.775529961558
2 "002_fs1" 3 76 54.7352627560191 21.0240429661411 -176.775529961558
2 "002_fs1" 3 77 53.8874145702096 20.4312972236039 -176.775529961558
2 "002_fs1" 3 78 53.0518111906152 19.8198798823387 -176.775529961558
2 "002_fs1" 3 79 52.2300116872791 19.1902936095669 -176.775529961558
2 "002_fs1" 3 80 51.4235751302446 18.5430410725101 -176.775529961558
2 "002_fs1" 3 81 50.634060589555 17.8786249383895 -176.775529961558
2 "002_fs1" 3 82 49.8630271352537 17.1975478744267 -176.775529961558
2 "002_fs1" 3 83 49.1120338373838 16.5003125478431 -176.775529961558
2 "002_fs1" 3 84 48.3826397659888 15.78742162586 -176.775529961558
2 "002_fs1" 3 85 47.6764039911118 15.0593777756989 -176.775529961558
2 "002_fs1" 3 86 46.9948855827963 14.3166836645813 -176.775529961558
2 "002_fs1" 3 87 46.3396436110854 13.5598419597285 -176.775529961558
2 "002_fs1" 3 88 45.7122371460225 12.7893553283619 -176.775529961558
2 "002_fs1" 3 89 45.1142252576508 12.0057264377031 -176.775529961558
2 "002_fs1" 3 90 44.5471670160137 11.2094579549734 -176.775529961558
2 "002_fs1" 3 91 44.0126214911544 10.4010525473942 -176.775529961558
2 "002_fs1" 3 92 43.5121477531162 9.58101288218697 -176.775529961558
