"poisson" "fs" "frame" "pts" "X" "Y" "angle" "seg" "angle_diff" "angle_cum_diff" "traitement"
5 "005_fs2" 12 99 57.8406387930265 -41.9866885060516 117.383168922518 "segment_05_pts_99-119" 14.3603840336992 174.345720677014 "amont"
5 "005_fs2" 12 120 51.4750898814299 -29.5263358864719 98.3459300244111 "segment_06_pts_120-139" 15.9007126160078 193.201498408388 "amont"
5 "005_fs2" 12 140 49.6829688927173 -16.2152599308411 77.8487876490111 "segment_07_pts_140-156" 9.68317481105144 189.242270370207 "amont"
5 "005_fs2" 12 157 52.1504904977962 -5.02776031611916 69.2611399552164 "segment_08_pts_157-170" 14.9370701814085 196.843994792529 "amont"
5 "005_fs2" 12 171 55.4711780574694 3.48532451932206 55.4157668310522 "segment_09_pts_171-179" 11.2279336344329 245.034970643752 "amont"
5 "005_fs2" 12 180 58.9398978538205 8.40200134744566 46.5345750897064 "segment_10_pts_180-185" 8.30796099601071 212.59044410256 "amont"
5 "005_fs2" 12 186 61.8054812595728 11.368034983546 40.6674559800055 "segment_11_pts_186-190" 8.82824071935834 194.204161244762 "amont"
5 "005_fs2" 12 191 64.4740453636027 13.619712117408 33.2271271605553 "segment_12_pts_191-200" 9.76967467799832 199.664161233936 "amont"
7 "007_fs1" 8 1 144.58157227388 -66.261353390372 150.321404256706 "segment_01_pts_1-27" 1.91557338050708 136.249441347026 "amont"
7 "007_fs1" 8 28 128.370460614419 -57.0094523219258 148.235854533351 "segment_02_pts_28-53" 0.242779577054023 120.620864199452 "amont"
7 "007_fs1" 8 54 113.182622052951 -47.5900123801744 145.810621210672 "segment_03_pts_54-76" 1.58171883500017 102.375808001747 "amont"
7 "007_fs1" 8 77 100.039259176672 -38.638975982792 142.461839445434 "segment_04_pts_77-98" 6.76784931439715 135.236071671924 "amont"
7 "007_fs1" 8 99 88.010451174662 -29.3696539169868 138.852071199947 "segment_05_pts_99-119" 9.55690405501164 169.131559409274 "amont"
7 "007_fs1" 8 120 77.0879579008875 -19.7903638703359 135.283043549732 "segment_06_pts_120-139" 10.1366601074679 123.770160972381 "amont"
7 "007_fs1" 8 140 67.1999209239634 -9.98718891317122 130.788957211889 "segment_07_pts_140-156" 10.5508638462935 189.422633204986 "amont"
7 "007_fs1" 8 157 59.4908246048903 -0.941824334406192 117.563494738185 "segment_08_pts_157-170" 0.20235509417698 169.633073163199 "amont"
7 "007_fs1" 8 171 55.29255086411 7.20508768408155 111.465651948523 "segment_09_pts_171-179" 0.631716070226105 126.107881600008 "amont"
7 "007_fs1" 8 180 53.0989461022134 12.853161712394 107.705128273132 "segment_10_pts_180-185" 3.65916131111257 124.254543712674 "amont"
7 "007_fs1" 8 186 51.8540119837009 16.8217150734705 104.451988449847 "segment_11_pts_186-190" 3.20885729759455 129.456318784616 "amont"
7 "007_fs1" 8 191 50.9875690691069 20.2633593899104 99.4003402786074 "segment_12_pts_191-200" 2.13307240410865 130.939143109669 "amont"
7 "007_fs2" 9 1 10.2785363686429 -137.711466146448 94.3909567420475 "segment_01_pts_1-27" -3.60272547068969 147.44951129143 "amont"
7 "007_fs2" 9 28 8.76558290438786 -118.524054991766 104.089497058173 "segment_02_pts_28-53" 11.9025415389959 138.042775666583 "amont"
7 "007_fs2" 9 54 4.27174801498307 -100.823140685424 102.86483176696 "segment_03_pts_54-76" 15.384128786271 130.056300871018 "amont"
7 "007_fs2" 9 77 0.680451156305509 -84.9149658922279 91.3281976234654 "segment_04_pts_77-98" 11.0732656115049 134.418610698602 "amont"
