"treatment" "poisson" "fs" "frame" "ratio"
"amont" "24" "024_fs1" "11" 84.0209396317194
"amont" "24" "024_fs1" "12" 89.3642779698086
"amont" "24" "024_fs1" "13" 85.8670023443021
"amont" "24" "024_fs2" "1" 9.10472001525648
"amont" "24" "024_fs2" "2" 11.6945404041434
"amont" "24" "024_fs2" "3" 63.8668958447599
"amont" "24" "024_fs2" "4" 95.3943829620209
"amont" "24" "024_fs2" "5" 50.1139392647463
"amont" "24" "024_fs2" "6" -0.696681492582456
"amont" "24" "024_fs2" "7" -27.895235210714
"amont" "24" "024_fs2" "8" -38.9048306447746
"amont" "24" "024_fs2" "9" -12.1285983797155
"amont" "24" "024_fs2" "10" 22.1677898673925
"amont" "24" "024_fs2" "11" 9.12305255655988
"amont" "25" "025_fs1" "1" 8.04641288536948
"amont" "25" "025_fs1" "2" -2.11634107181814
"amont" "25" "025_fs1" "3" -65.8015033817179
"amont" "25" "025_fs1" "4" -103.585144329852
"amont" "25" "025_fs1" "5" -32.3464438955045
"amont" "25" "025_fs1" "6" 21.9176213826973
"amont" "25" "025_fs1" "7" 41.8119666502278
"amont" "25" "025_fs1" "8" 46.4383728673661
"amont" "25" "025_fs1" "9" 36.2012999688501
"amont" "25" "025_fs1" "10" 31.7998527532068
"amont" "25" "025_fs1" "11" 29.2575770146972
"amont" "25" "025_fs1" "12" 26.4193810455154
"amont" "25" "025_fs2" "1" -35.3752214856684
"amont" "25" "025_fs2" "2" -42.4770303641236
"amont" "25" "025_fs2" "3" -94.3089604992862
"amont" "25" "025_fs2" "4" -129.865016643001
"amont" "25" "025_fs2" "5" -75.9086696958622
"amont" "25" "025_fs2" "6" -21.359608438403
"amont" "25" "025_fs2" "7" 6.17859349204647
"amont" "25" "025_fs2" "8" 16.735556386551
"amont" "25" "025_fs2" "9" 9.79208768696481
"amont" "25" "025_fs2" "10" -13.8829167529279
"amont" "25" "025_fs2" "11" -34.2885249560169
"amont" "25" "025_fs2" "12" -48.1172480275269
"amont" "25" "025_fs2" "13" -65.9956090825774
"amont" "25" "025_fs3" "1" -3.8610125184629
"amont" "25" "025_fs3" "2" 4.87779281800283
"amont" "25" "025_fs3" "3" 48.6872462503649
"amont" "25" "025_fs3" "4" 104.813167163972
"amont" "25" "025_fs3" "5" 90.8192441994535
"amont" "25" "025_fs3" "6" 4.79422808235506
"amont" "25" "025_fs3" "7" -51.1373828971042
"amont" "25" "025_fs3" "8" -66.6537662586998
"amont" "25" "025_fs3" "9" -66.9296276754062
"amont" "25" "025_fs3" "10" -48.2535804234867
"amont" "25" "025_fs3" "11" -27.9606149236919
"amont" "25" "025_fs3" "12" -19.0514023766559
"amont" "25" "025_fs3" "13" -17.1775387117744
"amont" "26" "026_fs1" "1" 23.1249832025341
"amont" "26" "026_fs1" "2" 33.985263614413
"amont" "26" "026_fs1" "3" 86.6186180879625
"amont" "26" "026_fs1" "4" 126.392489028892
"amont" "26" "026_fs1" "5" 112.472051420646
"amont" "26" "026_fs1" "6" 73.9484277033582
"amont" "26" "026_fs1" "7" 30.4620005762775
"amont" "26" "026_fs1" "8" 8.69454081564942
"amont" "26" "026_fs1" "9" 9.22635977158515
"amont" "26" "026_fs1" "10" 17.5915484434402
"amont" "26" "026_fs2" "1" 11.088100179142
"amont" "26" "026_fs2" "2" 39.0212295216739
"amont" "26" "026_fs2" "3" 89.3858129953003
"amont" "26" "026_fs2" "4" 104.290702031784
"amont" "26" "026_fs2" "5" 37.6879285735694
"amont" "26" "026_fs2" "6" 3.05868447500518
"amont" "26" "026_fs2" "7" -29.8387037374903
"amont" "26" "026_fs2" "8" -50.5693740324375
"amont" "26" "026_fs2" "9" -67.6259835501902
"amont" "26" "026_fs2" "10" -72.7818348840953
"aval" "27" "027_fs1" "1" -19.5961974167149
"aval" "27" "027_fs1" "2" -7.7736982444998
"aval" "27" "027_fs1" "3" 49.3360531453521
"aval" "27" "027_fs1" "4" 81.4010580103475
"aval" "27" "027_fs1" "5" 74.8382906188755
"aval" "27" "027_fs1" "6" 23.1317271686482
"aval" "27" "027_fs1" "7" -10.5314974750126
"aval" "27" "027_fs1" "8" -40.4249854656475
"aval" "27" "027_fs1" "9" -64.0263255259061
"aval" "27" "027_fs1" "10" -71.2707629394278
"aval" "27" "027_fs1" "11" -82.8893010871727
"aval" "27" "027_fs1" "12" -85.2393842954179
"aval" "27" "027_fs2" "1" -12.9850166449736
"aval" "27" "027_fs2" "2" -6.49712297853472
"aval" "27" "027_fs2" "3" 48.2938904495099
"aval" "27" "027_fs2" "4" 87.8027108084972
"aval" "27" "027_fs2" "5" 84.4820825511549
"aval" "27" "027_fs2" "6" 29.2578661056099
"aval" "27" "027_fs2" "7" -12.016504802706
"aval" "27" "027_fs2" "8" -44.467565853428
"aval" "27" "027_fs2" "9" -59.8200468010082
"aval" "27" "027_fs2" "10" -64.983938052891
"aval" "27" "027_fs2" "11" -72.8960746398295
"aval" "27" "027_fs3" "1" 24.4905910326878
"aval" "27" "027_fs3" "2" -0.518850901837993
"aval" "27" "027_fs3" "3" -51.4611349669827
"aval" "27" "027_fs3" "4" -58.5375426733534
"aval" "27" "027_fs3" "5" -9.36236191334368
"aval" "27" "027_fs3" "6" 30.8472241574558
"aval" "27" "027_fs3" "7" 32.857748526569
"aval" "27" "027_fs3" "8" 25.0249156698395
"aval" "29" "029_fs1" "1" -9.57310083881032
"aval" "29" "029_fs1" "2" -58.8230924757934
"aval" "29" "029_fs1" "3" -119.87020050617
"aval" "29" "029_fs1" "4" -127.12748960579
"aval" "29" "029_fs1" "5" -30.6088270506998
"aval" "29" "029_fs1" "6" 31.4377337172972
"aval" "29" "029_fs1" "7" 28.2885612326883
"aval" "29" "029_fs1" "8" -3.71388223935608
"aval" "29" "029_fs1" "9" -34.0935332178882
"aval" "29" "029_fs2" "1" 14.9987825849906
"aval" "29" "029_fs2" "2" 70.8192751665679
"aval" "29" "029_fs2" "3" 125.876412180738
"aval" "29" "029_fs2" "4" 109.795298899981
"aval" "29" "029_fs2" "5" 22.0281214174643
"aval" "29" "029_fs2" "6" -29.3571753169761
"aval" "29" "029_fs2" "7" -45.6970702730871
"aval" "29" "029_fs2" "8" -25.9162545049104
"aval" "29" "029_fs2" "9" -3.65424602502102
"amont" "37" "037_fs1" "1" 26.9297208306979
"amont" "37" "037_fs1" "2" 21.3597806245463
"amont" "37" "037_fs1" "3" -8.06095475353379
"amont" "37" "037_fs1" "4" -58.2970045511473
"amont" "37" "037_fs1" "5" -79.242416750282
"amont" "37" "037_fs1" "6" -44.0710554268539
"amont" "37" "037_fs1" "7" -3.996527933457
"amont" "37" "037_fs1" "8" 26.3752036927538
"amont" "37" "037_fs1" "9" 48.6898369077205
"amont" "37" "037_fs1" "10" 65.6485631777466
"amont" "37" "037_fs1" "11" 79.80557245265
"amont" "37" "037_fs1" "12" 89.6472156294444
"amont" "37" "037_fs1" "13" 91.0540208490393
"amont" "37" "037_fs1" "14" 98.1898365368913
"amont" "37" "037_fs1" "15" 100.253379624425
"amont" "37" "037_fs1" "16" 94.653227477152
"amont" "37" "037_fs1" "17" 89.7603375166768
"amont" "37" "037_fs1" "18" 82.8935764027986
"amont" "37" "037_fs1" "19" 79.1304695148904
"amont" "37" "037_fs1" "20" 75.7277946825407
"amont" "37" "037_fs1" "21" 67.394676054143
"amont" "37" "037_fs1" "22" 66.8230439831414
"amont" "37" "037_fs2" "1" 23.3282532864914
"amont" "37" "037_fs2" "2" 22.7059175159445
"amont" "37" "037_fs2" "3" 41.5566931483244
"amont" "37" "037_fs2" "4" 83.4796664393002
"amont" "37" "037_fs2" "5" 97.2357951605184
"amont" "37" "037_fs2" "6" 40.8974246648127
"amont" "37" "037_fs2" "7" -19.6975990738945
"amont" "37" "037_fs2" "8" -33.6962462068175
"amont" "37" "037_fs2" "9" -12.6299337150788
"amont" "37" "037_fs2" "10" -8.38517832813696
"amont" "37" "037_fs2" "11" -27.0774967704384
"amont" "37" "037_fs2" "12" -45.356808786582
"amont" "37" "037_fs3" "1" 27.2064201008218
"amont" "37" "037_fs3" "2" 35.3286090331262
"amont" "37" "037_fs3" "3" 73.6840822383112
"amont" "37" "037_fs3" "4" 100.528509355069
"amont" "37" "037_fs3" "5" 80.9579355367518
"amont" "37" "037_fs3" "6" 18.6993185682277
"amont" "37" "037_fs3" "7" -11.9955238706218
"amont" "37" "037_fs3" "8" -32.8792723469986
"amont" "37" "037_fs3" "9" -46.1602551780828
"amont" "37" "037_fs3" "10" -46.7882924311028
"amont" "37" "037_fs3" "11" -44.2053054599121
"amont" "37" "037_fs3" "12" -38.1656455064077
"amont" "37" "037_fs3" "13" -27.6997617021496
"amont" "37" "037_fs3" "14" -14.6586625648333
"amont" "37" "037_fs3" "15" -3.93001368453861
"amont" "37" "037_fs3" "16" 4.97001050601034
"amont" "37" "037_fs3" "17" 13.443845129242
"amont" "38" "038_fs1" "1" -5.82957808946404
"amont" "38" "038_fs1" "2" -35.9976969997488
"amont" "38" "038_fs1" "3" -82.9369135512169
"amont" "38" "038_fs1" "4" -117.696970660846
"amont" "38" "038_fs1" "5" -77.7487251528664
"amont" "38" "038_fs1" "6" -40.5373587644986
"amont" "38" "038_fs1" "7" -4.02825427975711
"amont" "38" "038_fs1" "8" 8.02589528409163
"amont" "38" "038_fs1" "9" 14.4500664064985
"amont" "38" "038_fs1" "10" 20.197745375055
"amont" "38" "038_fs1" "11" 22.3340134883198
"amont" "38" "038_fs1" "12" 21.0232416316165
"amont" "38" "038_fs1" "13" 18.9386506245757
"amont" "38" "038_fs1" "14" 17.7761502845421
"amont" "38" "038_fs1" "15" 8.71522113539231
"amont" "38" "038_fs1" "16" 6.56787128431466
"amont" "38" "038_fs1" "17" 1.85559940489981
"amont" "38" "038_fs2" "1" -4.32621461081135
"amont" "38" "038_fs2" "2" 1.07712732451523
"amont" "38" "038_fs2" "3" 36.1380304631572
"amont" "38" "038_fs2" "4" 98.936912529971
"amont" "38" "038_fs2" "5" 123.610416318789
"amont" "38" "038_fs2" "6" 44.9292792039976
"amont" "38" "038_fs2" "7" 5.75535660500287
"amont" "38" "038_fs2" "8" -7.02438650326954
"amont" "38" "038_fs2" "9" 4.0147487526412
"amont" "38" "038_fs2" "10" 37.3624273839066
"amont" "38" "038_fs2" "11" 55.0226794154546
"amont" "38" "038_fs2" "12" 59.9732604322043
"amont" "38" "038_fs2" "13" 50.5799181873353
"amont" "38" "038_fs2" "14" 36.1790147066031
"amont" "38" "038_fs2" "15" 25.5423908055043
"amont" "38" "038_fs2" "16" 19.6633614054015
"amont" "38" "038_fs2" "17" 14.6845282725241
"amont" "38" "038_fs3" "1" -4.93501673224523
"amont" "38" "038_fs3" "2" -34.9897352808868
"amont" "38" "038_fs3" "3" -83.3427060157612
"amont" "38" "038_fs3" "4" -120.677614983022
"amont" "38" "038_fs3" "5" -98.1040686729665
"amont" "38" "038_fs3" "6" -7.91356446801589
"amont" "38" "038_fs3" "7" 41.3328755499392
"amont" "38" "038_fs3" "8" 57.2746314642886
"amont" "38" "038_fs3" "9" 25.3881294376802
"amont" "38" "038_fs3" "10" -19.4378808623641
"amont" "38" "038_fs3" "11" -52.9544202595228
"amont" "38" "038_fs3" "12" -79.8857891557079
"amont" "38" "038_fs3" "13" -89.135726329894
"amont" "39" "039_fs1" "1" -15.8980242785545
"amont" "39" "039_fs1" "2" -27.8609634209076
"amont" "39" "039_fs1" "3" -66.3727659447757
"amont" "39" "039_fs1" "4" -98.1557257725255
"amont" "39" "039_fs1" "5" -92.3884696314029
"amont" "39" "039_fs1" "6" -39.6240382619511
"amont" "39" "039_fs1" "7" 19.686054873662
"amont" "39" "039_fs1" "8" 43.5460467455139
"amont" "39" "039_fs1" "9" 65.8996899904034
"amont" "39" "039_fs1" "10" 81.1288637326309
"amont" "39" "039_fs1" "11" 87.3761776906676
"amont" "39" "039_fs1" "12" 94.6661673877193
"amont" "39" "039_fs1" "13" 100.275808461269
"amont" "39" "039_fs1" "14" 100.844955905853
"amont" "39" "039_fs1" "15" 99.6434662008824
"amont" "39" "039_fs1" "16" 96.0187280027059
"amont" "39" "039_fs1" "17" 90.7258820765377
"amont" "39" "039_fs1" "18" 88.6417580331525
"amont" "39" "039_fs1" "19" 79.7804588357076
"amont" "39" "039_fs1" "20" 72.8812135937113
"amont" "39" "039_fs2" "1" 32.6824821116585
"amont" "39" "039_fs2" "2" 25.0479138877155
"amont" "39" "039_fs2" "3" -19.6218127835941
"amont" "39" "039_fs2" "4" -77.0356184634065
"amont" "39" "039_fs2" "5" -88.4884985302903
"amont" "39" "039_fs2" "6" -25.5327612842018
"amont" "39" "039_fs2" "7" 38.7127628822732
"amont" "39" "039_fs2" "8" 80.8767466802478
"amont" "39" "039_fs2" "9" 95.7921928226239
"amont" "39" "039_fs2" "10" 86.6828407550651
"amont" "39" "039_fs2" "11" 75.8207016754568
"amont" "39" "039_fs2" "12" 65.6477858475924
"amont" "39" "039_fs2" "13" 60.3396853416178
"amont" "39" "039_fs2" "14" 52.7828637591429
"amont" "39" "039_fs2" "15" 51.2179619859618
"amont" "39" "039_fs2" "16" 48.7836380080111
"amont" "39" "039_fs2" "17" 43.408149727381
"amont" "39" "039_fs3" "1" 33.0905312124556
"amont" "39" "039_fs3" "2" 33.9439385098727
"amont" "39" "039_fs3" "3" 49.7506623300845
"amont" "39" "039_fs3" "4" 93.6318724469706
"amont" "39" "039_fs3" "5" 109.573400287234
"amont" "39" "039_fs3" "6" 62.8367658933379
"amont" "39" "039_fs3" "7" -18.9844565132073
"amont" "39" "039_fs3" "8" -54.9801822487925
"amont" "39" "039_fs3" "9" -66.7899987603283
"amont" "39" "039_fs3" "10" -55.8490981789418
"amont" "39" "039_fs3" "11" -41.2618283319998
"amont" "39" "039_fs3" "12" -28.5862000730125
"amont" "39" "039_fs3" "13" -22.740289695058
"amont" "39" "039_fs3" "14" -15.1809922990354
"amont" "39" "039_fs3" "15" -8.85735846901642
"amont" "39" "039_fs3" "16" -4.19657705998307
"amont" "40" "040_fs1" "1" -30.1231088860481
"amont" "40" "040_fs1" "2" -39.4247667079248
"amont" "40" "040_fs1" "3" -88.0356225144233
"amont" "40" "040_fs1" "4" -121.712864858576
"amont" "40" "040_fs1" "5" -106.706670761698
"amont" "40" "040_fs1" "6" -14.2094129911753
"amont" "40" "040_fs1" "7" 32.5565713372416
"amont" "40" "040_fs1" "8" 66.4213072066056
"amont" "40" "040_fs1" "9" 81.626942098218
"amont" "40" "040_fs1" "10" 88.3096276265347
"amont" "40" "040_fs1" "11" 88.4414007505436
"amont" "40" "040_fs1" "12" 84.8184801818722
"amont" "40" "040_fs1" "13" 82.9627797499838
"amont" "40" "040_fs1" "14" 83.3087573601802
"amont" "40" "040_fs1" "15" 83.8742717934701
"amont" "40" "040_fs1" "16" 84.0060183823942
"amont" "40" "040_fs1" "17" 84.455728275613
"amont" "40" "040_fs1" "18" 79.7277148472532
"amont" "40" "040_fs1" "19" 76.5786074218382
"amont" "40" "040_fs2" "1" -26.0726782614798
"amont" "40" "040_fs2" "2" -22.5010956706226
"amont" "40" "040_fs2" "3" 16.7707218795849
"amont" "40" "040_fs2" "4" 62.2358783240156
"amont" "40" "040_fs2" "5" 48.8726584395488
"amont" "40" "040_fs2" "6" -12.3740838200343
"amont" "40" "040_fs2" "7" -35.7470614842367
"amont" "40" "040_fs2" "8" -56.6906167646058
"amont" "40" "040_fs2" "9" -53.4647973287389
"amont" "40" "040_fs2" "10" -45.5795604007602
"amont" "40" "040_fs2" "11" -33.4889835748079
"amont" "40" "040_fs2" "12" -22.4574776897774
"amont" "40" "040_fs2" "13" -15.2228366767384
"amont" "40" "040_fs2" "14" -3.39032477077396
"amont" "40" "040_fs2" "15" 5.04597533666094
"amont" "40" "040_fs2" "16" 14.2345224166475
"amont" "40" "040_fs2" "17" 17.9001266665515
"amont" "40" "040_fs2" "18" 24.3404341398653
"amont" "40" "040_fs3" "1" -10.8558096184522
"amont" "40" "040_fs3" "2" -7.15766387070096
"amont" "40" "040_fs3" "3" 39.7429792049381
"amont" "40" "040_fs3" "4" 105.104861826555
"amont" "40" "040_fs3" "5" 93.2284555527373
"amont" "40" "040_fs3" "6" 18.8880940606796
"amont" "40" "040_fs3" "7" -41.5137226589031
"amont" "40" "040_fs3" "8" -67.8472013710575
"amont" "40" "040_fs3" "9" -71.2874415355262
"amont" "40" "040_fs3" "10" -58.8367246600998
"amont" "40" "040_fs3" "11" -45.2458906980849
"amont" "40" "040_fs3" "12" -31.1429991308745
"amont" "40" "040_fs3" "13" -23.9410978458646
"amont" "40" "040_fs3" "14" -18.7840316639533
"amont" "40" "040_fs3" "15" -14.6414465166585
"amont" "40" "040_fs3" "16" -11.4173868528301
"amont" "40" "040_fs3" "17" -11.2971833964433
"amont" "40" "040_fs4" "1" 25.684753296789
"amont" "40" "040_fs4" "2" 39.7868694191784
"amont" "40" "040_fs4" "3" 84.8050462048313
"amont" "40" "040_fs4" "4" 102.102330550404
"amont" "40" "040_fs4" "5" 53.6812679654106
"amont" "40" "040_fs4" "6" -4.87600368050704
"amont" "40" "040_fs4" "7" -41.3403607438221
"amont" "40" "040_fs4" "8" -68.8660935649941
"amont" "40" "040_fs4" "9" -71.4743214080092
"amont" "40" "040_fs4" "10" -58.0704500665959
"amont" "40" "040_fs4" "11" -45.0007219785842
"amont" "40" "040_fs4" "12" -35.2248603827975
"amont" "40" "040_fs4" "13" -22.2377844272943
"amont" "40" "040_fs4" "14" -10.3869363410625
"amont" "40" "040_fs4" "15" -0.19566474790804
"amont" "40" "040_fs4" "16" 8.44777294619286
"amont" "41" "041_fs1" "1" -3.56702201908823
"amont" "41" "041_fs1" "2" -9.19435025997842
"amont" "41" "041_fs1" "3" -50.0177973201618
"amont" "41" "041_fs1" "4" -94.558381240223
"amont" "41" "041_fs1" "5" -59.7804548769686
"amont" "41" "041_fs1" "6" -4.6222599684497
"amont" "41" "041_fs1" "7" 29.2506866721527
"amont" "41" "041_fs1" "8" 46.3332151749644
"amont" "41" "041_fs1" "9" 42.4270871060726
"amont" "41" "041_fs1" "10" 37.9591138833884
"amont" "41" "041_fs1" "11" 36.9364573696064
"amont" "41" "041_fs1" "12" 30.6313580337466
"amont" "41" "041_fs1" "13" 21.8580501450581
"amont" "41" "041_fs1" "14" 21.0876674444641
"amont" "41" "041_fs1" "15" 13.9405951212675
"amont" "41" "041_fs2" "1" -16.0525686688151
"amont" "41" "041_fs2" "2" -0.68965742830801
"amont" "41" "041_fs2" "3" 53.8393838456831
"amont" "41" "041_fs2" "4" 78.045084499519
"amont" "41" "041_fs2" "5" 21.3876204496754
"amont" "41" "041_fs2" "6" -52.7790795822235
"amont" "41" "041_fs2" "7" -66.1627893436169
"amont" "41" "041_fs2" "8" -33.8263462697986
"amont" "41" "041_fs2" "9" 0.79311306689695
"amont" "41" "041_fs2" "10" 11.4361607055116
"amont" "41" "041_fs2" "11" 14.7486084286788
"amont" "41" "041_fs2" "12" -0.887917694468257
"amont" "42" "042_fs1" "1" 5.35472802436439
"amont" "42" "042_fs1" "2" 18.1096759079405
"amont" "42" "042_fs1" "3" 62.6453117332912
"amont" "42" "042_fs1" "4" 110.75936901649
"amont" "42" "042_fs1" "5" 114.998434892422
"amont" "42" "042_fs1" "6" 43.8298222328264
"amont" "42" "042_fs1" "7" -27.2636777381191
"amont" "42" "042_fs1" "8" -44.9835862725726
"amont" "42" "042_fs1" "9" -33.968135552371
"amont" "42" "042_fs1" "10" -1.70117976163263
"amont" "42" "042_fs1" "11" 23.7065272207085
"amont" "42" "042_fs1" "12" 49.7749993709806
"amont" "42" "042_fs1" "13" 70.6110956378432
"amont" "42" "042_fs1" "14" 78.4292493864259
"amont" "42" "042_fs2" "1" -16.7385081117804
"amont" "42" "042_fs2" "2" -2.57652697004244
"amont" "42" "042_fs2" "3" 56.7785893004107
"amont" "42" "042_fs2" "4" 116.826937327021
"amont" "42" "042_fs2" "5" 123.099376147384
"amont" "42" "042_fs2" "6" 88.098619648182
"amont" "42" "042_fs2" "7" -3.18538013942924
"amont" "42" "042_fs2" "8" -46.1824907410593
"amont" "42" "042_fs2" "9" -51.4585054532536
"amont" "42" "042_fs2" "10" -50.4442555001357
"amont" "42" "042_fs2" "11" -42.0336742390566
"amont" "42" "042_fs2" "12" -33.8093251329412
"amont" "42" "042_fs2" "13" -36.1271959124393
"amont" "42" "042_fs2" "14" -10.6462074217275
"amont" "42" "042_fs3" "1" -22.6012179155042
"amont" "42" "042_fs3" "2" -12.8053513619953
"amont" "42" "042_fs3" "3" 40.4444527508742
"amont" "42" "042_fs3" "4" 92.1153718529557
"amont" "42" "042_fs3" "5" 114.241829670954
"amont" "42" "042_fs3" "6" 84.5396514170371
"amont" "42" "042_fs3" "7" 42.269382052288
"amont" "42" "042_fs3" "8" 7.85619667031767
"amont" "42" "042_fs3" "9" -9.77586157136022
"amont" "42" "042_fs3" "10" -10.1540162206304
"amont" "42" "042_fs3" "11" 4.4042436696285
"amont" "42" "042_fs3" "12" 14.5107605006876
"amont" "42" "042_fs3" "13" 25.1634226861889
"amont" "42" "042_fs3" "14" 31.6976611175879
"amont" "42" "042_fs4" "1" 19.9047751061949
"amont" "42" "042_fs4" "2" 28.7430876550187
"amont" "42" "042_fs4" "3" 69.1219028914439
"amont" "42" "042_fs4" "4" 118.119952178751
"amont" "42" "042_fs4" "5" 133.635159787346
"amont" "42" "042_fs4" "6" 84.741948947461
"amont" "42" "042_fs4" "7" 17.1982287703798
"amont" "42" "042_fs4" "8" -11.9858562935109
"amont" "42" "042_fs4" "9" -31.2496943954585
"amont" "42" "042_fs4" "10" -22.5694671177302
"amont" "42" "042_fs4" "11" -22.9631710432106
"amont" "42" "042_fs4" "12" -11.8480792986308
"amont" "42" "042_fs4" "13" -1.46505615635579
"amont" "42" "042_fs4" "14" 4.63574781689175
"amont" "42" "042_fs4" "15" 8.01857368914429
"amont" "42" "042_fs4" "16" 9.80351800980469
"amont" "45" "045_fs1" "1" -12.5807218539016
"amont" "45" "045_fs1" "2" -44.1740657063154
"amont" "45" "045_fs1" "3" -86.7309628936304
"amont" "45" "045_fs1" "4" -103.43578850471
"amont" "45" "045_fs1" "5" -48.8591902645746
"amont" "45" "045_fs1" "6" 14.3245951528966
"amont" "45" "045_fs1" "7" 43.2933383634968
"amont" "45" "045_fs1" "8" 62.8639677509691
"amont" "45" "045_fs1" "9" 74.2398724896354
"amont" "45" "045_fs1" "10" 80.0153744464349
"amont" "45" "045_fs1" "11" 81.832162484875
"amont" "45" "045_fs1" "12" 86.1271389464287
"amont" "45" "045_fs1" "13" 88.615171388543
"amont" "45" "045_fs1" "14" 85.5156220376996
"amont" "45" "045_fs1" "15" 84.4658531541778
"amont" "45" "045_fs1" "16" 82.1402461594948
"amont" "45" "045_fs2" "1" 5.2910659881093
"amont" "45" "045_fs2" "2" 1.67637560377381
"amont" "45" "045_fs2" "3" -51.6927012080238
"amont" "45" "045_fs2" "4" -78.3339720069519
"amont" "45" "045_fs2" "5" -71.2042413819958
"amont" "45" "045_fs2" "6" -23.9831456505448
"amont" "45" "045_fs2" "7" -10.4638677127787
"amont" "45" "045_fs2" "8" -30.9284951776777
"amont" "45" "045_fs2" "9" -63.6408068068508
"amont" "45" "045_fs2" "10" -86.4701841100984
"amont" "45" "045_fs2" "11" -71.2156198447049
"amont" "45" "045_fs2" "12" -49.2414054826727
"amont" "45" "045_fs2" "13" -22.2346301298836
"amont" "45" "045_fs2" "14" 1.84051937126384
"amont" "45" "045_fs2" "15" 12.1714854419729
"amont" "45" "045_fs2" "16" 20.3057980620406
"amont" "45" "045_fs2" "17" 19.6616291665283
"amont" "45" "045_fs2" "18" 16.0856508132225
"amont" "45" "045_fs3" "1" 5.06118718657356
"amont" "45" "045_fs3" "2" -12.7500475519437
"amont" "45" "045_fs3" "3" -84.1613326153147
"amont" "45" "045_fs3" "4" -110.048146939096
"amont" "45" "045_fs3" "5" -78.420745136461
"amont" "45" "045_fs3" "6" -25.9394763702359
"amont" "45" "045_fs3" "7" 23.0128044901754
"amont" "45" "045_fs3" "8" 49.7212786002312
"amont" "45" "045_fs3" "9" 58.3686661991034
"amont" "45" "045_fs3" "10" 59.1557419166615
"amont" "45" "045_fs3" "11" 54.6778044334071
"amont" "45" "045_fs3" "12" 54.5264601227661
"amont" "45" "045_fs3" "13" 52.2324649237474
"amont" "45" "045_fs3" "14" 46.4929496258847
"amont" "45" "045_fs3" "15" 44.9630219849978
"amont" "45" "045_fs3" "16" 39.3022907898012
"amont" "46" "046_fs1" "1" -16.8594946833579
"amont" "46" "046_fs1" "2" 11.034287943214
"amont" "46" "046_fs1" "3" 65.3798795964005
"amont" "46" "046_fs1" "4" 98.6691783097273
"amont" "46" "046_fs1" "5" 54.9045010461832
"amont" "46" "046_fs1" "6" -0.534790542959769
"amont" "46" "046_fs1" "7" -34.4218606920559
"amont" "46" "046_fs1" "8" -47.596402696855
"amont" "46" "046_fs1" "9" -35.7053183273663
"amont" "46" "046_fs1" "10" -31.1391703266734
"amont" "46" "046_fs1" "11" -35.9824368154773
"amont" "46" "046_fs1" "12" -41.3734724611112
"amont" "46" "046_fs1" "13" -49.178078117349
"amont" "46" "046_fs1" "14" -48.3828794267739
"amont" "46" "046_fs1" "15" -43.8262373419707
"amont" "46" "046_fs1" "16" -34.2064404129731
"amont" "46" "046_fs1" "17" -26.6743201409622
"amont" "46" "046_fs1" "18" -17.7125045621706
"amont" "46" "046_fs1" "19" -9.18868998642779
"amont" "46" "046_fs2" "1" 0.104797481435384
"amont" "46" "046_fs2" "2" -21.1364136622621
"amont" "46" "046_fs2" "3" -75.3456197533678
"amont" "46" "046_fs2" "4" -93.9066549392289
"amont" "46" "046_fs2" "5" -13.4223606951503
"amont" "46" "046_fs2" "6" 21.2735597250048
"amont" "46" "046_fs2" "7" 38.1471316248574
"amont" "46" "046_fs2" "8" 30.0052198198206
"amont" "46" "046_fs2" "9" 16.5188894260532
"amont" "46" "046_fs2" "10" 0.87605034916163
"amont" "46" "046_fs2" "11" -16.7324260530788
"amont" "46" "046_fs2" "12" -29.0863792544494
"amont" "46" "046_fs2" "13" -38.0736111338538
"amont" "46" "046_fs2" "14" -36.0079686725867
"amont" "46" "046_fs2" "15" -35.870049997504
"amont" "46" "046_fs3" "1" 3.27234719293409
"amont" "46" "046_fs3" "2" 9.05777930515046
"amont" "46" "046_fs3" "3" 53.5478846800952
"amont" "46" "046_fs3" "4" 86.8580851441144
"amont" "46" "046_fs3" "5" 64.9444798871544
"amont" "46" "046_fs3" "6" 7.34171685558078
"amont" "46" "046_fs3" "7" -31.7502668334089
"amont" "46" "046_fs3" "8" -44.1292394875883
"amont" "46" "046_fs3" "9" -36.2864315407903
"amont" "46" "046_fs3" "10" -28.9142345868819
"amont" "46" "046_fs3" "11" -24.6944239862705
"amont" "46" "046_fs3" "12" -28.8158032408369
"amont" "46" "046_fs3" "13" -38.4651741895981
"amont" "46" "046_fs3" "14" -52.3074173163259
"amont" "46" "046_fs3" "15" -65.0587052527883
"amont" "46" "046_fs3" "16" -76.043545599464
"amont" "46" "046_fs3" "17" -78.9324214777985
"aval" "167" "167_fs1" "1" 3.40683599614167
"aval" "167" "167_fs1" "2" -27.6889383229157
"aval" "167" "167_fs1" "3" -83.7591729881358
"aval" "167" "167_fs1" "4" -82.8851881346154
"aval" "167" "167_fs1" "5" -15.6216218274555
"aval" "167" "167_fs1" "6" 26.7722338932744
"aval" "167" "167_fs1" "7" 54.5479544924793
"aval" "167" "167_fs1" "8" 76.1277736677259
"aval" "167" "167_fs1" "9" 75.2318727550196
"aval" "167" "167_fs1" "10" 75.0204370684579
"aval" "167" "167_fs1" "11" 65.8067988577344
"aval" "167" "167_fs1" "12" 47.7541416852319
