 ,Image,X (cm),Y (cm)
1,206_fs2-00001.jpg,469.250,555.750
2,206_fs2-00001.jpg,469.762,555.560
3,206_fs2-00001.jpg,470.274,555.371
4,206_fs2-00001.jpg,470.786,555.181
5,206_fs2-00001.jpg,471.298,554.991
6,206_fs2-00001.jpg,471.811,554.802
7,206_fs2-00001.jpg,472.323,554.612
8,206_fs2-00001.jpg,472.835,554.422
9,206_fs2-00001.jpg,473.347,554.233
10,206_fs2-00001.jpg,473.859,554.043
11,206_fs2-00001.jpg,474.371,553.853
12,206_fs2-00001.jpg,474.883,553.664
13,206_fs2-00001.jpg,475.395,553.474
14,206_fs2-00001.jpg,475.907,553.284
15,206_fs2-00001.jpg,476.452,553.250
16,206_fs2-00001.jpg,476.986,553.132
17,206_fs2-00001.jpg,477.515,553.000
18,206_fs2-00001.jpg,478.062,553.000
19,206_fs2-00001.jpg,478.608,553.000
20,206_fs2-00001.jpg,479.154,553.000
21,206_fs2-00001.jpg,479.700,553.000
22,206_fs2-00001.jpg,480.246,553.000
23,206_fs2-00001.jpg,480.792,553.000
24,206_fs2-00001.jpg,481.338,553.000
25,206_fs2-00001.jpg,481.884,553.000
26,206_fs2-00001.jpg,482.430,553.000
27,206_fs2-00001.jpg,482.942,553.192
28,206_fs2-00001.jpg,483.485,553.250
29,206_fs2-00001.jpg,484.031,553.265
30,206_fs2-00001.jpg,484.524,553.500
31,206_fs2-00001.jpg,485.070,553.500
32,206_fs2-00001.jpg,485.555,553.750
33,206_fs2-00001.jpg,486.101,553.750
34,206_fs2-00001.jpg,486.647,553.750
35,206_fs2-00001.jpg,487.194,553.750
36,206_fs2-00001.jpg,487.740,553.750
37,206_fs2-00001.jpg,488.286,553.750
38,206_fs2-00001.jpg,488.832,553.750
39,206_fs2-00001.jpg,489.378,553.750
40,206_fs2-00001.jpg,489.924,553.750
41,206_fs2-00001.jpg,490.470,553.750
42,206_fs2-00001.jpg,491.016,553.750
43,206_fs2-00001.jpg,491.562,553.750
44,206_fs2-00001.jpg,492.108,553.750
45,206_fs2-00001.jpg,492.655,553.750
46,206_fs2-00001.jpg,493.201,553.750
47,206_fs2-00001.jpg,493.706,553.544
48,206_fs2-00001.jpg,494.251,553.500
49,206_fs2-00001.jpg,494.797,553.500
50,206_fs2-00001.jpg,495.343,553.500
51,206_fs2-00001.jpg,495.889,553.500
52,206_fs2-00001.jpg,496.435,553.500
53,206_fs2-00001.jpg,496.981,553.500
54,206_fs2-00001.jpg,497.527,553.500
55,206_fs2-00001.jpg,498.073,553.500
56,206_fs2-00001.jpg,498.619,553.500
57,206_fs2-00001.jpg,499.166,553.500
58,206_fs2-00001.jpg,499.712,553.500
59,206_fs2-00001.jpg,500.258,553.500
60,206_fs2-00001.jpg,500.804,553.500
61,206_fs2-00001.jpg,501.325,553.337
62,206_fs2-00001.jpg,501.864,553.250
63,206_fs2-00001.jpg,502.392,553.108
64,206_fs2-00001.jpg,502.927,553.000
65,206_fs2-00001.jpg,503.473,553.000
66,206_fs2-00001.jpg,503.959,552.750
67,206_fs2-00001.jpg,504.505,552.745
68,206_fs2-00001.jpg,504.992,552.500
69,206_fs2-00001.jpg,505.482,552.259
70,206_fs2-00001.jpg,506.028,552.250
71,206_fs2-00001.jpg,506.514,552.000
72,206_fs2-00001.jpg,507.060,552.000
73,206_fs2-00001.jpg,507.606,552.000
74,206_fs2-00001.jpg,508.152,552.000
75,206_fs2-00001.jpg,508.698,552.000
76,206_fs2-00001.jpg,509.232,551.884
77,206_fs2-00001.jpg,509.761,551.750
78,206_fs2-00001.jpg,510.307,551.750
79,206_fs2-00001.jpg,510.842,551.636
80,206_fs2-00001.jpg,511.370,551.500
81,206_fs2-00001.jpg,511.911,551.420
82,206_fs2-00001.jpg,512.430,551.250
83,206_fs2-00001.jpg,512.976,551.250
84,206_fs2-00001.jpg,513.521,551.229
85,206_fs2-00001.jpg,514.017,551.000
86,206_fs2-00001.jpg,514.564,551.000
87,206_fs2-00001.jpg,515.110,551.000
88,206_fs2-00001.jpg,515.656,551.000
89,206_fs2-00001.jpg,516.202,551.000
90,206_fs2-00001.jpg,516.707,550.793
91,206_fs2-00001.jpg,517.252,550.750
92,206_fs2-00001.jpg,517.796,550.704
93,206_fs2-00001.jpg,518.302,550.500
94,206_fs2-00001.jpg,518.848,550.500
95,206_fs2-00001.jpg,519.394,550.500
96,206_fs2-00001.jpg,519.902,550.299
