 ,Image,X (cm),Y (cm)
1,206_fs3-00001.jpg,225.250,416.500
2,206_fs3-00001.jpg,225.819,416.544
3,206_fs3-00001.jpg,226.388,416.588
4,206_fs3-00001.jpg,226.956,416.631
5,206_fs3-00001.jpg,227.525,416.675
6,206_fs3-00001.jpg,228.094,416.719
7,206_fs3-00001.jpg,228.663,416.763
8,206_fs3-00001.jpg,229.232,416.806
9,206_fs3-00001.jpg,229.801,416.850
10,206_fs3-00001.jpg,230.369,416.894
11,206_fs3-00001.jpg,230.938,416.938
12,206_fs3-00001.jpg,231.507,416.981
13,206_fs3-00001.jpg,232.052,417.151
14,206_fs3-00001.jpg,232.614,417.250
15,206_fs3-00001.jpg,233.184,417.250
16,206_fs3-00001.jpg,233.755,417.250
17,206_fs3-00001.jpg,234.325,417.250
18,206_fs3-00001.jpg,234.896,417.250
19,206_fs3-00001.jpg,235.466,417.250
20,206_fs3-00001.jpg,236.037,417.250
21,206_fs3-00001.jpg,236.549,417.500
22,206_fs3-00001.jpg,237.120,417.500
23,206_fs3-00001.jpg,237.690,417.500
24,206_fs3-00001.jpg,238.218,417.718
25,206_fs3-00001.jpg,238.787,417.750
26,206_fs3-00001.jpg,239.349,417.849
27,206_fs3-00001.jpg,239.899,418.000
28,206_fs3-00001.jpg,240.470,418.000
29,206_fs3-00001.jpg,241.040,418.000
30,206_fs3-00001.jpg,241.611,418.000
31,206_fs3-00001.jpg,242.124,418.250
32,206_fs3-00001.jpg,242.694,418.250
33,206_fs3-00001.jpg,243.264,418.264
34,206_fs3-00001.jpg,243.784,418.500
35,206_fs3-00001.jpg,244.354,418.500
36,206_fs3-00001.jpg,244.925,418.500
37,206_fs3-00001.jpg,245.457,418.707
38,206_fs3-00001.jpg,246.026,418.750
39,206_fs3-00001.jpg,246.596,418.750
40,206_fs3-00001.jpg,247.167,418.750
41,206_fs3-00001.jpg,247.726,418.863
42,206_fs3-00001.jpg,248.280,419.000
43,206_fs3-00001.jpg,248.850,419.000
44,206_fs3-00001.jpg,249.421,419.000
45,206_fs3-00001.jpg,249.991,419.000
46,206_fs3-00001.jpg,250.562,419.000
47,206_fs3-00001.jpg,251.132,419.000
48,206_fs3-00001.jpg,251.703,419.000
49,206_fs3-00001.jpg,252.222,419.236
50,206_fs3-00001.jpg,252.792,419.250
51,206_fs3-00001.jpg,253.363,419.250
52,206_fs3-00001.jpg,253.898,419.449
53,206_fs3-00001.jpg,254.466,419.500
54,206_fs3-00001.jpg,255.035,419.535
55,206_fs3-00001.jpg,255.564,419.750
56,206_fs3-00001.jpg,256.134,419.750
57,206_fs3-00001.jpg,256.677,419.927
58,206_fs3-00001.jpg,257.242,420.000
59,206_fs3-00001.jpg,257.813,420.000
60,206_fs3-00001.jpg,258.383,420.000
61,206_fs3-00001.jpg,258.954,420.000
62,206_fs3-00001.jpg,259.477,420.227
63,206_fs3-00001.jpg,260.047,420.250
64,206_fs3-00001.jpg,260.560,420.500
65,206_fs3-00001.jpg,261.118,420.618
66,206_fs3-00001.jpg,261.673,420.750
67,206_fs3-00001.jpg,262.205,420.955
68,206_fs3-00001.jpg,262.774,421.000
69,206_fs3-00001.jpg,263.345,421.000
70,206_fs3-00001.jpg,263.915,421.000
71,206_fs3-00001.jpg,264.428,421.250
72,206_fs3-00001.jpg,264.941,421.500
73,206_fs3-00001.jpg,265.511,421.511
74,206_fs3-00001.jpg,266.029,421.750
75,206_fs3-00001.jpg,266.542,422.000
76,206_fs3-00001.jpg,267.113,422.000
77,206_fs3-00001.jpg,267.683,422.000
78,206_fs3-00001.jpg,268.254,422.000
79,206_fs3-00001.jpg,268.766,422.250
80,206_fs3-00001.jpg,269.279,422.500
81,206_fs3-00001.jpg,269.848,422.549
82,206_fs3-00001.jpg,270.382,422.750
83,206_fs3-00001.jpg,270.913,422.957
84,206_fs3-00001.jpg,271.482,423.000
85,206_fs3-00001.jpg,272.053,423.000
86,206_fs3-00001.jpg,272.565,423.250
87,206_fs3-00001.jpg,273.132,423.316
88,206_fs3-00001.jpg,273.642,423.571
89,206_fs3-00001.jpg,274.184,423.750
90,206_fs3-00001.jpg,274.713,423.963
91,206_fs3-00001.jpg,275.283,424.000
92,206_fs3-00001.jpg,275.853,424.000
93,206_fs3-00001.jpg,276.403,424.153
94,206_fs3-00001.jpg,276.911,424.411
95,206_fs3-00001.jpg,277.475,424.500
96,206_fs3-00001.jpg,277.988,424.750
97,206_fs3-00001.jpg,278.500,425.000
98,206_fs3-00001.jpg,279.071,425.000
99,206_fs3-00001.jpg,279.584,425.250
100,206_fs3-00001.jpg,280.137,425.387
101,206_fs3-00001.jpg,280.646,425.646
102,206_fs3-00001.jpg,281.207,425.750
103,206_fs3-00001.jpg,281.729,425.979
104,206_fs3-00001.jpg,282.299,426.000
105,206_fs3-00001.jpg,282.844,426.172
106,206_fs3-00001.jpg,283.409,426.250
107,206_fs3-00001.jpg,283.921,426.500
108,206_fs3-00001.jpg,284.434,426.750
109,206_fs3-00001.jpg,284.947,427.000
110,206_fs3-00001.jpg,285.472,427.222
111,206_fs3-00001.jpg,285.981,427.481
112,206_fs3-00001.jpg,286.490,427.740
113,206_fs3-00001.jpg,286.997,428.000
114,206_fs3-00001.jpg,287.510,428.250
115,206_fs3-00001.jpg,288.023,428.500
116,206_fs3-00001.jpg,288.523,428.773
117,206_fs3-00001.jpg,289.047,429.000
118,206_fs3-00001.jpg,289.539,429.289
119,206_fs3-00001.jpg,290.047,429.547
120,206_fs3-00001.jpg,290.451,429.951
121,206_fs3-00001.jpg,290.959,430.209
122,206_fs3-00001.jpg,291.468,430.468
123,206_fs3-00001.jpg,291.964,430.750
124,206_fs3-00001.jpg,292.477,431.000
125,206_fs3-00001.jpg,292.892,431.392
126,206_fs3-00001.jpg,293.400,431.650
127,206_fs3-00001.jpg,293.851,432.000
128,206_fs3-00001.jpg,294.364,432.250
129,206_fs3-00001.jpg,294.706,432.706
130,206_fs3-00001.jpg,295.207,432.979
131,206_fs3-00001.jpg,295.723,433.223
132,206_fs3-00001.jpg,296.228,433.489
133,206_fs3-00001.jpg,296.637,433.887
134,206_fs3-00001.jpg,297.196,434.000
135,206_fs3-00001.jpg,297.625,434.375
136,206_fs3-00001.jpg,298.056,434.750
137,206_fs3-00001.jpg,298.568,435.000
138,206_fs3-00001.jpg,299.052,435.302
139,206_fs3-00001.jpg,299.561,435.561
140,206_fs3-00001.jpg,299.964,435.964
141,206_fs3-00001.jpg,300.500,436.160
142,206_fs3-00001.jpg,300.975,436.475
143,206_fs3-00001.jpg,301.476,436.750
144,206_fs3-00001.jpg,301.891,437.141
145,206_fs3-00001.jpg,302.334,437.500
146,206_fs3-00001.jpg,302.812,437.812
147,206_fs3-00001.jpg,303.351,438.000
148,206_fs3-00001.jpg,303.822,438.322
149,206_fs3-00001.jpg,304.330,438.580
150,206_fs3-00001.jpg,304.734,438.984
151,206_fs3-00001.jpg,305.242,439.242
152,206_fs3-00001.jpg,305.751,439.500
153,206_fs3-00001.jpg,306.264,439.750
154,206_fs3-00001.jpg,306.777,440.000
155,206_fs3-00001.jpg,307.290,440.250
156,206_fs3-00001.jpg,307.673,440.673
157,206_fs3-00001.jpg,308.140,441.000
158,206_fs3-00001.jpg,308.681,441.181
159,206_fs3-00001.jpg,309.190,441.440
160,206_fs3-00001.jpg,309.593,441.843
161,206_fs3-00001.jpg,310.141,442.000
162,206_fs3-00001.jpg,310.595,442.345
163,206_fs3-00001.jpg,310.999,442.749
164,206_fs3-00001.jpg,311.511,443.000
165,206_fs3-00001.jpg,312.016,443.266
166,206_fs3-00001.jpg,312.419,443.669
167,206_fs3-00001.jpg,312.884,444.000
168,206_fs3-00001.jpg,313.427,444.177
169,206_fs3-00001.jpg,313.685,444.685
170,206_fs3-00001.jpg,314.194,444.944
171,206_fs3-00001.jpg,314.597,445.347
172,206_fs3-00001.jpg,315.001,445.750
173,206_fs3-00001.jpg,315.514,446.000
174,206_fs3-00001.jpg,316.018,446.268
175,206_fs3-00001.jpg,316.526,446.526
176,206_fs3-00001.jpg,316.930,446.930
177,206_fs3-00001.jpg,317.496,447.000
178,206_fs3-00001.jpg,317.901,447.401
179,206_fs3-00001.jpg,318.353,447.750
180,206_fs3-00001.jpg,318.866,448.000
181,206_fs3-00001.jpg,319.436,448.000
182,206_fs3-00001.jpg,319.736,448.486
183,206_fs3-00001.jpg,320.244,448.744
184,206_fs3-00001.jpg,320.754,449.000
185,206_fs3-00001.jpg,321.267,449.250
186,206_fs3-00001.jpg,321.662,449.662
187,206_fs3-00001.jpg,322.121,450.000
188,206_fs3-00002.jpg,227.250,422.000
189,206_fs3-00002.jpg,227.805,421.915
190,206_fs3-00002.jpg,228.359,421.829
191,206_fs3-00002.jpg,228.914,421.744
192,206_fs3-00002.jpg,229.468,421.659
193,206_fs3-00002.jpg,230.023,421.573
194,206_fs3-00002.jpg,230.577,421.488
195,206_fs3-00002.jpg,231.132,421.403
196,206_fs3-00002.jpg,231.687,421.317
197,206_fs3-00002.jpg,232.241,421.232
198,206_fs3-00002.jpg,232.796,421.147
199,206_fs3-00002.jpg,233.350,421.061
200,206_fs3-00002.jpg,233.908,421.000
201,206_fs3-00002.jpg,234.469,421.000
