 ,Image,X (cm),Y (cm)
1,208_fs2-00001.jpg,512.167,276.500
2,208_fs2-00001.jpg,511.493,276.500
3,208_fs2-00001.jpg,510.819,276.500
4,208_fs2-00001.jpg,510.145,276.500
5,208_fs2-00001.jpg,509.471,276.500
6,208_fs2-00001.jpg,508.797,276.500
7,208_fs2-00001.jpg,508.123,276.500
8,208_fs2-00001.jpg,507.450,276.525
9,208_fs2-00001.jpg,506.847,276.826
10,208_fs2-00001.jpg,506.173,276.833
11,208_fs2-00001.jpg,505.499,276.833
12,208_fs2-00001.jpg,504.825,276.833
13,208_fs2-00001.jpg,504.240,277.167
14,208_fs2-00001.jpg,503.606,276.939
15,208_fs2-00001.jpg,502.940,276.833
16,208_fs2-00001.jpg,502.297,276.631
17,208_fs2-00001.jpg,501.636,276.500
18,208_fs2-00001.jpg,500.962,276.500
19,208_fs2-00001.jpg,500.288,276.500
20,208_fs2-00001.jpg,499.614,276.500
21,208_fs2-00001.jpg,499.029,276.167
22,208_fs2-00001.jpg,498.355,276.167
23,208_fs2-00001.jpg,497.681,276.167
24,208_fs2-00001.jpg,497.007,276.167
25,208_fs2-00001.jpg,496.333,276.167
26,208_fs2-00001.jpg,495.665,276.082
27,208_fs2-00001.jpg,495.038,275.833
28,208_fs2-00001.jpg,494.364,275.833
29,208_fs2-00001.jpg,493.690,275.833
30,208_fs2-00001.jpg,493.017,275.833
31,208_fs2-00001.jpg,492.343,275.833
32,208_fs2-00001.jpg,491.669,275.833
33,208_fs2-00001.jpg,490.995,275.833
34,208_fs2-00001.jpg,490.321,275.833
35,208_fs2-00001.jpg,489.647,275.833
36,208_fs2-00001.jpg,489.061,275.500
37,208_fs2-00001.jpg,488.388,275.500
38,208_fs2-00001.jpg,487.714,275.500
39,208_fs2-00001.jpg,487.128,275.167
40,208_fs2-00001.jpg,486.454,275.167
41,208_fs2-00001.jpg,485.780,275.167
42,208_fs2-00001.jpg,485.106,275.167
43,208_fs2-00001.jpg,484.432,275.167
44,208_fs2-00001.jpg,483.758,275.167
45,208_fs2-00001.jpg,483.085,275.167
46,208_fs2-00001.jpg,482.411,275.167
47,208_fs2-00001.jpg,481.737,275.167
48,208_fs2-00001.jpg,481.063,275.167
49,208_fs2-00001.jpg,480.397,275.064
50,208_fs2-00001.jpg,479.764,274.833
51,208_fs2-00001.jpg,479.090,274.833
52,208_fs2-00001.jpg,478.416,274.833
53,208_fs2-00001.jpg,477.742,274.833
54,208_fs2-00001.jpg,477.068,274.833
55,208_fs2-00001.jpg,476.394,274.833
56,208_fs2-00001.jpg,475.808,274.500
57,208_fs2-00001.jpg,475.134,274.500
58,208_fs2-00001.jpg,474.461,274.500
59,208_fs2-00001.jpg,473.787,274.500
60,208_fs2-00001.jpg,473.113,274.500
61,208_fs2-00001.jpg,472.439,274.500
62,208_fs2-00001.jpg,471.778,274.370
63,208_fs2-00001.jpg,471.135,274.167
64,208_fs2-00001.jpg,470.461,274.167
65,208_fs2-00001.jpg,469.787,274.167
66,208_fs2-00001.jpg,469.113,274.167
67,208_fs2-00001.jpg,468.440,274.167
68,208_fs2-00001.jpg,467.766,274.167
69,208_fs2-00001.jpg,467.092,274.167
70,208_fs2-00001.jpg,466.418,274.167
71,208_fs2-00001.jpg,465.744,274.167
72,208_fs2-00001.jpg,465.070,274.167
73,208_fs2-00001.jpg,464.396,274.167
74,208_fs2-00001.jpg,463.722,274.167
75,208_fs2-00001.jpg,463.048,274.167
76,208_fs2-00001.jpg,462.374,274.167
77,208_fs2-00001.jpg,461.701,274.167
78,208_fs2-00001.jpg,461.063,274.385
79,208_fs2-00001.jpg,460.399,274.500
80,208_fs2-00001.jpg,459.725,274.500
81,208_fs2-00001.jpg,459.051,274.500
82,208_fs2-00001.jpg,458.377,274.500
83,208_fs2-00001.jpg,457.703,274.500
84,208_fs2-00001.jpg,457.029,274.500
85,208_fs2-00001.jpg,456.356,274.500
86,208_fs2-00001.jpg,455.770,274.833
87,208_fs2-00001.jpg,455.096,274.833
88,208_fs2-00001.jpg,454.422,274.833
89,208_fs2-00001.jpg,453.748,274.833
90,208_fs2-00001.jpg,453.074,274.833
91,208_fs2-00001.jpg,452.400,274.833
92,208_fs2-00001.jpg,451.727,274.833
93,208_fs2-00001.jpg,451.053,274.833
94,208_fs2-00001.jpg,450.379,274.833
95,208_fs2-00001.jpg,449.705,274.833
96,208_fs2-00001.jpg,449.042,274.958
97,208_fs2-00001.jpg,448.402,275.167
98,208_fs2-00001.jpg,447.728,275.167
99,208_fs2-00001.jpg,447.054,275.167
100,208_fs2-00001.jpg,446.468,275.500
101,208_fs2-00001.jpg,445.794,275.500
102,208_fs2-00001.jpg,445.121,275.500
