1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,
73.7109044801353,22.3774452012334,70.32967032967048,19.74008256387077,46.86390532544385,10.948873772662068,31.174978867286598,10.881249089652783,24.683009298393983,22.106946469196203,23.33051563820794,35.90238180309308,20.760777683854712,44.89646464332972,15.75655114116654,58.89477402625454,12.578191039729575,68.7003530626028,10.346576500422657,76.34194224265352,9.805579036348263,85.80939786395527,6.153846153846246,96.3588484134059,6.559594251901956,102.64794393327077,5.071851225697401,111.16865399244219,1.8934911242604926,116.78150268221401,1.6229923922232388,122.5972254210136,1.5553677092139537,126.11370893749711,0,131.8618069932875
73.65548702843347,21.55019456506264,70.38026213909126,18.94134701467368,47.52246161860103,10.465626999924297,31.79828584961126,10.374263479691678,25.10926669298192,21.52877909323439,23.500265228464286,35.24060091520042,20.89375474237727,44.201686474324674,16.033387307393696,58.19425221039657,12.8780881551981,67.9738969393214,10.691160146147865,75.60608386525584,10.05837926323261,85.06211063206183,6.529713112789125,95.62392621770212,6.919030538694244,101.8995814862374,5.361911532567433,110.41086696213918,2.27839517097442,116.08280679579568,1.9175112440924522,121.82228694938354,1.87245356082866,125.3810117124909,0.3248254027111557,131.11938874581625
73.6004634334895,20.722981716102623,70.43098511385983,18.142599956649264,48.17631831660924,9.98052378880655,32.42112782962977,9.87021586762782,25.538611906797144,20.94219784551987,23.675796986877913,34.57298312206876,21.029835077505027,43.50178953912146,16.307828460783924,57.49077936876148,13.175231676721182,67.24542141453227,11.032692040351549,74.86824199968908,10.308321573836167,84.31367218536366,6.901781016244627,94.88593090500598,7.2746671556382125,101.148704007855,5.649420085592055,109.65201556377559,2.6604877320542073,115.38064438679257,2.2108028497780765,121.04916053035328,2.1877808779182715,124.64874688128879,0.6483506063080426,130.37855472063387
73.5459345564804,19.89580472246442,70.48183860473165,17.343841979143576,48.82548578122572,9.493520593477086,33.04350483269462,9.369027177758682,25.971008951056206,20.347525544021664,23.8570207516438,33.89973245884093,21.16897157616961,42.79694554023965,16.579849681908456,56.78441774810602,13.46951245377221,66.51496211104975,11.37092025295317,74.12844157584146,10.555360672596976,83.56409959792646,7.269782668075834,94.14491726744777,7.626261061172556,100.39535315381713,5.934308507030323,108.89210967310908,3.039632111182584,114.67507321738447,2.502864555130884,120.27777414720873,2.5013304971785146,123.91687572105235,0.9705651537261701,129.63923472160096
73.49200125858351,19.068661652259124,70.53282196246204,16.54507367150262,49.46997437420765,9.004573868104131,33.66541688415839,8.870618334381845,26.406421836975653,19.74508500670879,24.043846360957048,33.22105296065982,21.311117125302815,42.0873261801988,16.849426051338412,56.07522959518698,13.76082133582446,65.78255465168834,11.705592853872076,73.38670752360105,10.79945126395296,82.81340994381597,7.633450872145829,93.40094009715779,7.973569213735971,99.63957057981739,6.216508419141235,108.1311591658974,3.415691612042451,113.96615104975112,2.7936937060017613,119.50805578323576,2.81308325530523,123.18535950894321,1.2914585879010474,128.90135855257816
73.43876440097586,18.241550573597834,70.58393453780639,15.746295623072456,50.10979445731209,8.513640066855913,34.28686400937357,8.374910261794838,26.844814575772034,19.135199051550245,24.23618365301263,32.53714866266833,21.456224611836262,41.373103161518486,17.116532649645023,55.36327715676117,14.049049172351374,65.04823465926236,12.036457913027732,72.64306477285606,11.040548052342103,82.06162029709785,7.992518432317695,92.65405418626634,8.316348571767037,98.88139794154935,6.495951444183845,107.36917391789828,3.7885295383165953,113.25393564607234,3.0832876482414804,118.73993342172034,3.1230199889942014,122.45415952212304,1.6110204517681268,128.16485601742608
73.38632484483463,17.414469554591562,70.63517568152002,14.947508423199054,50.74495639229622,8.020675643900688,34.90784623369268,7.88182388429513,27.28615117866184,18.51819049651499,24.433942466005703,31.848223600009305,21.604246922701748,40.65444818671824,17.38114455739941,54.648622679585344,14.334086812826342,64.3120377565863,12.363263500339599,71.89753825349462,11.278605742202501,81.30874773183783,8.346718152454457,91.90431432690366,8.654356093704394,98.12087689470661,6.772569204417152,106.6061638048694,4.15800919368786,112.5384847685279,3.3716437277009277,117.97333504594832,3.431121534941269,121.72323703775342,1.9292402882629744,127.42965692000536
73.33478345133699,16.587416663351433,70.68654474435834,14.148712661228444,51.37547054091726,7.525637053406683,35.52836358246822,7.391280126180334,27.730395656861617,17.894382159572075,24.637032638131302,31.15448180782559,21.75513694483101,39.93153295831769,17.643236855172802,53.93132841041634,14.615825106722639,63.573999566474555,12.685757685727026,71.15015289540483,11.513579037971965,80.55480932210159,8.695782836419255,91.15177531120008,8.987348737986792,97.35804909498276,7.046293322100212,105.84213870256849,4.5239938818391465,111.8198561792976,3.6587592902308756,117.20818863920567,3.737368729842103,120.99255333299601,2.2461076403210427,126.69569106417657
73.28424108166013,15.760389967988516,70.73804107707673,13.349908926506657,52.00134726493229,7.028480749542126,36.14841608105263,6.903199911747919,28.17751202158786,17.264096858690493,24.845364007584408,30.45612732126014,21.908847565155668,39.20452917883631,17.90278462353632,53.21145659601095,14.894154903513652,62.834155711741516,13.003688539109532,70.40093362847489,11.745422644088592,79.79982214195485,9.039445288075171,90.39649193128588,9.315083463052815,96.59295619807136,7.317055419492078,105.0771084867533,4.886346906453127,111.09810764056118,3.9446316816822105,116.44442218477826,4.041742410392601,120.26206968501239,2.561612050877841,125.96288825380034
73.23479859698114,14.93338753661385,70.78966403043052,12.551097808379723,52.62259692609854,6.529163186475245,36.768003754798485,6.4175041652954405,28.627464284057226,16.627657411839238,25.058846412560115,29.753364175455744,22.06533167060752,38.473608550793756,18.159762943061196,52.48906948312592,15.168967052672826,62.0925418152016,13.316804130406467,69.64990538259295,11.974091264990363,79.04380326546328,9.377438311285232,89.63851897929135,9.6373172273411,95.82563985966601,7.5847871188516365,104.31108303318152,5.244931571212817,110.37329691449847,4.229258247905705,115.68196366595203,4.344223413288489,119.53174737096424,2.875743062868878,125.23117829273733
