1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,
151.9526627218936,67.85277758846479,150.60016906170756,49.66173785896359,154.72527472527463,23.423360851355653,147.48943364327988,0.36334394518490853,131.1242603550296,-6.7372477707913845,113.8123415046494,-12.75584455861889,97.31191885038032,-21.479428666818478,83.11073541842757,-28.377146333766916,67.08368554522417,-31.62313111821311,56.12848689771772,-27.836148869692522,42.67117497886716,-21.61467803283705,33.94759087066785,-13.567340754730651,25.494505494505574,-5.114255378568316,19.54353338968724,1.0395907752778726,15.688926458157141,7.193436929124061,10.887573964497165,12.94153498491437,5.883347421808878,18.351509625658366,2.907861369399882,22.47661528922555,0,25.7226000736718
152.69871755343615,67.52591106361984,151.34240956479732,50.01847377173806,155.10874246028857,23.998650503831527,147.96145049353174,1.036488423884066,131.89254247169373,-6.444637647285106,114.59706017844547,-12.28300589593448,98.07330704089475,-20.895945743410948,83.8854772019929,-27.906043449324443,67.89851743162274,-31.42317501006488,56.97765970286173,-27.935829776600144,43.48890253515907,-21.83716470572051,34.68437459630644,-13.795478404868902,26.187602169876072,-5.609284607915981,20.20686277378354,0.5695975952372123,16.313983597484253,6.692676407833858,11.508239243819332,12.438897237737592,6.529562616936289,17.88544394972911,3.497743934679704,21.917096361597544,0.6560974050021855,25.31309894943098
153.44448820984712,67.19924153405856,152.0849526174792,50.363463878506536,155.4990859718465,24.58128251028097,148.43336330210605,1.710717198953489,132.6568476728383,-6.144636793615973,115.38086385205372,-11.82118531444911,98.83545923864028,-20.32762381185819,84.66113011237752,-27.444691931438513,68.71299806863385,-31.22210164942942,57.82627275057797,-28.029127181920842,44.30724579166633,-22.059019246729235,35.42192713294668,-14.034596134579374,26.88239246246951,-6.101819097396344,20.870507782998402,0.09957915915714466,16.939194137699303,6.190779066866469,12.128531510769733,11.934785896172116,7.174473877936975,17.415537951982742,4.08763399407934,21.358302563599125,1.3099008888186745,24.89788153646947
154.18997440405963,66.87274922182309,152.8277985138966,50.69677890920195,155.8961936906834,25.170819789260577,148.90517234599406,2.3859971980455725,133.4170879911032,-5.837295217238079,116.16375615403933,-11.370018086675884,99.59837244192306,-19.774106688217046,85.43769066208779,-26.99287441419193,69.52712617587662,-31.01990874105411,58.67432414271093,-28.11607560893208,45.126201883917815,-22.280132455522278,36.160244749301285,-14.284292387354697,27.578862749563427,-6.5918476558169345,21.53446983715213,-0.370449195285687,17.564557886884188,5.687783897152599,12.748447628176507,11.429231679796203,7.8180819232915155,16.941861832416407,4.677531544548913,20.800212606021717,1.9614153424842016,24.477031046116792
154.93517584900678,66.54641434895541,153.57094754819286,51.01848959375735,156.2999540475347,25.766825259326993,149.3768779021874,3.0622953488129383,134.1731754591284,-5.522662925605573,116.94574071296756,-10.929139485127905,100.36204364904916,-19.235038188544422,86.21515536363006,-26.550373531667276,70.34090047297036,-30.81659398968634,59.521811981105316,-28.19670958091126,45.945767947442164,-22.50039513175858,36.89932371408298,-14.544165606687272,28.27699940843513,-7.079359091985168,22.19875035606526,-0.8404721304145824,18.190074653120746,5.183729889623237,13.367984458867795,10.922265308188003,8.46038747148026,16.464485791027244,5.267436583038716,20.2428051996568,2.6106456570335013,24.05063068970253
155.68009225762194,66.22021713749751,154.31440001451176,51.328666662105604,156.7102554731357,26.368861839036867,149.84848024767734,3.739578578907924,134.92502210955394,-5.20078992617249,117.72682115740372,-10.49818478231822,101.12646985832481,-18.71006212889722,86.99352072951075,-26.116971917947353,71.15431967953418,-30.612155100073494,60.36873436760578,-28.271063621135966,46.76594111776831,-22.719698075097256,37.63916029600449,-14.813814236069732,28.976788816362046,-7.564342214708461,22.863350759558216,-1.310474308552898,18.815744244490816,4.678656035209201,13.987138865671625,10.413917500925663,9.101391240983844,15.98348002781239,5.857349106498816,19.68605905529597,3.257596723501422,23.618763678556263
156.42472334283832,65.8941378094915,155.0581562069966,51.627380844179754,157.12698639822156,26.976492446946793,150.31997965945538,4.417813815983095,135.67253997501973,-4.8717262263930365,118.50700111591289,-10.076789250760044,101.89164806805604,-18.19882232533223,87.77278327223621,-25.692452207114798,71.9673825151873,-30.40658977696296,61.21508940405687,-28.339172252883657,47.586718530425,-22.93793208519736,38.37975076377859,-15.092836718994533,29.678217350621537,-8.046785832794342,23.52827246745136,-1.7804403920240475,19.441566469076292,4.17260132484131,14.60590771141608,9.90421897758739,9.741093950282675,15.498914742768989,6.447269111879393,19.129952883730596,3.902273432922698,23.181513224007574
157.16906881758882,65.5681565869794,155.80221641979097,51.91470286991273,157.55003525352743,27.589280001613417,150.7913764145129,5.096967987690903,136.41564108816573,-4.535521833721305,119.28628421706048,-9.664588162966481,102.65757527654904,-17.70096259390641,88.55293950431286,-25.276597033252244,72.78008769954897,-30.19989572510201,62.060875192303286,-28.40106999943174,48.40809732094107,-23.15498796171795,39.12109138611788,-15.380831498954251,30.381271388491086,-8.526678755050284,24.193516899565225,-2.2503550431512735,20.067541134959015,3.6656047494504946,15.224287858929358,9.393200457751448,10.379496317857274,15.01086013589412,7.037196596130684,18.574465395752156,4.544680676332064,22.738962537386044
157.9131283948069,65.24225369200326,156.54658094703825,52.19070346923752,157.9792904697888,28.206787421593333,151.2626707898413,5.777008021683798,137.15423748163192,-4.192226755611443,120.0646740894116,-9.261216791450579,103.42424848210999,-17.216126750676665,89.33398593824711,-24.8691890304425,73.59243395223837,-29.992070649238144,62.90608983418957,-28.456791384057738,49.23007462484526,-23.370756504318024,39.863178431735264,-15.6773970194414,31.085937307248003,-9.00400979028376,24.85908547572012,-2.7202029242580466,20.693668050220822,3.1577052999675175,15.84227617103943,8.880892660995869,11.016599062188106,14.519386407184925,7.627131556202755,18.01957530215219,5.184823344764368,22.291194830021254
158.65690178742557,64.91640934660506,157.29125008288202,52.455453372087106,158.41464047774082,28.828577625443188,151.73386306243196,6.457900845614347,137.88824118805826,-3.8418909995174886,120.84217436153159,-8.866310408725496,104.19166468304496,-16.74395861169978,90.11591908654526,-24.47001083276814,74.4044199928747,-29.78311225411869,63.75073143156044,-28.506370930039168,50.05264757766639,-23.585128512656695,40.60600816934334,-15.982131723948498,31.79220148416971,-9.478767747302186,25.52497961573664,-3.1899686976676094,21.31994702294361,2.64894196732331,16.45986951057455,8.367326306898974,11.652402901755636,14.0245637566386,8.217073989045844,17.46526131372218,5.822706329254288,21.838293313242843
