1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,
78.52145301995068,-21.67038788041458,77.42819347165727,-19.448692716730875,66.8053662281585,-17.853645649127486,53.618896600790265,-13.409629320708461,41.325707782952236,-14.966804325416831,34.07051956232141,-18.012240560045996,27.709302810076792,-22.311655671285166,21.751457304605935,-27.846941213377363,17.73240373538721,-31.552337706445826,17.377669935088534,-36.2168716905291,16.614908909658084,-39.81191651646935,18.02132523599596,-43.33811876396635,19.246961144221245,-47.15690906995451,21.014561426207024,-50.57138354168177,22.11757297560132,-53.07768428382451,24.439453104990434,-56.14487881130498,26.912804128833443,-57.47317644447344,28.353570094006045,-60.53416686642055,29.772437440392878,-62.371477174372274,31.74350124367868,-62.844061283306814,34.90816716736259,-64.51836329312431,36.133339122722305,-63.86171300422808
78.60504460467581,-20.904766591106863,77.6557618075255,-18.721160409013976,67.41740455153007,-17.389960455183996,54.30054996656372,-13.095978756484385,41.988443213416076,-14.457587731882882,34.5582434059412,-17.40820494867461,28.098037687766748,-21.659015151104825,22.03194532929274,-27.139276577845976,17.86839905136503,-30.81703255119993,17.41445243980496,-35.493623843650994,16.585760913140064,-39.07464806566469,17.918338018261466,-42.59828198103992,19.100856134069602,-46.44728242648182,20.750756801345858,-49.85247811155659,21.86856059279239,-52.34393689931085,24.191231554510864,-55.428355012327586,26.66326869686816,-56.778082440564674,28.06317084239953,-59.848057854110266,29.478489510032887,-61.67151343153358,31.440445644596537,-62.152047129560174,34.62700979581348,-63.83184582830421,35.840705585910314,-63.18662134126777
78.68914532893331,-20.13934345475974,77.88074559970266,-17.993136409153067,68.02663637700135,-16.925553967425344,54.98527486653268,-12.789938491180408,42.65426243184555,-13.952408463432562,35.05044931216639,-16.808901346452785,28.490972122629785,-21.009523878136008,22.31477211202707,-26.432373244787016,18.013064687399265,-30.083188495472257,17.45198508652652,-34.77068280207783,16.570373989158554,-38.33683160857265,17.814027377434513,-41.857956093026246,18.954479333448205,-45.73791519468591,20.478269895566484,-49.13393820480047,21.619133071496833,-51.610350678776626,23.94190148238323,-54.71206598589123,26.410778682611124,-56.08503039143511,27.77156223430893,-59.16206610677608,29.18553706996198,-60.971770969045,31.135343829342844,-61.46071560136505,34.34306456368296,-63.14615076275436,35.54490472261091,-62.513252997234474
78.77375011524299,-19.374109018053616,78.10308698016036,-17.26461709446818,68.63307088855686,-16.460179267497892,55.673608602569345,-12.491049262258798,43.3231333081128,-13.45178560694336,35.54705070215027,-16.214731244254665,28.888982399955125,-20.363465351030925,22.599875889253212,-25.72660892923426,18.166307068760716,-29.351129923335407,17.494349719887737,-34.04806341873257,16.568301858444556,-37.59853294800746,17.708877364703824,-41.11711333816908,18.807835115342925,-45.028727578791745,20.19906604141937,-48.41563637490202,21.369296718591215,-50.87694716242129,23.691463072748434,-53.99603421650943,26.15540428598871,-55.393956969454734,27.47875194533117,-58.47626664111283,28.894036478031637,-60.27239382029046,30.828207320579452,-60.770114779208996,34.05637302342234,-62.46134266406477,35.245992486983425,-61.841637231857646
78.85885388612456,-18.609053827669072,78.32272808087026,-16.535598842279228,69.23671727018115,-15.993589437047888,56.36997342039717,-12.198851807181825,43.99502371208979,-12.95623824929288,36.05034555429137,-15.626096132954274,29.29353141704206,-19.721123068441784,22.88704451893824,-25.022361346221203,18.32803262072025,-28.62118121886192,17.543975219165304,-33.325780546538226,16.572128528177814,-36.859817886783446,17.603372031257948,-40.37572595471238,18.660927852739633,-44.319639783024286,19.915110571454818,-47.69744517534991,21.119033787482124,-50.143747890444445,23.439916509747547,-53.280282188695594,25.897215706927,-54.7047988469937,27.184747651062935,-57.790734473815235,28.603686227129344,-59.573526018654036,30.519047640968267,-60.080292743579605,33.76697672748304,-61.77748609982524,34.94402483318703,-61.17180330486667
78.94445156409768,-17.844168430286572,78.53961103380391,-15.806078029906246,69.83758470585877,-15.525537557721748,57.074789201080876,-11.912886863411813,44.67050186862059,-12.46628547735861,36.56188422934463,-15.043397503425695,29.70461738956533,-19.08278052902091,23.174514868078518,-24.320008210781623,18.498147768548847,-27.89366676612434,17.600689017597063,-32.60384903841799,16.580032845663084,-36.12075222771506,17.497995428285606,-39.63376618089984,18.513761918624198,-43.610572011608554,19.62836881822318,-46.97923715963282,20.867513929430288,-49.41077440304554,23.187261977521416,-52.56483238696319,25.636283145352365,-54.01749269642187,26.88955702710109,-57.10554462157813,28.31418481014282,-58.87531159751967,30.207876313171084,-59.39129757496454,33.47491722831637,-61.09464563762583,34.639057715381,-60.503780475991164
79.03053807168209,-17.07944337258664,78.75367797093298,-15.076051034669206,70.4356823795743,-15.05577671116572,57.78738133399003,-11.632695168410976,45.350516013397055,-11.982446378018096,37.08147561728845,-14.467036846543067,30.122221332734455,-18.448721231420393,23.462240321328636,-23.619927237949128,18.67655893751737,-27.168910949195208,17.664318548420795,-31.882283747294707,16.59191456199045,-35.38140177361646,17.393231606975405,-38.89120625497543,18.36634168598249,-42.901444468769455,19.340806114274926,-46.26088488123946,20.61446046320549,-48.678048240424175,22.933499660210998,-51.849707295825624,25.37267680119095,-53.331975190109404,26.593187749042386,-56.42077210109625,28.02523071995944,-58.17789459027131,29.89470485984981,-58.703177353851345,33.18023607837375,-60.412885845056394,34.33113812552,-59.837598004960455
79.11710833139745,-16.314869201249792,78.96496237785607,-14.345514233888025,71.03101947531229,-14.584059979026222,58.50707520849414,-11.357817459641694,46.03498734774638,-11.505240038148884,37.60892860810128,-13.897415653180417,30.54632426175897,-17.81922867429256,23.750789264272953,-22.92249614275738,18.86317255289663,-26.44723815214718,17.73469124487434,-31.16109952609156,16.607673428250223,-34.641832327302154,17.289564618516067,-38.14801841518283,18.216699002963708,-42.19217735873201,19.0543877921603,-45.54226089365835,20.36005851067381,-47.9455909427798,22.6784133568014,-51.134929399796476,25.10464200445722,-52.648183000426286,26.295647457092457,-55.73649192906447,27.736522449466975,-57.4814190302929,29.579366120482746,-58.01598016072768,32.88297483010649,-59.73227128970689,34.01835407478234,-59.1732851515041
79.20415726576357,-15.55043646295644,79.17584145921927,-13.614464004882791,71.6236051770573,-14.110140442949557,59.233196213962856,-11.08779447456618,46.723820209775454,-11.035185544628575,38.14405209176164,-13.33493541421177,30.976907191848397,-17.19458635628962,24.040730082495884,-22.22809264024005,19.057895039957543,-25.728972759052738,17.811634540195598,-30.440311227731513,16.627209195532487,-33.902109691586304,17.187478514096142,-37.404174899765906,18.060213728845724,-41.48269088572113,18.771079184429766,-44.82323775037827,20.104493193701103,-47.21342405031197,22.421412537838364,-50.4205211833891,24.827063773446014,-51.9660527997425,25.996907589691887,-55.05277912217747,27.44775849155286,-56.7860289509685,29.261031165199142,-57.3297540760812,32.58317503596595,-59.05286653916727,33.699350515444905,-58.5108711753515
79.2916797973001,-14.786135704387107,79.38726549597749,-12.882896724973364,72.21344866879383,-13.63377118458203,59.96506973976568,-10.822166950646704,47.41691893759105,-10.572801984334603,38.68665495824803,-12.779997620511267,31.413951138212212,-16.575077776063836,24.332631161581673,-21.537094445430853,19.260632823971036,-25.014439153984483,17.89497586762235,-29.71993370513769,16.650421614927495,-33.16229966928336,17.08745734490435,-36.65964794696856,17.897754054813163,-40.772905253961824,18.492845623633627,-44.10368800488783,19.847949634153508,-46.48156910322024,22.162534007515944,-49.706505131116955,24.540092020006682,-51.28552126042814,25.6969276697954,-54.369708697130136,27.1586373391047,-56.091868385682005,28.939658478648596,-56.6445471803994,32.28087824840355,-58.374736161027386,33.37430626349743,-57.85038533623214
