1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
90.61707523245985,-16.874495662119813,71.56945618484076,-21.427890984745915,54.482952944491444,-32.87900397432051,47.72048464356169,-46.381399015177095,45.60157790927025,-51.656124289902294,44.699915469146276,-56.9083080036244,44.046210200056294,-61.95761766831882,43.52775429698505,-65.45155962379911,42.13017751479288,-68.56229504222685,43.956043956043914,-68.87787689627027
90.12019661351837,-16.53393675581961,71.56827251086145,-20.86336790116161,54.78397898760801,-32.444271506018936,47.722602510546494,-45.73953382871025,45.60292098214666,-51.08964959943145,44.614331487707204,-56.36505330994078,43.9111167080448,-61.41615273638169,43.34489291250071,-64.90537503996609,41.84809519646768,-68.10210943777383,43.62468867042668,-68.38144967117302
89.62374088585523,-16.19289100037426,71.56474428984654,-20.298153505951092,55.0830584078534,-32.00422886926404,47.72890160289313,-45.099579000298945,45.604869779382625,-50.51655878702209,44.53179163936369,-55.816861378024896,43.77705484030088,-60.87183700668882,43.16364521754474,-64.35635813633297,41.5714267063272,-67.63490463476941,43.29632005148136,-67.88260665132836
89.12770794878821,-15.851358395783706,71.5589057231806,-19.732340399200893,55.38008727930111,-31.55897148675416,47.73930015768991,-44.46153967238098,45.60740197853909,-49.93712975911009,44.45227110151717,-55.26389358545359,43.64414907484286,-60.32475224540897,42.984045247180575,-63.8045843062321,41.30017640748531,-67.1608259908316,42.97108485129729,-67.38137685488178
88.63209770163508,-15.509338942048032,71.55079101224811,-19.166021180997575,55.67496167602451,-31.10859478118769,47.75371641202514,-43.82542098739418,45.61049525717709,-49.35164042213151,44.37574505156903,-54.70631130980365,43.512523889689135,-59.77498021871082,42.80612703647165,-63.25012894299576,41.034348663055994,-66.68001886357837,42.64912982196398,-66.87778929997864
88.1369100437135,-15.166832639167154,71.54043435843369,-18.599288451427753,55.96757767209709,-30.65319417526294,47.77206860298713,-43.191228087776295,45.614127292857745,-48.760368682522255,44.30218866692087,-54.14427592865189,43.3823037628581,-59.22260269276313,42.62992462048129,-62.69306743995628,40.77394783615313,-66.19262861062774,42.330601715570765,-66.3718730047645
87.64214487434128,-14.823839487141129,71.52786996312176,-18.032234810577933,56.25783134159229,-30.19286509167827,47.79427496766425,-42.55896611596512,45.618275763141924,-48.163592446718326,44.23157712497408,-53.57794881957517,43.25361317236815,-58.66770143373461,42.45547203427304,-62.13347519044595,40.518978289890754,-65.69880058959774,42.01564728420709,-65.86365698738473
87.14780209283612,-14.480359485969956,71.51313202769694,-17.46495285853473,56.54561875858349,-29.727702953132024,47.820253743144804,-41.928640214398484,45.62291834559073,-47.56158962115572,44.163885603130154,-53.007491360150226,43.126576596237726,-58.11035820779398,42.28280331291023,-61.57142758779705,40.26944438738275,-65.19868015810633,41.70441327996235,-65.35317026598483
86.6538815985158,-14.136392635653607,71.49625475354378,-16.897535195384734,56.83083599714416,-29.25780318232259,47.8499231665171,-41.30025552551413,45.628032717765166,-46.954638112270345,44.09908927879053,-52.43306492795395,43.00131851248517,-57.550654781109955,42.11195249145635,-61.00700002534191,40.025350491742984,-64.69241267377157,41.397046454925885,-64.84044185871022
86.16038329069795,-13.791938936192082,71.47727234204677,-16.330074421214448,57.113379131347756,-28.783261201948307,47.88320147486945,-40.67381719174989,45.63359655722627,-46.3430158264982,44.0371633293567,-51.85483090056309,42.87796339912887,-56.9886729198513,41.94295360497472,-60.44026789641285,39.786700966085505,-64.18014349421145,41.093693561187195,-64.32550078370636
