1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,
8.858833474218216,-39.087663222240735,9.873203719357605,-35.233056290710806,16.09467455621325,-17.244890610237462,16.229923922231706,-2.7732084462475655,13.32206255283188,9.80498259348201,15.621301775148083,22.721297048257952,19.67878275570581,35.97573491808055,34.48858833474236,43.008701951047556,52.40912933220636,48.2158025427635,67.15131022823346,51.46178732720978,82.23161453930697,55.85739172281413,92.37531699070178,61.94361319365103,105.76500422654289,70.0585751547668,112.25697379543544,75.67142384453871,121.9949281487743,81.89289468139407,131.59763313609477,89.8726072764913,138.7658495350804,96.09407811334674,147.69230769230785,103.19466982932306
9.587406041074246,-39.17110864971801,10.560189320484938,-35.459201881324304,16.479174478854986,-17.766731249215866,16.614201695456188,-3.37328304296733,13.660560292422645,9.089925027511413,15.700244848009845,21.97886962101046,19.630446957528306,35.31485680112323,33.93549729233496,42.48146699878791,51.718306267140406,47.917839118201016,66.5319750073296,51.08299768743274,81.58323977251149,55.623891167457685,91.76578027827372,61.5400044548158,105.1145116475833,69.69452576561406,111.67515834380634,75.32194349213529,121.39974378782995,81.50321688290802,131.0365199152111,89.44189763694101,138.19523355833206,95.68410333004556,147.0628929920448,102.83570664159359
10.316011050656016,-39.25443558591701,11.247714455237997,-35.68321894170731,16.86636498511797,-18.286741319811767,16.99877302860665,-3.972679266700027,14.000751883970224,8.379395836685774,15.785967213390677,21.241589180294056,19.585079531525423,34.6532296635568,33.39034692622556,41.94668527870809,51.03368057258018,47.61134397712081,65.91439570624732,50.70542417780251,80.93614224330628,55.3865233891469,91.15593208765398,61.14013635952389,104.46455746553113,69.33123397961268,111.09361443142643,74.97012634014212,120.80515242213943,81.11206585239387,130.47568952340458,89.01038099826945,137.62534372104795,95.27231184279688,146.43542573121817,102.47325794916273
11.044648369761205,-39.33764035805308,11.935775754103076,-35.905094168094024,17.25621928760893,-18.804899965654386,17.38363696924239,-4.571412009237804,14.342628139337364,7.673307108163101,15.878329728469112,20.509375707764036,19.542586412814558,33.99090335815566,32.8535594646051,41.404501587521736,50.355309174764784,47.29639387664389,65.29857129689219,50.32897270324651,80.29033754269761,55.14532515388785,90.5457727942582,60.743911179976294,103.81514028981496,68.96865635015129,110.5123451969597,74.61601621122009,120.21115654744602,80.71945938385124,129.91514071514024,88.5780695813969,137.0561854640809,94.85872522911396,145.80993685720028,102.10734661148618
11.773317865187266,-39.42071929334173,12.624369847566413,-36.12481425671854,17.648710598934542,-19.32118633037271,17.768792564922705,-5.169496162372752,14.686179870386752,6.971570929101233,15.977193250423568,19.78214918507547,19.50287353651339,33.32792773769427,32.32555713566455,40.85506072194249,49.68324899993337,46.973065573891375,64.68450075116999,49.95354916869212,79.64584126169143,54.9003332276865,89.93530277350214,60.35123118837396,103.16625872986361,68.60674943061852,109.93135377907021,74.25965692803015,119.61775865949295,80.32541527127975,129.3548722448831,88.1449756072436,136.48776422828365,94.44336506651015,145.18645731736348,101.73799548801975
12.502019403731765,-39.50366871899831,13.313493366114301,-36.34236590381505,18.0438121317016,-19.83557955759602,18.1542388632069,-5.7669466178970765,15.031397888980905,6.274099386658236,16.082418636432465,19.05982959388365,19.465846837739434,32.66435265494701,31.80676216759474,40.29850747868397,49.01755697432509,46.64143582598433,64.07218304098626,49.579059479066785,79.00266899129394,54.65158437654887,89.32452240080153,59.96199865691784,102.51791139510573,68.24546977440292,109.35064331642201,73.90109231323325,119.02496125402337,79.92995130867897,128.79488286709824,87.7111112967298,135.92008545450904,94.02625293249875,144.56501805907993,101.36522743821922
13.23075285219221,-39.58648496223827,14.00314294023309,-36.557735805617654,18.441497098516777,-20.348058790953303,18.539974911654213,-6.363778267602925,15.378273006982567,5.580804567992061,16.193866743674334,18.34233691584376,19.431412251610254,32.000227962688314,31.29759678858659,39.734986654459846,48.35829002417904,46.30158139004382,63.461617138246766,49.20540953929785,78.3608363225112,54.399115366481,88.713432051572,59.57611585780896,101.87009689497,67.88477393489313,108.77021694767916,73.5403661894903,118.4327668267805,79.53308529004849,128.23517133625052,87.27648887077578,135.3531545836098,93.60741040459303,143.94565002972195,100.98906532154035
13.959518077366283,-39.6691643502769,14.693315200409018,-36.770910658360435,18.84173871198675,-20.858603174073778,18.925999757823945,-6.9600060032824445,15.72679603625437,4.891598560260547,16.311398429327596,17.629591132610926,19.399475713243362,31.335603513692575,30.798483226831138,39.16464304598367,47.705505075734436,45.95357902319094,62.852802014857104,48.832505254312764,77.72035884634931,54.142962963488856,88.10203210122933,59.19348506324823,101.22281383888509,67.52461846547772,108.19007781150572,73.17752237946223,117.8411778735076,79.13483500938796,127.67573640680507,86.84112055030178,134.7869770564389,93.18685906030629,143.32838417666193,100.60953199743892
14.688314946051378,-39.75170321032971,15.38400677712832,-36.981877158277655,19.244510184718308,-21.367191850586494,19.312312449275396,-7.555644716727784,16.076957788659,4.2063934506218175,16.434874550570726,16.921512225840445,19.36994315775638,30.67052916073422,30.309843710519203,38.587621449969134,47.05925905523037,45.59750548254672,62.24573664272293,48.46025252903891,77.08125215381443,53.88316393357846,87.49032292518916,58.81400854543665,100.57606083627968,67.16495991954534,107.61022904656573,72.81260470580997,117.25019688994774,78.73521826069697,127.11657683322693,86.40501855622807,134.22155831384896,92.76462047715188,142.713251447272,100.22665032537071
15.417143325045174,-39.83409786961204,16.07521430087735,-37.1906220016034,19.64978472931807,-21.87380396412061,19.698912033567808,-8.15070929973109,16.428749076059034,3.5251013262337096,16.56415596458214,16.218020177187498,19.342720520266823,30.00505475658764,29.832100467841713,38.00406666312986,46.419608888906055,45.23343752523226,61.64041999374996,48.08855726840372,76.44353183591255,53.619755042755855,86.87830489886721,58.437588576575195,99.92983649658242,66.80575485048453,107.03067379152327,72.44565699119445,116.65982637184425,78.33425283797513,126.557691369981,85.96819510947492,133.65690379669286,92.34071623264308,142.10028278892457,99.84044316479148
16.146003081145125,-39.916344655339344,16.766934402142397,-37.39713188457176,20.057535558392885,-22.378418658305236,20.08579755826048,-8.745214644084513,16.782160710317157,2.847634274254233,16.699103528540377,15.51903496830721,19.317713735892198,29.33923015402729,29.36567572698965,37.41412348217949,45.78661150300053,44.86145190836865,61.03685103984378,47.71732537733456,75.80721348364989,53.352773057027036,86.26597839767925,58.06412742886482,99.28413942922214,66.44695981168394,106.45141518504238,72.0767230582766,116.07006881494033,77.93195653522201,125.99907877153237,85.53066243096256,133.09301894582347,91.91516790429318,141.48950914899189,99.450933375157
16.874894081148852,-39.99843989472697,17.4591637114097,-37.60139350341694,20.46773588454937,-22.881015076769472,20.472968070912714,-9.339175641580198,17.137183503296114,2.1739043818413393,16.83957809962385,14.824476580854821,19.294828739750187,28.67310520582754,28.910991716153887,36.817936703831634,45.160323823753004,44.48162538907695,60.43502875291017,47.34646276075887,75.17231268803249,53.08225474239799,85.65334379704092,57.693527374506516,98.63896824362735,66.08853135653217,105.872456365787,71.70584672971734,115.48092671497909,77.52834714643726,125.44073779234606,85.09243274161128,132.5299092020935,91.48799706961552,140.88096147484617,99.05814381592307
17.603816191853866,-40.08037991499032,18.1518988591655,-37.80339355437303,20.880358920394258,-23.38157236314248,20.86042261908375,-9.932607184010351,17.493808266858423,1.503823736152981,16.985440535011094,14.134264996485513,19.273971466958187,28.006729764762838,28.468470663525352,36.215651124799905,44.54080277740263,44.094034724478234,59.834952104854665,46.975875323604015,74.53884504006646,52.80823686487474,85.04040147236799,57.325690685701204,97.99432154922687,65.73042603841779,105.29380047242137,71.33307182817762,114.89240256770381,77.12344246562043,124.88266718688703,84.65351826234132,131.96758000635577,91.05922530612335,140.2746707138598,98.66209734654544
18.332769280057676,-40.162161043344895,18.845136475896197,-38.00311873367417,21.295377878534282,-23.88006966105337,21.248160250332944,-10.525524163167063,17.85202581286677,0.8373044243471099,17.136551691880413,13.448320196854525,19.25504785263388,27.340153683607582,28.03853479729503,35.60741154179797,43.928105290188455,43.69875667169356,59.23662006758303,46.60546897079743,73.9068261307579,52.530756190463336,84.42715179907606,56.96051963464993,97.35019795544929,65.37260041072943,104.71545064360936,70.95844217631836,114.30449886885765,76.71726028677116,124.32486570962033,84.21393121407297,131.4060367994631,90.62887419133003,139.67066781340503,98.26281682647988
19.06175321255796,-40.24377960700593,19.538873192087976,-38.200555737554566,21.71276597157612,-24.376486114131296,21.636180012219427,-11.117941470842482,18.211826953183845,0.17425853358167842,17.292772427410455,12.766562163617039,19.237963831894717,26.673426815136168,27.62160634565373,34.99336275153948,43.32228828834974,43.29586798784402,58.64003161300087,46.23514960726652,73.27627155111293,52.24984948516973,83.81359515258094,56.59791649355358,96.70659607172337,65.01501102685569,104.13741001801515,70.58200159680047,113.71721811418388,76.30981840388907,123.76733211501096,83.77368381772644,130.84528502226829,90.19696530274882,139.0689837208542,97.86032511518218
19.790767856152115,-40.325231933189,20.233105638227187,-38.39569126224825,22.1324964121265,-24.87080086600531,22.024480952302667,-11.709873998828812,18.573202499672334,-0.48540184898536154,17.453963598779524,12.088910878428237,19.222625339858382,26.006599012123104,27.218107536792445,34.37364955073801,42.72340869812558,42.88544543005068,58.04518571301389,45.864823137938686,72.64719689213769,51.965553514999954,83.1997319082983,56.237783534613186,96.0635145074778,64.65761444018517,103.55968173430273,70.20379391228491,113.1305627994256,75.90113461097374,123.21006515752396,83.33278829422201,130.2853301156241,89.76352021789305,138.46964938357945,97.4546450721081
20.519813077637764,-40.406514349109386,20.927830444800065,-38.58851200398948,22.554542412792216,-25.362993060304575,22.413062118141795,-12.301336638918201,18.936143264194754,-1.1417646361960578,17.619986063166152,11.415286322943302,19.20893831164227,25.339720127342673,26.82846059890204,33.74841673610723,42.13152344575508,42.467565755434606,57.452081339527695,45.4943954677413,72.01961774483817,51.677905045960046,82.58556244164384,55.88002303002969,95.42095187214119,64.30036720410644,102.98226893113616,69.82386294543258,112.54453542032616,75.49122670202476,122.65306359162435,82.89125686447994,129.72617752038343,89.328560514276,137.87269574895322,97.0457995567134
21.24888874381253,-40.487623181982485,21.623044242292906,-38.77900465901229,22.97887718617983,-25.853041840658193,22.801922557296166,-12.892344282902684,19.300640058613908,-1.7949177408924015,17.790700677748816,10.745608478817417,19.196808682364065,24.672840013569328,26.453087760173503,33.11780910436076,41.54668945747744,42.04230572111689,56.86071746444799,45.12377250160179,71.3935497002206,51.386940844056,81.97108712803328,55.52453725200405,94.77890677514227,63.943225872008156,102.4051747471795,69.44225251890444,111.95913847262864,75.08011247104176,122.09632617177704,82.44910174942052,129.16783267739896,88.89210776941101,137.27815376434768,96.6338114284539
