1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
162.7049873203719,27.849111996703016,145.19019442096362,27.91673667971233,111.31022823330522,46.51352450726944,105.49450549450557,54.155113687320096,105.35925612848695,63.82544335764979,102.72189349112426,76.53888376339799,100.35502958579883,86.27683811673691,94.67455621301781,99.26077725452217,90.48182586644134,108.39010946077747,86.83009298393915,125.22865553009274
162.03870896968272,27.242022643011325,144.8614972825033,27.21842072055864,111.84206832425758,45.80005172015427,105.67687925611773,53.20499462936883,105.29321804642535,62.95306800962186,102.72189349112426,75.63450927460482,100.31432772778231,85.38308185124154,94.92582600350875,98.40152149318408,90.71261428144732,107.53124717142364,87.0145525958036,124.35685991796316
161.3714227138181,26.632493858819032,144.52926574725927,26.509922644355584,112.3680875576701,45.0754640035328,105.86288156719212,52.26002352101807,105.23278532461842,62.07592443358311,102.72189349112426,74.73032930261601,100.2764375128209,84.48916102950665,95.1747073936533,97.54218474222893,90.94117738788708,106.6711639078803,87.19774427926308,123.48466124311582
160.70311036500198,26.020638642507464,144.19351808436147,25.79165920356627,112.8880606626372,44.34005332019345,106.05245311305623,51.32005258521093,105.17770936288889,61.194242788734385,102.72189349112426,73.82634303441148,100.24125854729482,83.59508258243181,95.42097280245588,96.68275683241251,91.16743398850844,105.80988889996758,87.37962871735874,122.61206495040449
160.03375373545828,25.406569992457918,143.85427256294014,25.064047150653835,113.40176236825357,43.59411163292452,106.24553457903744,50.38493404489043,105.12774156105945,60.308253234276606,102.72189349112426,72.92254965697117,100.2086904375841,82.70085344091663,95.66439464892085,95.82322759449062,91.39130288605912,104.94745137750573,87.56016659313184,121.73907648468295
159.3633346374109,24.790400907051776,143.51154745212534,24.327503238081363,113.90896740361359,42.83793090451442,106.44206665046335,49.45452012299961,105.08263331895273,59.41818592941064,102.72189349112426,72.01894835727498,100.17863279006895,81.80648053586069,95.90474535205249,94.96358685921905,91.61270288328694,104.08388057031493,87.73931858962345,120.86570129080494
158.6918348830838,24.17224438467028,143.16536102104715,23.58244421831199,114.40945049781192,42.07180309775151,106.64199001266132,48.52866304248161,105.04213603639141,58.52427103333741,102.72189349112426,71.11553832230288,100.15098521112952,80.91197079816351,96.14179733085518,94.1038244573536,91.83155278293958,103.21920570821538,87.91704538987477,119.99194481362429
158.01923628470087,23.55221342369481,142.81573153883573,22.82928684380883,114.902986379943,41.296020175424104,106.84524535095892,47.60721502627942,105.00600111319818,57.62673870525779,102.72189349112426,70.2123187390348,100.12564730714593,80.01733115872474,96.37532300433332,93.24393021965008,92.04777138776484,102.35345602102731,88.09330767692705,119.11781249799472
157.34552065448605,22.930421022506664,142.46267727462117,22.06844786703502,115.3893497791014,40.51087410032059,107.05177335068356,46.69002829733614,104.97397994919572,56.725819104372675,102.72189349112426,69.30928879445062,100.1025186844983,79.12256854844392,96.60509479149118,92.38389397686427,92.26127750051046,101.48666073857092,88.26806613382138,118.24330978877006
156.67066980466325,22.30698017948714,142.10621649753358,21.300344040453666,115.86831542438159,39.716656835229315,107.2615146971628,45.776955078594824,104.94582394420678,55.82174238988296,102.72189349112426,68.40644767553033,100.08149894956682,78.22768989822063,96.83088511133315,91.52370555975199,92.47198992392418,100.6188490906664,88.44128144359894,117.36844213080406
155.99466554745635,21.682003893017594,141.74636747670309,20.525392116527883,116.3396580448782,38.91366034293867,107.47441007572394,44.867847592998544,104.92128449805392,54.914738720989504,102.72189349112426,67.50379456925381,100.06248770873162,77.33270213895443,97.05246638286354,90.663354799069,92.67982746075381,99.75005030713396,88.61291428930093,116.4932149689505
155.3174896950893,21.05560516147932,141.38314848125975,19.744008847720806,116.80315236968568,38.10217658623699,107.69040017169465,43.96255806349032,104.90011301055983,54.00503825689324,102.72189349112426,66.60132866260102,100.04538456837281,76.43761220154494,97.26961102508676,89.80283152557115,92.88470891374703,98.88029361779377,88.78292535396855,115.61763374806316
154.639124059786,20.427896983253618,141.0165777803337,18.956610986495548,117.25857312789861,37.282497527912625,107.90942567040224,43.06093871301326,104.88206088154726,53.09287115679507,102.72189349112426,65.69904914255187,100.0300891348706,75.54242701689171,97.48209145700707,88.94212557001418,93.08655308565159,98.00960825246608,88.95127532064288,114.74170391299583
