1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,
83.17836010143685,45.47861276266133,78.51225697379527,31.277429330708742,60.65934065934073,12.61301682014232,49.56889264581571,11.260523159956279,43.61792054099749,16.467623751672306,39.62806424344865,26.476076837048424,36.58495350803048,33.441419187006204,28.672865595942426,41.35350709909403,22.248520710059097,50.753338037386584,19.340659340659386,59.341672779567546,16.162299239222307,67.45663474068337,12.781065088757146,74.28672772462247,7.912087912087941,80.23769982944071,5.071851225697515,86.59442003231476,2.502113271344001,90.04327886578889,0,94.16838452935608
83.59083139323036,44.76636424530807,79.20919814903289,30.936008162096073,61.44456001642493,12.666963829566157,50.300651422433816,10.698912066440357,44.27663369903212,16.224183517888775,40.06425681051326,25.94584942514831,37.005515133222275,32.88343543758873,29.175950382355154,40.7464663005303,22.77923574747399,50.20203969641881,19.78968153796916,58.745025916165616,16.56041424921898,66.79366198058759,13.201175813986879,73.61223589507455,8.45028571108412,79.63009404753609,5.618270512847971,85.98284152432046,3.0764078174410088,89.4306917969441,0.5930643375996851,93.60053927010537
84.00264600198636,44.054775833526946,79.90200116311416,30.590236451263195,62.22899817245536,12.7189070062214,51.03431314150782,10.16427150600532,44.9369695930053,15.962761232513287,40.50530411453076,25.406123884168323,37.427713353393756,32.31648481337237,29.677881799497413,40.13834480611524,23.307184021743865,49.646315471700404,20.23648463281245,58.143460396330454,16.957517549128283,66.12868583660716,13.619541990889502,72.93586660311604,8.985396297053626,79.01894743951988,6.161491441756539,85.36813705184528,3.6475124593902137,88.81689581004318,1.1826988330991526,93.03054502995442
84.41380050340013,43.34382141332645,80.59064661258662,30.240104850822945,63.012652912832436,12.768729862679209,51.7698576914587,9.655989083792576,45.59890959306563,15.684103788439302,40.9511389059287,24.857354027963652,37.85153745679702,31.740899821821245,30.178662765414515,39.52915062112419,23.83234489375775,49.08624150309225,20.68106357504496,57.5370894311622,17.353603732812076,65.46174268106938,14.036160707241379,72.25764817471588,9.517347395660295,78.40429727780199,6.701470795889804,84.75033385386186,4.2154087710059684,88.20186325157036,1.7688654040223355,92.45838722306189
84.82429147316645,42.63347487071502,81.2751150939979,29.88560401338799,63.795522022956675,12.816315911510685,52.50726496070786,9.173452404943475,46.26243506936146,15.388958078560165,41.40169393513452,24.29999367038937,38.27697673168393,31.157012970399364,30.678296198151656,38.918891750832586,24.354697724404787,48.521893930455235,21.12341331452194,56.92602623176083,17.748667394131985,64.7928688863015,14.451029050819102,71.57760893584307,10.046066732567624,77.78618083479236,7.238165358714696,84.12945916934291,4.780078326102625,87.58556646800997,2.351525967892826,91.88405126358637
85.23411548698061,41.92371009170114,81.95538720389561,29.526724591571224,64.5776032882286,12.861548665286819,53.24651483767616,8.716049074599482,46.92752739204104,15.078070995769338,41.85690195257587,23.734496625300665,38.70402046630659,30.565156766570738,31.176785015754376,38.30757620051577,24.87422187457389,47.9533488936504,21.563528801098983,56.31038400922631,18.142703126949755,64.12210082463088,14.864144109399263,70.89577721246656,10.571482033439679,77.16463538290085,7.771531913697913,83.50554023726113,5.341502698494537,86.96797780584626,2.930642442234557,91.30752256568653
85.64326912053752,41.2145009622933,82.63144353882706,29.163457237985426,65.35889449404874,12.904311636578768,53.98758721078502,8.283166697901947,47.59416793125274,14.752189432960222,42.316695708680186,23.161316706552668,39.13265794891686,29.965663717799316,31.674132136267872,37.695211975449126,25.39089670515432,47.38068253253857,22.001404984631677,55.69027597465873,18.535705525127014,63.4494748683847,15.275502970758339,70.2121813305553,11.093521023939957,76.53969819453744,8.301527244306385,82.87860429658917,5.899663461995829,86.34906961156352,3.506176744571235,90.72878654352095
86.05174894953223,40.505821368499994,83.30326469533986,28.795792605243435,66.13939342581762,12.944488337957637,54.73046196845553,7.874192879992279,48.26233805714514,14.412060283026165,42.78100795387513,22.580907728000568,39.56287846776672,29.358866331549223,32.170340477737454,37.08180708090799,25.904701577035098,46.80397098698069,22.4370368149755,55.065815339158064,18.927669182525506,62.77502738989028,15.685102722673037,69.52684961607827,11.612111429732295,75.91140654211193,8.828108134006811,82.24867858629975,6.454542190420966,85.72881423164597,4.078090792426451,90.14782861124834
86.45955154965986,39.797645196329654,83.97083126998177,28.423721345957915,66.91909786893575,12.981962281994413,55.47511899910876,7.488515226011884,48.9320191398665,14.058430438860626,43.24977143858814,21.99372350349944,39.99467131110805,28.745097115284466,32.66541295820855,36.46736952216776,26.415615851105144,46.223290396837626,22.87041924198593,54.437115313824336,19.31858869300686,62.09879476147489,16.092940452919834,68.83981039500443,12.127180976480531,75.27979769803429,9.351231366266006,81.61579034536553,7.006120457584302,85.10718401257796,4.646346503324253,89.56463418302724
86.86667349661536,39.08994633179071,84.63412385929996,28.04723411274182,67.69800560880356,13.016616981260313,56.22153819116602,7.125521341102228,49.603192549565165,13.692046793356951,43.72291891324687,21.400217846904468,40.428025767192935,28.124688576469055,33.15935249572635,35.85190730450381,26.9236188882536,45.63871690197038,23.301547215518553,53.80428910975763,19.708458650432817,61.42081335546578,16.499013249275208,68.15109199330277,12.638657389848277,74.64490893471444,9.870853724550784,80.97996681275922,7.554379837299962,84.4841513008437,5.210905794788232,88.97918867301635
87.27311136609387,38.38269866089172,85.29312305984229,27.66632155820787,68.47611443082155,13.048335948326326,56.96969943304839,6.7845988304046045,50.27583965638951,13.313656239408601,44.20038312827876,20.800844572070787,40.862931124273246,27.497973222566998,33.65216200833618,35.23542843319149,27.428690049369607,45.05032664223984,23.730415685428852,53.16744993805787,20.097273648665123,60.741119544190326,16.903318199515752,67.46072273694222,13.146468395499369,74.00677752456221,10.386931992327959,80.3412352274535,8.099301903382297,83.8596884429275,5.7717305843420945,88.39147749537426
87.67886173379043,37.67587606964116,85.94780946815615,27.280974334968846,69.25342212039027,13.07700269576361,57.719582613176954,6.465135299060478,50.949941830488,12.924005669908922,44.68209683411146,20.196057492853583,41.29937667060108,26.86528356104236,34.143844414083446,34.617940913506175,27.930808695342193,44.45819575750687,24.157019601572188,52.526711009825135,20.48502828156529,60.05974969997567,17.305852391418057,66.76873095189174,13.650541719097532,73.3654407399876,10.899422953064345,79.69962282842104,8.640868229645662,83.23376778531363,6.3287827895097735,87.80148606425962
88.08392117539995,36.96945244404742,86.59816368078907,26.891183095637587,70.02992646291023,13.102500736143213,58.471167619973016,6.166518352211256,51.62548044200901,12.523841977751317,45.167992781172416,19.586310423107932,41.7373516944283,26.226952099359096,34.63440263101336,33.99945275072321,28.42995418706039,43.862400387632476,24.581353913804264,51.882185536159454,20.871717142995294,59.37674019514918,17.7066129127586,66.07514496412031,14.150805086306491,72.72093585340045,11.408283390226643,79.05515685463453,9.179060389904407,82.60636167448635,6.882024327814861,87.20919979383109
88.4882862666177,36.26340167011898,87.24416629428868,26.49693849282687,70.80562524378195,13.124713582036179,59.22443434185766,5.888135594998346,52.30243686110089,12.113912055829246,45.65800371988928,18.97205717668902,42.176845484006776,25.583311344981325,35.12383957717134,33.37997195011803,28.92610588541322,43.26301667247748,25.00341357198056,51.2339867281608,21.257334826816532,58.692127402038125,18.105596851313976,65.3799930995969,14.64718622278997,72.07330013721068,11.91347008728178,78.40786454506667,9.713859957972772,81.97744245692994,7.4314171167811764,86.61460409824721
88.89195358313862,35.55769763386439,87.88579790520248,26.09823117914948,71.58051624840596,13.143524746013668,59.979362667252076,5.629374632563099,52.98079245791189,11.694962797036055,46.15206240068949,18.35375156745198,42.617847327588606,24.934693805373,35.6121581706027,32.75950651696593,29.419243151289834,42.66012075190292,25.42319352595655,50.58222779692926,21.641875926890975,58.005947692969755,18.502801294860774,64.68330368429048,15.139612854211805,71.42257086382818,12.414939827696458,77.75777313869014,10.24524850766511,81.34698247912868,7.976923073932539,86.0176843916667
89.2949197006576,34.85231422129209,88.523039110078,25.69505180721825,72.35459726218266,13.158817740646725,60.73593248457746,5.389623070046923,53.6605286025906,11.267741094265148,46.65010157400059,17.731847409251998,43.06034651342566,24.28143198799819,36.09936132935263,32.13806445654234,29.90934534557914,42.05378876576958,25.840688725587825,49.927021953564804,22.02533503708014,57.31823744027133,18.898223331175586,63.98510504417001,15.628012706235722,70.7687853056629,12.912649394937489,77.10490987447764,10.773207612795659,80.71495408756684,8.518504116792656,85.41842608824817
89.69718119486993,34.147225318410506,89.15587050546264,25.28739102964596,73.12786607051271,13.17047607850651,61.494123682254894,5.168268512591226,54.34162666528539,10.832993840409927,47.15205399025024,17.10679851594415,43.50433232977002,23.62385840032084,36.58545197146668,31.515653774122597,30.396391829170398,41.444096853938504,26.25589412072975,49.26848240916746,22.407706751245655,56.62903301627017,19.291860048034778,63.285425505204444,16.112313504525446,70.11198073512472,13.406555572471689,76.44930199140182,11.297718847178771,80.08132962872867,9.056122162885345,84.8168146021502
90.09873464147063,33.44240481122819,89.78427268790426,24.875239499045392,73.90032045879639,13.178383272164012,62.25391614870546,4.964698565337471,55.0240680161445,10.391467928363852,47.657852399865874,16.47905870138368,43.94979406487357,22.96230554980508,37.07043301498993,30.892282474982096,30.880361962952634,40.83112115627051,26.668804661237914,48.60672237483726,22.78898566324949,55.93837079329353,19.683708533215167,62.58429339336277,16.592442974744813,69.45219442462354,13.896615143765985,75.79097672843542,11.8187637846288,79.44608144909847,9.589739129734312,84.2128353475315
90.49957661615463,32.73782658575351,90.40822625395003,24.458587868029326,74.67195821243445,13.182422834190334,63.01528977235057,4.778300833426954,55.70783402531629,9.94391025102027,48.16742955327504,15.849081779425603,44.39672100698829,22.297105943914914,37.554307377967916,30.267958564396224,31.361235107814878,40.2149378126266,27.079415296967795,47.941855061674175,23.16916636695305,55.246287143668724,20.073765874493006,61.881737034613934,17.06832884255732,68.78946364656926,14.38278489228685,75.12996132455106,12.336323998959983,78.80918189516052,10.119316934863264,83.60647373855065
