1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,
74.38715131022826,31.875860435847642,61.47083685545226,28.900374383438532,35.57058326289109,28.697500334410563,20.625528317836142,27.480256040243205,14.87743026204572,32.0787344848755,13.05156382079474,37.98462346768753,11.158072696534305,42.560560351316724,11.293322062552875,47.56478689400484,12.375316990701663,51.2841444595162,12.037193575655238,54.53012924396256,12.916314454776057,56.01787227016712,11.49619611158073,58.31711149248332
74.06713570919607,31.353237709076325,61.46863793575801,28.34344262889357,36.125667117428236,28.52514043688882,21.065874174624128,27.025212217875946,15.15930638441256,31.627573322241403,13.118775831738049,37.39204004569109,11.170363654037942,42.05762869842158,11.293322062552875,47.05280330236343,12.269903319554317,50.70743854723776,11.856623710693725,53.976346550958624,12.676210859812898,55.452533183211074,11.363575082716011,57.68810329959456
73.74664142390776,30.832016781839968,61.462104053469886,27.78625448189257,36.67563857477751,28.34495816275961,21.506819875253484,26.58157374691899,15.445006580176312,31.17834428448691,13.196224302846986,36.80317391667535,11.190572054631104,41.550228077698705,11.293322062552875,46.535708003195,12.165923595219795,50.128627654399395,11.677442028284304,53.41988694255963,12.438121814318151,54.88583550086821,11.23022103305783,57.06251007895753
73.42566740785884,30.312168256184748,61.45132952378003,27.228847060248256,37.2204466769976,28.157036762296798,21.948362872561688,26.149066189479583,15.734485770667106,30.73110543633703,13.283604276780352,36.218053181703795,11.218483293070904,41.038559079007086,11.293322062552875,46.01369031506289,12.063427878353707,49.54779348411489,11.499865651744415,52.860824944277795,12.202249540283276,54.317798528343246,11.096144581711485,56.44021029876285
73.10421261454474,29.79366273415684,61.43640866188048,26.671257481773466,37.760040466147245,27.961459485774242,22.390500619385932,25.727415107664797,16.027698877215187,30.285914842516775,13.380610796197004,35.63670594183992,11.253882764114564,40.522822292205944,11.293322062552875,45.48693955653016,11.962466229611607,48.96501773949825,11.324111704391669,52.29923508162523,11.968796259699559,53.74844157084095,10.9613563477821,55.82108242720125
72.78227599746094,29.27647081780242,61.41743578296342,26.113522864280867,38.294368984285086,27.758309583465632,22.83323056856358,25.31634606358176,16.32460082115074,29.84283056775132,13.4869389037558,35.059160298147276,11.296555862519313,40.00321830715444,11.293322062552875,44.95564504616004,11.863088709649162,48.38038212366337,11.15039730954362,51.73519188011403,11.737964194558572,53.17778393356599,10.825866950374973,55.20500493246334
72.45985651010301,28.760563109167663,61.39450520222084,25.555680325583296,38.823381273469806,27.54767030564483,23.27655017293199,24.915584619337608,16.625146523804005,29.401910676765624,13.602283642115594,34.485444351689296,11.346287983042316,39.479947713711624,11.293322062552875,44.41999610251577,11.765345379121868,47.793968339724074,10.978939590517712,51.16876986525642,11.509955566851716,52.605844921723076,10.689687008595286,54.59185628273974
72.13695310596631,28.24591021029869,61.367711234844876,24.997766983493477,39.347026375760095,27.329624902585692,23.72045688532853,24.524856337039466,16.929290906505116,28.963213234284694,13.72634005393519,33.91558620352953,11.4028645204408,38.95321110173677,11.293322062552875,43.880182044160506,11.669286298685392,47.20585809079432,10.809955670631496,50.60004356256445,11.284972598570391,52.032643840516926,10.552827141548164,53.981514946221125
71.81356473854635,27.73248272324173,61.337148196027556,24.439819955824248,39.86525333321458,27.104256624562026,24.164948158590505,24.143886778794524,17.23698889058437,28.526796305033656,13.85880318187344,33.34961395473141,11.466070869471992,38.423209061088926,11.293322062552875,43.33639218965743,11.574961528995289,46.61613307998806,10.643662673202527,50.02908749755039,11.063217511706,51.458199995152256,10.415297968338962,53.37385939109811
71.4896903613386,27.220251250042907,61.30291040096108,23.881876360388276,40.378011187892014,26.871648721847578,24.61002144555522,23.77240150670991,17.5481953973719,28.092717953737576,13.999368068589206,32.78755570635849,11.535692424893057,37.8901421816272,11.293322062552875,42.78881585756977,11.482421130707166,46.024875010419066,10.480277721548362,49.45597619572624,10.844892528250057,50.88253269083384,10.277110108072748,52.76876808556142
