1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,
81.69061707523247,53.40260939086215,82.36686390532543,52.455863828731935,72.96703296703294,34.06195005020277,54.91124260355042,13.571671098385252,42.60355029585796,4.239464843102269,31.242603550295854,5.050961039213803,24.277261200338216,11.407681242087847,18.66441251056648,14.045043879450418,13.186813186813254,17.155779297878098,8.52071005917162,19.049270422138534,3.8546069315300144,22.633378621631437,0,25.496156869024958
82.26050147885911,52.7653481142749,82.79307817822746,51.73152478432797,73.77114110922054,33.93986499271563,55.68369950515489,13.727302432984686,43.48137520331639,3.9998945036462032,32.06335353154748,4.683602731930989,24.904359050013767,11.020921755766608,19.354652338237685,13.752260879413427,13.846769601695087,16.65488034543705,9.099172084365478,18.492252319667557,4.449770239657482,22.173238731725917,0.5858599584297508,24.87862896809162
82.82739120156532,52.12172387597985,83.22089829076594,51.00635526118896,74.57161382289928,33.80939834101201,56.4566793721026,13.886081476173104,44.35723030935404,3.778725620071384,32.88432099656842,4.324747815488308,25.53495433746346,10.624934716292387,20.045383662073704,13.442611189611853,14.507009018910423,16.154238147855324,9.679078812414701,17.9382691789682,5.045031711604963,21.705158801742357,1.1716096421096722,24.263513418564287
83.39124957969489,51.47190533982922,83.65031646499767,50.28040968541313,75.36845539180524,33.67060592415487,57.23018229022688,14.04778058359119,45.23112621645507,3.5756626951488784,33.70550430990957,3.974476852884891,26.169008863287218,10.220306631121673,20.73660369653672,13.116755448264485,15.167530963537928,15.653857926507328,10.260421197119399,17.387270317008245,5.640390991022258,21.229377541629333,1.7572500122461179,23.650697357940942
83.95203994959189,50.816061169675265,84.08132492297949,49.5537424830988,76.16167009967444,33.523543571207085,58.00420834536112,14.212172110879692,46.1030735271037,3.3904102316498665,34.526901836121795,3.632870407119867,26.80648442808487,9.807624007710672,21.428309656088885,12.775354293590283,15.82833496065632,15.153744902767528,10.843190192279593,16.839205050755538,6.235847721559253,20.74613366133542,2.3427820300454982,23.040067923719675
84.50972564760019,50.15436002937025,84.51391588676813,48.826408080344265,76.951262230243,33.36826711123149,58.77875762333872,14.379028413679407,46.97308284378414,3.2226727323454156,35.34851193975598,3.3000090411924248,27.447342832456343,9.387473353515873,22.120498755192358,12.419068363808094,16.489420535344294,14.653904298010389,11.42737675169542,16.294022697177866,6.831401546865777,20.25566587080931,2.9282066567141385,22.43151225339841
85.0642700100637,49.48697058276639,84.94808157842056,48.098460903247826,77.73723606724707,33.204832373291026,59.55383020999295,14.54812184763108,47.841164768980434,3.072154700006706,36.17033298536296,2.975973318101751,28.091545877001494,8.960441175993537,22.813168208309293,12.048558297136822,17.150787212680513,14.154341333610375,12.012971829166958,15.751672573243013,7.4270521105916885,19.758212879999633,3.5135248534583923,21.824917484475293
85.61563637332642,48.81406149371594,85.38381421999344,47.369955377907786,78.51959589442265,33.03329518644853,60.329426191157324,14.719224768375398,48.70732990517695,2.938560637404862,36.99236333749366,2.660843800846976,28.739055362320187,8.527113982600042,23.506315229901872,11.664484731795426,17.812434517743696,13.65506123094201,12.59996637849423,15.21210399591888,8.022799056386816,19.25401339885491,4.09873758148467,21.220170754448304
86.16378807373223,48.13580142607117,85.82110603354374,46.64094593042245,79.29834599550588,32.85371137976699,61.10554565266506,14.892109531553217,49.57158885485774,2.82159504731095,37.81460136069893,2.354701052427231,29.389833089012342,8.08807828079182,24.199937034432253,11.267508306002696,18.47436197561254,13.156069211379645,13.188351353477373,14.67526628217314,8.618642027901018,18.743306137323884,4.683845801999325,20.61715920081548
86.70868844762504,47.45235904368428,86.25994924112814,45.91148698689011,80.07349065423284,32.66613678230925,61.8821886803496,15.066548492805225,50.43395222050697,2.720962432496208,38.63704541952964,2.0576256358417027,30.04384085767782,7.643920578025188,24.89403083636259,10.858289657977537,19.136569111365702,12.657370496297744,13.778117707916465,14.141108748973693,9.214580668784151,18.22632980535508,5.268850476208684,20.015769961074852
87.25030083134885,46.76390301040749,86.70033606480354,45.18163297340902,80.84503415433966,32.470627223138194,62.65935536004429,15.242314007772165,51.29443060460892,2.6363672957316453,39.459693878536655,1.7696981140895787,30.70104046891649,7.1952273817564105,25.588593850155036,10.437489425938907,19.79905545008188,12.158970307070831,14.36925639561153,13.609580713288324,9.810614622686046,17.70332311289718,5.853752565319155,19.41589017272446
87.78858856124754,46.07060199009311,87.14225872662678,44.451438316077486,81.61298077956235,32.26723853131671,63.43704577758251,15.419178432094839,52.153034609647705,2.567514139788443,40.28254510227086,1.4909990501699895,31.361393723328263,6.742585199442033,26.28362329027175,10.00576824810571,20.461820516839794,11.66087386507337,14.961758370362702,13.080631492084876,10.40674353325656,17.174524769898767,6.4385530305370935,18.817406973262337
88.32351497366506,45.37262464659335,87.5857094486546,43.72095744099386,82.37733481363699,32.05602653590768,64.21526001879766,15.596914121413988,53.00977483810749,2.514107467437782,41.10559745528312,1.2216090070820655,32.02486242151298,6.28658053853826,26.97911637117491,9.563786762696736,21.124863836718106,11.16308639167977,15.555614585970034,12.55421040233108,11.002967044145521,16.64017348630847,7.023252833068824,18.22020750018652
88.85504340494538,44.67013964376042,88.03068045294384,42.990244774256325,83.13810054029977,31.837047065974048,64.99399816952302,15.775293431370358,53.864661892472554,2.4758517814506718,41.92884930212432,0.9616085478249943,32.691408364070554,5.827799906501468,27.67507030732665,9.112205607930946,21.788184934795538,10.665613108264495,16.150815996233632,12.030266760994778,11.599284799002817,16.100507972074922,7.6078529341207854,17.624178890994983
89.38313719143235,43.96331564544664,88.47716396155135,42.25935474196331,83.89528224328672,31.61035595057865,65.77326031559198,15.954088717604634,54.71770637522695,2.4524515845982933,42.75229900734533,0.711078235397963,33.360993351600854,5.36682981078809,28.371482313189176,8.651685422027242,22.451783336150754,10.168459236202011,16.74735355495355,11.508749885043812,12.195696441478248,15.5557669371467,8.192354294899275,17.029208283185824
89.90775966947001,43.25232131550416,88.92515219653399,41.528341770213046,84.64888420633395,31.37600901878443,66.55304654283799,16.133072335757674,55.56891888885491,2.443611379651827,43.575944935497006,0.4700986328000454,34.03357918470374,4.904256758854444,29.06834960322459,8.182886843204471,23.115658565862475,9.671629996866784,17.34521821592986,10.989609091445914,12.7922016152217,15.006189091472436,8.776757876610702,16.43518281425702
90.42887417540214,42.537325317785246,89.37463737994847,40.79726028510379,85.39891071317754,31.134062099654273,67.33335693709427,16.312016641470223,56.41831003584065,2.44903566938234,44.39978545113024,0.2387503030304856,34.70912766397913,4.440667258156907,29.765669391895102,7.706470509681537,23.779810149009336,9.175130611633278,17.94440093296265,10.472793697168981,13.388799963882974,14.45201314500082,9.361064640461393,15.84198962170666
90.94644404557283,41.818496316142216,89.8256117338517,40.066164712733894,86.14536604755352,30.884571022251066,68.11419158419432,16.490693990382965,57.265890418668334,2.468428956560956,45.2238189187959,0.0171138090884142,35.387600590026864,3.9766478161517966,30.46343889366284,7.223097059677343,24.444237610670086,8.678966301875903,18.544892659852025,9.958253019180802,13.985491131111985,13.89347780768037,9.945275547657758,15.249515843032782
