1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,
58.90109890109875,68.23873019671055,52.74725274725267,64.18124921615265,40.71005917159755,45.111088607530405,34.08284023668631,19.41370906399709,32.25697379543516,4.062906020886203,28.875739644970167,-11.828894486298736,26.035502958579798,-23.257465914870295,19.949281487742894,-32.52204748714405,15.756551141166483,-42.462875889511,12.307692307692264,-52.674203023915084,10.278951817413315,-61.46541181512396,7.7768385460692,-68.7012528971187,5.612848689771681,-76.41046676017879,3.381234150464877,-84.5254287212947,0,-90.74689955814995
59.256439577528,67.6438090979999,53.248439554953336,63.68648917160357,41.47154484588668,45.332267272399406,34.59544322287735,19.951408514574837,32.69362764391582,4.3961826353640845,29.313548420095742,-11.438882060416745,26.46224436754369,-22.688572476969057,20.407510078124403,-32.02698393214553,16.194049026083007,-41.91586024923174,12.705328545200416,-52.084156361734586,10.628481073810292,-60.85169747805435,8.12077806350618,-68.0887233069559,5.92948549631808,-75.77605963490817,3.731358327672524,-83.90708265261594,0.3719037909663143,-90.14773451767826
59.609481667705836,67.0463611491723,53.74715130797887,63.19107877698002,42.22859890676244,45.53536520398387,35.112538696112495,20.48350710639022,33.1331571287285,4.741598076783589,29.751759067167427,-11.03550748301177,26.888837816191767,-22.118942993192263,20.86463092464652,-31.52971325938222,16.631072941296907,-41.36679557918853,13.102922273741456,-51.49220474941956,10.978257941712002,-60.236234335298604,8.46539506406009,-67.4748992205673,6.246376785761754,-75.14181798365996,4.080661419727562,-83.28647386937928,0.7424800189396592,-89.5468969583012
59.960195377168986,66.44643864101681,54.24337649816425,62.69498657532927,42.98120261003572,45.72059185315197,35.634078152780376,21.009829589728497,33.57554015926928,5.098731377321428,30.190371611695866,-10.619163427416197,27.315282971102192,-21.54859738156165,21.32063084367303,-31.030271360243773,17.0676221894617,-40.81572898195941,13.500472882998679,-50.89840007655084,11.328282523367648,-59.61907437186426,8.810695642481221,-66.85981677390794,6.563525459788536,-74.50774116272567,4.429104606037981,-82.66365893076056,1.1117101949767516,-88.94441566348576
60.308550911454006,65.84409386432264,54.73710361734453,62.19818110969851,43.72933721151742,45.88815667077205,36.16001308926951,21.53020071487515,34.020754644934016,5.467161569154882,30.62938607919199,-10.190242566962525,27.741579498853298,-20.97755556009895,21.775496651567494,-30.528694126119717,17.503696073230685,-40.262707560122635,13.897979762655552,-50.30279423270872,11.678554921026432,-59.000269572758725,9.156685893519807,-66.2435121029323,6.880934420084088,-73.87382852839698,4.776649066011828,-82.03869439593552,1.479575830134479,-88.340319416699
60.65451847609751,65.23937910987888,55.22832115735463,61.700630923135066,44.472983967018365,46.03826910771227,36.690295001968366,22.044445232115095,34.46877849511884,5.84646768446089,31.06880249516638,-9.749137574983024,28.16772706602336,-20.405837446825785,22.2292151646937,-30.025017448399353,17.93929389525732,-39.70777841625636,14.295442302395372,-49.70543910747381,12.029075236937672,-58.37987192298942,9.503371911926024,-65.62602134359531,7.198606568334355,-73.24007943696517,5.123255979056921,-81.41163682408023,1.8460584354695015,-87.73463700140803
60.99806827663616,64.63234666847472,55.71701761002964,61.202304558686194,45.212124132349516,46.17113861484091,37.22487538726557,22.552387891733815,34.91958961921961,6.236228755416391,31.508620885129915,-9.29624112481008,28.593725339190712,-19.83346295976378,22.68177319941526,-29.519277218472553,18.37441495819496,-39.150988652938736,14.692859891901492,-49.10638659042684,12.379843573350627,-57.75793340756388,9.85075979245022,-65.00738063185156,7.516544806225056,-72.60649324472206,5.468886524581421,-80.78254277437054,2.2111395220387067,-87.12739720107993
61.339170518606636,64.02304883089931,56.2031814672045,60.7031705593991,45.94673896332176,46.28697464302621,37.763705741549586,23.053853444016454,35.373165926632396,6.636023814198438,31.94884127459335,-8.831945889776193,29.019573984933572,-19.260452016934664,23.13315757209591,-29.011509327728618,18.809058564697068,-38.592385372748026,15.09023192085732,-48.50568857114831,12.730860032514443,-57.13450601148941,10.198855629842626,-64.38762610365609,7.834752035442023,-71.9730693079589,5.813501881993147,-80.15146880598229,2.574800600898868,-86.51862879918178
61.67779540754543,63.41153788794173,56.68680122071419,60.20319746832104,46.67680971574595,46.385986643136334,38.30673756120899,23.548666639248154,35.82948532675323,7.045431892984084,32.38946368906744,-8.356644543213747,29.445272669830217,-18.686824536360064,23.583355099099265,-28.50174966755708,19.243224017416992,-38.03201567826238,15.487557778946154,-47.90339693921885,13.082124716678436,-56.509641719773526,10.547665518853478,-63.76679389496337,8.15323115767103,-71.33980698296727,6.157063230700146,-79.51847147809144,2.93702318310676,-85.90836057918057
62.013913148989275,62.79786613039113,57.16786536239374,59.70235382849927,47.402317645433016,46.46838406603962,38.85392234263236,24.0366522277144,36.28852572897796,7.464032023950267,32.83048815406295,-7.870729758455127,29.87082106045898,-18.11260043606171,24.03235259678911,-27.990034129347578,19.67691061900814,-37.46992667205984,15.884836855851404,-47.299563584218845,13.43363772809181,-55.883392517423545,10.897195554233065,-63.14492014172822,8.471985074597853,-70.70670562603891,6.49953175011035,-78.88360734987384,3.2977887797192125,-85.29662132454337
