1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,
122.17526063679912,-37.634956518419415,122.58100873485483,-34.20863924594818,126.27782473936327,-9.187506532507939,121.3186813186814,8.034246073860288,102.3612285150748,7.876455146838509,83.31360946745565,13.624553202628988,66.15948154409693,15.630752131904671,54.05466328543258,10.964649004263208,40.84530853761629,3.1652688971907423,28.920822766976812,-3.9804059407917407,23.060016906170972,-11.86995229187653,16.951253874330803,-19.91728956998321,10.098619329388725,-29.429828313291182,3.2459847844464775,-36.53042002926742,0,-43.833885794271794
122.67404105439687,-37.479834623276474,123.10170476485666,-34.1493720886632,126.57427034893055,-9.473246065550995,121.70561439444833,7.669775332573693,102.90108972371155,7.893243054988659,83.85961067345715,13.469381425832921,66.71710653676126,15.463642108089346,54.579062391240996,11.095205643317456,41.33312277958174,3.664255130179072,29.353239086386907,-3.5937587287047563,23.393375130715413,-11.396832795100465,17.249347365833273,-19.549169273951577,10.368720331985458,-28.99573300398032,3.6139528092907653,-36.145103751535885,0.3528867932229218,-43.39382761010967
123.17238158312318,-37.3221670181573,123.62158612912208,-34.08607035952082,126.87392751421044,-9.765676582046297,122.09124433408459,7.3023803629284885,103.43885907991859,7.903529357866432,84.40518554909204,13.31861229654379,67.27481216703893,15.302971999024749,55.10361252556601,11.223915410954419,41.82183242843564,4.152863499916009,29.786690175074682,-3.2102679130025535,23.729008546031196,-10.926352681904348,17.549481172454705,-19.177203323489096,10.640352489066686,-28.559990169507955,3.9808849748392277,-35.75692092313341,0.7048897673463443,-42.9529341700524
123.67028097184613,-37.16197848627576,124.14065009371785,-34.018768234781476,127.17675633123753,-10.064514462566194,122.4755665252651,6.93210880319765,103.9745121742713,7.907356164203975,84.9503339917976,13.172123341783333,67.83259943056277,15.148616729804644,55.62831364721751,11.35078618224503,42.31143285373486,4.631200554714553,30.221171757955517,-2.8299295685496304,24.06690064385691,-10.458520141286101,17.85164188933345,-18.801490693068445,10.913512451488032,-28.12265142510813,4.346776517666342,-35.36591877692604,1.0559866259653745,-42.5112077900929
124.16773796943374,-36.99929381084553,124.65889392471075,-33.94749989070573,127.48271689604616,-10.369476087682983,122.85857635566452,6.559008291654379,104.50802459734513,7.904765582733546,85.49505589901133,13.029792088573458,68.39046932296549,15.00045122552251,56.1531657150054,11.475825832260284,42.80191942503626,5.09937284288776,30.656679559944678,-2.452739770210769,24.40703491593098,-9.993343362243877,18.155816111608033,-18.42213035716219,11.18819687010506,-27.683768386014833,4.711622674346529,-34.97214454577977,1.4061550726752898,-42.068650786224055
124.66475132475415,-36.83413777508048,125.1763148881675,-33.87229950355402,127.79176930467082,-10.680277837969072,123.24026921295763,6.183126466571764,105.03937193971547,7.895799722187348,86.03935116817047,12.891496063936074,68.94842283987998,14.858350411272,56.67816868773957,11.599042236071114,43.293287511896665,5.5574869127486295,31.093209305957487,-2.0786945928506384,24.74939485399193,-9.5308305337756,18.461990434416805,-18.03922129024295,11.46440239577339,-27.243392667462103,5.075418681454323,-34.5756454625606,1.7553728110711972,-41.625265474438834
125.16131978667534,-36.66653516219429,125.6929102501548,-33.79320124958684,128.10387365314602,-10.996636093996813,123.62064048481926,5.804510966222779,105.56852979195787,7.880500691297527,86.58321969671249,12.757112794892976,69.50646097693914,14.722189212146816,57.203322524229975,11.720443268748454,43.78553248387294,6.005649312610217,31.530756720909324,-1.7077901113339067,25.0939639497783,-9.070989844879307,18.77015145289829,-17.65286246678346,11.74212567934859,-26.801575884683984,5.438159775564259,-34.17646876013464,2.1036175447483174,-41.18105417073019
125.65744210406535,-36.496510755400834,126.20867727673948,-33.710239305064704,128.41899003750626,-11.318267236338556,123.99968555892411,5.4232094288805115,106.09547374464762,7.858910598796342,87.12666138207481,12.626519808466014,70.06458472977567,14.59184255324044,57.728627183286505,11.840036805363354,44.278649710521904,6.443966590785578,31.96931752971551,-1.3400224005251857,25.440725695028505,-8.61382948455298,19.08028576219084,-17.263152861256174,12.021363371686277,-26.35836965291452,5.7998411932507565,-33.774661671367824,2.4508669773017573,-40.73601919109103
126.15311702579237,-36.32408933791385,126.72361323398832,-33.6234478462481,128.73707855378592,-11.644887645566655,124.37739982294698,5.039269492818164,106.62017938836027,7.831071553415995,87.66967612169469,12.499594631677098,70.62279509402248,14.467185359646635,58.25408262371906,11.957830720986692,44.77263456140048,6.872545295587713,32.40888745729126,-0.9753875352891441,25.78966358148108,-8.15935764179477,19.39237995743298,-16.87019144813388,12.302112123642075,-25.913825587387635,6.160458171088351,-33.37027142912615,2.7970988123266807,-40.29016285151431
126.64834330072426,-36.14929569294702,127.23771538796791,-33.53286104939747,129.05809929801956,-11.97621370225346,124.75377866456267,4.652738796308711,107.14262231367127,7.7970256638886895,88.2122638130096,12.376214791548023,71.18109306531238,14.348092556458937,58.77968880433758,12.07383289068946,45.26748240606548,7.29149197532962,32.849462228552,-0.6138815904905641,26.1407611008745,-7.707582505602545,19.706420633763116,-16.474077201889088,12.584368586071548,-25.467995303337375,6.520005945651519,-32.963345266275724,3.142290753418308,-39.843487467992986
127.1431196777292,-35.97215460371427,127.7509810047452,-33.43851309077337,129.38201236624155,-12.31196178697138,125.12881747144587,4.26366497762524,107.66277811115589,7.75681503894657,88.75442435345684,12.256257815100696,71.73947963927816,14.23443906877094,59.30544568395197,12.188051189542648,45.76318861407373,7.700913178324413,33.291037568413,-0.2555006409940006,26.494001744947298,-7.2585122649743425,20.02239438631966,-16.074909096994475,12.868129409830317,-25.020930415997782,6.878479753514796,-32.553930415682544,3.486420504171747,-39.39599535652002
127.63744490567524,-35.792690853429235,128.26340735038679,-33.340438146636245,129.7087778544864,-12.651848280292711,125.50251163127143,3.872095675040839,108.18062237138975,7.710481787321953,89.2961576404739,12.139601229356856,72.2979558115527,14.126099821676348,59.83135322137207,12.300493492617193,46.25974855498208,8.10091545288509,33.73360920178959,0.09975923833587785,26.849369005438007,-6.812155108908257,20.34028781024108,-15.672786107922718,13.153391245774003,-24.572682540602898,7.235874831252602,-32.14207411021255,3.829465768182274,-38.94768883308825
