1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,
100.35502958579872,37.89564522769797,91.22569737954342,31.065552243758816,73.64327979712579,21.80097067148489,60.32121724429413,17.94636373995496,54.3702451394758,23.01821496565225,48.351648351648066,31.268426292786614,43.415046491969576,39.31576357089335,37.5993237531697,47.768848947055574,31.242603550295655,55.13993939506912,25.832628909551772,63.72827413724991,20.490278951817345,70.22024370614264,16.432797971259617,77.92945756920253,14.13355874894313,83.20418284392781,9.061707523245843,90.30477455990416,6.424344885883215,94.768003638518,2.8402366863903126,100.44847701129899,0,104.37070862583823
100.45859370867487,37.14319658584617,91.69852062786168,30.479730103437475,74.32915197805954,21.46837593212922,60.95955433333398,17.463507302747473,54.84885707522159,22.493583725432757,48.75580813889138,30.65808569666524,43.731933408475356,38.69085330580356,37.996954528898925,47.17692442862341,31.608614630985983,54.53704131976383,26.227819529019996,63.087193699213515,20.955724342012275,69.58279087410858,16.931187177001675,77.31748308543106,14.639670863708659,82.62438826921823,9.556017924994023,89.66028811000601,6.963974587143866,94.21887169576007,3.401817097133346,99.91985632179652,0.5265954971309839,103.77716228083409
100.56129493370412,36.3905587405539,92.16795544769315,29.88939309058287,75.01179948927557,21.13471215718789,61.59871278374766,16.988316633835723,55.3305690490825,21.961143149821964,49.16210820825262,30.049720928637726,44.05174303886167,38.06316392110318,38.39341415781843,46.57936392977592,31.97359029964906,53.931531181539526,26.62154642048631,62.44495942304792,21.418574436220695,68.94533849319404,17.426077576964758,76.70346875784134,15.14145364013342,82.04081758067068,10.04817529751358,89.01889048637597,7.500725720288301,93.66670746944493,3.9599166176674885,99.3885140811548,1.051529681820739,103.18564461519168
100.66307301588807,35.63773424436158,92.63373647585087,29.29460622057212,75.69119473719974,20.799869989749368,62.23868861313866,16.520603611470733,55.8153333607616,21.421435076010084,49.57051927267105,29.443313799122052,44.374436628388025,37.432842530791675,38.7886950514889,45.97634185569041,32.33753091338576,53.323475101182225,27.01379899065131,61.80158243776873,21.87881738595121,68.30783993464891,17.91744378270414,76.08741515642336,15.638895909008511,81.4535150889105,10.538186823166711,88.38043627573569,8.034495970750186,93.11152737921276,4.5145021102352985,98.85445317989976,1.5747949405446775,102.59605074084351
100.76386771022788,34.88472564980958,93.09559834914813,28.695434508782398,76.36731012825732,20.46374007290217,62.87947783911085,16.060180113903698,56.30310230996196,20.875001341187044,49.98101204508572,28.838846118536424,44.6999754223138,36.80003624886848,39.18278962147116,45.36803261154415,32.700436829297075,52.71293919947783,27.404566646215585,61.15707387239155,22.33644134271259,67.67024856972307,18.405260405774982,75.46932285116716,16.131986501125027,80.86252510456302,11.026059684315612,87.74478006480678,8.565183023963186,92.55334784470381,5.065540437079164,98.31767650855738,2.096383659778155,102.00827576972208
100.86361877172493,34.13153550943832,93.553275704398,28.09194297059088,77.04011806887416,20.1262130497347,63.52107647926772,15.606858019385811,56.79382819638664,20.322383782542943,50.3935572384359,28.23629969729882,45.028320665898434,36.164892189333045,39.575690279325784,44.75461060251433,33.06230840448404,52.09998959721247,27.793838793879615,60.51144485593204,22.79143445801361,67.03251776966641,18.88950205773267,74.84919241206282,16.620714247274066,80.26789193825357,11.511801063322537,87.1117764403109,9.092684565361026,91.99218528555824,5.612998460441645,97.77818695765359,2.6162882259966977,101.42221481375987
100.96226595538093,33.37816637578828,94.00650317841377,27.484196621374622,77.70959096547568,19.78717956333537,64.16348055121313,15.16044920616821,57.28746331973883,19.764124237267936,50.80812556566076,27.63565634582733,45.35943360440143,35.52755746618482,39.96738943661359,44.1362502337783,33.423145996047595,51.48469241517205,28.18160484034405,59.86470651740581,23.24378488336282,66.39460090572888,19.370143350132423,74.2270244091003,17.105067978246723,79.66965990060751,11.995418142549681,86.4812799889697,9.616898280377427,91.42805612141623,6.156843042565242,97.23598741771434,3.1345010256757178,100.83776298488937
101.05974901619692,32.62462080139977,94.45501540800836,26.87226047651086,78.37570122448773,19.446530256792755,64.80668607255058,14.720765552502087,57.78395997972149,19.20076454255195,51.224687739699505,27.036897874540045,45.693275483082175,34.88817919342324,40.35787950489532,43.51312591051328,33.782949961088775,50.86711377414258,28.567854192309426,59.21686998582845,23.693480770269105,65.7564513491603,19.847158894529457,73.6028194122697,17.585036524834038,79.06787330225012,12.476918104359186,85.8531452975048,10.137721854446056,90.86097677191808,6.697041045692458,96.69108077926558,3.6510144452905138,100.25481539504307
101.1560077091745,31.87090133881327,94.8985470299952,26.256199551376653,79.03842125233558,19.104155773195203,65.45068906088392,14.28761893663858,58.28327047603767,18.632846535585145,51.64321447349124,26.440006093855004,46.02980754720011,34.24690448504771,40.747152895731574,42.88541203789657,34.1417206567084,50.24731979491003,28.952576256476277,58.56794639021564,24.140510270241066,65.11802247121062,20.320523302479103,72.97657799156099,18.060608717827108,78.4625764538068,12.95630813111336,85.22722695263786,10.655052973000693,90.2909636567039,7.233559332065738,96.14346993283323,4.165820871316612,99.67326715615346
101.25098178931495,31.117010540569197,95.33683268118745,25.636078861349176,79.6977234554451,18.759946755631177,66.09548553381666,13.860821236828883,58.78534710839068,18.060912053557615,52.0636764799753,25.844962814190296,46.36899104201467,33.60388045505772,41.13520202068321,42.2532830211054,34.49945844000763,49.6253765982604,29.335760439545254,57.917946859583026,24.58486153478742,64.47926764312973,20.79021118553652,72.34830071696422,18.531773388017086,77.8538136659028,13.433595405174287,84.60337954109048,11.168789321474947,89.71803319541391,7.766364763927697,95.59315776894326,4.678912690229424,99.09301338015302
