1,,2,,3,,4,,5,,6,,7,,8,
98.25866441251074,-30.809679429065355,93.38968723584114,-9.846027696182958,90.75232459847851,5.099027248871991,73.03465765004225,0.43292412123044244,54.37024513947591,-8.696408085024828,40.50718512256975,-13.700634627712887,20.084530853761606,-13.903508676740742,0,-15.729375117991921
99.11187753991126,-30.392890409108205,94.28697110356276,-9.950481203107614,91.56170064274349,4.7422007846322884,73.9407806681042,0.7763102405961888,55.22656865859528,-8.402720423255644,41.31190966588156,-13.367294792210458,20.93272739709286,-13.620877550255656,0.9375145817591033,-15.53355282436064
99.9651596484305,-29.979097499035348,95.18477162211306,-10.063003497066745,92.3716815387489,4.38668423637796,74.8461033900021,1.1024595625795968,56.084153335480664,-8.107179966576737,42.11761560542422,-13.033395775222601,21.781241277282618,-13.340014482334468,1.8748245340357244,-15.339165017101408
100.81851131679056,-29.568236265687474,96.08308424125008,-10.183140903369605,93.18226413632269,4.032484685247283,75.7506204964917,1.4115732738567317,56.942994081438655,-7.810022205645211,42.92429718766681,-12.699029935961136,22.630080731116436,-13.060907539709035,2.811929001363268,-15.146137103161493
101.67193312371367,-29.160242275905247,96.98190441073174,-10.310439747325475,93.9934452852925,3.679609212378537,76.65432666832876,1.7038525611036306,57.8030858077758,-7.511482631118113,43.73194865907837,-12.364289633637867,23.479253995379906,-12.783544789111275,3.7488271282751953,-14.954394489488124
102.52542564792188,-28.75505109652933,97.88122758031605,-10.444446354243595,94.80522183548632,3.32806489891,77.55721658626894,1.979498610996373,58.664423425798674,-7.211796733652562,44.540564266127916,-12.0292672274646,24.328769306858646,-12.507914297273075,4.685518059304911,-14.763862583028555
103.3789894681374,-28.35259829440038,98.78104919976104,-10.584707049433277,95.61759063673193,2.9778588259799648,78.45928493106808,2.238712610210982,59.527001846813846,-6.911200003905606,45.35013825528449,-11.694055076653171,25.178634902338246,-12.234004130926309,5.622000938985849,-14.574466790730057
104.23262516308236,-27.95281943635905,99.68136471882465,-10.730768158203745,96.43054853885715,2.6289980747267094,79.36052638348181,2.4816957454235222,60.39081598212786,-6.609927932534333,46.16066487301714,-11.358745540415384,26.028859018604265,-11.961802356802863,6.558274911851441,-14.386132519539856
105.08633331147897,-27.55565008924603,100.58216958726481,-10.88217600586431,97.24409239168986,2.2814897262885125,80.26093562426595,2.7086492033100598,61.25586074304732,-6.308216010195849,46.972138365794905,-11.02343097796303,26.879449892442352,-11.691297041634641,7.494339122435093,-14.19878517640521
105.94011449204933,-27.16102581990195,101.48345925483963,-11.03847691772421,98.05821904505777,1.9353408618036667,81.16050733417617,2.9197741705466314,62.1221310408788,-6.006299727547201,47.78455298008683,-10.68820374850796,27.730415760638067,-11.42247625215353,8.430192715270266,-14.012350168273372
106.79396928351557,-26.768882195167507,102.38522917130703,-11.199217219092716,98.87292534878887,1.5905585624104361,82.0592361939683,3.1152718338093024,62.989621786928836,-5.70441457524548,48.59790296236193,-10.353156211261947,28.581764859977,-11.155328055091417,9.365834834890364,-13.826752902091584
