1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,
137.14285714285717,-22.813081370861994,136.26373626373623,-18.011728877201733,123.07692307692304,-3.4724220302024946,96.22992392223159,9.308643058554765,93.25443786982231,27.026310006991082,103.06001690617069,39.87499977875774,113.33896872358417,48.936707302003754,123.07692307692292,64.01701161307722,130.10989010989005,77.06857543387184,138.15722738799656,87.7532753493411,148.97717666948432,94.85386706531739,160.7438715131022,100.73721448712627,171.15807269653425,106.4853125429168
136.4644139534709,-23.068828063862213,135.66840345977067,-18.364700081076535,122.74143820856096,-3.9251922907255334,96.61133445667639,8.701853528625065,93.25517398932817,26.266726627713695,102.67327857755504,39.26969779535165,112.88973199481762,48.526687747898904,122.62423575255463,63.46933002563571,129.69790673850213,76.38706040231222,137.67542493044317,87.12027359870831,148.44549642275393,94.31742744806246,160.15258020933237,100.29947042775325,170.58618879418162,106.02120635476285
135.7855002610615,-23.323068340484383,135.07191763859288,-18.715901759316637,122.40576355086051,-4.392031238632001,96.98770342973233,8.090886545356852,93.25737372092317,25.507007824887864,102.29084154928728,38.66022705230739,112.44393964549289,48.11117576500999,122.17221138131237,62.923201646475945,129.28240365511687,75.71331925081773,137.1923345186927,86.49414341356265,147.9123958650777,93.78574663235327,159.56122529187184,99.8642256459836,170.01300790276815,105.56252537970289
135.10611131152467,-23.575795656897583,134.4742767791957,-19.0653058614742,122.06990114311981,-4.872437119408289,97.3587873951933,7.475827458013953,93.26102412422364,24.747198065103703,101.91304654916274,38.04666920258785,112.00166865550403,47.69028729575609,121.72084950280004,62.37855820249007,128.8634344368907,75.04712390694363,136.70796765370363,85.87467326022579,147.37788942572496,93.25869199831817,158.96980728888747,99.43141029904893,169.4385343155381,105.1091660493828
134.42624235075658,-23.827003469271006,133.8754788605725,-19.412884337101502,121.73385302463697,-5.365908178540849,97.72434290685317,6.856761615860307,93.2661122588458,23.987341814951264,101.54023430497676,37.429105899155786,111.562996004745,47.2641382825563,121.2701496566213,61.83533142057013,128.44105266098012,74.38824629824501,136.22233583643498,85.26165160501944,146.8419915339652,92.73613092608531,158.3783267285467,99.00095454418079,168.86277232573553,104.66102479544827
133.74588862465322,-24.076685233773787,133.2755218617164,-19.75860913575076,121.39762123471036,-5.87194266151613,98.0841265185058,6.233774368159857,93.27262518440585,23.227483541020604,101.17274554452473,36.80761879497413,111.1279986731094,46.83284466782982,120.82011138237993,61.29345302760828,128.01531190454153,73.73645835227711,135.73545056784536,84.65486691426509,146.30471661906773,92.21793079578305,157.78678413901656,98.5727885386109,168.2857262266047,104.21799804954514
133.0650453791107,-24.32483440657495,132.67440376162045,-20.10245220697425,121.06120781263809,-6.390038813820411,98.43789478394501,5.606951064176428,93.28054996052009,22.467667709901775,100.81092099560198,36.18228954300571,110.69675364049141,46.39652239399567,120.37073421967983,60.75285475049668,127.5862657447314,73.09153199659517,135.24732334889342,84.0541076542844,145.76607911030197,91.70395898753958,157.19518004846424,98.14684243957078,167.70740031138968,103.77998224331924
132.3837078600248,-24.571444443843745,132.0721225392777,-20.444385500324188,120.72461479771829,-6.919694880940199,98.78540425696474,4.9763770531739056,93.28987364680472,21.70793878818489,100.45510138600372,35.553199796213335,110.26933788678474,45.95528740347305,119.92201770812477,60.21346831612743,127.15396775870619,72.45323915875434,134.75796568053812,83.45916229139902,145.22609343693722,91.1940828814831,156.60351498505685,97.72304640429206,167.1277988733347,103.3468738084162
131.70187131329175,-24.81650880174925,131.46867617368156,-20.784380965352852,120.38784422924942,-7.460409108361887,99.1264114913588,4.34213768441623,93.30058330287602,20.948341242460003,100.10562744352546,34.920431207559886,109.84582839188346,45.509255638681,119.47396138731841,59.67522545139269,126.71847152362233,71.82135176630976,134.267389063738,82.86981929193058,144.68477402824288,90.68816985774197,156.0117894769616,97.30133059000644,166.54692620568375,102.91856917648198
131.01953098480743,-25.060020936460603,130.86406264382498,-21.12241055161246,120.0508981465295,-8.011679741571868,99.46067304092105,3.7043183071672274,93.31266598835026,20.18891953931717,99.76283989596243,34.28406543000824,109.42630213568128,45.058543042038764,119.02656479686453,59.138057883184615,126.27983061663627,71.19564174681676,133.7756049994519,82.28586712220073,144.1421353134885,90.18608729644444,155.42000405234552,96.88162515394538,165.96478660168117,102.49496477916222
130.33668212046797,-25.30197430414694,130.25827992870114,-21.458446208655232,119.71377858885677,-8.573005026056592,99.78794545944538,3.06300427069084,93.32610876284366,19.429718145346442,99.42707947110995,33.64418411652122,109.01083609807228,44.60326555596532,118.57982747636703,58.60189733839525,125.83809861490448,70.5758810278304,133.2826249886386,81.70709424853106,143.59819172194335,89.68770257771871,154.8281592393759,96.46386025334061,165.38138435457114,102.0759570481028
129.65331996616925,-25.542362360977393,129.6513260073031,-21.79245988603344,119.37648759552945,-9.143883207302451,100.1079853007256,2.4182809242509506,93.34089868597243,18.670781527137876,99.09868689676341,33.000868920061635,108.59950725895027,44.14353912287993,118.13374896542956,58.0666755439168,125.3933290955834,69.96184153690592,132.7884605322567,81.13328913724314,143.05295768287675,89.19288308169303,154.23625556621988,96.04796604542366,164.7967237575976,101.66144241494948
128.96943976780727,-25.781178563121102,129.04319885862418,-22.124423533299307,119.03902720584568,-9.72381253079584,100.4205491185557,1.770233617111444,93.35702281735286,17.91215415128164,98.77800290071809,32.35420149359243,108.1923925982091,43.67947968520156,117.68832880365602,57.53232422664138,124.94557563582947,69.35329520159848,132.29312313126496,80.56424025465873,142.5064476255581,88.7014961884957,153.64429356104455,95.63387268742622,164.2108091040049,101.25131731134803
128.28503677127816,-26.018416366747147,128.4338964616573,-22.454309100005162,118.70139945910392,-10.31229124202315,100.72539346672937,1.1189476985362603,93.3744682166012,17.153880484367676,98.46536821076944,31.704263490076357,107.78956909574282,43.21120318534946,117.24356653065018,56.99877511346108,124.49489181279904,68.75001394946338,131.79662428662226,79.99973606709932,141.95867597925695,88.21340927825497,153.05227375201702,95.2215103365798,163.62364468703714,100.84547816894417
127.6001062224779,-26.25406922802472,127.82341679539576,-22.78208853570311,118.36360639460207,-10.908817586470832,101.02227489904061,0.46450851778917013,93.39322194333363,16.396004992986093,98.16112355471267,31.05113656247636,107.39111373144516,42.73882556574273,116.79946168601572,56.46595993126806,124.04133120364878,68.15176970805567,131.29897549928734,79.43956504088663,141.40965717324246,87.72848973109905,152.46019666730461,94.81080915011614,163.03523479993845,100.44382141938382
126.9146433673024,-26.488130603122954,127.21175783883263,-23.107733789945428,118.02565005163848,-11.512889809625278,101.31094996928323,-0.19299857586582903,93.41327105716653,15.638572143727004,97.86560966034313,30.394902363755193,106.99710348521012,42.26246276880039,116.3560138093564,55.93381040695442,123.58494738553492,67.55833440493063,130.8001882702187,78.88351564234227,140.85940563678417,87.24660492715628,151.86806283507434,94.40169928526672,162.445583735953,100.04624349431265
126.22864345164777,-26.720593948210933,126.59891757096108,-23.431216812284447,117.68753246951138,-12.12400615697294,101.59117523125104,-0.8534882331648532,93.434602617716,14.881626403180405,97.57916725545624,29.735642546875738,106.60761533693153,41.7822307369417,115.91322244027623,55.40225826741238,123.1257939356139,66.96947996764345,130.30027410037536,78.33137633778779,140.3079357991515,86.76762224655482,151.2758727834934,93.99411089926326,161.85469578832493,99.65264082537652
125.54210172140989,-26.95145271945779,125.9848939707743,-23.75250955227233,117.3492556875189,-12.741664874000207,101.86270723873798,-1.5168751048440186,93.45720368459837,14.12521223793641,97.30213706784724,29.07343876480087,106.22272626650334,41.298245412585686,115.47108711837876,54.87123523953397,122.6639244310424,66.3849783237493,129.7992444907158,77.78293559354495,139.7552620896136,86.29140906942297,150.68362704072894,93.5879741493373,161.26257525029843,99.26290984422116
124.855013422485,-27.18070037303272,125.36968501726534,-24.07158395946135,117.0108217449594,-13.36536420619342,102.12530254553792,-2.183073841639498,93.48106131742986,13.36937411458507,97.03485982531151,28.408372670493463,105.84251325381939,40.810622738151494,115.02960738326777,54.340673050211365,122.19939244897665,65.80460140080339,129.29711094219903,77.23798187593525,139.20139893744005,85.81783277588903,150.09132613494813,93.18321919272051,160.66922641511763,98.87694698249237
124.16737380076887,-27.408330365104746,124.75328868942728,-24.388411983403728,116.67223268113088,-13.994602399039081,102.37871770544467,-2.8519990942873505,93.50616257582675,12.614156499716444,96.7776762556444,27.74052591691634,105.46705327877368,40.319478656058266,114.58878277454716,53.81050342633671,121.73225156657321,65.22812112636086,128.79388495578365,76.69630365128035,138.64636077190022,85.34676074608115,149.4989705943181,92.77977618664443,160.07465357602672,98.49464867183593
123.47917810215762,-27.634336151843115,124.1357029662534,-24.70296557365168,116.33349053533169,-14.62887769802353,102.62270927225217,-3.5235655135236925,93.53249451940525,11.859603859920583,96.53092708664121,27.069980157032262,105.09642332126003,39.82492910872509,114.14861283182069,53.28065809480211,121.26255536098842,64.65530942797699,128.28957803242832,76.1576893859019,138.09016202226343,84.87806036012768,148.90656094700597,92.37757528834072,159.47886102626984,98.11591134389766
122.79042157254725,-27.85871118941691,123.51692582673678,-25.015216679757543,115.99459734686008,-15.267688348633271,102.85703379975416,-4.197687750084583,93.56004420778163,11.105760661787656,96.29495304609725,26.39681704380422,104.73070036117235,39.3270900385711,113.70909709469214,52.75106878249966,120.79035740937883,64.08593823320689,127.7842016730919,75.62192754612153,137.5328171177992,84.41159899815682,148.31409772117894,91.97654665504098,158.88185305909116,97.74063143032333
122.10109945783387,-28.081448933995205,122.89695524987047,-25.325137251273475,115.65555515501416,-15.910532596354642,103.08144784174459,-4.874280454706195,93.58879870057206,10.352671371907604,96.07009486180795,25.72111823019503,104.36996137840458,38.82607738801539,113.2702351027653,52.22166721632158,120.31571128890079,63.519779469605794,127.27776737873313,75.08880659826087,136.97434048777671,83.94724404029688,147.72158144500423,91.57662044397682,158.28363396773483,97.36870536275865
121.41120700391326,-28.302542841747197,122.27578921464777,-25.63269923775175,115.31636599909217,-16.556908686674035,103.29570795201732,-5.553258278124588,93.61874505739291,9.600380456870539,95.85669326156858,25.04296536916746,104.01428335285055,38.32200709947716,112.83202639564382,51.692385123159966,119.83867057671085,62.956605064728876,126.77028665031077,74.5581150086415,136.4147465614655,83.48486286667605,147.12901264664885,91.17772681237983,157.68420804544502,97.00002957284948
120.72073945668154,-28.52198636884208,121.65342570006175,-25.93787458874459,114.97703191839224,-17.2063148650779,103.49957068436618,-6.234535871075934,93.64987033786036,8.848932383266515,95.65508897317449,24.362440113684443,103.66361293167216,37.81499511537544,112.3944705129316,51.163154229906866,119.35928884996548,62.396186946131365,126.26177098878344,74.02964124358505,135.85404976813487,83.02432285742265,146.5363918542801,90.77979591748169,157.08357958546577,96.63450049224161
120.02969206203483,-28.739772971448872,121.02986268510557,-26.24063525380427,114.63755495221272,-17.85824937705263,103.69279259258508,-6.9180278842962935,93.68216160159068,8.098371617685643,95.465622724421,23.679624116708794,103.31739181995698,37.30515737812942,111.95756699423231,50.63390626345455,118.877619685821,61.83829704136838,125.7522318951099,73.5031737694132,135.29226453705422,82.56549139266491,145.94371959606502,90.38275791651392,156.48175288104147,96.27201455258074
