1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,
165.00422654268817,-8.66466801056066,135.04649196956876,-18.132123631862527,107.25274725274727,-19.957990073113564,88.1825866441252,-22.798226759504047,76.61876584953512,-27.734828619182878,67.82755705832648,-35.44404248224296,60.59171597633133,-42.8151329302564,53.288250211327124,-49.50997654817698,45.17328825021133,-56.06957080007888,37.53169907016064,-63.575910614110995,31.242603550295883,-69.72975676795718,23.533389687235797,-76.42460038587754,17.852916314454717,-82.57844653972396,13.592561284869078,-87.53758996040565,7.168216398985521,-94.07464265130446,4.125105663567126,-99.0112445109834,0,-103.27159954056916
164.42315582440455,-8.075136160795438,135.62949213234918,-17.46537430557447,108.11542213732122,-19.61148995752916,88.86238054488587,-22.27372248314944,77.17006896892019,-27.195649354271694,68.39235713245347,-34.941492615679664,61.03901703230042,-42.25055944559281,53.690632806527276,-48.77497180580227,45.64695023294979,-55.40903106049913,38.01796757676249,-62.903627573235354,31.74954660160023,-69.05894060015842,24.072084669056608,-75.72155261219027,18.400806903159207,-81.94140283770756,14.133519888628086,-86.89138904815113,7.698426176376586,-93.45201804562865,4.6325065812600315,-98.40707797205707,0.5115205929507738,-102.64838765778896
163.84188768769621,-7.485291993442075,136.20206593999433,-16.790063735641354,108.96940719354001,-19.248642063209417,89.54196038055386,-21.753468126935303,77.72315075427537,-26.658496948026453,68.95723660522714,-34.4340046996513,61.48819590432362,-41.68298195307878,54.09718718122349,-48.046027586398765,46.1223765463908,-54.74907657092817,38.505482932384325,-62.23115083378153,32.257477026376534,-68.38826965875452,24.611842587381147,-75.02159495785938,18.948598416834784,-81.30323038615714,14.674516251743569,-86.24407276960088,8.228497820201824,-92.8293500755457,5.139762579067508,-97.80055412689612,1.0230426593028596,-102.02449920397098
163.26042187899822,-6.895149984150407,136.76234901741464,-16.106437160754837,109.81431881921503,-18.869692907957102,90.22132585554425,-21.237291383928834,78.27800607709105,-26.12337498115997,69.52219619323671,-33.92177054435345,61.939242956273915,-41.112542351257815,54.50787907829988,-47.32306700070856,46.599559709215384,-54.08973520519564,38.994261963734175,-61.55852224532018,32.766398068075205,-67.71776631155629,25.152660726624845,-74.32465528766696,19.496289875342597,-80.66395806725941,15.215550584010941,-85.59567133024692,8.758430642993233,-92.20663719859866,5.646870837705023,-97.19172743333647,1.5345662414792969,-101.39995188241667
162.67875814474536,-6.304724608570382,137.30847698952056,-15.414739819606439,110.64977341215757,-18.474889009575065,90.90047667427234,-20.72501994719721,78.83462980885758,-25.590287034385113,70.08723661307164,-33.404981959981825,62.39214855202425,-40.53938253867361,54.92267424064073,-46.60601315947369,47.078492240104765,-53.43103483713102,39.48432149752017,-60.885783657422024,33.276312970146876,-67.04745292637458,25.694536371203185,-73.6306614663952,20.043880298543797,-80.02361476320104,15.756623095225507,-84.94621493558125,9.288223957282696,-91.58387787233036,6.153828537888046,-96.5806523492142,2.0460913819031816,-100.77476339642763
162.09689623137268,-5.714030342351947,137.83858548122248,-14.715216950887793,111.47538737017896,-18.0644768858661,91.5794125411532,-20.216481509807608,79.39301682106532,-25.059236688414558,70.6523585813211,-32.88383075673201,62.84690305544757,-39.96364441386956,55.34153841113033,-45.89478917343624,47.559166657739866,-52.77300334056386,39.9756783604505,-60.212976919657734,33.78722497604207,-66.37735187102018,26.23746680553154,-72.939541358826,20.591368706299704,-79.38222935616872,16.297733995182625,-84.29573379109578,9.817877075602155,-90.96107055428374,6.660632860331987,-95.96738333236524,2.55761812299761,-100.14895144930549
161.514835885315,-5.123081661144937,138.35081011743097,-14.008113793290448,112.29077709109055,-17.638703054632998,92.25813316060209,-19.7115037648272,79.95316198520464,-24.530227523961173,71.21756281457442,-32.35850874479971,63.30349683041686,-39.38546987538925,55.7644373326529,-45.18931815333835,48.041575480801896,-52.11566858932369,40.46834937923319,-59.54014388159803,34.29913732921136,-65.70748551330385,26.781449314025338,-72.25122282974164,21.138754118471468,-78.73983072834906,16.838883493677713,-83.64425810228263,10.347389310483493,-90.33821370200181,7.16728098575237,-95.35197484062562,3.0691465071856214,-99.5225337443517
160.93257685300745,-4.5318930405993,138.84328652305646,-13.293675585506008,113.09555897270371,-17.197814033678526,92.93663823703412,-19.20991440532316,80.51506017276597,-24.003263121737746,71.7828500294209,-31.829207734380446,63.76192024080501,-38.805000821776304,56.19133674809268,-44.489523209922,48.52571122797184,-51.459058457240104,40.96235138057642,-58.86732639281357,34.812053273105164,-65.0378762210365,27.326481181100007,-71.56563374392411,21.686035554920295,-78.09644776192889,17.380071800506073,-82.99181807463364,10.876759974458707,-89.71530577302738,7.673770094864608,-94.73448133183129,3.580676576890369,-98.89552798486787
160.35011888088496,-3.940478956364956,139.3141503230093,-12.572147566226079,113.88934941282974,-16.742056340805533,93.61492747486454,-18.711541124362668,81.07870625523964,-23.478347062457033,72.34822094244987,-31.296119535669987,64.22216365048507,-38.22237915157419,56.62220240033389,-43.79532745392933,49.011566417930794,-50.803200818142585,41.45770119118822,-58.194566302875074,35.325976051174166,-64.36854636202881,27.872559691170977,-70.88270196615551,22.233212035507393,-77.45210933909473,17.921299125463065,-82.33844391364093,11.405988380059739,-89.09234522490348,8.180097368384224,-94.11495726381824,4.092208374534778,-98.2679518741555
159.76746171538235,-3.348853884091824,139.76153714220004,-11.843774974142178,114.67176480928003,-16.271676493816784,94.29300057850855,-18.216211615012924,81.64409510411593,-22.95548292683185,72.91367627025068,-30.759435958863918,64.68421742332987,-37.637746763326476,57.05700003226082,-43.10665399610244,49.499133569359856,-50.14812354586073,41.95441563777683,-57.52190546135316,35.84090890686889,-63.6995183040917,28.41968212865362,-70.20235536121797,22.780282580093967,-76.80684434203337,18.46256567834405,-81.6841658247964,11.935073839818415,-88.46933051517303,8.68625998702663,-93.49345709442255,4.603741942542115,-97.63982311551612
159.18460510293477,-2.757032299429767,140.18358260553913,-11.108803047945969,115.44242155986586,-15.786921010515101,94.97085725238122,-17.723753570341103,82.21122159088532,-22.434674295575007,73.47921672941249,-30.219348814157883,65.14807192321246,-37.05124555557674,57.495695386757745,-42.42342594718335,49.988405200940065,-49.49385451422401,42.45251154705028,-56.84938571781865,36.3568550836398,-63.030814415035906,28.967845777963362,-69.52452179389351,23.327246208541226,-76.16068165293146,19.00387166894444,-81.0290140135921,12.464015666266732,-87.84626010137887,9.192255131507295,-92.87003528148009,5.115277323335306,-97.01115941225143
