1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,
66.20456466610318,54.25050383538303,61.8089602704988,23.616522432170882,51.59763313609477,4.2082384085021545,43.68554522400689,0.015508061925743277,34.623837700760646,-0.525489402148537,27.049873203719415,2.720495382297713,22.654268808114978,6.777976362855497,17.785291631445546,8.06284534003214,14.268808114961928,10.49733392836697,9.332206255283097,13.337570614757396,7.23584108199492,14.622439591934153,3.651732882502131,16.921678814250356,0,19.559041451612984
66.85907837291705,53.63542608387229,62.61017231855402,24.041477622760056,52.357149852757914,4.275355885517229,44.5496204136648,-0.1728394634070014,35.464079681447345,-0.4821178029473572,27.834705978241345,2.6023815304504296,23.375220741928445,6.570289230288438,18.457791300019494,7.742079082213934,14.889689695371771,10.231778422065531,9.973134305788221,12.91298743383976,7.784850190410907,14.090885515581306,4.236234382060047,16.396049187705387,0.590565036816372,18.999068720454943
67.51322724908084,53.02243626836707,63.41084539279694,24.449045656515807,53.117433001055986,4.361162289217873,45.412412157489825,-0.33947374551894427,36.30409386131288,-0.44879451514105995,28.620420984191924,2.473875433734122,24.098635400214675,6.345947526767759,19.13272783453874,7.4085526510507975,15.513288562084654,9.948446933506716,10.614408389342032,12.48032063001176,8.336460573809632,13.554698219961324,4.8205897698362605,15.865901475830867,1.1808861983290058,18.434866491939545
68.16700515559558,52.41147523875958,64.21097385848475,24.83934292474703,53.87848030357526,4.465092302204141,46.27391756809823,-0.4847994226956871,37.14388085712818,-0.42505027529267636,29.407009915874823,2.335463618887786,24.82448641816586,6.10564718849929,19.810080763580913,7.062822170369657,16.13957878157862,9.64792788914599,11.256026442694406,12.039853904641689,8.890655785240199,13.014097781526573,5.404800084459623,15.331382364016463,1.7709628358094847,17.86656561841255
68.82040595346223,51.80248384494189,65.01055208087462,25.212485818762616,54.640289482902006,4.58658060707603,47.13413375810626,-0.6092211332226611,37.98344128566424,-0.4104158199651238,30.19446446759366,2.187632612650418,25.552747430974307,5.850084151688918,20.489829615723806,6.70544376399738,16.768534420331548,9.330809715438647,11.897986402595052,11.59187095909789,9.447419377751544,12.469304276729588,5.988866364558817,14.79263853765201,2.3607943005296192,17.29429695221978
69.47342350368189,51.19540293680615,65.80957442522373,25.568590729871403,55.4028582616225,4.7250618864335365,47.99305784013012,-0.7131435153854682,38.82277576369205,-0.4044218857213764,30.98277633365217,2.0308689417611276,26.28339207383209,5.579954352542472,21.17195391954516,6.336973555761006,17.400129544821425,8.997680838839983,12.540286205793791,11.136655494748538,10.006734904392658,11.920537782022791,6.572789648762694,14.249816682127175,2.9503799437611065,16.71819134570694
70.12605166725552,50.590173364244436,66.60803525678915,25.907774049382226,56.166184362322895,4.8799708228767145,48.850686926786125,-0.7969712074696531,39.661884907982596,-0.4065992091242947,31.77193720835396,1.8656591329589673,27.016393981931458,5.295953727265896,21.8564332036226,5.957967669487346,18.034338221526298,8.649129685805462,13.182923789040501,10.674491212961982,10.568585918212648,11.368018373858717,7.156570975700106,13.703063482831794,3.5397191167755864,16.138379651219964
70.77828430518412,49.98673597714901,67.40592894082812,26.23015216860398,56.93026550758958,5.0507420990056175,49.70701813069053,-0.8611088477607041,40.50076933530687,-0.4164785267369666,32.56193878600283,1.6924897129828196,27.751726790464602,4.998778212064963,22.543246996533924,5.568982229003382,18.6711345169241,8.28574468279038,13.82589708908489,10.205661815106453,11.132955972260504,10.81196612868979,7.740211383999679,13.152525625155647,4.128811170844756,15.554992721104497
71.43011527846869,49.3850316254119,68.2032498425977,26.535841478845498,57.69509942000872,5.236810397420243,50.56204856445953,-0.905961074544166,41.33942966243575,-0.4335905751223095,33.352772760902326,1.5118472085718508,28.489364134623713,4.689123743145672,23.232374826856812,5.170573358136039,19.310492497492817,7.908114256250144,14.469204042676836,9.730451002550183,11.699828619585219,10.252601122968429,8.323711912290378,12.5983497944884,4.717655457240426,14.968161407706361
72.08153844811028,48.7850011589253,68.99999232735519,26.824958371415676,58.46068382216663,5.437610400720644,51.41577534070939,-0.9319325261055837,42.17786650614033,-0.4574660908432975,34.144430827356246,1.3242181464650002,29.22927964960104,4.367686256713739,23.923796223169063,4.763297180712186,19.95238622971044,7.5168268326399925,15.11284258656616,9.249142476661518,12.26918741323584,9.690143433147227,8.907073599200885,12.040682676219888,5.306251327234179,14.378016563371375
