1,,2,,3,,4,,5,,6,,7,,8,
82.29923922231609,30.77376839072869,77.09213863060006,15.625839396645858,60.79459002535913,-2.09182755179026,47.33727810650879,-1.3479560386881246,32.392223161453785,1.4246559646931587,21.572273879966076,2.168527477795493,10.278951817413201,2.641900258860602,0,2.100902794786208
82.92831669105402,30.342887228660345,77.86547368356793,15.837843020179832,61.45744946470751,-1.6385727375560748,48.07255835278488,-1.3515171611024073,33.15224546850129,1.349362157862771,22.279207139228788,1.9905944521893275,10.973527121399911,2.4416117677870375,0.699183209303726,1.907021433294716
83.55689102174347,29.909413355652873,78.63678244774695,16.034981848593503,62.122439859465146,-1.194145822148812,48.80730269177138,-1.3507310792434453,33.91271733695078,1.2658397453631096,22.98679199331832,1.81091528986002,11.668624323758195,2.2406472711375898,1.3986305843596938,1.7133431223207936
84.18495727651282,29.473416945315165,79.40605461927629,16.217427955545304,62.789555608806666,-0.7584975009695256,49.541510730417826,-1.3456321368220472,34.673634794024565,1.1745187680925824,23.69502236660361,1.6296534849547015,12.36423999060463,2.039096685856464,2.0983408221759987,1.5198952879189562
84.81251051749047,29.03496817125611,80.17327989429509,16.385353414693697,63.45879111190669,-0.33157846941929847,50.27518207567363,-1.3362546775489648,35.43499386694492,1.0758292669495404,24.403892183453593,1.4469725316205313,13.060370688055968,1.8370499288879216,2.798312619760793,1.3267053561438047
85.4395458068048,28.594137207084543,80.93844796894257,16.53893029969717,64.1301407679399,0.08666057710075847,51.00831633448831,-1.3226330451350066,36.19679058293406,0.9702012828323632,25.113395368237207,1.2630359240045834,13.7570129822289,1.634596917176225,3.4985446741220585,1.133800753049826
86.06605820658422,28.15099422640941,81.70154853935787,16.678330684214217,64.80359897608093,0.49626894318961945,51.74091311381136,-1.3048015832910096,36.95902096921424,0.8580648566394302,25.823525845323502,1.0780071562540172,14.454163439240062,1.4318275676656356,4.1990356822678905,0.9412089046916208
86.69204277895716,27.705609402839542,82.46257130168016,16.80372664190324,65.47916013550429,0.897295933446145,52.47297202059224,-1.282794635727754,37.72168105300773,0.7398500292691494,26.5342775390813,0.892049722515992,15.151818625206147,1.228831797300387,4.899784341206441,0.7489572371237045
87.31749458605196,27.25805290998386,83.22150595204863,16.915290246422728,66.1568186453847,1.289790852469281,53.20449266178048,-1.2566465461559915,38.484766861536855,0.6159868416199004,27.245644373879657,0.7053271169375819,15.849975106243903,1.0256995230247128,5.600789347945749,0.557073176400678
87.94240868999714,26.808394921451224,83.97834218660245,17.013193571431174,66.83656890489681,1.673803004857973,53.93547464432555,-1.226391658286559,39.24827442202371,0.48690533459003404,27.957620274087503,0.5180028336659461,16.54862944846991,0.8225206617828746,6.302049399493853,0.36558414857702815
88.56678015292096,26.356705610850526,84.73306970148076,17.09760869058701,67.51840531321523,2.049381695211082,54.66591757517688,-1.1920643158302653,40.01219976169074,0.3530355490779584,28.67019916407378,0.33024036684821567,17.247778218000917,0.6193851305191345,7.0035631928589055,0.1745175797073557
89.19060403695192,25.903055151790653,85.48567819282283,17.168707677548696,68.20232226951447,2.41657622812761,55.39582106128404,-1.1536988624978903,40.776538907760084,0.214807525982053,29.38337496820742,0.142203210631493,17.947417980953617,0.4163828461777541,7.705329425048944,-0.016099104153823873
89.81387540421838,25.44751371788047,86.23615735676776,17.226662605974752,68.88831417296933,2.77543590820639,56.12518470959651,-1.1113296420002428,41.54128788745402,0.07265130620069726,30.09714161085742,-0.04594514083703416,18.647545303444645,0.2136037257029102,8.407346793072122,-0.2062384769519383
90.43658931684877,24.99015148272889,86.9844968894547,17.271645549523583,69.57637542275432,3.1260100400463955,56.85400812706371,-1.0649909980480743,42.306442727994806,-0.07300306936775769,30.811493016392774,-0.23404119341029173,19.34815675159075,0.011137686038921402,9.10961399393642,-0.39587311263244374
91.05874083697148,24.531038619944752,87.73068648702292,17.303828581853708,70.26650041804413,3.468347928246544,57.58229092063522,-1.0147172743522503,43.071999456604715,-0.22172555982487552,31.526423109182304,-0.4219214529411204,20.049248891508512,-0.19092535586997883,9.812129724649935,-0.5849755851407963
91.68032502671491,24.070245303137,88.47471584561151,17.323383776623558,70.95868355801332,3.8024988774057533,58.31003269726045,-0.9605428146235226,43.83795410050601,-0.37308612427230514,32.24192581359506,-0.6094224252824176,20.750818289314736,-0.39249548307952864,10.514892682220818,-0.7735184684224521
92.30133694820745,23.60784170591444,89.21657466135969,17.330483207491596,71.65291924183663,4.128512192122912,59.03723306388889,-0.9025019625726713,44.6043026869209,-0.5266547218116386,32.95799505399998,-0.7963806162870242,21.452861511126002,-0.593482778645523,11.217901563657108,-0.9614743364228389
92.92177166357749,23.143898001886015,89.9562526304066,17.325298948116313,72.34920186868857,4.446437176996994,59.76389162747006,-0.8406290619105619,45.371041243071716,-0.6820013115445533,33.674624754766,-0.9826325318078091,22.15537512305906,-0.7937973256237001,11.921155065966843,-1.1488157630874127
93.54162423495347,22.67848436466059,90.69373944889139,17.30800307215614,73.04752583774382,4.756323136626861,60.49000799495349,-0.7749584563479175,46.13816579618066,-0.8386958525726129,34.391808840262115,-1.1680146776976699,22.8583556912306,-0.9933492070697696,12.624651886158176,-1.3355153223616298
94.1608897244638,22.211670967847056,91.42902481295334,17.278767653269597,73.74788554817701,5.058219375611486,61.21558177328859,-0.7055244895956037,46.90567237347,-0.9963083039974379,35.10954123485726,-1.3523635598094756,23.561799781757202,-1.1920485060395265,13.328390721239202,-1.521545588190918
94.77956319423686,21.74352798505427,92.16209841873155,17.237764765115088,74.4502753991627,5.352175198549759,61.94061256942484,-0.6323615053643437,47.673557002162,-1.154408624920677,35.82781586292043,-1.535515683996067,24.265703960755673,-1.389805305588709,14.032370268217903,-1.7068791345207899
95.39763970640104,21.274125589891128,92.89294996236521,17.185166481351132,75.15468978987565,5.638239910040596,62.665099990311774,-0.5555038473650029,48.441815709478874,-1.3125667744439227,36.54662664882045,-1.7173075561103417,24.970064794342647,-1.5865296887730551,14.736589224102431,-1.8914885352966166
96.01511432308473,20.803533955966515,93.62156913999348,17.121144875636162,75.8611231194904,5.916462814682944,63.38904364289891,-0.47498585930833315,49.210444522642945,-1.470352711668795,37.26596751692642,-1.8975756820051402,25.67487884863482,-1.7821317386483315,15.441046285900882,-2.0753463644638828
96.63198210641633,20.331823256889322,94.34794564775552,17.04587202162864,76.56956978718154,6.1868932170757205,64.11244313413562,-0.39084188490517136,49.97943946887648,-1.627336395696915,37.98583239160723,-2.07615656753336,26.380142689748823,-1.9765215382702763,16.145740150621293,-2.258425195968073
97.24823811852434,19.85906366626844,95.0720691817906,16.959519992987083,77.28002419212379,6.449580421817814,64.83529807097153,-0.30310626786626926,50.748796575401684,-1.783087785629931,38.70621519723181,-2.2528867185478703,27.08585288380135,-2.169609170694656,16.85066951527176,-2.440697603754586
97.86387742153704,19.385325357712702,95.79392943823774,16.862260863369897,77.99248073349173,6.70457373350817,65.55760806035602,-0.21181335190243544,51.51851186944077,-1.937176840569407,39.42710985816916,-2.42760264090154,27.792005996909154,-2.361304718977209,17.55583307686038,-2.6221361617688785
