1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,
61.7413355874894,35.451340256308924,63.093829247675274,32.88160230195564,86.69484361792053,10.362582859859344,86.49196956889261,-2.5537315949166555,76.48351648351633,-13.576554925432276,67.08368554522406,-27.507239625347722,58.36010143702447,-37.58331739373324,44.56466610312759,-50.16150843346276,35.84108199492812,-60.575709616894585,26.10312764158914,-68.48779752898264,17.10904480135241,-73.69489812069861,8.317836010143651,-68.35254816296407,3.24598478444625,-60.98145771495052,0,-50.56725653151858,0.13524936601845639,-41.84367242331899,1.2848689771765862,-35.14882880539841,2.4344885883346024,-31.023723141831226
62.518556771931856,35.72179864086013,63.799119622019646,33.2580049693139,86.70001942217402,11.191443804494554,86.93096114473036,-1.8717417584161353,77.10485102487024,-12.99214139178207,67.63036464782715,-26.740297772559018,59.013934502102245,-37.02067100173025,45.24675535599596,-49.64754789446471,36.470767843050396,-59.98417391289166,26.746320658957472,-68.02268079884726,17.817252383961318,-73.35728163896755,9.163876080817431,-68.48822518742355,4.032638477536409,-61.34939104634208,0.6647117513987268,-50.816897125133835,0.6295397223590271,-42.37755945905229,1.6743088362217122,-35.795302566846146,2.8169194142188303,-31.61346124755363
63.29603539359505,35.992438806564394,64.50545103397462,33.6340705233315,86.71539232697683,12.019482961156314,87.36576618443081,-1.1844323346638248,77.72139345103506,-12.403852033697262,68.17672679711592,-25.979944271856255,59.665747801192026,-36.45776598708579,45.927452731268716,-49.13417555324503,37.100924477821195,-59.398612668838666,27.389649299140217,-67.55715364022882,18.52510658874246,-73.01501297338001,10.007976900692768,-68.60910622888565,4.819081776627968,-61.703363417814046,1.3319131230909989,-51.0820785334617,1.1290559715301356,-42.916443730004914,2.069511110669339,-36.44337715223338,3.2030272180363113,-32.21041809101365
64.07377044306895,36.263243020872665,65.21281935522552,34.00975530905987,86.74073057039266,12.84656237848992,87.79622169122223,-0.4919141793137669,78.33309427456152,-11.811702974042248,68.72277162945915,-25.22598710935955,60.31551133913172,-35.89455895038515,46.606752788428025,-48.62134401569159,37.73155319461267,-58.8188938543114,28.033113727568377,-67.09122912616891,19.232605817281808,-72.66817915662028,10.85009642095173,-68.71538063465715,5.605313941880468,-62.04350033095642,2.001570229423635,-51.36209121848225,1.6337267986153279,-43.459946782260374,2.4703895713677184,-37.092845310423684,3.5927725483499557,-32.81429018287366
64.85176091094371,36.534193551235944,65.92122045745754,34.38501567155055,86.77580239048513,13.672544105140844,88.22216466833311,0.20570185198010904,78.93990400800038,-11.215710335681592,69.26849878122567,-24.47823427118925,60.96319512075934,-35.33100649221302,47.28465008695582,-48.10900588769181,38.36265528879676,-58.24488543888532,28.6767141096729,-66.62492032970937,19.939748471165444,-72.31686722137266,11.690192592776441,-68.80723775204484,6.3913342334536765,-62.36992728735942,2.6736491847434536,-51.656225642175684,2.14348088869815,-44.00769016190185,2.876857989165046,-37.74349979028062,3.986115953722731,-33.42477403379661
65.63000578780935,36.80527266510529,66.63065021235599,34.75980795585497,86.82037602531778,14.497290189754438,88.64343211899171,0.9083049035637032,79.5417731639024,-10.61589024147969,69.81390788878429,-23.736493743465473,61.60876915091285,-34.76706521315447,47.96113918633415,-47.59711377513344,38.99423205574544,-57.676455392136006,29.320450610884848,-66.15824032389156,20.646532951979452,-71.96116420032155,12.528223367348915,-68.8848669283554,7.177141911507192,-62.6827697886128,3.3481161033974445,-51.96377226652197,2.658246926862205,-44.55929541501297,3.2888301349095173,-38.395133340667655,4.3830179827173765,-34.04156615444498
66.40850406425591,37.076462629931655,67.34110449160619,35.13408850702467,86.8742197129543,15.320662680976113,89.05986104642648,1.6157841197830294,80.13865225481828,-10.012258814301106,70.35899858850377,-23.000573512308563,62.252203434430214,-34.20269171379431,48.63621464604506,-47.08562028390389,39.62628479083082,-57.11347168363915,29.96432339663511,-65.69120218175732,21.352957661309915,-71.60115712615112,13.364146695851275,-68.9484575108956,7.962736236200556,-62.98215333630691,4.024937099732426,-52.284021553501304,3.1779535981910385,-45.114384087677024,3.706219779449384,-39.047538710448464,4.78343918389686,-34.6643630554816
67.18725473087346,37.34774571316609,68.05257916689334,35.507813670111034,86.93710169145828,16.14252362745117,89.47128845386578,2.3280286449841014,80.73049179329888,-9.404832177010348,70.90377051675296,-22.27028156383875,62.89346797614934,-33.637842594717824,49.309871025570544,-46.57447801989116,40.25881478942483,-56.55580228297032,30.608332632354745,-65.22381897634813,22.059021000742803,-71.23693303154568,14.197920529465648,-68.99819884697212,8.748116467693535,-63.26820343203161,4.704078288095275,-52.61626396509388,3.702529587768254,-45.67257772597742,4.128940693632785,-39.70050864848628,5.1873401058240916,-35.292861247568965
67.9662567782521,37.619104182259605,68.76507010990275,35.880939790165655,87.00879019889334,16.96273507782513,89.877551344538,3.0449276235128195,81.3172422918949,-8.793626452471813,71.44822330990064,-21.545425884176154,63.53253278090824,-33.07247445650961,49.982102884392646,-46.06363958898254,40.89182334689946,-56.003315159705096,31.252478483474647,-64.7561037807057,22.764721371864255,-70.86857894918973,15.029502819373988,-69.03428028389163,9.533281866145671,-63.54104557737702,5.385505782832865,-52.95978996327966,4.23190358067734,-46.23349787599744,4.556906648308029,-40.35383590364478,5.594681297061925,-35.9267572413699
68.74550919698186,37.8905203046632,69.47857319231963,36.253423212239966,87.08905347332308,17.78115908074335,90.27848672167147,3.7663701997152543,81.89885426315703,-8.17865776355012,71.99235660431566,-20.825814459441006,64.16936785354488,-32.50654389975483,50.65290478199341,-45.55305759706579,41.5253117586268,-55.455878283419054,31.896761115425818,-64.28806966787164,23.470057176260298,-70.49618191176734,15.858851516758477,-69.05689116896104,10.318231691716676,-63.80080527393335,6.069185698292131,-53.31389001003885,4.766004262001957,-46.796766083820614,4.990031414323255,-41.00731322478754,6.005423306173213,-36.565747547547005
