1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,
165.8157227387998,-3.0438070474492633,152.4936601859679,-9.400527250323194,126.66103127641591,-25.968574587601438,112.66272189349112,-40.30500738557271,108.46999154691466,-55.18243764761837,104.88588334742181,-66.27288566114339,99.6787827557059,-77.43095835767747,95.48605240912943,-87.43941144305359,90.41420118343197,-96.5011189662996,89.3322062552833,-105.02182902547122,85.40997464074403,-111.91954669241966,84.46322907861375,-121.99562446080517,82.50211327134409,-130.4487098369674,83.44885883347425,-137.88742496799023
165.0168225394099,-2.634132910907738,152.0453224444059,-8.709492719984837,127.15201343733989,-25.2736179284052,112.97371702998677,-39.353196860512185,108.58894879726873,-54.22390085502025,104.89083671249446,-65.25535184898274,99.75925843684055,-76.40029230253947,95.57204838321124,-86.56455514549305,90.53538062949886,-95.60626442900264,89.39830606232633,-104.11431207059786,85.5298100378279,-111.09043842038625,84.53351399047497,-121.13792940218991,82.59967049192144,-129.60603396739543,83.49274859485556,-137.00136232899104
164.21775721971287,-2.2237136532885415,151.5929397113716,-8.018832816594681,127.62557047296659,-24.570014316950846,113.28389907630932,-38.40735635907345,108.71281645858019,-53.264292967919914,104.90551373964323,-64.23372465861326,99.84544044315268,-75.36752932942682,95.66110561391807,-85.68518691830695,90.65819107352215,-94.7105093204375,89.46681632460869,-103.2049663489612,85.65007985291217,-110.26137014708684,84.60454862322993,-120.28025274872186,82.69728617264352,-128.7637300369023,83.53704463517309,-136.1156687086708
163.41852411832937,-1.8125703933081923,151.1365057458339,-7.328647386814282,128.0819662980733,-23.858015152433495,113.59326550849991,-37.4673010463149,108.84150324742708,-52.303675889952956,104.92963982676449,-63.20817913007147,99.93721247143466,-74.33275405673908,95.75318099346484,-84.80141325738339,90.78261415806745,-93.8138813754307,89.537700125604,-102.29384261735777,85.7707827944362,-109.4323425451613,84.67632876825232,-119.4225962070849,82.7949601082926,-127.92178962526611,83.58174521063924,-135.23033806653984
162.61912057388022,-1.400724249683094,150.67601430676157,-6.639036277305308,128.5214648274373,-23.13787183404827,113.9018138025996,-36.5328460872953,108.97491788038766,-51.34211152475507,104.96294037175457,-62.178890303394155,100.03445821847876,-73.29605110287582,95.84823141406653,-83.91334065861065,90.90863152570009,-92.91640832880864,89.61092054878569,-101.38099163258414,85.89191757083924,-108.60335628724954,84.7488502169156,-118.5649614839632,82.89269209365088,-127.08020431226487,83.6268485774664,-134.34536436210874
161.81954392498605,-0.9881963411297647,150.21145915312357,-5.950099334729657,128.94432997583587,-22.409835760990404,114.20954143464965,-35.60380664707304,109.11296907404008,-50.37966177596172,105.00514077250986,-61.14603321861773,100.13706138107736,-72.25750508623673,95.94621376793819,-83.02107561787659,91.03622481898574,-92.01811791539797,89.6864406776273,-100.46646415143698,86.01348289056071,-107.77441204599143,84.82210876059341,-117.70735028604076,82.99048192350054,-126.2389656776769,83.67235299186692,-133.46074155488793
161.01979151026765,-0.5750077863646084,149.74283404388873,-5.261936405748884,129.3508256580462,-21.674158332455022,114.51644588069101,-34.67999789070677,109.25556554496242,-49.41638854720861,105.05596642692669,-60.10978291577885,100.24490565602284,-71.21720062522138,96.04708494729479,-82.1247246310694,91.1653756804898,-91.11903787002507,89.76422359560232,-99.55031093071284,86.13547746203992,-106.94551049402673,84.89610019065938,-116.84976432000144,83.08832939262399,-125.39806530128021,83.71825671005317,-132.57646360438798
160.21986066834577,-0.16117970410414273,149.27013273802592,-4.574647337024658,129.74121578884566,-20.931090947637244,114.82252461676498,-33.76123498325512,109.40261600973284,-48.45235374213121,105.11514273290132,-59.07031443491417,100.35787474010746,-70.17522233822933,96.15080184435138,-81.22439419407726,91.29606575277782,-90.21919592751647,89.84423238618436,-98.63258272720839,86.25789999371617,-106.11665230399524,84.97082029848704,-115.99220529252943,83.1862342958033,-124.5574947628528,83.76455798823756,-131.69252447011945
159.41974873784105,0.2532667869351144,148.79334899450404,-3.8883319752187617,130.11576428301137,-20.180885005732193,115.12777511891258,-32.84733308977661,109.55402918492953,-47.48761926436521,105.1823950883302,-58.0278028160601,100.47585233012362,-69.13165484366039,96.25732135132293,-80.32019080278826,91.42827667841536,-89.31861982269857,89.92643013284678,-97.71333029772006,86.38074919402877,-105.28783814853682,85.04626487545002,-115.1346749103086,83.28419642782077,-123.717245642173,83.81125508263236,-130.8089181115928
158.61945305737427,0.6683105680367589,148.31247657229196,-3.2030901669928653,130.47473505532074,-19.423791905935104,115.43219486317494,-31.938107375329878,109.70971378713065,-46.52224701754619,105.25744889110959,-56.982423099253424,100.59872212286368,-68.08658275991388,96.36660036042443,-79.41222095309035,91.5619900999678,-88.41733729039788,90.0107799190632,-96.79260439904454,86.50402377141714,-104.45906870029137,85.12242971292196,-114.27717488002304,83.3822155834587,-122.8773095190187,83.85834624944997,-129.92563848831833
157.8189709655662,1.083930520484273,147.82750923035852,-2.5190217590087514,130.81839202055093,-18.6600630474411,115.7357813255932,-31.033373004973555,109.86957853291429,-45.55629890530963,105.34002953913588,-55.934350324530556,100.72636781511991,-67.04009070538962,96.47859576387086,-78.50059114087196,91.69718766000076,-87.51537606544082,90.09724482830708,-95.87045578797847,86.62772243432048,-103.63034463189865,85.19931060227631,-113.41970690835683,83.48029155749927,-122.037677973168,83.90582974490283,-129.04267955980686
