1,,2,,3,,4,,5,,6,,7,
9.485313067078096,-22.25684750753655,14.79025156825685,-17.423422726272094,26.072478155161548,-25.990968247331324,37.15728774052121,-35.89959050840227,38.33297534990692,-51.04658870546413,39.25173786398142,-69.31490897283672,41.59835565332861,-82.91011183556336
9.866161879502783,-21.68898955271507,14.960374789461127,-16.79956105435471,25.781704724898873,-25.415867797238093,36.88681251422628,-35.27725406073887,38.26942907936319,-50.2997052622147,39.19869878268901,-68.68433248992713,41.429325018219174,-82.23078346192025
10.247121533255438,-21.121615814600204,15.133633697075823,-16.177786960423333,25.496785229993975,-24.838647275244938,36.61441448310279,-34.65676313287045,38.205100791366874,-49.552843964032036,39.14609068201412,-68.05296387472387,41.26573530727694,-81.55054118218047
10.628192068058468,-20.554717453345432,15.309840752934463,-15.558113227405642,25.217769972129418,-24.25930662051016,36.34012171018844,-34.03802621909321,38.1401195579225,-48.8060813075426,39.09391620278592,-67.42083875289248,41.10774310779345,-80.86940852562188
11.009373523634338,-19.98828562910424,15.48880841887052,-14.940552638229263,24.944709252987593,-23.67784577219203,36.063962258521144,-33.420951813703425,38.07461445103445,-48.05949378937268,39.042177985833575,-66.7879927500986,40.95550500706031,-80.18740902152231
11.3906659397054,-19.422311502030112,15.670349156717407,-14.325117975821797,24.67765337425095,-23.094264669448876,35.7859641911387,-32.80544841099726,38.008714542707196,-47.313157906148746,38.990878671986366,-66.1544614920077,40.80917759236917,-79.50456619915971
11.77206935599412,-18.85678623227659,15.854275428308597,-13.711822023110955,24.416652637602,-22.508563251439,35.50615557107898,-32.19142450527096,37.94254890494523,-46.56715015449714,38.9400209020734,-65.52028060428543,40.66891745101151,-78.82090358781196
12.153583812222905,-18.29170097999716,16.040399695477618,-13.100677563024334,24.161757344723185,-21.920741457320702,35.224564461379714,-31.57878859082078,37.8738774904578,-45.82154703104425,38.8896073169239,-64.88548571259739,40.53488117027905,-78.13644471675693
12.535209348114108,-17.727046905345333,16.228534420057883,-12.491697378489562,23.91301779729696,-21.330799226252253,34.94121892507883,-30.96744916194291,37.79963247058828,-45.07642503241644,38.839640557367034,-64.25011244260904,40.40722533746333,-77.45121311527251
12.916946003390194,-17.162815168474566,16.41849206388281,-11.884894252434293,23.67048429700577,-20.73873649739201,34.65614702521407,-30.35731471293363,37.719892734111,-44.33186065524012,38.79012326423208,-63.61419641998597,40.28610653985595,-76.76523231263664
13.298793817773628,-16.5989969295384,16.61008508878598,-11.280280967786183,23.43420714553207,-20.14455320989822,34.36789743169737,-29.748293738089103,37.63475362204565,-43.587930396141644,38.74105807834809,-62.97777327039384,40.17168136474845,-76.07852583812715
13.680752830986648,-16.035583348690324,16.803125956600752,-10.677870307472887,23.20423664455842,-19.548249302929236,34.07164990240932,-29.14029473170558,37.54431047541175,-42.844710751747414,38.692447640544344,-62.34087861949817,40.064106399432546,-75.39111722102197
14.062823082751834,-15.472565586083817,16.997427129160656,-10.077675054421974,22.980623095767157,-18.949824715643302,33.7675056598427,-28.53322618807934,37.44865863522881,-42.10227821868381,38.644294591650066,-61.703548092964496,39.963538231199664,-74.70302999059899
14.445004612791536,-14.909934801872424,17.19280106829916,-9.479707991561156,22.763416800840787,-18.349279387198777,33.45600201081356,-27.926996601506545,37.34789344251641,-41.3607092935772,38.596601572494365,-61.065817316458464,39.87013344734157,-74.01428767613609
14.827297460828163,-14.3476821562096,17.389060235849684,-8.883981901818032,22.55124989880045,-17.74661325675396,33.1376762621382,-27.321514466283446,37.242110238294174,-40.620080473053974,38.54937122390646,-60.427721915645606,39.78404863514976,-73.32491380691116
15.20970166658418,-13.78579880924886,17.586919967879737,-8.290509568120257,22.335614961858425,-17.141826263467124,32.81306572063261,-26.716688276706265,37.13140436358157,-39.8804682537405,38.502606186715525,-59.78929751619145,39.70544038191588,-72.63493191220206
15.592217269781884,-13.224275921143715,17.796199840352926,-7.699303773395485,22.11614032441554,-16.534918346496568,32.48270769311307,-26.11242652707125,37.015871159398216,-39.141949132263164,38.456309101750776,-59.1505797437616,39.63446527493147,-71.94436552128676
15.974844310143794,-12.66310465204765,18.019223769010182,-7.1103773005713435,21.89409508942913,-15.925889445000621,32.147139486395645,-25.508637711674595,36.89560596676364,-38.404599605248364,38.41048260984144,-58.511604224021625,39.57127990148814,-71.25323816344306
16.35758282739232,-12.10227616211418,18.255470848574873,-6.523742932575459,21.670748359856532,-15.314739498137584,31.806898407296558,-24.90523032481255,36.77070412669747,-37.66849616932248,38.36512935181662,-57.872406582637126,39.513574384985475,-70.56157336794891
16.740432861249815,-11.541781611496788,18.504420173770484,-5.939413452335458,21.447369238655256,-14.701468445065728,31.462521762631923,-24.302112860781335,36.641260980219215,-36.93371532111189,38.3202519685056,-57.23302244527363,39.45660713212038,-69.8693946640822
17.123394451438685,-10.981612160348988,18.765550839320383,-5.357401642779024,21.225226828782638,-14.086076224943383,31.11454685921791,-23.6991938138772,36.5073718683484,-36.20033355724294,38.27585310073755,-56.593487437596735,39.40029815846282,-69.17672558112079
17.506467637681396,-10.421758968824264,19.038341939947998,-4.777720286833784,21.00559023319613,-13.468562776928849,30.763511003870633,-23.09638167839634,36.36913213210465,-35.46842737434207,38.23193538934157,-55.95383718527202,39.344694448401185,-68.48358964834259
17.889652459700358,-9.86221319707613,19.322272570376754,-4.200382167427364,20.789728554853014,-12.848928040180425,30.409951503406262,-22.493584948635004,36.22663711250749,-34.738073269035624,38.18850147514695,-55.314107313965025,39.28984298632395,-67.79001039502552
18.27294895721792,-9.302966005258071,19.616821825330078,-3.625400067487419,20.578910896710795,-12.227171953856413,30.054405664641024,-21.890712118889383,36.07998215057654,-34.00934773794998,38.14555399898285,-54.67433344934133,39.23579075661951,-67.09601135044741
18.656357169956607,-8.7440085535236,19.92146879953134,-3.0527867699415765,20.374406361726813,-11.60329445711514,29.697410794390976,-21.287671683455756,35.929262587331266,-33.282327277711545,38.10309560167849,-54.03455121706648,39.18258474367639,-66.40161604388615
19.03987713763871,-8.185332002026229,20.23569258770408,-2.482555057717491,20.177484052858404,-10.977295489114852,29.339504199472287,-20.684372136630344,35.77457376379135,-32.557088384946695,38.061128924062984,-53.39479624280611,39.13027193188293,-65.70684800461973
19.4235088999867,-7.6269275109194155,20.55897228457161,-1.9147177137427889,19.989413073063076,-10.349174989013903,28.98122318670113,-20.080721972709313,35.6160110209762,-31.83370755628178,38.01965660696561,-52.75510415222573,39.078899305627715,-65.01173076192592
19.80725249672298,-7.068786240356701,20.890786984857357,-1.3492875209450972,19.811462525298168,-9.718932895970568,28.623105062893615,-19.476629685988968,35.453669699905504,-31.112261288343205,37.9789863990232,-52.11551057099092,39.02851384929903,-64.31628784508266
20.191107967569963,-6.51089935049157,21.230615783284748,-0.7862772622520993,19.644901512521074,-9.086569149143145,28.26568713486597,-18.872003770765502,35.28764514159877,-30.39282607775735,37.94013123723573,-51.47605112476731,38.979162547285455,-63.62054278336788
20.575075352250053,-5.953258001477508,21.577937774577265,-0.22569972059139332,19.490999137689187,-8.452083687689964,27.90950670943431,-18.266752721335138,35.11803268707558,-29.675478421150615,37.903061588919286,-50.83676143922037,38.93089238397533,-62.924519106059364
20.959154690485718,-5.395853353468027,21.93223205345828,0.3324323211093656,19.351024503759902,-7.815476450769324,27.555101093414805,-17.660785031994095,34.94492767735551,-28.960294815149354,37.86765320121293,-50.19767714001577,38.883750343757185,-62.22824034243516
21.34334602199931,-4.838676566616641,22.292977714651215,0.8881060799225224,19.226246713690614,-7.176747377539499,27.203007593623568,-17.054009197038653,34.768425453458065,-28.24735175637997,37.8337818212558,-49.55883385281902,38.837783411019416,-61.53173002177303
21.727649386513235,-4.281718801076835,22.6596538528795,1.441308772920479,19.117934870438773,-6.535896407158816,26.853763516876768,-16.446333710764975,34.588621356402825,-27.536725741468814,37.80132319618701,-48.92026720329568,38.79303857015043,-60.83501167335092
22.11206482374996,-3.724971217002121,23.031739562866505,1.9920276171755518,19.02735807696166,-5.892923478785576,26.507906169990576,-15.837667067469312,34.405610727209364,-26.82849326704229,37.77015307314565,-48.282012817111394,38.749562805538744,-60.13810882644671
22.496592373431838,-3.1684249745459567,23.40871393933577,2.540249829760114,18.95578543621673,-5.247828531578051,26.165972859781107,-15.227917761447912,34.219488906897254,-26.122730829726777,37.74014719927072,-47.64410631993164,38.707403101572766,-59.441045010338286
22.881232075281332,-2.6120712338619114,23.790056077010547,3.085962627746511,18.90448605116137,-4.600611504694598,25.828500893064586,-14.61699428699697,34.03035123648601,-25.41951492614865,37.71118132170142,-47.00658333742206,38.666606442640955,-58.743843754303526
23.26598396902085,-2.0559011551034416,24.175245070614437,3.6291532282071444,18.87472902475298,-3.9512723372934886,25.49602757665707,-14.004805138412735,33.837974878880004,-24.718921879532445,37.683131187576805,-46.369479495248186,38.627219813131774,-58.046528587620315
23.650848094372748,-1.499905898424032,24.563760014870695,4.169808848214359,18.867324793355294,-3.299811362931905,25.169090217374787,-13.391258809991427,33.633458759421615,-24.02099766961831,37.65587254403596,-45.73283041907558,38.58929019743363,-57.34912303956659
24.035824491059486,-0.9440766239772245,24.95508000450286,4.707916704840471,18.86861198531676,-2.646308537279566,24.84822612203385,-12.77626379602927,33.413255472132164,-23.325723484976777,37.62928113821795,-45.09667173456987,38.55286457993492,-56.65165063942024
24.420913198803476,-0.3884044919164751,25.348684134234304,5.243464015157912,18.871702729734295,-1.9910195426535608,24.533972597450372,-12.15972859082251,33.17808752014594,-22.633072181347558,37.60323271726196,-44.46103906739654,38.517989945024226,-55.95413491645914
