1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
31.715976331360707,40.49290978634485,32.459847844462956,21.42274917772278,31.1749788672862,-6.979617686182564,23.601014370244798,-14.95933028127979,13.998309382924617,-23.141916925404928,10.481825866441113,-20.166430872995818,5.409974640743712,-19.963556823967792,3.6517328825019035,-18.340564431744724,1.5553677092137832,-16.37944862447506,0,-17.12332013757731
32.30132039675925,40.03795543396302,33.08269968803302,21.51912950237795,31.558680691970608,-6.4980625137259835,24.357698696137845,-14.900186307888362,14.661522312856562,-22.97693834361945,11.1698982054466,-20.2356647933305,6.0627657841185965,-20.011147217280097,4.249147356666754,-18.60473849403172,2.0947165100340044,-16.71168840201625,0.5462167703794876,-17.421699362554705
32.8867416896361,39.58572638800052,33.70497886336591,21.61321515506495,31.947574423166998,-6.011335857633526,25.108945451292357,-14.82354660682546,15.322473246803554,-22.809416431420573,11.856906959453852,-20.301751686673356,6.715793887820951,-20.068537839708938,4.84860236656516,-18.87459942852263,2.636937621991933,-17.050997204088844,1.0945393429042838,-17.72824749570441
33.47224058161157,39.136152140039826,34.326684378768505,21.70490512513419,32.3415954821138,-5.519773386194231,25.854588837262213,-14.729696797072677,15.981160857929638,-22.63929053300774,12.54283886185624,-20.364549224371103,7.369057281125777,-20.135196580705326,5.450091040110863,-19.149637310869423,3.181991296164256,-17.39687443001776,1.6449418326268415,-18.04250523398389
34.05781744430578,38.689162181663335,34.94781524254756,21.794098401936026,32.740679290049684,-5.023710767697082,26.594463055601523,-14.61892249761172,16.637583819398913,-22.466499992580168,13.227680646047133,-20.42391507777046,8.02255429330802,-20.210591329720273,6.053606505217601,-19.429342216723967,3.7298377836276018,-17.74881947912786,2.1973983545995566,-18.364013274350725
34.643472649339174,38.24468600445368,35.56837046300984,21.8806939748207,33.1447612682133,-4.523483670430949,27.328402307864394,-14.491509327424183,17.291740804375536,-22.290984154337195,13.911419045419962,-20.47970691821814,8.676283253642623,-20.294189976204848,6.659141889799116,-19.713204221738238,4.280437335458828,-18.106331750744005,2.751883023874882,-18.692312313762272
35.22920656833185,37.80265309999322,36.18834904846199,21.964590833138686,33.553776837842975,-4.019427762684927,28.056240795604708,-14.34774290549177,17.943630486023608,-22.112682362478097,14.594040793368094,-20.531782417060924,9.330242491404533,-20.38546040961006,7.26669032176909,-20.0007134015641,4.83375020273445,-18.468910644191,3.3083699555052704,-19.02694304917611
35.81501957290402,37.36299295986447,36.80775000721076,22.045687966240223,33.96766142017759,-3.5118787127478868,28.777812720376573,-14.187908850796134,18.59325153750723,-21.931533961202206,15.275532623284846,-20.579999245645524,9.984430335868694,-20.483870519386926,7.87624492904132,-20.291359831853526,5.389736636531325,-18.836055558793646,3.8668332645431747,-19.367446177549652
36.40091203467614,36.92563507564995,37.426572347563024,22.123884363475668,34.38635043645547,-3.0011721889088676,29.4929522837341,-14.012292782318866,19.240602631990498,-21.747478294708856,15.955881268563758,-20.62421507531866,10.638845116310051,-20.58888819498651,8.48779883952949,-20.584633588258384,5.948356887926138,-19.207265893876922,4.427247066041048,-19.71336239584042
36.986884325268306,36.49050893893207,38.04481507782532,22.199079014195377,34.80977930791539,-2.4876438594568526,30.20149368723105,-13.82118031904173,19.885682442637517,-21.560454707197266,16.635073462598086,-20.66428757742699,11.293485162003606,-20.69998132585988,9.10134518114728,-20.880024746430593,6.509571207995521,-19.582041048765575,4.989585475051285,-20.064232401005825
37.57293681630074,36.0575440412934,38.66247720630463,22.271170907749706,35.237883455795895,-1.971629392680768,30.903271132421764,-13.614857079946262,20.528489642612442,-21.37040254286677,17.31309593878126,-20.700074423317403,11.948348802224245,-20.81661780145805,9.716877081808548,-21.177023382022128,7.073339847816214,-19.959880422784522,5.553822606626284,-20.419596890003447
38.159069879393655,35.62666987431635,39.2795577413076,22.340059033489013,35.67059830133542,-1.4534644568695398,31.598118820860122,-13.393608684014168,21.169022905079316,-21.177261145916702,17.989935430506648,-20.731433284336504,12.603434366246915,-20.938265511231975,10.334387669426917,-21.47511957068491,7.639623058464906,-20.34028341525857,6.119932575818609,-20.7789965597907
38.7452838861675,35.1978159295835,39.89605569114099,22.40564238076354,36.10785926577273,-0.9334847203122649,32.28587095410012,-13.157720750227156,21.807280903202297,-20.980969860546395,18.66557867116768,-20.75822183183101,13.258740183346617,-21.06439234463278,10.953870071916185,-21.773803388070803,8.208381091018339,-20.722749425512575,6.687889497680601,-21.141972107325046
39.331579208242374,34.770911698677196,40.51197006411144,22.467819938923753,36.54960177034627,-0.4120258512978694,32.96636173369586,-12.907478897566818,22.443262310145485,-20.781468030955068,19.340012394157668,-20.780297737147748,13.914264582798296,-21.194466191111474,11.575317417189979,-22.072564909831726,8.779574196553199,-21.106777852871403,7.257667487264769,-21.508064229564013
39.9179562172385,34.34588667317996,41.127299868525824,22.526490697319957,36.9957612362947,0.11057648188472058,33.63942536120135,-12.643168745014805,23.07696579907298,-20.578695001342055,20.013223332870098,-20.797518671633384,14.57000589387684,-21.327954940119128,12.198722833162151,-22.370894211619657,9.353162626146116,-21.491868096659857,7.829240659623451,-21.87681362346507
40.504415284776314,33.92267034467437,41.742044112690905,22.58155364530245,37.44627308485667,0.633986610946522,34.30489603817057,-12.365075911552765,23.70839004314888,-20.372590115906746,20.685198220698283,-20.809742306634632,15.225962445857306,-21.464326481106696,12.824079447746385,-22.668281369086458,9.929106630873946,-21.877519556202856,8.402583129809216,-22.24776098598562
41.090956782475814,33.501192204742836,42.356201804913326,22.632907772221586,37.90107273727051,1.157868867598495,34.962607966157634,-12.073486016162406,24.337533715537347,-20.163092718848304,21.355923791035593,-20.816826313498268,15.882132568014526,-21.603048703525303,13.451380388856364,-22.964216457884106,10.507366461813263,-22.26323163082526,8.977669012874458,-22.62044701408331
41.67758108195733,33.081381744967814,42.96977195349996,22.68045206742778,38.360095614775105,1.6818875835517133,35.61239534671654,-11.768684677825377,24.964395489402477,-19.95014215436612,22.025386777275514,-20.81862836357101,16.53851458962356,-21.743589496825905,14.080618784405885,-23.258189553664465,11.087902370040808,-22.648503719851817,9.554472423871516,-22.994412404715433
