1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,
92.24006762468298,21.242904751860124,78.64750633981384,22.933521827092534,54.911242603550136,28.816869248901583,43.82079459002534,36.458458428952156,41.04818258664409,48.0222792235424,40.71005917159755,54.71712284146278,41.38630600169063,67.43056324721084,38.61369399830937,72.0290416918433,39.62806424344876,78.31813721170792,40.64243448858838,84.60723273157268,42.468300929839415,90.96395293444672,43.68554522400666,94.88618454898602
91.84676172489776,20.711961244233407,78.64614330218046,22.322957257524592,55.40564110201933,28.31461581248311,44.20982189321512,35.78628413212195,41.2482047516728,47.37312084218928,40.71769231175949,54.07853449338583,41.24076828068917,66.73990982593364,38.536264986458605,71.39163694701585,39.45935016692874,77.69019044161826,40.391050690345764,83.95063454113614,42.186639907337735,90.3285562183938,43.410077874162766,94.21875287048337
91.45356582625323,20.17693728255267,78.64208068100424,21.71102471819796,55.89584353704515,27.810000710301267,44.599907723068554,35.12123231664316,41.452415227793836,46.72316699490571,40.73299707362639,53.437759011342166,41.10418475594577,66.04761707923996,38.46262094535814,70.7527528392749,39.29116614684858,77.0605349869339,40.1421701679958,83.29393965018951,41.90720514416091,89.69243151540033,43.135439174925864,93.55179771423138
91.06047929736746,19.6379437304347,78.63535821387165,21.097801122634735,56.381829627121306,27.303013454853556,44.99104563044307,34.463115239551456,41.66074858319246,46.07249382820285,40.755763958216335,52.79490423855498,40.97627177380946,65.3537548086197,38.392667026839945,70.11243674479277,39.1237480358576,76.42921134371534,39.89590708531068,82.6371306786501,41.63001728452821,89.05557943706287,42.861628211211155,92.88529307081708
90.66750150685834,19.095091451496273,78.62601563836859,20.48336338435695,56.86357909074172,26.793643558637484,45.38322916619575,33.81174515788251,41.87313938605428,45.421177488591894,40.785783466546945,52.150078018247484,40.856745680629615,64.65839281556273,38.32630838273599,69.47073603974178,38.957331686605244,75.79626000802304,39.65237560606215,81.98019024643523,41.35509697265911,88.41800059497805,42.588644067933956,92.21921293082758
90.27463182334373,18.548491309354176,78.61409269208139,19.867788416886697,57.341071646399996,26.281880534150673,45.77645188118379,33.166934328672,42.08952220456467,44.76929412258394,40.82284609963631,51.50338819364288,40.745322822755384,63.96160090155894,38.263450164878236,68.82769810029424,38.79215295174117,75.16172147591752,39.41168989402229,81.32310097346223,41.082464852773,87.77969560074246,42.31648583000947,91.55353128484992
89.88186961544159,17.998254167625248,78.59962911259618,19.251153133746016,57.814287012589716,25.767713893890573,46.170707326264505,32.52849500895553,42.30983160690914,44.11691987669019,40.86674235850228,50.85494260796432,40.64171954653591,63.26344886809812,38.203997525098885,68.1833703026225,38.6284476839146,74.52563624345927,39.173964112962835,80.66584547964845,40.81214156908925,87.14066506595273,42.04515258235301,90.88822212347117
89.48921425176968,17.444490889926215,78.58266463749908,18.633534448457,58.28320490780493,25.25113315035469,46.56598905229521,31.896239455768864,42.53400216127318,43.46413089742177,40.91726274416283,50.204849104435056,40.54565219832034,62.56400651667025,38.14785561522979,67.53780002289884,38.46645173577531,73.88804480670879,38.939312426655874,80.00840638491115,40.54414776582712,86.50090960220547,41.77464340987956,90.22325943727841
89.09666510094598,16.88731233987386,78.56323900437644,18.015009274541683,58.747805050539,24.732127816040588,46.96229061013298,31.269979926147585,42.76196843584228,42.81100333128987,40.97419775763569,49.55321552627825,40.45683712445805,61.863343648765124,38.09492958710314,66.89103463729555,38.30640095997262,73.24898766172655,38.70784899887326,79.35076630916774,40.278504087206215,85.86042982109726,41.504957397504654,89.55861721685869
88.70422153158847,16.326829381084906,78.54139195081427,17.39565452552216,59.208067159285974,24.210687403445718,47.35960555063514,30.649528677127392,42.99366499880182,42.157613324805595,41.03733789993896,48.90014971671707,40.37499067129795,61.161530065872654,38.04512459255068,66.24312152198502,38.148531209155976,72.60850530457304,38.47968799338685,78.69290787233544,40.01523117744591,85.21922633422469,41.23609363014339,88.89426945279908
88.31188291231501,15.763152877176253,78.5171632143988,16.775547114920528,59.66397095253933,23.6868014250677,47.757927424658874,30.03469796574396,43.22902641833741,41.50403702448017,41.106473672090374,48.24575951897478,40.29982918518954,60.45863556948268,37.9983457834046,65.59410805313951,37.99307833597493,71.96663823130876,38.25494357396872,78.03481369433166,39.75434968076536,84.57729975318443,40.96805119271096,88.23019013568666
87.91964861174347,15.196393691764627,78.49059253271628,16.154763956258762,60.115496148793,23.160459393403926,48.1572497830615,29.425300049032927,43.467987262634324,40.850350576824695,41.1813955751079,47.59015277627452,40.23106901248184,59.754729961085104,37.954498311496764,64.94404160693136,37.84027819307903,71.32342693799421,38.03372990439084,77.37646639507369,39.49588024138416,83.93465068957303,40.7008291701228,87.56635325610847
87.52751799849182,14.626662688466752,78.46171964335281,15.533381963058957,60.56262246654046,22.631650820952075,48.55756617670022,28.821147184029996,43.71048209987828,40.196630128350364,41.26189411000939,46.933437331839485,40.16842649952412,59.049883042169796,37.91348732865936,64.29296955953288,37.690366633117605,70.6789119206899,37.81616114842484,76.71784859447882,39.23984350352168,83.29127975498713,40.43442664729389,86.9027328046516
87.13549044117781,14.054070730899525,78.43058428389463,14.911478048843207,61.00532962427576,22.10036522020954,48.95887015643211,28.22205162777078,43.95644549825454,39.54295182556831,41.347759777812826,46.27572102889292,40.111617992665515,58.3441646142266,37.87521798672424,63.64093928711637,37.54357950874021,70.03313367545627,37.60235146984303,76.05894291246443,38.986260111397314,82.64718756102332,40.16884270913965,86.23930277190314
86.74356530841953,13.478728682679616,78.39722619192776,14.289129127133549,61.443597340492374,21.56659210367394,49.361155273114605,27.62782563729104,44.2058120259486,38.88939181498972,41.43878307953605,45.61711171065795,40.06035983825518,57.637644478745415,37.8395954375236,62.98799816585418,37.40015267259628,69.38613269835383,37.392415032417034,75.39973196894783,38.735150709230425,82.00237471927821,39.904076440575295,85.57603714845013
86.35174196883474,12.900747407423921,78.36168510503865,13.666412111452019,61.87740533368401,21.03032098384267,49.764415077604895,27.038281469626327,44.458516251145966,38.23602624312571,41.53475451619704,44.95771722035781,40.014368382642374,56.930392437216085,37.806524832889295,62.334193571918604,37.26032197733548,68.73794948544307,37.18646599991894,74.74019838384632,38.48653594124028,81.35684184134843,39.640126926515904,84.91290992487961
85.96001979104142,12.32023776874911,78.32400076081319,13.043403915320766,62.3067333223446,20.49154137321335,50.16864312076018,26.453231381812373,44.714492742032235,37.582931256487484,41.635464588813534,44.2976454012157,39.973359972176354,56.22247829112851,37.77591132465329,61.67957288148196,37.124323275607026,68.08862453278451,36.98461853612059,74.08032477707721,38.240436451646474,80.71058953883053,39.376993251877025,84.24989509177868
85.56839814365753,11.737310630271963,78.28421289683774,12.42018145226183,62.73156102496773,19.95024278428349,50.57383295343766,25.872487630884848,44.97367606679268,36.93018300158616,41.740703798403615,43.637004096454774,39.93705095320615,55.513971841972534,37.747660064647675,61.024183470716565,36.99239242006047,67.4381983364386,36.78698680479408,73.42009376855788,37.99687288466839,80.06361842332115,39.11467450157363,83.58696663973441
85.17687639530084,11.15207685560938,78.24236125069854,11.796821635797187,63.15186816004723,19.40641472955059,50.97997812649464,25.295862473879424,45.23600079361279,36.27785762493289,41.850262645985026,42.975901149298295,39.90515767208103,54.804942891238056,37.72167620470452,60.36807271579477,36.864765263345475,66.78671139246586,36.59368496971115,72.75948797820558,37.75586588452529,79.41592910641691,38.85316976052104,82.92409855933386
