1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,
83.04311073541845,-88.42016078217767,73.46294730910114,-63.53427743475595,62.82333051563825,-33.84704159367391,48.80247957171042,-23.523006654254345,33.94759087066774,-15.31787844912617,34.28571428571439,6.254395430840191,36.92307692307696,29.043913604973625,34.082840236686536,50.6838121679491,32.93322062552835,72.59420946296171,26.17075232459871,93.55786119584428,20.828402366863713,110.53165663117824,13.863060016906331,133.18592543929316,6.424344885883386,148.87485189745038,0,164.631403038617
83.55489714848642,-87.86051383867033,74.24150726758438,-63.90279361320199,63.29377021627539,-34.24839920970646,49.49563196820981,-23.890601175622066,34.70513318346474,-15.74461329012496,34.32409764069831,5.444106354564212,36.92552968135743,28.21653522488168,34.249667349999356,49.86940023188487,33.0613269640499,71.83762461578496,26.40506383291637,92.80657598165661,21.113228079206976,109.83021969733556,14.229590156682605,132.4664348329142,6.7430678809532765,148.14572941588824,0.3342165049860455,163.93425321372024
84.0645779435726,-87.29900820336513,75.01691410158907,-64.25133142833818,63.76837352221668,-34.66323427105897,50.187329987867486,-24.25973877251687,35.461570810840215,-16.16976208079575,34.377833649562206,4.639243907587513,36.93279396203587,27.386949196036312,34.41600272433169,49.0556198959037,33.18840287870097,71.08002463808634,26.639397938714353,92.05497868980083,21.396979169584768,109.12752264594619,14.594828500186793,131.7458084795246,7.061585463805386,147.4178212177401,0.6684863876814688,163.23717802766944
84.57209492908629,-86.73564630176077,75.78909415078414,-64.5800679125565,64.24710408500204,-35.09098800598815,50.87756351186516,-24.630443818337994,36.216903080034,-16.59340022238979,34.44639287774061,3.839829101529915,36.944728773867666,26.555242363563707,34.58167439084917,48.2424501674177,33.314388729553514,70.32143279732443,26.873569891404088,91.3030691612955,21.679531127976986,108.42357985735512,14.958663732380444,131.02405242159335,7.379892614658786,146.69109778947217,1.002809582300415,162.54017628328052
85.07738991343643,-86.17043055935585,76.55797375483832,-64.88918009824914,64.72992555617151,-35.531101642750684,51.566322421384996,-25.00274068648463,36.97112931828616,-17.01560311615839,34.52924589066771,3.04588294801124,36.961193125608304,25.72150157259034,34.746510380717325,47.42987005383907,33.43922487667993,69.56187236095789,27.107394940397228,90.5508472371591,21.960759444363532,107.71840571190731,15.32098453822465,130.3011727015893,7.697984313732604,145.9655296175506,1.3371860230568586,161.84324678336935
85.5804047050321,-85.60336340164912,77.32347925342032,-65.1788450178081,65.21680158726514,-35.98301640960341,52.253596597608805,-25.37665375035607,37.72424885283664,-17.43644616335291,34.62586325377782,2.2574264586513095,36.982046026013165,24.885813668242406,34.910338725101894,46.61785856257984,33.562851680152164,68.80136659644538,27.340688335105312,89.79831275841013,22.24053960872419,107.01201458994774,15.681679602681072,129.5771753619813,8.015855541245912,145.24108718844164,1.6716156441648309,161.14638833075185
86.08108111228245,-85.03444725413914,78.08553698619909,-65.4492397036255,65.70769582982297,-36.44617353480294,52.93937592171841,-25.752207383351504,38.47626101092516,-17.85600476522461,34.73571553250537,1.4744806450700025,37.007146483837744,24.048265495646262,35.0729874551684,45.806394701052284,33.685209500042276,68.03993877124552,27.573265324939996,89.04546556606715,22.51874711103909,106.30442087182143,16.04063761071069,128.85206644523825,8.333501277417838,144.5177409886115,2.0060983798383063,160.44959972824395
86.57936094359644,-84.46368454232464,78.84407329284335,-65.70054118809344,66.20257193538504,-36.92001424660606,53.623650274895965,-26.129425958870172,39.22716511979178,-18.274354323024795,34.85827329228465,0.6970665188870839,37.03635350783742,23.208943899928215,35.23428460208271,44.995457476668435,33.806238696422554,67.27761215281691,27.80494115931282,88.29230550114866,22.79525744128813,105.5956389378733,16.397747247275163,128.12585199382903,8.65091650246751,143.79546150452634,2.340634164291316,159.75287977866154
87.07518600738325,-83.89107769170425,79.59901451302193,-65.93292650360394,66.70139355549139,-37.40397977326944,54.30640953832341,-26.508333850311374,39.97696050667656,-18.69157023800483,34.99300709854998,-0.07479490827762447,37.06952610676768,22.36793572621457,35.39405819701034,44.18502589684056,33.92587962936494,66.51441000861826,28.035531087635206,87.53883240467317,23.06994608945098,104.8856831684484,16.7528971973357,127.3985380502225,8.968096196613999,143.07421922265243,2.675222931737949,159.0562272848205
87.56849811205194,-83.31662912777654,80.35028698640355,-66.1465726825491,67.20412434168219,-37.89751134304993,54.98764359318244,-26.888955431074237,40.72564649881912,-19.10772791141602,35.13938751673555,-0.8410826248041872,37.10652328938403,21.525327819631684,35.55213627111692,43.37507896898069,34.04407265894173,65.75035560610814,28.264850359318928,86.78504611765922,23.34268854550777,104.17456794389162,17.105976145853617,126.67013065688758,9.28503534007649,142.3539846294559,3.0098646163921785,158.35964104953678
88.05923906601146,-82.74034127604028,81.09781705265704,-66.341656757321,67.71072794549724,-38.40005018420413,55.66734232065522,-27.27131507455806,41.47322242345962,-19.522902744509565,35.2968851122759,-1.6017756190728392,37.14720406444172,20.68120702530581,35.708346855568095,42.565595700501035,34.160758145224975,64.98547221274521,28.49271422377541,86.03094648112528,23.613360299438398,103.46230764454805,17.456872777790238,125.94063585629311,9.601728913073941,141.634728211403,3.3445591524680367,157.66311987562625
88.54735067767109,-82.16221656199411,81.84153105145111,-66.51835576031175,68.22116801847659,-38.91103752498884,56.345495601923574,-27.65543715416203,42.2196876078379,-19.937170138536942,35.46497045060522,-2.3568528794637587,37.19142744069626,19.835660188363363,35.86251798152949,41.75655509881369,34.27587644828674,64.21978309598808,28.718937930416303,85.2765333360899,23.88183684122265,102.74891665076257,17.805475778106995,125.21005969090803,9.918171895825651,140.91642045495993,3.679306474179498,156.9666625659048
89.03277475543968,-81.5822574111366,82.58135532245461,-66.67684672391346,68.73540821216051,-39.42991459366078,57.022093318169425,-28.041346043285444,42.965041379193906,-20.35060549474929,35.64311409715782,-3.106293394357067,37.23905242690324,18.988774153930535,36.01447768016686,40.947936171330866,34.38936792819908,63.45331152329544,28.94333672865315,84.5218065235716,24.14799366084054,102.03440934288022,18.15167383176521,124.47840820320116,10.23435926855069,140.19903184659287,4.01410651574065,156.2702679231884
89.5154531077265,-81.00046624896652,83.31721620533648,-66.81730668051807,69.25341217808881,-39.956122618476684,57.69712535057482,-28.429066115327487,43.70928306476759,-20.763284214398027,35.83078661736812,-3.8500761521329423,37.28993803181794,18.140635767133745,36.16405398264584,40.13971792546465,34.5011729450344,62.686080762125926,29.165725867897606,83.76676588458886,24.41170624827197,101.31880010124598,18.495355623726198,123.7456874356414,10.550286011468017,139.48253287276808,4.348959211365525,155.57393475029292
89.9953275429404,-80.41684550098239,84.0490400397652,-66.93991266251777,69.77514356780176,-40.48910282769327,58.370581580321584,-28.81862174368746,44.45241199179878,-21.175281698734466,36.027458576670426,-4.58818014117162,37.34394326419573,17.29133187309924,36.31107492013206,39.331879368627256,34.611231858864414,61.91811407993811,29.385920597561096,83.01141126016026,24.67285009349672,100.60210330620481,18.836409838951397,123.01190343069766,10.86594710479693,138.76689401995168,4.683864495268097,154.87766185003426
90.47233986949078,-79.831397592683,84.77675316540984,-67.04484170230461,70.30056603283907,-41.02829644956722,59.042451888591756,-29.210037301764544,45.194427487527435,-21.586673349009857,36.23260054049905,-5.3205843498531635,37.40092713279222,16.440949316953322,36.45536852379104,38.524399508230715,34.71948502976164,61.149434744190614,29.60373616705516,82.25574249130426,24.931300686494808,99.8843333381017,19.1747251624019,122.2770622308388,11.181337528756387,138.05208577460994,5.0188223016623965,154.18144802522832
90.94643189578636,-79.24412494956692,85.500281921939,-67.13227083227065,70.82964322474112,-41.57314471235537,59.71272615656716,-29.603337162957928,45.935328879193605,-21.997534566475565,36.44568307428818,-6.047267766557866,37.46074864636279,15.589574943822413,36.59676282478853,37.717257351687294,34.825872817797915,60.38006602234219,29.818987825791567,81.49975941903938,25.186933517246246,99.16550457728164,19.510190279039364,121.54116987853368,11.496452263565573,137.33807862320904,5.353832564762513,153.485292078691
91.41754543023643,-78.65502999713283,86.21955264902164,-67.202377084808,71.36233879504772,-42.12308884431434,60.38139426542983,-29.998545700666966,46.675115494037016,-22.4079407523829,36.66617674347236,-6.768209379665734,37.52326681366293,14.737295598832702,36.735085854290276,36.91043190640903,34.93033558304552,59.610031181851355,30.031490823181855,80.74346188438417,25.439624075730705,98.4456314040896,19.842693873824885,120.80423241625118,11.811286289443672,136.62484305221517,5.6888952187823065,152.78919281323823
91.88562228125005,-78.06411516087934,86.93449168632645,-67.2553374923088,71.89861639529892,-42.677570073700906,61.0484460963616,-30.395687288290787,47.41378665929773,-22.81796730798311,36.89355211348578,-7.483388177557117,37.58834064344791,13.884198127110551,36.87016564346169,36.10390217980813,35.0328136855764,58.83935349017685,30.24106040863734,79.98684972835713,25.689247851928315,97.72472819887054,20.172124631719896,120.06625588646023,12.125834586609642,135.91234954809457,6.024010197935979,152.09314903168593
92.35060425723617,-77.47138286630519,87.64502537352217,-67.29132908716497,72.43843967703486,-43.2360296287718,61.71387153054451,-30.79478629922869,48.15134170221569,-23.227689634527508,37.12727974976275,-8.192783148612023,37.65582914447333,13.030369373782321,37.00183022346863,35.297647179296746,35.133247485462846,58.06805621477719,30.447511831569898,79.22992279197678,25.935680335818745,97.00280934196948,20.49837123768583,119.32724633162968,12.440092135282669,135.20056859731343,6.359177436437449,151.39715953684993
