1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,
97.51891955760544,-41.75134306235577,87.54262770181293,-35.2233584254289,66.83153785212647,-30.004461477557015,51.24836972904984,-27.3028794281081,39.88202483213996,-35.82021013335873,36.19738982278693,-41.6571043807142,33.98179859779219,-50.23696903517947,33.60853503234625,-55.73905397112418,35.21500649315993,-60.17711573296975,39.02124390835763,-63.07399298392306,41.27756474825043,-65.33942038354951,44.522920245082446,-67.6943249397716,46.79481047158515,-70.09987030910821,49.46053712457126,-69.56995091949153,51.374286578316685,-70.81332797768454,54.676099618737396,-73.72837268780131,56.545970572055694,-74.63984610232143,58.490096605713234,-74.9193239945946,59.986786419385396,-76.03465855916727,62.67736173105703,-76.3408276816483
97.43798282503195,-40.86622907206788,87.94846304170773,-34.43580366050264,67.53420096994859,-29.47216024145763,51.95746192911065,-26.706118156381706,40.466750271298395,-35.10563028827602,36.40570894419318,-40.7825004657239,34.052532461250564,-49.3780608223052,33.58495342626577,-54.88160217876492,35.07263025919815,-59.337209114292534,38.6716753934773,-62.288005287092744,40.86489782868864,-64.59272121559383,44.04999715168543,-66.97478280170816,46.27781888937318,-69.36054061013522,48.943120306912476,-68.85641662768052,50.84124397900081,-70.08629075587413,54.15035932671776,-73.01588719439496,56.07432810440224,-73.8986831923184,57.945806897143314,-74.22402527476578,59.4408068190221,-75.36157101395315,62.16535840446778,-75.62919675973882
97.35580041405291,-39.98066550411994,88.34417112161549,-33.644362151573944,68.23245335291705,-28.938550334467323,52.6677530864647,-26.12211405497925,41.05463214546597,-34.38934759540717,36.622006329827116,-39.91159025686903,34.12772194393102,-48.51756439672323,33.5639705576271,-54.020218012414944,34.9332885873539,-58.49701322529722,38.32646032730156,-61.501618623283264,40.45425445469283,-63.84789579620423,43.57936093489229,-66.25533394401242,45.76274428058446,-68.62091580537447,48.42576525200906,-68.14653211906011,50.30752919165542,-69.364765121951,53.62289563149153,-72.30388737589635,55.59794210160112,-73.16368916625044,57.39971937105463,-73.5312164136513,58.89383245480235,-74.68564967797909,61.65012343997381,-74.91979520590462
97.27238926833473,-39.0946760230284,88.72892992805095,-32.849132985085134,68.92623858273106,-28.40347778067388,53.37924076992812,-25.550412620114912,41.64563819196741,-33.671710420669,36.84535713206384,-39.04452715127559,34.20697008680122,-47.65571242890428,33.54547135164319,-53.1552079693746,34.797074475991906,-57.65652604949048,37.98569046674902,-60.71476184332312,40.045665238684705,-63.10473116246169,43.1110776321737,-65.53587582512506,45.249594696868485,-67.8809493613827,47.90847184999393,-67.44011491880832,49.773146194990204,-68.64853706741263,53.093678934637694,-71.59242564936591,55.11684280996661,-72.43471397012235,56.85182962024328,-72.84085752862615,58.34586977849426,-74.00712478058955,61.13164588007959,-74.2126519148548
97.18776633154351,-38.208284293309646,89.10191744752859,-32.050215247478434,69.61550024108982,-27.86678860416515,54.09192254831697,-24.990559348002932,42.239736148127236,-32.953067129978365,37.07483650327845,-38.181464546069776,34.28987993082865,-46.79273758931913,33.529340733526794,-52.28687854694414,34.664080923476945,-56.81574557037891,37.64945756873823,-59.927363798040744,39.639160793086035,-62.36301435144736,42.64521328100028,-64.8163059034868,44.738378189874595,-67.14059474471674,47.39123999100002,-66.73698255210297,49.238098967714734,-67.93739258375643,52.56267963773524,-70.88155443186406,54.63106047581289,-71.71160754993906,56.302133237505416,-72.15290873706545,57.79692524186589,-73.32622655112903,60.609914767289354,-73.50779578129863
97.10194854734578,-37.32151397948013,89.46231166656304,-31.24770802519612,70.30018190969241,-27.328328829029033,54.80579599044745,-24.442099734857607,42.836893751270054,-32.23376608925196,37.309519595845984,-37.32255583837758,34.376054516980844,-45.92887254843845,33.51546362849086,-51.4155362424238,34.534400928173625,-55.97466977146911,37.317853390187736,-59.13935333826453,39.2347717303187,-61.62253240024222,42.18183391884253,-64.09652163753844,44.229102811252346,-66.39980542193325,46.87406956516031,-66.03695254412196,48.70239148853864,-67.23111766247985,52.029868142363284,-70.1713261404513,54.140625345454225,-70.9942198517054,55.75062581563719,-71.46733015634436,57.247005296685245,-72.64318521894205,60.084919144107346,-72.80525569994529
97.01495285940752,-36.43438874605624,89.80929057166878,-30.441710404680464,70.98022717023804,-26.78794447935337,55.52085866513556,-23.904579276893116,43.4370787387204,-31.514155664406644,37.54988955417775,-36.46795442532522,34.46509688622535,-45.06434997673301,33.503724961748105,-50.541487553113825,34.40812748844667,-55.133296636267744,36.99096968801621,-58.350659314822906,38.83252866280429,-60.883072345927474,41.72100558317112,-63.376420485720644,43.72177661265101,-65.65853485958905,46.356960462607674,-65.33984242004328,48.16602773617154,-66.52949829508037,51.495214850100865,-69.46179319218811,53.64556766520485,-70.28240082142634,55.19730294743471,-70.784081903838,56.69611639472038,-71.95823101337311,59.55664805303792,-72.105060565504
96.92679621139513,-35.546932257554374,90.14203214936055,-29.63232147237369,71.6555796044259,-26.245481579225952,56.23710814119744,-23.377543470323758,44.04025884780293,-30.794584221359287,37.81061527878603,-35.61781370403867,34.55661007952966,-44.1994025446736,33.494009658511516,-49.66503897631458,34.28535360266079,-54.29162414828136,36.66889821914219,-57.561210578544376,38.4324622029647,-60.1444212255841,41.26279431145662,-62.65589990647419,43.21640764572015,-64.91673652424089,45.83991257347503,-64.64546970504477,47.629011689322965,-65.8323204730554,50.95869016252692,-68.75300800413493,53.145917681379046,-69.57600040510675,54.64216022569417,-70.10312409692136,56.144264987739405,-71.27159416376668,59.02509053658537,-71.40723927268385
96.83749554697494,-34.65916817849097,90.45971438615294,-28.819640314718015,72.32618279395507,-25.700786152734622,56.95454198744915,-22.86053781136377,44.64640181584224,-30.07540012602658,38.094875449311644,-34.77228707164409,34.65019713786131,-43.33426292273083,33.48620264399386,-48.78649700932624,34.16617226918072,-53.44965029101661,36.35173074048424,-56.77093598025732,38.03460296322163,-59.40636607629318,40.807266141169634,-61.93485735823975,42.713003962109156,-64.17436388244556,45.322925787895315,-63.95365192430438,47.091347326702646,-65.13937018790239,50.42026448122067,-68.04502299335218,52.64170564029098,-68.87486854875146,54.08519324321162,-69.42441685296967,55.591457527510386,-70.5835048994673,58.49023563725399,-70.7118207161941
96.74706780981302,-33.771120173382485,90.76151526856034,-28.00376601815583,72.99198032052476,-25.15370422396734,57.673157772706816,-22.353107796227334,45.25547538016281,-29.35695174432533,38.40146999400247,-33.931527925267574,34.7454611021879,-42.46916378137553,33.48018884340797,-47.906168149449115,34.05067648637112,-52.60737304798005,36.039559008960964,-55.97976437079012,37.63898155599691,-58.66869393513588,40.35448710978079,-61.213190299458006,42.211573613467465,-63.43137040075982,44.80599999600145,-63.264206602999934,46.5530386270201,-64.45043343111882,49.87990820776099,-67.33789057690035,52.13296178825493,-68.1788551983654,53.526397592783326,-68.74792028935792,55.03770046580132,-69.89419344981945,57.95207239754802,-70.01883379074394
96.65552994357591,-32.8828119067453,91.04661278309737,-27.184797669129296,73.65291576583405,-24.60408181701183,58.39295306578657,-21.85479892112869,45.86744727808929,-28.639587442172456,38.72919884110638,-33.09568966203517,34.842005013476864,-41.604337791078365,33.47585318196673,-47.0243588939835,33.93895925259676,-51.764790402678386,35.73247478149091,-55.18762460097133,37.24562859371224,-57.93119183919322,39.90452325476059,-60.49079618856979,41.71212465144447,-62.687709545740404,44.289135087926354,-62.576951266309436,46.01408956898496,-63.76529619420205,49.33759174372699,-66.63166317183993,51.61971637158513,-67.48781029995342,52.96576886720533,-68.07359452346128,54.48300025438027,-69.20389004416768,57.41058985997188,-69.32830739104259
96.56289889192959,-31.994267043095817,91.31418491627875,-26.36283435408069,74.30893271158226,-24.051764955956003,59.11392543550443,-21.36515668228219,46.48228524694633,-27.923655585484653,39.076861918871316,-32.26492567907303,34.939431912695795,-40.74001762231012,33.47308058488301,-46.14137574022959,33.831113566222314,-50.921900338618116,35.43056981499268,-54.39444552162922,36.8545746887894,-57.19364682554624,39.45688785354383,-59.76757248401577,41.21466512768967,-61.94333478394407,43.772330953802964,-61.891703439410776,45.47450413130679,-63.08374446864957,48.79328549069771,-65.92639319523136,51.10199963659579,-66.80158379952047,52.40330265927378,-67.40139967265486,53.92736334501535,-68.5128249118564,56.865777067029796,-68.64027041179918
96.46919159854059,-31.105509246950476,91.56340965461897,-25.537975159452344,74.95997473946846,-23.496599664887697,59.83607245067657,-20.88372657590196,47.099957024058426,-27.209504540178727,39.44325915554526,-31.439389373507254,35.041165432893024,-39.876435945541516,33.47175597736958,-45.25752518548768,33.72723242561244,-50.078700839305895,35.13393586638489,-53.6001559835924,36.465850453650205,-56.45584593127609,39.006105967016765,-59.043416644236686,40.71920309385246,-61.19819958192761,43.2555874837642,-61.20828064748184,44.934286292695276,-62.40556424595883,48.24695985025221,-65.22213306413511,50.57984182960121,-66.12002564307136,51.83899456178489,-66.73129585431371,53.37079618947462,-67.82122828223015,56.31762306122607,-67.95475174772298
