1,,2,,3,,4,,5,,6,,7,,8,,9,,10,
76.07776838546067,35.34091104834067,61.87658495350803,23.438966838704005,41.63426317272456,15.256380194579037,20.760777683854542,15.526878926616234,16.027049873203737,32.09492626389431,11.766694843617756,51.57083497057238,5.207100591715886,61.5116633729391,2.5697379543532577,77.40346388012415,0.946745562130161,96.06787639069051,0,108.91656616245723
75.97944560009176,34.64882173257928,62.32773558992909,22.983262198824093,42.2700116120277,15.127785955384525,21.29728451286809,15.015841981205938,16.269717297789498,31.48721069281902,11.943852549617475,50.985751330631444,5.50307071507018,60.931517715439156,2.6338295425302363,76.7046033601685,0.9609404801199446,95.38931810392677,0.00023538525894650775,108.24009942687067
75.88106686318707,33.95684726029623,62.77464421011513,22.523076258663707,42.90254223989007,14.996224352651552,21.835454114002403,14.519637503088575,16.51907502220405,30.882398516931858,12.123301432164112,50.39728608997291,5.797454794382901,60.34989768240797,2.7027960982554475,76.00787919341684,0.9773799527747826,94.70984109440266,0.0009388361824562708,107.5637926100182
75.78263252346551,33.26498512355681,63.21707284171788,22.058474962009313,43.531851577971054,14.861639087544404,22.375276446047053,14.037987691885803,16.77501128733661,30.280556444856984,12.305013585073254,49.805555840410534,6.090246314655161,59.766829288594124,2.77652018910743,75.31325292922384,0.9960042950801835,94.02947924217295,0.0021062954906483355,106.88764508051531
75.6841429296461,32.57323281442626,63.65478351238909,21.58952425264704,44.157936147929945,14.723973861227364,22.91674146779144,13.570614747219395,17.03741433407629,29.681751185218616,12.488961102160488,49.210677173758256,6.3814387608881304,59.18233854874637,2.8548843826646646,74.62068611694423,1.0167538220215135,93.34826642729246,0.0037337059035564835,106.21165620697752
75.58559843044765,31.881587824969927,64.08753824978055,21.116290074363235,44.780792471426025,14.583172374864773,23.459839138025018,13.117240868711121,17.30617240331219,29.08604944664097,12.675116077241228,48.61276668182978,6.6710256180828935,58.5964514776133,2.937771246505662,73.93014030593272,1.0395688485842811,92.66623652981596,0.005817010141271339,105.53582535802036
75.48699937458917,31.19004764725298,64.5150990815439,20.638838370944143,45.400417070118635,14.439178329620859,24.004559415537358,12.677588255982698,17.581173735933532,28.493517937748322,12.863450604131174,48.01194095643899,6.959000371240563,58.00919408994366,3.0250633482089597,73.24157704554406,1.064389689753881,91.98342342979828,0.008352150923855106,104.86015190225933
75.3883461107896,30.49860977334083,64.93722803533103,20.157235086176115,46.01680646566706,14.291935426659904,24.550892259117802,12.251379108655897,17.862306572829425,27.904223367164775,13.053936776645742,47.40831658939976,7.2453565053623095,57.42059240048604,3.11664325535304,72.55495788513292,1.0911566605157645,91.29986100729417,0.011335070971369987,104.18463520830991
75.28963898776777,29.807271695298653,65.35368713879359,19.671546163845335,46.62995717973058,14.141387367146194,25.098827627555863,11.838335626352375,18.14945915488903,27.31823244351466,13.246546688600574,46.802010172525854,7.530087505449217,56.8306724239892,3.212393535516469,71.8702443740541,1.1198100758553835,90.61558314235847,0.014761713003935029,103.50927464478767
75.19087835424267,29.116030905191792,65.76423841958342,19.181837547738212,47.23986573396854,13.987477852244012,25.648355479641054,11.438180008693962,18.442519723001567,26.73561187542208,13.441252433811144,46.19313829763115,7.813186856502455,56.23946017520177,3.3121967562777286,71.18739806166224,1.150290250758161,89.93062371504595,0.01862801974155559,102.83406958030807
75.0920645589332,28.424884895085427,66.16864390535221,18.68817518164093,47.846528650040284,13.830150583117643,26.19946577416283,11.050634455302372,18.741376518056086,26.15642837151131,13.638026106093037,45.58181755652947,8.09464804352308,55.646981668872456,3.415935485215357,70.50638049731208,1.1825375002095484,89.24501660541142,0.02292993390435072,102.15901938348665
74.99319795055828,27.73383115704496,66.5666656237517,18.19062500933984,48.44994244960503,13.66934926093137,26.752148469910594,10.675421165799321,19.04591778094175,25.58074864040657,13.836839799261838,44.96816454103458,8.37446455151229,55.0532629197499,3.5234922899078356,69.82715323035836,1.2164921391949974,88.5587956935097,0.027663398212354195,101.48412342293892
74.89427887783688,27.04286718313557,66.95806560243369,17.689252974621127,49.050103654322186,13.505017586849476,27.30639352567391,10.31226233980658,19.35603175254778,25.008639390732014,14.037665607132965,44.352295842960416,8.65262986547117,54.458329942582736,3.6347497379336744,69.14967781015577,1.2520944826999028,87.87199485939553,0.032824355385656645,100.80938106728036
