1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,
79.72950126796286,65.36334562595923,82.56973795435346,55.152018491555054,89.26458157227387,22.82742001311044,97.71766694843632,2.201891695274412,112.12172442941676,0.8493980350885977,119.83093829247673,8.490987215139171,125.24091293322078,14.306709953938935,129.9971823048745,19.964641765716806,134.39278670047906,24.08974742928399,138.60805860805863,27.80910499479552,141.44829529444922,31.52846256030682,142.93603832065367,35.24782012581841,141.67371090448006,39.73359076543511,139.91546914623848,43.633280818971286,136.21865314173016,47.69076179952924,133.693998309383,49.80966853382063,131.53000845308554,51.56791029206221,131.05663567202032,54.07002356340632,129.6365173288251,55.08439380854577
79.19967459937959,64.69741990257663,81.91728545854454,54.65443130463922,88.61010671840233,23.336131266675693,97.10066275713194,2.620162884265028,111.26297424790681,0.8273035994520797,119.12323416571473,8.127550339004642,124.67441414259565,13.842332975748832,129.50437973583905,19.431224979669878,133.92164917436378,23.507050042525634,138.11372484236125,27.224164180017794,141.03668442573633,30.90936129554956,142.52643467778404,34.59601172553482,141.31631153606992,39.02881960712307,139.75019917717174,42.846063838518035,136.06436220637693,46.90627962462668,133.63019415340386,49.05170088198389,131.5038574713053,50.78454064635599,130.94201611428053,53.29665969713159,129.5140722611731,54.332027283832986
78.67065135668332,64.03367557850157,81.26597285824664,54.16329153238394,87.9538411909358,23.834114175286174,96.48289165256892,3.042537033849669,110.40610203284177,0.8169593276575711,118.41440258867505,7.770801530524295,124.104057780821,13.377009704264651,129.00776335559362,18.895812537589336,133.44737653816645,22.921922977856013,137.61847239993034,26.636657776396362,140.62283671913872,30.285478355203736,142.11673700391185,33.93989643847999,140.96008446891005,38.32240679534556,139.5822569886368,42.059547542814755,135.91061909692485,46.12161127299629,133.56570036258768,48.2914258844915,131.47660798144506,50.001231162781664,130.8276093507809,52.52414251374557,129.3931370239772,53.57897979645236
78.14243831244175,63.3720351168588,80.61580272058177,53.67834639393493,87.29578423055983,24.321283714271146,95.86435123369995,3.468796927391736,109.5511530169968,0.8182254823141193,117.7044482917812,7.420851321841042,123.52986913312344,12.911033715907479,128.50737679384633,18.358629774210726,132.97000763288713,22.334547615908264,137.12230428879946,26.046705578622152,140.20675554574763,29.65700567893714,141.70694486221976,33.2796307689689,140.60503555175114,37.61439410229087,139.41168585040737,41.273731152414996,135.75742153906043,45.33676006701381,133.50052455903545,47.52890853222118,131.44827911282977,49.21798193408921,130.71364278273631,51.75244072633785,129.2739236688177,52.82527209072589
77.61504223922248,62.71242098077295,79.9667776126717,53.19934310843786,86.63593507796008,24.797554858959984,95.24503909947771,3.898725348254459,108.69817243314702,0.8309623260307717,116.99337600545664,7.0778102450976235,122.95187348472984,12.444698587098571,128.00326368030528,17.81990202426954,132.48958129952575,21.745105337315408,136.62522351700198,25.45442738138604,139.78844427665427,29.024135206417554,141.29705781589064,32.615371221316764,140.25117063334397,36.904823300147314,139.23852903225736,40.48861388787242,135.6047672584703,44.551729329055036,133.43467436484843,46.76421381605081,131.41888999478465,48.43479305302856,130.60034381136177,50.98152304799805,129.1566442472748,52.070924910975634
77.08846990959313,62.05475563336881,79.31890010163852,52.726028895038496,85.97429297382206,25.262842584682062,94.62495284885489,4.332105079801181,107.84720551406747,0.8550301214165756,116.28119046012489,6.741788832436782,122.37009612086689,11.978297894258958,127.49546764467874,17.27985462250126,132.00613637908225,21.153777522710698,136.12723309257143,24.859942979378843,139.3679062829499,28.387058877312825,140.88707542810727,31.947274299838682,139.89849556243917,36.193736161103175,139.06282980396054,39.70419496974057,135.45265398084086,43.76652238149558,133.36815740212757,45.99740672685812,131.3884597566348,47.65166461234952,130.48793983787203,50.211358191815634,129.0415108109288,51.31595900152371
76.56272809612136,61.39896153777096,78.67217275460405,52.25815097288256,85.31085715883142,25.71706186676664,94.00409008078412,4.76871890539536,106.99829749253337,0.8902891310806922,115.56789638620944,6.412897616001317,121.78456232676132,11.512125213809838,126.98403231667476,16.7387129036415,131.5197117125566,20.560745552727212,135.62833602354118,24.263372167291436,138.94514493572558,27.745968631290737,140.47699726205235,31.275496508849756,139.54701618778745,35.48117445734681,138.88463143529071,38.920473618573,135.30107943185874,42.981142546711226,133.30098129297403,45.22855225552087,131.35700752770538,46.868596704802144,130.37665826348206,49.44191487088028,128.92873541135998,50.56039510669217
76.03782357137482,60.74496115710423,78.0265981386903,51.79545656111583,84.64562687367362,26.16012768054304,93.38244839421822,5.208349608400226,106.15149360131977,0.9365996176321119,114.85349851413378,6.091247127934025,121.19529738763993,11.046474122172413,126.46900132600155,16.19670220242574,131.03034614094884,19.96619080799809,135.1285353179448,23.66483473981475,138.52016360607263,27.101056408019076,140.06682288090877,30.60019435266514,139.1967383581395,34.76717996106652,138.70397719602175,38.13744905492342,135.15004133721033,42.1955931470776,133.2331536594889,44.45771539291678,131.32455243732147,46.08558942313624,130.26672648940672,48.67316179828151,128.81853010014862,49.80425397080302
75.51376310792108,60.092676954493186,77.38217882101912,51.33769287888401,83.97860135903437,26.591955001340693,92.76002538810974,5.650779972179123,105.30683907320184,0.9938218436799389,114.13800157432138,5.77694790037765,120.60232658872945,10.581638195767823,125.95041830236727,15.654047853589475,130.5380785052589,19.37029466915652,134.6278339838156,23.064450491639604,138.09296566508226,26.452514147165743,139.6565518478592,29.92152433559994,138.8476679222461,34.051794444450536,138.52091035592747,37.35512049934533,134.9995374225823,41.40987750497055,133.16468212377328,43.68496112992375,131.29111361480818,45.3026428601018,130.15837191686092,47.9050676871089,128.71110692887487,49.04755633817837
74.9905534783278,59.44203139306262,76.7389173687124,50.88460714533278,83.30977985559917,27.012458804488915,92.1368186614115,6.095792780095451,104.46437914095469,1.0618160718332774,113.42141029719573,5.470110465474988,120.00567521525659,10.117911011017156,125.42832687548002,15.11097519186825,130.04294764648677,18.773238516835534,134.12623502918711,22.462339217456872,137.66355448384564,25.800533788398468,139.24618372608649,29.239642961969196,138.49981072885782,33.33505967968722,138.33547418478167,36.57348717239239,134.84956541366103,40.62399894276564,133.09557430792825,42.91035445741949,131.25671018949072,44.51975710844869,130.05182194705958,47.13760125045201,128.60667794911916,48.29032295314022
74.46820145516261,58.79294693593721,76.09681634889222,50.4359465796079,82.63916160405358,27.42155406531697,91.51282581307606,6.543170815512497,103.62415903735337,1.140442564701118,112.70372941318038,5.170845355368783,119.40536855244812,9.655586144341612,124.90277067504803,14.567709551997496,129.54499240563234,18.17520373166832,133.62374146209277,21.85862071195743,137.23193343345395,25.14530727138515,138.83571807877337,28.55470673608812,138.15317262672545,32.617017438964865,138.14771195235818,35.79254829461814,134.70012303613316,39.83796078283871,133.02583783405493,42.13396036628177,131.22136129069412,43.73693226092689,129.9473039812176,46.37073120140042,128.50545521246158,47.53257456001069
73.94671381099317,58.14534604624157,75.45587832868034,49.99145840085515,81.96674584508327,27.819155759154228,90.88804444205624,6.992696861793547,102.78622399517309,1.2295615848926218,111.98496365269875,4.8792631022018895,118.80143188553075,9.19495717216239,124.37379333077945,14.024476268712874,129.04425162369563,17.576371694288014,133.12035629056606,21.253414769832148,136.7981058849984,24.48702653579346,138.42515446910267,27.866872162271818,137.8077594645997,31.89770949447177,137.9576669284308,35.012303086576196,134.55120801568518,39.051766347565376,132.95548032425438,41.35584384738843,131.18508604774354,42.95416841028623,129.8450454205498,45.6044262530437,128.40765077048252,46.77433190311177
73.42609731838712,57.49915118710055,74.81610587519879,49.550889828220136,81.29253181937372,28.205178861330012,90.2624721473046,7.44415370230206,101.95061924718897,1.329033395016836,111.26511774617438,4.595474238117049,118.19389049973131,8.736317670900576,123.84143847238238,13.481500676749818,128.54076414167668,16.976923785327756,132.61608252264045,20.646841185771905,136.3620752095702,23.82588352129136,138.0144924602571,27.176295744835443,137.46357709123123,31.17717761839623,137.76538238277334,34.23275076882021,134.40281807800358,38.26541895932144,132.88450940062768,40.576069891617124,131.14790358996413,42.17146564927668,129.74527366627115,44.83865511847148,128.31347667476223,46.01561572676559
72.90635874991204,56.854284821638714,74.17750155556945,49.11398808084874,80.61651876761056,28.57953834717364,89.63610652777396,7.897324120401265,101.117390026176,1.4387182576828081,110.54419642403076,4.31958929525706,117.58276968027644,8.279961216977313,123.30574972956498,12.939008110843815,128.03456880057536,16.377041385420682,132.11092316634927,20.039019754467574,135.92384477826062,23.162070167546517,137.60373161541952,26.483133988093982,137.1206313553708,30.45546358292654,137.57090158515967,33.45389056190368,134.25495094877488,37.47892194048251,132.812932685276,39.794703489845745,131.109833046681,41.388824070648184,129.6482161195965,44.07338651077322,128.22314497688092,45.25644677529414
72.38750487813559,56.21066941298079,73.54006793691423,48.680500377886574,79.93870593047939,28.94214919201454,89.00894518241694,8.351990899454506,100.28658156490945,1.5584764354995855,109.82220441669136,4.051718805764665,116.96809471239294,7.826181386813857,122.76677073203547,12.39722390573047,127.52570444139167,15.776905875199873,131.60488122972612,19.430070270609974,135.4834179621608,22.495778414226834,137.19287149777267,25.78754339636265,136.778928105769,29.73260916025106,137.37426780536356,32.675721686380314,134.10760435368564,36.69227861342438,132.7407578003004,39.01180963295195,131.0708935472192,40.60624376715066,129.5541001817408,43.308589143038546,128.1368677284189,44.49684579301953
71.8695424756254,55.56822742425152,72.90380758635507,48.250173938479406,79.2590925486657,29.29292637118192,88.38098571018622,8.80793682282524,99.45823909616439,1.688168191076329,109.09914645457974,3.7919733017826616,116.3498908813076,7.375271756831239,122.22454510950189,11.856373396145273,127.0142099051256,15.176698635298465,131.0979597208044,18.820112528890036,135.04079813236194,21.827200201000096,136.7819116704993,25.089680473956605,136.43847319117663,29.008656122558023,137.17552431315892,31.898243362803612,133.96077601842234,35.90549230052278,132.66799236780196,38.22745331181363,131.03110422090396,39.82372483153392,129.46315325391885,42.54423172835709,128.0548569809564,43.73683352426383
71.35247831494911,54.92688131857557,72.26872307101394,47.82275598177296,78.57767786285518,29.631784860005155,87.75222571003451,9.264944673876641,98.63240785271591,1.8276537870220295,108.37502726811931,3.5404633154538487,115.72818347224711,6.927525903450714,121.67911649167252,11.316681916823711,126.50012403277714,14.576601046349708,130.59016164761755,18.209266323998634,134.5959886599553,21.156527467534147,136.3708516967822,24.38970172519089,136.09927246034437,28.283646242035786,136.9747143783194,31.121454811727176,133.81446366867152,35.118566324153335,132.5946440098818,37.441699517308564,130.9904841970603,39.04126735654802,129.37560273734562,41.78028297981831,127.97732478607367,42.97643071334903
70.83631916867432,54.286553559077674,71.63481695801272,47.397993726913,77.89446111373331,29.958639633813675,87.12266278091448,9.722797235972166,97.80913306733913,1.9767934859458478,107.64985158773356,3.2972993789209113,115.10299777043815,6.483237403093369,121.13052850825551,10.778374802501276,125.98348566534617,13.97679448898657,130.08149001819902,17.597651450626586,134.148992916032,20.483952153496773,135.9596911398042,23.687763654380603,135.7613317620229,27.557621290872646,136.77188127061896,30.345355253704668,133.66866503011977,34.33150400669189,132.52072034864096,36.654613240314404,130.94905260501343,38.25887143494276,129.291676033236,41.016711610511834,127.90448319535108,42.21565810459725
70.32107180936873,53.64716660888246,71.00209181447337,46.9756343930452,77.20944154198571,30.273405667936686,86.49229452177889,10.181277292475045,96.98845997280921,2.1354475504567745,106.92362414384604,3.0625920243267615,114.47435906110763,6.042699832180347,120.57882478895891,10.241677387913569,125.46433364383273,13.377460343842301,129.57194784058225,16.985387703464767,133.6998142716833,19.80966619855576,135.54842956274803,22.984022765840905,135.42465694496292,26.830623041256842,136.5670682598314,29.569943909289634,133.52337782845348,33.544308670514,132.4462290061806,35.86625947170904,130.90682857408848,37.47653715946814,129.2116005428049,40.25348633352729,127.83654426036873,41.45453644233049
69.80674300959993,53.00864293111465,70.37055020751774,46.555425199315266,76.52261838829799,30.575997937703562,85.86111853158036,10.640167626748735,96.17043380190125,2.3034762431639138,106.19634966688022,2.836451783814141,113.84229262948213,5.606206767132903,120.02404896349094,9.70681500779608,124.94270680923682,12.778779991549982,129.06153812280075,16.372594877204108,133.24845609800042,19.133861542378952,135.13706652879648,22.27863556388695,135.0892538579152,26.102693265376786,136.36031861573048,28.79521999903568,133.37859978935927,32.75698363799552,132.37117760460177,35.0767032023702,130.86383123361054,36.69426462287407,129.13560366726716,39.49057586195414,127.77372003270705,40.69308647087087
69.29333954193555,52.370904988898985,69.74019470426782,46.13711336486904,75.83399089335569,30.86633141844362,85.22913240927159,11.099251022156466,95.35509978739032,2.480739826676313,105.4680328872596,2.6189891895257347,113.2068237607885,5.174051784372125,119.46624466155976,9.174012996884244,124.41864400255832,12.180934812742805,128.5502638728879,15.759392766535427,132.79492176607454,18.456730124634134,134.72560160113233,21.571758552833842,134.75512834963035,25.373873735420716,136.1516756080901,28.021182743496468,133.23432863852366,31.969532231512062,132.2955737660056,34.2860094231757,130.82007971290466,35.91205391791044,129.0639128078377,38.72794890888201,127.71622256394619,39.93132893454043
68.78086817894325,51.73387524536008,69.11102787184552,45.72044610885217,75.14355829784438,31.14432108548624,84.59633375380531,11.558310262061639,94.54250316205162,2.6670985636030764,104.73867853540764,2.410314773604455,112.56797774025347,4.746528460319155,118.90545551287352,8.643496689913718,123.89218406479728,11.584106188053795,128.03812809887728,15.1459011661496,132.33921464699682,17.778463884989094,134.31403434293833,20.86354823699662,134.42228626885907,24.64420622357693,135.94118250668402,27.24783136322543,133.0905621016331,31.181957773439365,132.21942511249318,33.49424312500321,130.7755931412961,35.12990513732717,128.99675536573142,37.96557418740048,127.66426390566642,39.169284577661244
68.26933569319061,51.09747616362273,68.48305227737279,45.30517065041039,74.4513198424496,31.409881914160735,83.96272016413417,12.017128129827597,93.73268915866026,2.8624127165532514,104.0082913417479,2.210539068192986,111.92577985310373,4.323930371395136,118.34172514714038,8.115491421619936,123.36336583695362,10.988475498116202,127.5251338088022,14.532239870737499,131.88133811185855,17.09925476311173,133.9023643173973,20.154161120690503,134.09073346435213,23.913732502033724,135.72888258128603,26.475165078776342,132.94729790437418,30.394263586153215,132.14273926616556,32.70146929873067,130.7303906481099,34.34781837387419,128.93435874216317,37.20342041059911,127.61805610944805,38.406974144555306
67.75874885724534,50.461630206811606,67.85627048797147,44.89103420868946,73.75727476785704,31.662928879796425,83.32828923921085,12.475487408817571,92.92570300999131,3.066542548135942,103.27687603670381,2.0197726054341274,111.28025538456609,3.9065510940212675,117.77509719406851,7.590222526738387,122.83222816002734,10.394224123563049,127.01128401069616,13.91852867499,131.4212955317509,16.419294698669773,133.49059108769205,19.44375370823053,133.7604757848602,23.182494342979453,135.51481910167,25.703183110702696,132.80453377243344,29.606452992029233,132.0655238491239,31.907752935235692,130.68449136267122,33.56579372030137,128.8769503383479,36.44145629156748,127.57781122687135,37.644418379544675
67.24911444367496,49.82625983805133,67.23068507076363,44.47778400283505,73.06142231475224,31.903376957722685,82.69303857798809,12.933170882395075,92.12158994881992,3.2793483209602527,102.54443735069884,1.8381259174707338,110.63142961986728,3.494684204618693,117.205615283366,7.067915340004674,122.29880987501843,9.801533445027587,126.49658171259267,13.304887373597921,130.95909027776509,15.738775631331066,133.07871421700526,18.732482503931863,133.43151907913398,22.450533518602356,135.29903533760984,24.931884679558095,132.6622674314973,28.81852931344315,131.98778648346928,31.113159025396158,130.63791441430516,32.7838312693587,128.82475755550053,35.6796505433951,127.54374130951652,36.88163802695152
66.74043922504723,49.19128752046663,66.60629859287104,44.06516725199293,72.36376172382074,32.131141123268776,82.05777697475997,13.389961333923281,91.31988233289991,3.500690297635117,101.8109800141566,1.6657095364454335,109.97932784423404,3.0886232796084983,116.63332304474108,6.548795196154288,121.76314982292678,9.21058484314284,125.98102992252512,12.69143576125225,130.49472572099222,15.057889500763451,132.66673326851975,18.020504012109654,133.10386919592418,21.717891801090786,135.0815745588792,24.1612690058962,132.52049660725243,28.0304958727707,131.90953479130275,30.317752560089843,130.5906789323368,32.001931113796104,128.7780077948359,34.91797187917166,127.51605840896389,36.11865383109779
66.23272997392968,48.5566357171823,65.98311362141573,43.65293117530882,71.66429223574812,32.34613635176413,81.42399147480035,13.845641546765592,90.52004294846267,3.730428740769753,101.07650875750045,1.5026339945011955,109.32397534289305,2.6886618954119967,116.05826410790183,6.033087429922716,121.22528684475242,8.621559698542,125.46463164852696,12.07829363264375,130.02820523252365,14.376828246634659,132.25464780541836,17.30797473707895,132.77753198398148,20.98461096263304,134.86248003525196,23.391335310270506,132.37921902538517,27.242355992387616,131.8307763947255,29.521598530194467,130.54280404609136,31.2200933463634,128.73692845756892,34.15638901198662,127.49497457679371,35.35548653630559
65.72599346289002,47.92222689132291,65.36113272351957,43.240822991928496,70.96301309121998,32.54827761853801,80.7914534482453,14.299994304285349,89.72207765113313,3.9684239129732077,100.34102831115393,1.3490098237806478,108.66539740107117,2.295093628450161,115.4804821025565,5.5210173760454495,120.68525978149529,8.034639391858207,124.94738989863168,11.465580782463348,129.55953218345047,13.695783808612589,131.8424573908838,16.595051183154908,132.4525132920566,20.25073277541742,134.641795036502,22.622082813234726,132.2384324115822,26.454112994669572,131.75151891583846,28.724761926587803,130.49430888489394,30.438318059810626,128.70174694491448,33.394870654929605,127.4807018645862,34.59215688689693
65.22023646449583,47.287983506013234,64.74035846630449,42.828589920997615,70.25992353092187,32.73747989891973,80.15988557725154,14.752802389845897,88.92599252728894,4.214536076854472,99.6045434055406,1.204947556426589,108.0036193039951,1.9082120551442472,114.90002065841315,5.012810369258091,120.14310747415544,7.450005303724538,124.42930768087274,10.853417005401866,129.08870994486398,13.01494812636497,131.43047264968862,15.881889854652627,132.1294992986513,19.516299011632213,134.41956283240307,21.853510735342354,132.09813449152995,25.66577020199236,131.6717699767429,27.92730774014774,130.44521257806957,29.656605346887602,128.67269065808745,32.63338552109019,127.47345232392166,33.82868562719392
64.71546575131475,46.6538280243779,64.12079341689241,42.415979181661896,69.5550227955394,32.91365816823867,79.5290105439758,15.203848586810523,88.1317936633078,4.468625495022707,98.86705877108386,1.0705577245818745,107.33866633689155,1.5283107519153987,114.31692340518003,4.508691744296129,119.59886876373275,6.8678388147741884,123.91038800328357,10.241922096150233,128.61574188785528,12.334513139559647,131.02221102777713,15.168647255887208,131.8120626915499,18.78135144346578,134.19582669272899,21.08561829714705,131.958322990915,24.877330936731596,131.59153719953986,27.12930096175188,130.39553425494353,28.874955300344254,128.64998699830278,31.871902323557947,127.47272667824086,33.06509350151862
64.21168809591444,46.0196829095417,63.50244014240536,42.00273799306717,68.84831012575813,33.076727401824144,78.89855103057465,15.652915678542627,87.33948714556732,4.730552430086959,98.12857913820727,0.9459508603891891,106.67056378498728,1.155683295184815,113.73123397256518,4.008886835895055,119.05258249122721,6.288321305640295,123.39193450018001,9.631215849399268,128.14063138351565,11.654670787864404,130.61827967169967,14.455479891173866,131.50022051007136,18.045931843106302,133.97051141711228,20.318404719202363,131.81899563542385,24.088798521263016,131.51082820633036,26.330806582278115,130.3452930448408,28.09336801293057,128.63386336677536,31.110389775422448,127.47430311342009,32.30140125419308
63.70891027086253,45.38547062462925,62.88530120996512,41.588613574359044,68.13978476226367,33.22660257500553,78.26822971920484,16.099786448405496,86.54907906044525,5.000177144656277,97.38910923733425,0.831237495991445,105.99933693350903,0.7906232613735256,113.14285594967504,3.5136209787904136,118.50428749763881,5.711634156955938,122.87615496372752,9.021418059839846,127.66338180293627,10.975613010947143,130.21819281416794,13.742544264827586,131.19337892646337,17.31008198274219,133.74330293187518,19.551869222061953,131.68015015074297,23.30017627796235,131.42965061921558,25.531889592604216,130.29450807708656,27.311843577396417,128.62454716472,30.348816589773207,127.4773779293559,31.537629629539367
63.20713904872662,44.75111363276528,62.26937918669364,41.17335314468335,67.42944594574158,33.36319866311209,77.63776929202305,16.544243679762474,85.76057549431914,5.2773599013397074,96.64865379888835,0.7265281635312704,105.32501106768359,0.4334242269027868,112.55077168897179,3.023119507717695,117.95402262396749,5.1379587493542545,122.36268561559211,8.412648522162897,127.18399651720836,10.297531748475592,129.82146468789352,13.029996881163584,130.89094411297378,16.57384363456174,133.51406496274228,18.78601102627931,131.54178426255896,22.511467529205277,131.34801206029658,24.732614983607903,130.24319848100595,26.530382086491727,128.6221470836856,29.587151479699855,127.48186431903855,30.773799371879477
62.7063812020744,44.116534397074474,61.65457477584437,40.75670392318574,66.71241760360033,33.48643064147319,77.00689243118603,16.98607015597696,84.97398253356681,5.5619609627464115,95.90713849518897,0.6319333951515205,104.646942501218,0.08437976819368487,111.95476652968722,2.537607757412445,117.40186099531718,4.567476463468438,121.85110405603899,7.805027031059183,126.70301608775247,9.620618940117595,129.42760952558803,12.317994244496958,130.59232224185018,15.837258570753193,133.28266998701474,18.020829352408157,131.4056904694893,21.722675597367584,131.2659201516745,23.933047746167063,130.1913833859241,25.74898363296643,128.6221470836856,28.825363158291964,127.48767547545827,30.009931225535524
62.2066435034734,43.48165538068156,61.034739145636195,40.338413129012,65.98205463379247,33.59621348541822,76.37532181885041,17.425048660412187,84.1893062645658,5.853840591485437,95.16084845452343,0.5475637229949939,103.96041194262983,-0.25621653833252367,111.35483672662457,2.057311062610154,116.84806971775356,4.000368679931512,121.34098788533316,7.198673381219692,126.22212309882718,8.94506652554088,129.03614155996314,11.606692859142754,130.2969194853403,15.100368563504901,133.0489904819937,17.256323421002037,131.27400294056667,20.933803804824947,131.18338251545038,23.1332528711593,130.1390819211661,24.96764830957045,128.6221470836856,28.063420338639048,127.4947245916054,29.246045934829567
61.70793272549139,42.84639904671121,60.4069302112369,39.91822798130784,65.23930057166069,33.69246217027643,75.74278013717287,17.860961976431554,83.40655277369387,6.152859050165773,94.40817270659312,0.47352967920443234,103.26492093986991,-0.5880711162548096,110.75097853458726,1.5824547580463673,116.29250128879454,3.436816779376727,120.83191470373964,6.593707367335185,125.74126366032766,8.271066444413407,128.6465750237304,10.896249229416242,130.00414201569197,14.363215385005162,132.8128989249804,16.4924924526145,131.1461741414226,20.1448554739531,131.10040677372535,22.333295349462503,130.08631321605708,24.186376209053662,128.6221470836856,27.301291733830794,127.5029248604701,28.482164244083606
61.210073750616516,42.21068785828811,59.7720968270026,39.49589569921892,64.48516909894312,33.77509167137714,75.10899006831016,18.293592887398404,82.62572814732863,6.458876601396582,93.6496986459531,0.4099417959225775,102.56098692510403,-0.9108903891519162,110.14318820837849,1.1132641784565749,115.7349127972368,2.8770021424371635,120.32346211152355,5.990248784096593,125.26024059220924,7.598810636402902,128.25842414960147,10.186819859632408,129.7133960051528,13.625840807442273,132.57426779327596,15.729335667799205,131.02164026269912,19.355833927127662,131.01700054860044,21.533240171954503,130.03309639992216,23.405167424165995,128.6221470836856,26.538946056956604,127.5121894750427,27.718306897619755
60.709232470739266,41.574444278537044,59.13118784728937,39.07116350189108,63.72067389737788,33.844016964049786,74.47367429441891,18.722724176676024,81.84683847184778,6.771753507786968,92.88601366715841,0.35691060529234164,101.84912733049782,-1.2243807806027576,109.53146200280162,0.649964658576323,115.17506133187663,2.321106149745958,119.81520770894991,5.388417426194792,124.77885671442704,6.928491041177153,127.87120317028797,9.478561254106353,129.42408762597046,12.88828660300453,132.33296956418155,14.966852287109703,130.8998374950383,18.56674248672448,130.93317146217686,20.733152329512905,129.9794506020865,22.624022047657377,128.6221470836856,25.77635202110622,127.52243162831343,26.954494639760128
