1,,2,,3,,4,,5,,6,,7,,8,,9,
76.03268526345437,35.92438053920864,77.54296985066219,32.565687949746774,90.14370245139486,12.278283046957227,99.90419836573682,22.96298296242645,111.22006198929279,35.901838978205575,125.39870386024211,42.303642303085894,133.85178923640456,48.11936504188543,147.03860242321775,55.625704855917604,157.272471118625,64.89028642819156
75.62763590249159,35.397193361439776,77.02593133555678,32.12554294596495,89.43817603996109,12.412666119727021,99.37504704413811,22.472908061786455,110.77298313700322,35.48567761482917,124.83743871891318,42.01496253437449,133.32715248539955,47.69118440178289,146.50973818220433,55.20550794787707,156.77429091003728,64.47846004958362
75.22301753801707,34.86888601728725,76.51091981309628,31.683150220146445,88.73440674664442,12.540623393122104,98.84436354819167,21.99200363849502,110.32337432952454,35.06566671078102,124.27700361807922,41.72176343768899,132.80234290977586,47.264895529548,145.98060513028867,54.787083905870276,156.27565852739542,64.06593760026206
74.81883542706612,34.33947328028623,75.99795289428033,31.238520076212893,88.03240272188214,12.662124593496515,98.3121478437501,21.520147514635823,109.87125452578505,34.64195280430579,123.71739748121144,41.424120845822046,132.2773605240008,46.84046323233957,145.45120361460863,54.370403446881824,155.77657571318395,63.65274788711426
74.41509482667391,33.80896992397186,75.48704819010851,30.79166281808611,87.33217211611151,12.777139447204206,97.77839989666603,21.05721751229268,109.41664268471277,34.214682433648164,123.1586192317813,41.122110591566326,131.7522053425419,46.41785231731646,144.92153398230204,53.95543728789636,155.27704420988738,63.23891971702761
74.01180099387557,33.277390721879385,74.9782233115805,30.342588749687764,86.63372307976977,12.885637680599245,97.2431196727922,20.60309145354927,108.95955776523584,33.78400213705277,122.60066779326002,40.81580850771448,131.22687737986655,45.997027591637476,144.39159658050676,53.542156145898446,154.77706575999014,62.82448189688941
73.60895918570634,32.744750447543964,74.4714958696959,29.89130817493958,85.93706376329413,12.987589020035585,96.70630713798124,20.157647160489375,108.50001872628258,33.3500584527643,122.04354208911894,40.50529042705912,130.70137665044217,45.57795386246147,143.8613917563606,53.130530737872675,154.2766421059767,62.40946323358702
73.20657465920141,32.21106387450078,73.96688347545438,29.43783139776329,85.24220231712195,13.082963191867265,96.16796225808571,19.720762455196734,108.038044526781,32.91299791902745,121.4872410428294,40.1906321823929,130.1757031687361,45.16059593694729,143.3309198570015,52.720531780803725,153.77577499033163,61.99389253400781
72.80465267139596,31.676345776285018,73.46440373985558,28.982168722080615,84.54914689169038,13.171729922448293,95.6280849989584,19.29231515975505,107.57365412565929,32.47296707408685,120.93176357786274,39.871909606508495,129.64985694921586,44.74491862225378,142.80018122956727,52.3121299916761,153.27446615553941,61.577798605039135
72.40319847932517,31.14061092643186,72.96407427389909,28.524330451813285,83.85790563743672,13.253858938132652,95.08667532645183,18.872183096248136,107.10686648184566,32.03011245618714,120.37710861769017,39.54919853219849,129.12383800634876,44.330886725539756,142.26917622119578,51.90529608747448,152.77271734408447,61.161210253568356
