1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,
159.32375316990704,-42.60261133342368,156.88926458157232,-38.883253767912265,157.76838546069325,-8.655020462755886,155.26627218934925,22.79045713656774,162.9754860524091,29.01192797342327,180.42265426880817,26.98318748314429,197.66694843617938,18.800600839019182,207.94590025359264,7.642528142484963,224.10819949281495,-4.394665433170076,230.26204564666114,-12.847750809332467,237.52042828965932,-21.75166740555676,242.90786136940005,-29.258007219588876
158.50929703115702,-42.18115170674804,156.0795587653579,-38.52269297995031,157.00100520199237,-8.839220223418153,154.77427702917475,22.162696309045927,162.17160032896487,28.305668835446383,179.52217862582876,26.905399287608674,196.78119923270356,19.12823669658951,207.28849894619043,8.25917569349076,223.4722024622141,-3.8568224776517326,229.71639085472782,-12.231591808905407,236.97815728445335,-21.107255096475626,242.33259855094673,-28.543505731133592
157.6948280426115,-41.76142842053929,155.27003475382105,-38.16311224858657,156.23163244487796,-9.041774283674002,154.27750644006267,21.522867149684245,161.3694547933472,27.601138383077725,178.62579318491066,26.818510297172622,195.89579674839604,19.447118238692312,206.62701472272352,8.867408032760082,222.83194390160065,-3.314289660165983,229.16639010533015,-11.613287835402787,236.433552561611,-20.45822637455464,241.75453846384755,-27.819312814553626
156.88034602948818,-41.3434069135958,154.46069612409548,-37.80448505365351,155.4602924364844,-9.261905478567527,153.77600912364164,20.871381007298538,160.56909609925458,26.89821158137397,177.73351590747336,26.722554245708523,195.0107410358588,19.757152796724725,205.96148031595203,9.467107427774721,222.18746370039855,-2.7673661722858327,228.6120842468555,-10.992999348550981,235.88661835104972,-19.80474490858674,241.17368413432155,-27.085705540973294
156.06585081700484,-40.927052624715884,153.65154645331467,-37.44678487498351,154.68701042394616,-9.498836643142766,153.26983378154034,20.208649230704623,159.77057090038562,26.196763395391784,176.84536475493627,26.61756486708873,194.12603214769388,20.058247702083904,205.2919284586361,10.0581561460165,221.5388017480318,-2.2163512055843313,228.05351412769141,-10.370886808076293,235.33735888268677,-19.14697436736492,240.59003858858796,-26.342960981516853
155.25134223037935,-40.51233099269783,152.84258931861234,-37.08998519240902,153.91181165439764,-9.751790612443813,152.75902911538736,19.535083168718316,158.97392585043883,25.49666879018787,175.9613576887188,26.503575895185634,193.24167013650333,20.350310286167016,204.61839188353588,10.640436454967215,220.8859979339244,-1.661543951634485,227.4907205962254,-9.747110673705095,234.78577838643957,-18.48507841968211,240.0036048528658,-25.591356207308564
154.43682009482944,-40.09920745634,152.033828297122,-36.73405948576246,153.13472137497325,-10.019990221514732,152.24364382681148,18.851094170155477,158.17920760311267,24.7978027308189,175.08151267024056,26.380621063871615,192.35765505488905,20.6332478803712,203.94090332341125,11.213830622108716,220.22909214750007,-1.1032436020093428,226.92374450084492,-9.121831405163718,234.2318810922253,-17.81922073433131,239.41438595337422,-24.831168289472657
153.62228423557286,-39.68764745444071,151.2252669659773,-36.37898123487628,152.35576483280744,-10.302658305399575,151.7237266174413,18.157093583831895,157.38646281210566,24.10004018234156,174.20584766092082,26.24873410701902,191.47398695545326,20.906967816093612,203.25949551102235,11.778220914922784,219.56812427818306,-0.5417493482819253,226.35262668993767,-8.495209462178494,233.6756712299616,-17.149564980105453,238.82238491633245,-24.062674299133448
152.80773447782747,-39.27761642579827,150.41690890231183,-36.0247239195829,151.57496727503462,-10.599017699142422,151.1993261889054,17.453492758563428,156.59573813111643,23.403256109812517,173.33438062217914,26.107948758500243,190.5906658907977,21.171377424731403,202.5742011791292,12.333489600891241,218.90313421539713,0.022639617974746784,225.77740801189088,-7.867405304475767,233.11715302956554,-16.476274825797518,238.22760476795963,-23.286151307415167
151.993170646811,-38.869079809211,149.60875768325923,-35.671261019714734,150.79235394878918,-10.908291237787353,150.6704912428326,16.740703043165894,155.8070802138434,22.707325478288467,172.46712951543492,25.958298752187645,189.7076919135245,21.426384037681714,201.88505306049206,12.879518947495896,218.23416184856626,0.5896241051876387,225.19812931509216,-7.238579391781897,232.55633072095463,-15.799513940200455,237.63004853447467,-22.501876385442102
151.17859256774125,-38.46200304347727,148.800816885953,-35.31856601510421,150.00795010120555,-11.229701756378418,150.13727048085144,16.019135786455124,155.02053571398517,22.012123252826086,171.60411230210758,25.799817821953596,188.82506507623577,21.671894986341712,201.1920838878708,13.416191222218572,217.56124706711444,1.1589049217837157,224.61483144792908,-6.608892183823201,231.99320853404618,-15.119445992107217,237.02971924209703,-21.710126604338484
150.36400006583602,-38.056351567395325,147.99309008752687,-34.96661238558377,149.22178097941816,-11.562472089959684,149.59971260459065,15.289202337246948,154.23615128524023,21.317524398482064,170.74534694361665,25.632539701670495,187.94278543153348,21.90781760210855,200.4953263940256,13.943388692541077,216.88442976046565,1.7301828761899714,224.027555258789,-5.978504140326038,231.42779069875746,-14.436234650310794,236.4266199170455,-20.9111790352286
149.54939296631312,-37.65209081976354,147.18558086511433,-34.61537361098584,148.43387183056137,-11.905825073575244,149.05786631567884,14.551314044357184,153.45397358130708,20.623403880313063,169.8908514013816,25.456498125210686,187.06085303201962,22.13405921637937,199.79481331171655,14.460993625945235,216.20374981804378,2.3031587768333566,223.4363415960596,-5.347575721016739,230.8600814450059,-13.750043583604125,235.82075358553948,-20.105310749236736
148.73477109439028,-37.249186239380236,146.378292795849,-34.264823171142865,147.64424790176975,-12.258983542269135,148.51178031574466,13.805882256601663,152.67404925588426,19.92963666337579,169.04064363682176,25.271726826446553,186.17926793029613,22.350527160551337,199.09057737370358,14.96888828991284,215.5192471292728,2.8775334321408508,222.84123130812827,-4.716267385621663,230.2900850027088,-13.061036460780173,235.21212327379806,-19.292798817487125
147.9201342752853,-36.847603265043716,145.57122945686456,-33.914934545887235,146.85293444017753,-12.621170331085452,147.96150330641683,13.053318322796216,151.89642496267032,19.236097712726902,168.19474161135668,25.078259539250467,185.29803017896518,22.557128766021577,198.38265131274693,15.466954951925715,214.8309615835767,3.453007650539419,222.24226524338246,-4.084739593867127,229.71780560178354,-12.369376950631917,234.60073200804027,-18.473920311104052
147.105482334216,-36.447307335552324,144.76439442529454,-33.5656812150514,146.0599566929193,-12.991608275068259,147.407083989324,12.294033591756673,151.1211473553638,18.54266199342311,167.35316328640573,24.876129997494814,184.41713983062863,22.753771364187273,197.67106786160662,15.955075879465667,214.13893307037938,4.029282240456041,221.63948425020988,-3.4531528054794904,229.14324747214755,-11.675228721952308,233.98658281448525,-17.64895230121175
146.29081509640014,-36.04826388970437,143.95779127827262,-33.217036658467805,145.26533990712932,-13.369520209261623,146.84857106609485,11.528439412298852,150.34826308766316,17.84920447052106,166.51592662338845,24.66537193505195,183.5365969378886,22.94036228644555,196.95585975304266,16.43313334001452,213.4432014791049,4.606058010317696,221.03292917699787,-2.8216674801850843,228.566414843718,-10.978755443534311,233.36967871935224,-16.818171858934534
145.4761323870555,-35.650438366298175,143.1514235929323,-32.86897435596882,144.4691093299421,-13.754128968709594,146.28601323835795,10.756947133238597,149.57781881326702,17.155600109077454,165.6830495837242,24.446019085794262,182.65640155334705,23.116808864193587,196.2370597198152,16.901009601054085,212.74380669917707,5.183035768551335,220.4226408721339,-2.1904440777102536,227.98731194641232,-10.280120784170876,232.75002274886026,-15.98185605539662
144.6614340313999,-35.25379620413207,142.34529494640725,-32.52146778738694,143.6712902084921,-14.144657388456267,145.71945920774203,9.979968103391727,148.80986118587379,16.461723874148973,164.8545501288325,24.218105183594105,181.77655372960606,23.283018428828512,195.51470049468435,17.358586930066167,212.04078862001984,5.759916323583937,219.8086601840056,-1.5596430577813294,227.4059430101479,-9.579488412654982,232.12761792922856,-15.140281961722295
143.84671985465104,-34.85830284200438,141.53940891583102,-32.17449043255456,142.87190778991362,-14.540328303545692,145.14895767587575,9.19791367157407,148.04443685918204,15.76745073079229,164.03044622013277,23.981663962323864,180.89705351926756,23.43889831174748,194.78881481041003,17.80574759453259,211.33418713105732,6.336400483842482,219.19102796100037,-0.929424880124671,226.82231226484203,-8.877021997779579,231.50246728667616,-14.293726649035818
143.0319896820268,-34.4639237187134,140.73376907833728,-31.828015771304138,142.0709873213412,-14.94036454902195,144.57455734438776,8.41119518660146,147.28159248689036,15.072655644064099,163.21075581904444,23.73672915585591,180.01790097493364,23.584355844347655,194.05943539975237,18.242373861935164,210.62404212171327,6.912189057753949,218.56978505150585,-0.29995000446662345,226.23642394041212,-8.172885208337632,230.8745738474222,-13.442467188461478
142.21724333874494,-34.07062427305749,139.92837901105952,-31.482017283468053,141.2685540499092,-15.343988959929106,143.9963069149067,7.620223997289727,146.5213747226972,14.377213579021074,162.39549688698702,23.483334498062632,179.13909614920624,23.71929835802618,193.3265949954715,18.668347999755696,209.9103934814118,7.486982853745289,217.94497230390937,0.32862110946649636,225.64828226677537,-7.467241713122107,230.2439406376859,-12.58678065112349
