1,,2,,3,,4,,5,,6,,7,,8,
121.72442941673711,-3.185997052923341,109.75486052409138,-12.856326723253119,103.0600169061708,-33.61710440710769,109.34911242603556,-45.045675835679106,126.79628064243462,-53.76925994387858,141.74133558748946,-66.48270034962667,155.53677092138645,-75.88253128791916,168.18258664412514,-82.17162680778392
121.06787077104678,-2.845916719283281,109.47363621542684,-12.247906227697257,102.92512205696028,-32.89638268458975,108.82618629364123,-44.498786574433325,126.14361003342475,-53.401992812402625,141.14465143975843,-66.05867607681643,154.9429981823593,-75.42276721743195,167.5676439185923,-81.73580893895718
120.41075215261179,-2.5083586589692004,109.18619356034225,-11.640104047680524,102.78806373349715,-32.17655785019008,108.30885783369769,-43.946032709718395,125.49514886812227,-53.02820125272251,140.5490461112185,-65.63604823252354,154.34881552394614,-74.96446165005375,166.95218033241014,-81.30389682627526
119.7530667403858,-2.173293247155982,108.89261754562187,-11.033056476446347,102.64886522345114,-31.457619001343772,107.7972958246948,-43.38750401628715,124.85092877201674,-52.64795618756557,139.95453183290402,-65.21474236168802,153.7542241003478,-74.50759077537805,166.33619114506286,-80.87580273398947
119.09480771332238,-1.8406908590184514,108.59299315804981,-10.426899807238243,102.50754981449188,-30.739555235485938,107.29166904512232,-42.82329026889238,124.21098137059784,-52.261328539658905,139.36112083584936,-64.79468400924975,153.15922506576482,-74.0521307829984,165.71967161603442,-80.45143892635105
118.4359682503752,-1.5105218697314626,108.28740538441025,-9.821770333299611,102.36414079428897,-30.02235565005168,106.79214627347011,-42.25348124228685,123.5753382893551,-51.86838923172985,138.76882535108922,-64.37579872014868,152.56381957439822,-73.5980578625082,165.10261700480902,-80.03071766761133
117.7765415304977,-1.1827566544698698,107.97593921148734,-9.217804347873965,102.21866145051206,-29.30600934247616,106.29889628822792,-41.678166711223355,122.94403115377798,-51.46920918650551,138.17765760965773,-63.95801203932473,151.96800878044854,-73.14534820350093,164.4850225708705,-79.61355122202156
117.11652073264366,-0.857365588408527,107.65867962606524,-8.615138144204735,102.07113507083085,-28.590505410194396,105.81208786788562,-41.09743645045464,122.31709158935627,-51.063859326713214,137.58762984258948,-63.541249511717865,151.37179383811684,-72.69397799557015,163.8668835737032,-79.19985185383302
116.45589903576655,-0.5343190467222598,107.33571161492813,-8.013908015535407,101.92158494291488,-27.87583295064158,105.33188979093302,-40.51138023473351,121.69455122157939,-50.652410575080125,136.99875428091872,-63.125436682267946,150.77517590160375,-72.2439234283093,163.24819527279095,-78.78953182729708
115.79466961881997,-0.2135874045858941,107.00712016486023,-7.414250255109408,101.7700343544339,-27.16198106125276,104.85847083585992,-39.92008783881275,121.0764416759369,-50.23493385433352,136.41104315568003,-62.710499095915,150.17815612510998,-71.79516069131182,162.62895292761783,-78.38250340666497
115.13282566075759,0.10485896282565932,106.67299026264556,-6.816301156170255,101.61650659305747,-26.448938839463096,104.39199978115613,-39.323649037445136,120.46279457791837,-49.81150008720056,135.8245086979079,-62.29636229759882,149.5807356628365,-71.34766597417126,162.00915179766804,-77.97867885618797
