1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,,13,,14,,15,
101.70752324598479,-8.762062435482221,88.43054381515944,-9.167810533538045,62.24476378322541,-15.344198248387272,49.36601859678788,-23.70711738053717,51.845590307128845,-32.49832617174593,59.59988729219512,-38.44929827656421,66.76810369118076,-44.512978186398016,72.69653423499594,-46.65442648169244,79.9774584389971,-49.81024502212631,86.19892927585252,-50.39632560820701,92.80360664976061,-51.478320536355795,97.74020850943938,-52.24473361046108,103.24034939419559,-51.793902390399126,106.5088757396451,-52.04185956143317,110.36348267117509,-51.838985512405316
101.28133302255824,-8.328960942267798,88.32645624634429,-8.605289134453471,62.680733665120016,-15.122231202128063,49.624181658894685,-23.008221791426394,51.845590307128845,-31.891128708901107,59.1825212819584,-38.073166483379566,66.31681219158654,-44.14307128625393,72.22678679151838,-46.26877936727931,79.47983002128606,-49.348093068665605,85.73079888774012,-49.912092993935005,92.32962406190629,-51.10298650467968,97.22326631849265,-51.809776596194695,102.71890223475285,-51.43765336282701,105.99014654042358,-51.59210696307588,109.85442915168804,-51.45508689418517
100.85424838100428,-7.896891785283458,88.21685874626829,-8.045187158273876,63.11321171019833,-14.888362679978627,49.88455027847718,-22.31988816923868,51.845590307128845,-31.280568683413378,58.7695885899424,-37.68620823446781,65.86948804489131,-43.7672293526951,71.75973885787059,-45.88269063032669,78.98385787469888,-48.89227694725503,85.2624590072219,-49.43721154987429,91.85459313876586,-50.732172238054716,96.70638960387342,-51.38327277494648,102.19721408964895,-51.08706126365496,105.47075978939554,-51.15235054593984,109.34417198957422,-51.07706552301545
100.42627173276801,-7.465855887493859,88.10182717869108,-7.487526471096544,63.54205251459726,-14.642796541693599,50.14710516239373,-21.641909405758355,51.845590307128845,-30.666832271210495,58.36148987118091,-37.28868926787109,65.42617875786388,-43.38554721657448,71.29539551379915,-45.49611938134245,78.48953575383567,-48.442628183890804,84.7939105103674,-48.97147045887817,91.3785210772904,-50.36579347853905,96.18957843662051,-50.96506263541744,101.67528266415022,-50.74201715365626,104.95071502317538,-50.72241630953573,108.83271131534363,-50.70484033750978
99.99740548929478,-7.035854171863633,87.98143740737257,-6.932328939018873,63.967110674453664,-14.385736647027528,50.41182701750253,-20.974078392769854,51.845590307128845,-30.05010564822024,57.95862578070748,-36.880875321631464,64.98693183727309,-42.99811970874532,70.8337618390506,-45.10902473083445,77.99685741329651,-47.99897830456922,84.32515427324589,-48.514658903799955,90.90141507443079,-50.00376596819069,95.67283288777261,-50.55498666630865,101.15310566352318,-50.40241209360414,104.43001177837735,-50.30213025337429,108.32004725950631,-50.338330276281624
99.56765206202974,-6.606887561357411,87.85576529607246,-6.379616428138206,64.38824078590446,-14.11738685573502,50.67869655066184,-20.316188022057503,51.845590307128845,-29.43057499037033,57.56139697355596,-36.4630321337911,64.55179478988774,-42.605041660060635,70.37484291337134,-44.721365789310596,77.50581660768151,-47.56115883528656,83.85619117192695,-48.066566067493056,90.42328232713791,-49.64600544906784,95.15615302836855,-50.152885356321235,100.6306807930342,-50.06813714427187,103.90864959161584,-49.89131837696624,107.80617995257214,-49.97745427794467
99.13701386241812,-6.178956978939851,87.7248867085506,-5.829410804551856,64.80529744508655,-13.837951027570625,50.94769446872996,-19.66803118540571,51.845590307128845,-28.808426473588526,57.17020410475996,-36.035425442392125,64.12081512247667,-42.20640790137355,69.91864381650797,-44.333101667278754,77.01640709159082,-47.12900130203906,83.38702208248006,-47.62698113281067,89.94413003236272,-49.29242766322858,94.63953892944701,-49.75859919415615,100.10800575794971,-49.73908336643268,103.38662799950512,-49.489806679822266,107.29110952505116,-49.622131281112445
98.7054933019052,-5.752063347575557,87.5888775085667,-5.281733934357192,65.21813524813675,-13.547633022288977,51.2188014785651,-19.029400774598827,51.845590307128845,-28.183846273802544,56.78544782935322,-35.598320985476676,63.694040341808744,-41.802313263537144,69.4651696282069,-43.94419147524678,76.52862261962454,-46.70233723082299,82.91764788097461,-47.1956932826061,89.46396538705622,-48.942948352731094,94.12299066204676,-49.37196866851457,99.58507826353619,-49.41514182085979,102.86394653865946,-49.0974211614531,106.7748361074533,-49.27228022439857
98.2730927919362,-5.326207590229217,87.44781355988053,-4.736607683651528,65.62660879119201,-13.246636699644625,51.491998287025496,-18.400089681421235,51.845590307128845,-27.557020566940196,56.407528802369455,-35.151984501086844,63.271517954652694,-41.39285257740454,69.01442542821476,-43.5545943237226,76.04245694638271,-46.28099814763465,82.44806944348002,-46.77249169973277,88.98279558816935,-48.59748325963335,93.60650829720655,-48.992834268097454,99.06189601505994,-49.096203568326416,102.3406047456933,-48.71398782136947,106.25735983028855,-48.92782004641663
97.83981474395628,-4.9013906298654035,87.30177072625193,-4.194053918532234,66.0305726703892,-12.935165919392148,51.767265600969466,-17.779890797657316,51.845590307128845,-26.928135528929147,56.03684767884229,-34.696681727264775,62.85329546777743,-40.978120673828755,68.56641629627799,-43.16426932321406,75.55790382646555,-45.86481557847031,81.97828764606587,-46.35716556704392,88.50062783265295,-48.2559481259936,93.09009190596512,-48.621036481605984,98.53845671778751,-48.7821596696059,101.81660215722084,-48.33933265908206,105.7386808240669,-48.58866968578013
