1,,2,,3,,4,,5,,6,,7,,8,,9,
47.50831940611806,-21.8037456618041,35.09679503305537,-15.378414582626817,13.592145836098553,-17.81290317096159,8.182171195354528,-30.052970795644455,13.1863977380427,-47.09439091398781,11.766279394847487,-68.53141542793537,5.747682607019868,-92.87630131128276,8.046921829336071,-114.24570114222104,10.278536368642932,-137.71146614644755
47.30295574751324,-21.176551611784134,35.354675400432626,-14.827514815356096,14.062747574882053,-17.372240235280458,8.20724833573206,-29.398295113889276,13.011772207559318,-46.51942230002021,11.843431041806241,-67.85428701324776,5.813962938145522,-92.18379026708897,7.920960693796019,-113.52676951884325,10.275786609763088,-136.9713400276741
47.09778719392341,-20.54908091997271,35.60853417450312,-14.274909070296303,14.531494841219313,-16.932570252805135,8.243675159812682,-28.74854063519558,12.843778880017425,-45.93795474433995,11.91553079948278,-67.17832449368433,5.879730989209406,-91.49119795048153,7.79619593985268,-112.80677056065423,10.267641083415668,-136.2340306088883
46.89281426856337,-19.92134008869317,35.85809133210154,-13.720637436652282,14.99835852171367,-16.493803045023697,8.291008798491276,-28.10366187048919,12.682336362425161,-45.350200937152636,11.982749730518151,-66.50349552389628,5.944945066858281,-90.79852539354931,7.672713162324925,-112.08573168944167,10.254255415038813,-135.4994720208104
46.68803749464789,-19.293335620268863,36.103066850062675,-13.164740003628879,15.463309502968457,-16.055848433424103,8.34880638266273,-27.463613330695864,12.527363261790669,-44.75637356866406,12.045258897553452,-65.82976775853473,6.009563477738851,-90.10577362838103,7.550597956031709,-111.36368032699329,10.235785230070718,-134.76759839416053
46.48345739539181,-18.66507401702313,36.34318070522127,-12.607256860430937,15.926318671587012,-15.618616239494429,8.41662504322187,-26.828349526741363,12.378778185122115,-44.156685329079835,12.103229363229758,-65.15710885225093,6.073544528497962,-89.41294368706554,7.429935915791987,-110.64064389509673,10.212386153949495,-134.03834385965882
46.27907449400993,-18.03656178127926,36.57815287441207,-12.048228096263244,16.387356914172642,-15.182016284722692,8.494021911063612,-26.197824969551448,12.236499739427586,-43.551348908605746,12.156832190188169,-64.48548645969606,6.1368465257823175,-88.72003660169162,7.310812636424657,-109.91664981553981,10.18421381211337,-133.3116425480256
46.07488931371702,-17.407805415360656,36.80770333446978,-11.487693800330646,16.846395117328683,-14.745958390596911,8.580554117082812,-25.57199417005188,12.10044653171525,-42.940576997447465,12.206238441069758,-63.81486823552126,6.199427776238707,-88.02705340434807,7.193313712748619,-109.19172551011019,10.151423830000454,-132.58742858998085
45.87090237772787,-16.77881142159066,37.03155206222917,-10.925694061837987,17.303404167658442,-14.31035237860516,8.675778792174327,-24.95081163916842,11.970537168993246,-42.32458228581061,12.251619178515597,-63.14522183437771,6.261246586513863,-87.33399512712367,7.077524739582856,-108.46589840059562,10.114171833048914,-131.8656361162449
45.667114209257335,-16.149586302292562,37.249419034524976,-10.362268969990055,17.758354951765256,-13.875108070235399,8.779253067233043,-24.33423188782683,11.846690258269717,-41.70357746390101,12.293145465166816,-62.47651491091665,6.322261263254575,-86.64086280210722,6.963531311746237,-107.73919590878376,10.072613446696948,-131.1461992575379
45.463525331520145,-15.520136559789705,37.461024228191945,-9.797458613991694,18.21121835625246,-13.44013528697576,8.890534073153816,-23.72220942695293,11.728824406552775,-41.077775221924355,12.330988363664432,-61.80871511978921,6.382430113107631,-85.94765746138756,6.851419024057748,-107.01164545646236,10.026904296382668,-130.42905214458006
45.260136267731156,-14.890468696405492,37.666087620064815,-9.231303083047806,18.66196526772336,-13.005343850314205,9.00917894083156,-23.11469876747242,11.616858220850588,-40.44738825008625,12.3653189366496,-61.141790115646586,6.441711442719736,-85.25438013705349,6.741273471336285,-106.28327446541914,9.977200007544269,-129.71412890809142
45.05694754110513,-14.26058921446321,37.86432918697835,-8.663842466363121,19.110566572781295,-12.570643581738807,9.134744801161077,-22.51165442031106,11.510710308171298,-39.81262923859248,12.39630824676334,-60.4757075531399,6.500063558737679,-84.56103186119373,6.633180248400748,-105.5541103574418,9.923656205619892,-129.00136367879236
44.85395967485687,-13.630504616286203,38.05546890576724,-8.095116853142486,19.55699315802957,-12.135944302737528,9.266788785037306,-21.913030896394616,11.410299275523016,-39.173710877648716,12.424127356646778,-59.81043508692045,6.557444767808221,-83.86761366589712,6.527224950070121,-104.82418055431805,9.866428516047705,-128.29069058740288
44.651173192201185,-13.000221404197816,38.23922675326631,-7.525166332590743,20.00121591007155,-11.701155834798499,9.404868023355107,-21.318782706648904,11.315543729913884,-38.53084585746069,12.448947328940989,-59.14594037163937,6.613813376578122,-83.17412658325253,6.423493171163273,-104.09351247783559,9.805672564265876,-127.58204376464329
44.44858861635288,-12.369746080521395,38.415322706310235,-6.954030993912738,20.443205715510516,-11.26618799940968,9.548539647009306,-20.728864361999683,11.22636227835207,-37.884246868234015,12.470939226287015,-58.48219106194779,6.669127691694143,-82.48057164534862,6.322070506499159,-103.36213354978219,9.741543975712574,-126.87535734123372
44.246206470526715,-11.739085147580283,38.58347674173376,-6.381750926313316,20.88293346094983,-10.830950618059148,9.69736078689482,-20.14323037337266,11.142673527845687,-37.234126600174534,12.490274111326016,-57.81915481249689,6.723346019803074,-81.78694988427429,6.223042550896736,-102.63007119194549,9.674198375825938,-126.17056544789432
44.044027277937545,-11.108245107697769,38.74340883637166,-5.808366218997264,21.3203700329928,-10.39535351223492,9.850888573906502,-19.561835251693594,11.064396085402876,-36.58069774348786,12.507123046699036,-57.15679927793798,6.776426667551618,-81.09326233211834,6.126494899174872,-101.89735282611326,9.603791390044165,-125.46760221534532
43.84205156180013,-10.47723246319731,38.89483896705866,-5.2339169611693706,21.75548631824276,-9.959306503425012,10.00868013893924,-18.98463350788836,10.991448558031806,-35.92417298837972,12.521657095047146,-56.495092112922066,6.828327941586593,-80.3995100209695,6.0325131461525245,-101.16400587407321,9.530478643805367,-124.76640177430693
43.640279845329275,-9.846053716402139,39.03748711062954,-4.6584432420345365,22.18825320330302,-9.522719413117443,10.170292612887863,-18.411579652882608,10.92374955274056,-35.264765025055794,12.534047319011421,-55.834000972100455,6.87900814855476,-79.70569398291661,5.941182886648619,-100.43005775761304,9.45441576254774,-124.06689825549927
43.43871265173979,-9.214715369635599,39.17107324391898,-4.081985150797607,22.618641574776916,-9.085502062800288,10.335283126647283,-17.842628197602153,10.861217676537308,-34.6026865437218,12.544464781232989,-55.173493510124274,6.928425595102851,-79.01181525004847,5.852589715482054,-99.69553589852046,9.375758371709423,-123.36902578964248
43.23735050424648,-8.583223925221091,39.29531734376175,-3.5045827766633693,23.046622319267755,-8.647564273961564,10.503208811112387,-17.2777336529727,10.803771536430219,-33.93815023458342,12.553080544352923,-54.51353738164471,6.976538587877627,-78.31787485445386,5.766819227471814,-98.96046771858317,9.294662096728615,-122.67271850745686
43.0361939260641,-7.951585885481961,39.40993938699259,-2.9262762088366117,23.4721663233789,-8.208815868089289,10.673626797178002,-16.716850529920123,10.751329739427376,-33.27136878784637,12.560065671012296,-53.85410024131295,7.023305433525877,-77.62387382822158,5.683957017436768,-98.22488063958889,9.211282563043426,-121.9779105396625
42.83524344040748,-7.31980775274144,39.514659350446266,-2.3471055365222355,23.895244473713632,-7.769166666671538,10.846094215739015,-16.159933339370127,10.70381089253695,-32.60255489371639,12.56559122385218,-53.19514974378018,7.0686844386943335,-76.92981320344046,5.604088680195872,-97.48880208332537,9.125775396092052,-121.28453601697964
42.63449957049144,-6.687896029322985,39.60919721095752,-1.7671108489250287,24.315827656875314,-7.328526491196271,11.020168197690282,-15.606936592248474,10.661133602767052,-31.93192124239914,12.569828265513678,-52.53665354369758,7.112633910029814,-76.23569401219925,5.527299810568053,-96.75225947158026,9.038296221312635,-120.59252907012836
42.43396283953075,-6.055857217549885,39.69327294536106,-1.1863322352498926,24.733886759467254,-6.886805163151564,11.195837446515327,-15.057814799480923,10.623216477125851,-31.259680524100304,12.572947858637832,-51.87857929571629,7.155112154178994,-75.54151728658678,5.453676003372237,-96.01528022614133,8.94900066414337,-119.90182382982897
42.2336337707402,-5.423697819745485,39.76660653049163,-0.6048097847015015,25.149392668092787,-6.443912504025491,11.38507840276867,-14.512522471993236,10.589978122621488,-30.58604542902566,12.575121065865801,-51.22089465448755,7.1960774777887195,-74.84728405869186,5.383302853427352,-95.27789176879628,8.858044350022396,-119.2123544268016
42.03351288733461,-4.791424338233128,39.828917943184024,-0.022583586484813623,25.56231626935522,-5.999758335306012,11.592945384179103,-13.971014120711175,10.561337146262076,-29.911228647380824,12.57651894983863,-50.56356727466249,7.235488187505695,-74.15299536060326,5.316265955552296,-94.54012152133288,8.765582904387855,-118.52405499176643
41.83360071252875,-4.15904327533616,39.87992716027293,0.5603062701953263,25.972628449857893,-5.554252478481203,11.818708614703667,-13.4332442565605,10.537212155055784,-29.23544286937158,12.57731257319736,-49.90656481089235,7.273302589976737,-73.45865222440978,5.252650904566025,-93.80199690553872,8.671771952677943,-117.83685965544356
41.63389776953747,-3.5265611333779248,39.91935415859311,1.1438196961341873,26.38030009620411,-5.107304755039024,12.061638318299401,-12.899167390467028,10.517521756010723,-28.558900785203548,12.577672998583154,-49.24985491782826,7.30947899184855,-72.76425568220026,5.192543295287464,-93.06354534320155,8.5767671203308,-117.15070254855334
41.434404581575535,-2.893984414681711,39.94691891497931,1.7279166021269248,26.785302094997235,-4.658824986467607,12.32100471892332,-12.368738033356522,10.502184556135035,-27.881815085082508,12.577771288637052,-48.593405250121464,7.343975699767924,-72.06980676606344,5.136028722535514,-92.32479425610916,8.480724032784593,-116.46551780181579
41.23512167185771,-2.2613196215709195,39.96234140626626,2.312556898968637,27.18783025344328,-4.20872299425497,12.596078040532518,-11.841910696154628,10.491119162436888,-27.204398459214076,12.575559777272645,-47.937183462423036,7.37678684746632,-71.3753065080881,5.083192781129128,-91.58577106604923,8.383798315477463,-115.78123954595117
41.03604956359888,-1.6285732563688384,39.965519265559806,2.8977004974545366,27.596979950231685,-3.7569085998890728,12.886128507083981,-11.318639889787278,10.484244181924396,-26.526863597804038,12.556469390706525,-47.281157209384276,7.409169675777235,-70.68075594036316,5.034121065887234,-90.84650319480943,8.286145593847607,-115.09780191167965
