1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,
63.67990983375597,-34.16001950992768,51.50746689208228,-24.760188571635297,27.365455057762688,-12.384871580933634,19.31811777965612,-13.872614607138189,12.420400112707739,-16.442352561491532,8.948999718230425,-22.235533739288144,5.905888982811973,-24.96306262066321,3.0881938574245282,-27.62296681902893,2.0287404902788353,-30.35049570040394,0,-31.657906238583507,0.2028740490278551,-33.75427141187197
63.64796699653243,-33.602277118456186,51.85185081044796,-24.49362536470386,27.904857902711115,-12.440958512442535,19.77059988879057,-13.594385773663362,12.796177823878168,-16.128743200431472,9.224761423888822,-21.982511416270768,6.1589555481843945,-24.65617669513756,3.296502358337591,-27.236776445833186,2.1565343050205,-29.870781244772672,0.0872338982711085,-31.234476385725372,0.22953164789987568,-33.28722730380946
63.61618528010581,-33.04485955501741,52.19355135049716,-24.224029453125524,28.443512250619847,-12.497791221094303,20.22389863235918,-13.323165252037654,13.174326730010478,-15.81705835862033,9.503402243962853,-21.717109888241225,6.4132659188482535,-24.34094505972098,3.5071479326726944,-26.840151962980826,2.2877801433539275,-29.387784535066146,0.1793619899893315,-30.804021212211012,0.26142810866872424,-32.816464888735766
63.584565872951885,-32.487759510182514,52.53252130241566,-23.95142866709847,28.981416042734963,-12.555225951958107,20.678017446453964,-13.05890991863322,13.554822608367829,-15.50740766418977,9.7848825162269,-21.439812914867105,6.668808856887608,-24.017670627959887,3.720108825773764,-26.433484546939837,2.422422033211433,-28.90165631797447,0.27630033486451566,-30.36675824526867,0.29845048095654647,-32.34210789978863
63.55310996354643,-31.9309696745226,52.868713456389344,-23.675850836820814,29.518567220302543,-12.613118950103228,21.132959767166994,-12.80157664982221,13.937641236213267,-15.19990074527135,10.069162578455405,-21.151104255815937,6.925573124386574,-23.68665631340093,3.9353632829846106,-26.01716537417815,2.5604040025255017,-28.4125473401877,0.37796499260628025,-29.92290501212682,0.3404858143854881,-31.86428007010562
63.521818740365404,-31.374482738608947,53.202080602603985,-23.397323792490738,30.05496372456855,-12.671326460598777,21.588729030590287,-12.551122321976948,14.322758390809838,-14.894647229996622,10.356202768422804,-20.851467670755312,7.183547483429265,-23.34820502959053,4.152889549649103,-25.5915856211638,2.7016700792285064,-27.920608348396,0.48427202292441507,-29.47267904001376,0.38742115857769477,-31.38310513282454
63.49069339188452,-30.818291393012714,53.5325755312453,-23.11587536430625,30.59060349677901,-12.729704728514037,22.045328672815913,-12.307503811469644,14.710149849420532,-14.591756746497197,10.645963423903538,-20.54138691935293,7.442720696099627,-23.002619690075278,4.372665871110996,-25.157136464364783,2.846164291252933,-27.425990089289428,0.5951374855286531,-29.016297856157962,0.4391435631553122,-30.898706821083124
63.45973510657967,-30.262388328305065,53.86015103249912,-22.831533382465636,31.125484478180056,-12.788109998918173,22.502762129935945,-12.070677994672394,15.099791389308564,-14.291338922904629,10.938404882672046,-20.221345761276268,7.703081524481831,-22.65020320840165,4.594670492714215,-24.714209080249134,2.993830666531096,-26.928843309558147,0.7104774401287273,-28.553978987787673,0.4955400777405998,-30.411208868018946
63.42894507292664,-29.706766235057216,54.18475989655127,-22.54432567716691,31.659604610017595,-12.846398516880413,22.9610328380424,-11.840601747957464,15.491658787736867,-13.993503387350472,11.233487482502767,-19.89182795619297,7.964618730659879,-22.291258498116292,4.818881659802514,-24.263194645284784,3.144613232995482,-26.429318755892155,0.8302079464343706,-28.085939962131363,0.5564977519555327,-29.920735006769803
63.39832447940131,-29.151417803840275,54.50635491358753,-22.25428007860819,32.192961833537765,-12.904426527469923,23.420144233227347,-11.617231947697121,15.885727821968544,-13.698359767966394,11.531171561170083,-19.55331726377068,8.227321076717942,-21.92608847276557,5.045277617719762,-23.804484335939776,3.298456018578463,-25.92756717498156,0.9542450641552591,-27.61239830641739,0.6219036354224272,-29.427408970473323
63.36787451447941,-28.596335725225458,54.82488887379367,-21.96142441698771,32.72555408998653,-12.962050275755928,23.880099751582804,-11.400525470263517,16.28197426926664,-13.406017692883836,11.831417456448492,-19.206297443676874,8.491177324740022,-21.55499604589619,5.273836611809827,-23.338469328682038,3.4553030512125247,-25.423739313516535,1.0825048530011827,-27.133571547874112,0.6916447777633152,-28.931354492267303
63.33759636663689,-28.041512689783985,55.14031456735546,-21.665786522503538,33.257379320609914,-13.019126006807653,24.3409028292009,-11.190439192028919,16.68037390689426,-13.116586790234521,12.134185506112374,-18.851252255579254,8.756176236810177,-21.17828413105451,5.504536887416464,-22.86554079997967,3.6150983588299823,-24.917985918187128,1.2149033726818743,-26.649677213729888,0.7656082286003993,-28.43269530528937
