1,,2,,3,,4,,5,,6,,7,,8,,9,,10,,11,,12,
61.606086221471,-39.49559802337137,61.53846153846172,-36.79061070299937,72.76415891800525,-18.531946290488946,80.0676246830094,3.8518237855888344,71.00591715976344,16.294765459299867,55.24936601859673,26.23559386166673,44.02366863905337,43.47988802903771,39.76331360946756,63.83491761483657,28.808114961961223,79.32097002396583,16.906170752324726,99.13500214569038,13.05156382079474,111.98369191745704,0,136.12570375177654
62.31335059766246,-39.43846921260592,62.23001243342003,-36.82825995970589,73.16442124423418,-18.95856826321301,80.07201836289249,3.17436924814902,71.4397272429585,15.770386717550991,55.76693919640684,25.780949581939524,44.375976145796585,42.92733025335559,40.03934823857253,63.22701885070211,29.27680460458663,78.76003784038048,17.364927431150136,98.60262710105134,13.313257637437346,111.41382397346649,0.3483812764786194,135.5318188255727
63.020454810335764,-39.383462458244196,62.92145631100328,-36.86761436080383,73.56812359725706,-19.3916552324595,80.08503671118467,2.4952607358440275,71.87003245842436,15.23966811373316,56.28241697096934,25.324426335568745,44.72962158550308,42.37264689891262,40.31498448470842,62.61901801036987,29.74181750796248,78.1953007338308,17.82077314563361,98.06499032326717,13.57570594243299,110.84057765074535,0.6957893059735625,134.93483823863573
63.72739901877253,-39.33048575114057,63.61279369224127,-36.908549468419665,73.97522458415955,-19.830851347849233,80.10643569085033,1.8146142252373352,72.29674236254988,14.70274193378907,56.795784300242076,24.866024254713523,45.084593341907976,41.815922035731575,40.59022209276674,62.01091315057542,30.20311064998907,77.62681038199628,18.273700870849268,97.52220323628443,13.83890398190556,110.26406234956207,1.0422222107549715,134.3348309360127
64.43418338225462,-39.27944708214943,64.30402509816372,-36.95094084467979,74.38568281202748,-20.275800759003005,80.13597126485388,1.132545692892478,72.71976651172383,14.159740463661478,57.307026142183076,24.4057434715329,45.44087979874621,41.257239733835235,40.86506080763911,61.402702328054204,30.660641008566643,77.05461846255648,18.72370358187112,96.97437726404966,14.10284700197883,109.6843874701852,1.387678113092818,133.73186586275068
65.1408080600637,-39.23025444212513,64.99515104980026,-36.994664051710714,74.79945688794658,-20.726147615541663,80.17339939615977,0.44917111537290566,73.13901446233513,13.61079598929311,57.81612745475013,23.943584118185925,45.79846933975284,40.69668406324635,41.13950037421705,60.79438359954182,31.114365561595548,76.47877665319092,19.170774253773402,96.42162383050945,14.367530248776688,109.10166241288321,1.7321551352571873,133.12601196389681
65.84727321148159,-39.18281582192208,65.68617206818067,-37.03959465163888,75.21650541900243,-21.181536067086,80.21847604773222,-0.23539353075784675,73.55439577077254,13.056040796626661,58.3230731959012,23.479546326831667,46.15735034866282,40.13433909398768,41.41354053739218,60.18595502177371,31.564241286976085,75.89933663157908,19.614905861630064,95.86405435961035,14.63294896842308,108.51599657792462,2.075651399518051,132.5173381844981
66.55357899578996,-39.1370392123946,66.37708867433469,-37.08560820659068,75.63678701228088,-21.641610263256865,80.27095718253577,-0.9210322689363011,73.96581999342493,12.49560717160486,58.82784832359408,23.01363022962923,46.51751120921125,39.57028889608202,41.68718104205601,59.57741465148544,32.01022516260855,75.31635007540055,20.056091380515284,95.3017802752989,14.899098407041777,107.92749936557794,2.418165028145552,131.90591346960173
67.25972557227055,-39.092832604397074,67.06790138929199,-37.13258027869264,76.06026027486763,-22.10601435367505,80.3305987635348,-1.6076291225989792,74.37319668668118,11.929627400170489,59.33043779578679,22.545835958737626,46.878940305133085,39.0046175395521,41.96042163310017,58.96876054541249,32.45227416639324,74.72986866233481,20.494323785503184,94.73491300152168,15.165973810756668,107.33628017611167,2.7596941434097175,131.29180676425477
67.96571310020511,-39.05010398878392,67.75861073408231,-37.18038643007117,76.48688381384835,-22.574392487961347,80.39715675369365,-2.2950681151823176,74.77643540693003,11.358233768266246,59.83082657043718,22.076163646315962,47.241626020163324,38.4374090944207,42.23326205541622,58.35999076029037,32.89034527623039,74.13994407006138,20.92959605166783,94.16356396222525,15.433570425691642,106.74244840979429,3.100236867580577,130.67508701350428
