points,Image,X,Y
1,206_fs3-00001.jpg,0,30.8286926171
2,206_fs3-00001.jpg,0.521482332037664,30.8068523635407
3,206_fs3-00001.jpg,1.0429407082022,30.7859197778433
4,206_fs3-00001.jpg,1.56437448491286,30.765819711925
5,206_fs3-00001.jpg,2.0857830185889,30.7464770177027
6,206_fs3-00001.jpg,2.6071656656496,30.7278165470935
7,206_fs3-00001.jpg,3.12852178251424,30.7097631520143
8,206_fs3-00001.jpg,3.64985072560211,30.6922416843823
9,206_fs3-00001.jpg,4.17115185133244,30.6751769961144
10,206_fs3-00001.jpg,4.69242451612453,30.6584939391275
11,206_fs3-00001.jpg,5.21366807639765,30.6421173653389
12,206_fs3-00001.jpg,5.73488188857107,30.6259721266655
13,206_fs3-00001.jpg,6.25606530906404,30.6099830750243
14,206_fs3-00001.jpg,6.77721769429587,30.5940750623323
15,206_fs3-00001.jpg,7.29833840068582,30.5781729405065
16,206_fs3-00001.jpg,7.81942678465316,30.5622015614641
17,206_fs3-00001.jpg,8.34048220261715,30.5460857771219
18,206_fs3-00001.jpg,8.86150401099707,30.529750439397
19,206_fs3-00001.jpg,9.3824915662122,30.5131204002065
20,206_fs3-00001.jpg,9.90350688963943,30.4961205114673
21,206_fs3-00001.jpg,10.4247159836237,30.4786756250965
22,206_fs3-00001.jpg,10.9461018556148,30.4607105930111
23,206_fs3-00001.jpg,11.4676358387282,30.4421502671281
24,206_fs3-00001.jpg,11.989289266079,30.4229194993646
25,206_fs3-00001.jpg,12.5110334707825,30.4029431416375
26,206_fs3-00001.jpg,13.0328397859541,30.3821460458639
27,206_fs3-00001.jpg,13.5546795447089,30.3604530639608
28,206_fs3-00001.jpg,14.0765240801624,30.3377890478453
29,206_fs3-00001.jpg,14.5983447254297,30.3140788494343
30,206_fs3-00001.jpg,15.1201128136262,30.2892473206448
31,206_fs3-00001.jpg,15.6417996778672,30.263219313394
32,206_fs3-00001.jpg,16.1633766512679,30.2359196795987
33,206_fs3-00001.jpg,16.6848150669437,30.2072732711761
34,206_fs3-00001.jpg,17.2060862580097,30.1772049400432
35,206_fs3-00001.jpg,17.7271615575813,30.1456395381169
36,206_fs3-00001.jpg,18.2480122987738,30.1125019173143
37,206_fs3-00001.jpg,18.7686098147025,30.0777169295524
38,206_fs3-00001.jpg,19.2889254384826,30.0412094267483
39,206_fs3-00001.jpg,19.8089305032295,30.0029042608189
40,206_fs3-00001.jpg,20.3285963420583,29.9627262836814
41,206_fs3-00001.jpg,20.8478942880845,29.9206003472526
42,206_fs3-00001.jpg,21.3667956744233,29.8764513034496
43,206_fs3-00001.jpg,21.8852718341899,29.8302040041895
44,206_fs3-00001.jpg,22.4032941004997,29.7817833013892
45,206_fs3-00001.jpg,22.920833806468,29.7311140469659
46,206_fs3-00001.jpg,23.4379640424873,29.6781225726913
47,206_fs3-00001.jpg,23.955188868125,29.6227645896392
48,206_fs3-00001.jpg,24.4725453823077,29.5650228124229
49,206_fs3-00001.jpg,24.9899916516468,29.5048809592988
50,206_fs3-00001.jpg,25.5074857427538,29.4423227485231
51,206_fs3-00001.jpg,26.0249857222404,29.3773318983522
