points,Image,X,Y
1,206_fs2-00001.jpg,468.833,554.833
2,206_fs2-00001.jpg,469.401,554.896
3,206_fs2-00001.jpg,469.969,554.959
4,206_fs2-00001.jpg,470.537,555.023
5,206_fs2-00001.jpg,471.105,555.086
6,206_fs2-00001.jpg,471.672,555.149
7,206_fs2-00001.jpg,472.240,555.212
8,206_fs2-00001.jpg,472.808,555.275
9,206_fs2-00001.jpg,473.376,555.338
10,206_fs2-00001.jpg,473.944,555.401
11,206_fs2-00001.jpg,474.511,555.464
12,206_fs2-00001.jpg,475.079,555.527
13,206_fs2-00001.jpg,475.647,555.590
14,206_fs2-00001.jpg,476.215,555.654
15,206_fs2-00001.jpg,476.783,555.717
16,206_fs2-00001.jpg,477.350,555.780
17,206_fs2-00001.jpg,477.919,555.833
18,206_fs2-00001.jpg,478.491,555.833
19,206_fs2-00001.jpg,479.062,555.833
20,206_fs2-00001.jpg,479.633,555.833
21,206_fs2-00001.jpg,480.204,555.833
22,206_fs2-00001.jpg,480.776,555.833
23,206_fs2-00001.jpg,481.240,555.500
24,206_fs2-00001.jpg,481.811,555.500
25,206_fs2-00001.jpg,482.382,555.500
26,206_fs2-00001.jpg,482.846,555.167
27,206_fs2-00001.jpg,483.418,555.167
28,206_fs2-00001.jpg,483.861,554.806
29,206_fs2-00001.jpg,484.343,554.500
30,206_fs2-00001.jpg,484.914,554.500
31,206_fs2-00001.jpg,485.378,554.167
32,206_fs2-00001.jpg,485.950,554.167
33,206_fs2-00001.jpg,486.500,554.013
34,206_fs2-00001.jpg,487.042,553.833
35,206_fs2-00001.jpg,487.506,553.500
36,206_fs2-00001.jpg,488.039,553.294
37,206_fs2-00001.jpg,488.596,553.167
38,206_fs2-00001.jpg,489.167,553.141
39,206_fs2-00001.jpg,489.648,552.833
40,206_fs2-00001.jpg,490.220,552.833
41,206_fs2-00001.jpg,490.791,552.833
42,206_fs2-00001.jpg,491.362,552.833
43,206_fs2-00001.jpg,491.829,552.504
