points,Image,X,Y
1,206_fs1-00001.jpg,489.833,169.500
2,206_fs1-00001.jpg,489.280,169.342
3,206_fs1-00001.jpg,488.727,169.184
4,206_fs1-00001.jpg,488.174,169.026
5,206_fs1-00001.jpg,487.620,168.868
6,206_fs1-00001.jpg,487.067,168.710
7,206_fs1-00001.jpg,486.514,168.552
8,206_fs1-00001.jpg,485.961,168.393
9,206_fs1-00001.jpg,485.407,168.235
10,206_fs1-00001.jpg,484.854,168.077
11,206_fs1-00001.jpg,484.301,167.919
12,206_fs1-00001.jpg,483.747,167.761
13,206_fs1-00001.jpg,483.194,167.603
14,206_fs1-00001.jpg,482.641,167.445
15,206_fs1-00001.jpg,482.088,167.287
16,206_fs1-00001.jpg,481.534,167.129
17,206_fs1-00001.jpg,480.981,166.971
18,206_fs1-00001.jpg,480.422,166.833
19,206_fs1-00001.jpg,479.847,166.833
20,206_fs1-00001.jpg,479.272,166.833
21,206_fs1-00001.jpg,478.696,166.833
22,206_fs1-00001.jpg,478.121,166.833
23,206_fs1-00001.jpg,477.545,166.833
24,206_fs1-00001.jpg,476.970,166.833
25,206_fs1-00001.jpg,476.403,166.930
26,206_fs1-00001.jpg,475.878,167.167
27,206_fs1-00001.jpg,475.303,167.167
28,206_fs1-00001.jpg,474.833,167.499
29,206_fs1-00001.jpg,474.258,167.500
30,206_fs1-00001.jpg,473.789,167.833
31,206_fs1-00001.jpg,473.214,167.833
32,206_fs1-00001.jpg,472.638,167.833
33,206_fs1-00001.jpg,472.063,167.833
34,206_fs1-00001.jpg,471.487,167.833
35,206_fs1-00001.jpg,470.912,167.833
36,206_fs1-00001.jpg,470.337,167.833
37,206_fs1-00001.jpg,469.761,167.833
38,206_fs1-00001.jpg,469.186,167.833
39,206_fs1-00001.jpg,468.610,167.833
40,206_fs1-00001.jpg,468.035,167.833
41,206_fs1-00001.jpg,467.461,167.794
42,206_fs1-00001.jpg,466.966,167.500
43,206_fs1-00001.jpg,466.391,167.500
44,206_fs1-00001.jpg,465.888,167.221
45,206_fs1-00001.jpg,465.315,167.167
46,206_fs1-00001.jpg,464.739,167.167
47,206_fs1-00001.jpg,464.231,166.898
48,206_fs1-00001.jpg,463.659,166.833
49,206_fs1-00001.jpg,463.084,166.833
50,206_fs1-00001.jpg,462.508,166.833
51,206_fs1-00001.jpg,462.039,166.500
52,206_fs1-00001.jpg,461.464,166.500
53,206_fs1-00001.jpg,460.937,166.270
54,206_fs1-00001.jpg,460.370,166.167
55,206_fs1-00001.jpg,459.796,166.130
56,206_fs1-00001.jpg,459.303,165.833
57,206_fs1-00001.jpg,458.834,165.500
58,206_fs1-00001.jpg,458.258,165.500
59,206_fs1-00001.jpg,457.683,165.500
60,206_fs1-00001.jpg,457.107,165.500
61,206_fs1-00001.jpg,456.532,165.500
62,206_fs1-00001.jpg,456.063,165.167
63,206_fs1-00001.jpg,455.488,165.154
64,206_fs1-00001.jpg,455.010,164.833
65,206_fs1-00001.jpg,454.435,164.833
66,206_fs1-00001.jpg,453.860,164.833
67,206_fs1-00001.jpg,453.391,164.500
68,206_fs1-00001.jpg,452.815,164.500
69,206_fs1-00001.jpg,452.282,164.282
70,206_fs1-00001.jpg,451.719,164.167
71,206_fs1-00001.jpg,451.143,164.167
72,206_fs1-00001.jpg,450.568,164.167
73,206_fs1-00001.jpg,449.993,164.167
74,206_fs1-00001.jpg,449.514,163.847
75,206_fs1-00001.jpg,448.939,163.833
76,206_fs1-00001.jpg,448.363,163.833
77,206_fs1-00001.jpg,447.870,163.537
78,206_fs1-00001.jpg,447.296,163.500
79,206_fs1-00001.jpg,446.827,163.167
80,206_fs1-00001.jpg,446.252,163.167
81,206_fs1-00001.jpg,445.783,162.833
82,206_fs1-00001.jpg,445.207,162.833
83,206_fs1-00001.jpg,444.632,162.833
84,206_fs1-00001.jpg,444.065,162.732
85,206_fs1-00001.jpg,443.539,162.500
86,206_fs1-00001.jpg,442.963,162.500
87,206_fs1-00001.jpg,442.494,162.167
88,206_fs1-00001.jpg,441.958,161.958
89,206_fs1-00001.jpg,441.420,161.754
90,206_fs1-00001.jpg,440.904,161.500
91,206_fs1-00001.jpg,440.328,161.500
92,206_fs1-00001.jpg,439.849,161.182
93,206_fs1-00001.jpg,439.311,160.978
94,206_fs1-00001.jpg,438.833,160.657
95,206_fs1-00001.jpg,438.280,160.500
96,206_fs1-00001.jpg,437.811,160.167
97,206_fs1-00001.jpg,437.235,160.167
98,206_fs1-00001.jpg,436.766,159.833
99,206_fs1-00001.jpg,436.191,159.833
100,206_fs1-00001.jpg,435.722,159.500
101,206_fs1-00001.jpg,435.167,159.349
102,206_fs1-00001.jpg,434.621,159.167
103,206_fs1-00001.jpg,434.056,159.056
104,206_fs1-00001.jpg,433.526,158.833
105,206_fs1-00001.jpg,432.950,158.833
106,206_fs1-00001.jpg,432.375,158.833
