points,Image,X,Y
1,206_fs2-00001.jpg,468.167,555.833
2,206_fs2-00001.jpg,468.700,555.649
3,206_fs2-00001.jpg,469.233,555.464
4,206_fs2-00001.jpg,469.766,555.280
5,206_fs2-00001.jpg,470.299,555.095
6,206_fs2-00001.jpg,470.832,554.911
7,206_fs2-00001.jpg,471.365,554.726
8,206_fs2-00001.jpg,471.898,554.542
9,206_fs2-00001.jpg,472.431,554.357
10,206_fs2-00001.jpg,472.962,554.167
11,206_fs2-00001.jpg,473.501,554.000
12,206_fs2-00001.jpg,474.062,553.938
13,206_fs2-00001.jpg,474.616,553.833
14,206_fs2-00001.jpg,475.180,553.833
15,206_fs2-00001.jpg,475.744,553.833
16,206_fs2-00001.jpg,476.294,553.706
17,206_fs2-00001.jpg,476.857,553.667
18,206_fs2-00001.jpg,477.415,553.585
19,206_fs2-00001.jpg,477.944,553.390
20,206_fs2-00001.jpg,478.505,553.329
21,206_fs2-00001.jpg,479.045,553.167
22,206_fs2-00001.jpg,479.609,553.167
23,206_fs2-00001.jpg,480.148,553.000
24,206_fs2-00001.jpg,480.687,552.833
25,206_fs2-00001.jpg,481.226,552.667
26,206_fs2-00001.jpg,481.787,552.607
27,206_fs2-00001.jpg,482.341,552.500
28,206_fs2-00001.jpg,482.905,552.500
29,206_fs2-00001.jpg,483.469,552.500
30,206_fs2-00001.jpg,484.033,552.500
31,206_fs2-00001.jpg,484.597,552.500
32,206_fs2-00001.jpg,485.140,552.347
33,206_fs2-00001.jpg,485.703,552.315
34,206_fs2-00001.jpg,486.247,552.167
35,206_fs2-00001.jpg,486.811,552.167
36,206_fs2-00001.jpg,487.375,552.167
37,206_fs2-00001.jpg,487.940,552.167
38,206_fs2-00001.jpg,488.504,552.167
39,206_fs2-00001.jpg,489.068,552.167
40,206_fs2-00001.jpg,489.607,552.000
41,206_fs2-00001.jpg,490.150,551.850
42,206_fs2-00001.jpg,490.714,551.833
43,206_fs2-00001.jpg,491.278,551.833
44,206_fs2-00001.jpg,491.842,551.833
45,206_fs2-00001.jpg,492.407,551.833
46,206_fs2-00001.jpg,492.962,551.735
47,206_fs2-00001.jpg,493.511,551.607
48,206_fs2-00001.jpg,494.065,551.500
49,206_fs2-00001.jpg,494.610,551.352
50,206_fs2-00001.jpg,495.173,551.333
51,206_fs2-00001.jpg,495.722,551.204
52,206_fs2-00001.jpg,496.285,551.167
53,206_fs2-00001.jpg,496.849,551.167
54,206_fs2-00001.jpg,497.414,551.167
55,206_fs2-00001.jpg,497.978,551.167
56,206_fs2-00001.jpg,498.542,551.167
57,206_fs2-00001.jpg,499.106,551.167
58,206_fs2-00001.jpg,499.664,551.085
59,206_fs2-00001.jpg,500.222,551.000
60,206_fs2-00001.jpg,500.786,551.000
61,206_fs2-00001.jpg,501.350,550.992
62,206_fs2-00001.jpg,501.891,550.833
63,206_fs2-00001.jpg,502.439,550.697
64,206_fs2-00001.jpg,503.002,550.667
65,206_fs2-00001.jpg,503.566,550.667
66,206_fs2-00001.jpg,504.130,550.667
67,206_fs2-00001.jpg,504.694,550.667
68,206_fs2-00001.jpg,505.258,550.667
69,206_fs2-00001.jpg,505.797,550.500
70,206_fs2-00001.jpg,506.361,550.500
71,206_fs2-00001.jpg,506.925,550.500
72,206_fs2-00001.jpg,507.484,550.424
73,206_fs2-00001.jpg,508.041,550.333
74,206_fs2-00001.jpg,508.603,550.282
75,206_fs2-00001.jpg,509.155,550.167
76,206_fs2-00001.jpg,509.717,550.116
77,206_fs2-00001.jpg,510.269,550.000
78,206_fs2-00001.jpg,510.833,550.000
79,206_fs2-00001.jpg,511.394,549.939
80,206_fs2-00001.jpg,511.948,549.833
81,206_fs2-00001.jpg,512.512,549.833
82,206_fs2-00001.jpg,513.076,549.833
83,206_fs2-00001.jpg,513.640,549.833
84,206_fs2-00001.jpg,514.179,549.667
85,206_fs2-00001.jpg,514.743,549.667
86,206_fs2-00001.jpg,515.289,549.522
87,206_fs2-00001.jpg,515.852,549.500
88,206_fs2-00001.jpg,516.415,549.459
89,206_fs2-00001.jpg,516.954,549.293
90,206_fs2-00001.jpg,517.504,549.167
91,206_fs2-00001.jpg,518.068,549.167
92,206_fs2-00001.jpg,518.632,549.167
93,206_fs2-00001.jpg,519.171,549.000
94,206_fs2-00001.jpg,519.734,548.966
95,206_fs2-00001.jpg,520.282,548.833
96,206_fs2-00001.jpg,520.846,548.833
97,206_fs2-00001.jpg,521.409,548.795
98,206_fs2-00001.jpg,521.958,548.667
99,206_fs2-00001.jpg,522.522,548.667
100,206_fs2-00001.jpg,523.061,548.500
101,206_fs2-00001.jpg,523.625,548.500
102,206_fs2-00001.jpg,524.189,548.500
103,206_fs2-00001.jpg,524.754,548.500
104,206_fs2-00001.jpg,525.318,548.500
105,206_fs2-00001.jpg,525.882,548.500
106,206_fs2-00001.jpg,526.421,548.333
107,206_fs2-00001.jpg,526.985,548.333
108,206_fs2-00001.jpg,527.549,548.333
109,206_fs2-00001.jpg,528.088,548.167
110,206_fs2-00001.jpg,528.652,548.167
111,206_fs2-00001.jpg,529.216,548.167
112,206_fs2-00001.jpg,529.780,548.167
113,206_fs2-00001.jpg,530.344,548.167
114,206_fs2-00001.jpg,530.883,548.000
115,206_fs2-00001.jpg,531.447,548.000
116,206_fs2-00001.jpg,531.986,547.833
117,206_fs2-00001.jpg,532.550,547.833
118,206_fs2-00001.jpg,533.114,547.833
119,206_fs2-00001.jpg,533.678,547.833
120,206_fs2-00001.jpg,534.242,547.833
121,206_fs2-00001.jpg,534.781,547.667
122,206_fs2-00001.jpg,535.346,547.667
123,206_fs2-00001.jpg,535.910,547.667
124,206_fs2-00001.jpg,536.449,547.500
125,206_fs2-00001.jpg,537.013,547.500
126,206_fs2-00001.jpg,537.552,547.333
127,206_fs2-00001.jpg,538.116,547.333
128,206_fs2-00001.jpg,538.655,547.167
129,206_fs2-00001.jpg,539.219,547.167
130,206_fs2-00001.jpg,539.783,547.167
131,206_fs2-00001.jpg,540.347,547.167
132,206_fs2-00001.jpg,540.911,547.167
133,206_fs2-00001.jpg,541.475,547.167
134,206_fs2-00001.jpg,542.014,547.000
135,206_fs2-00001.jpg,542.578,547.000
136,206_fs2-00001.jpg,543.117,546.833
137,206_fs2-00001.jpg,543.681,546.833
138,206_fs2-00001.jpg,544.245,546.833
139,206_fs2-00001.jpg,544.784,546.667
140,206_fs2-00001.jpg,545.348,546.667
141,206_fs2-00001.jpg,545.887,546.500
142,206_fs2-00001.jpg,546.451,546.500
143,206_fs2-00001.jpg,547.015,546.500
144,206_fs2-00001.jpg,547.579,546.500
145,206_fs2-00001.jpg,548.118,546.333
146,206_fs2-00001.jpg,548.667,546.201
147,206_fs2-00001.jpg,549.230,546.167
148,206_fs2-00001.jpg,549.769,546.000
149,206_fs2-00001.jpg,550.333,546.000
150,206_fs2-00001.jpg,550.872,545.833
151,206_fs2-00001.jpg,551.436,545.833
152,206_fs2-00001.jpg,551.978,545.678
153,206_fs2-00001.jpg,552.531,545.568
154,206_fs2-00001.jpg,553.091,545.500
155,206_fs2-00001.jpg,553.638,545.362
156,206_fs2-00001.jpg,554.202,545.333
157,206_fs2-00001.jpg,554.758,545.242
158,206_fs2-00001.jpg,555.317,545.167
159,206_fs2-00001.jpg,555.879,545.121
160,206_fs2-00001.jpg,556.431,545.000
161,206_fs2-00001.jpg,556.969,544.833
162,206_fs2-00001.jpg,557.534,544.833
163,206_fs2-00001.jpg,558.072,544.667
164,206_fs2-00001.jpg,558.623,544.544
165,206_fs2-00001.jpg,559.185,544.500
166,206_fs2-00001.jpg,559.724,544.333
167,206_fs2-00001.jpg,560.277,544.223
168,206_fs2-00001.jpg,560.796,544.000
169,206_fs2-00001.jpg,561.335,543.833
170,206_fs2-00001.jpg,561.899,543.833
171,206_fs2-00001.jpg,562.438,543.667
172,206_fs2-00001.jpg,562.977,543.500
173,206_fs2-00001.jpg,563.516,543.333
174,206_fs2-00001.jpg,564.054,543.167
175,206_fs2-00001.jpg,564.619,543.167
176,206_fs2-00001.jpg,565.157,543.000
177,206_fs2-00001.jpg,565.696,542.833
178,206_fs2-00001.jpg,566.235,542.667
179,206_fs2-00001.jpg,566.774,542.500
180,206_fs2-00001.jpg,567.333,542.425
181,206_fs2-00001.jpg,567.835,542.167
182,206_fs2-00001.jpg,568.374,542.000
183,206_fs2-00001.jpg,568.913,541.833
184,206_fs2-00001.jpg,569.477,541.833
