points,Image,X,Y
1,206_fs2-00001.jpg,61.0726026110641,-49.4192976517207
2,206_fs2-00001.jpg,61.6045210867888,-49.4079974244635
3,206_fs2-00001.jpg,62.1363679463087,-49.3952897739248
4,206_fs2-00001.jpg,62.6681435188912,-49.3811906298197
5,206_fs2-00001.jpg,63.1998481338041,-49.365715921863
6,206_fs2-00001.jpg,63.7314821203148,-49.3488815797699
7,206_fs2-00001.jpg,64.2630458076909,-49.3307035332552
8,206_fs2-00001.jpg,64.7945395251999,-49.3111977120339
9,206_fs2-00001.jpg,65.3259636021094,-49.2903800458211
10,206_fs2-00001.jpg,65.857318367687,-49.2682664643318
11,206_fs2-00001.jpg,66.3886041512001,-49.2448728972808
12,206_fs2-00001.jpg,66.9198212819163,-49.2202152743833
13,206_fs2-00001.jpg,67.4509700891032,-49.1943095253542
14,206_fs2-00001.jpg,67.9820509020283,-49.1671715799084
15,206_fs2-00001.jpg,68.5130640499592,-49.138817367761
16,206_fs2-00001.jpg,69.0440098621634,-49.109262818627
17,206_fs2-00001.jpg,69.5748886679086,-49.0785238622212
18,206_fs2-00001.jpg,70.1057007964621,-49.0466164282588
19,206_fs2-00001.jpg,70.6364465770916,-49.0135564464547
20,206_fs2-00001.jpg,71.1671263390646,-48.9793598465239
21,206_fs2-00001.jpg,71.6977404116487,-48.9440425581814
22,206_fs2-00001.jpg,72.2282891241114,-48.9076205111422
23,206_fs2-00001.jpg,72.7587728057203,-48.8701096351212
24,206_fs2-00001.jpg,73.2891917857429,-48.8315258598334
25,206_fs2-00001.jpg,73.8195463934467,-48.7918851149939
26,206_fs2-00001.jpg,74.3498369580994,-48.7512033303175
27,206_fs2-00001.jpg,74.8800638089685,-48.7094964355195
28,206_fs2-00001.jpg,75.4102272753215,-48.6667803603146
29,206_fs2-00001.jpg,75.9403276864259,-48.6230710344178
30,206_fs2-00001.jpg,76.4703653715493,-48.5783843875442
31,206_fs2-00001.jpg,77.0003406599594,-48.5327363494088
32,206_fs2-00001.jpg,77.5302538809235,-48.4861428497265
33,206_fs2-00001.jpg,78.0601053637093,-48.4386198182123
34,206_fs2-00001.jpg,78.5898954375843,-48.3901831845812
35,206_fs2-00001.jpg,79.1196244318161,-48.3408488785482
36,206_fs2-00001.jpg,79.6492926756722,-48.2906328298283
37,206_fs2-00001.jpg,80.1789004984201,-48.2395509681365
38,206_fs2-00001.jpg,80.7084482293275,-48.1876192231877
39,206_fs2-00001.jpg,81.2379361976618,-48.134853524697
40,206_fs2-00001.jpg,81.7673647326907,-48.0812698023793
41,206_fs2-00001.jpg,82.2967341636815,-48.0268839859495
42,206_fs2-00001.jpg,82.8260448199021,-47.9717120051228
43,206_fs2-00001.jpg,83.3552970306197,-47.9157697896141
44,206_fs2-00001.jpg,83.8844911251021,-47.8590732691384
45,206_fs2-00001.jpg,84.4136274326167,-47.8016383734105
46,206_fs2-00001.jpg,84.9427062824311,-47.7434810321457
47,206_fs2-00001.jpg,85.4717280038129,-47.6846171750588
48,206_fs2-00001.jpg,86.0006929260296,-47.6250627318647
49,206_fs2-00001.jpg,86.5296013783487,-47.5648336322786
50,206_fs2-00001.jpg,87.0584536900379,-47.5039458060155
51,206_fs2-00001.jpg,87.5872501903646,-47.4424151827901
52,206_fs2-00001.jpg,88.1159912085964,-47.3802576923176
53,206_fs2-00001.jpg,88.6446770740009,-47.317489264313
54,206_fs2-00001.jpg,89.1733081158455,-47.2541258284912
55,206_fs2-00001.jpg,89.7018846633979,-47.1901833145673
56,206_fs2-00001.jpg,90.2304070459256,-47.125677652256
57,206_fs2-00001.jpg,90.7588755926961,-47.0606247712727
58,206_fs2-00001.jpg,91.2872852540834,-46.9950406013321
59,206_fs2-00001.jpg,91.8155541980717,-46.9289410721493
60,206_fs2-00001.jpg,92.3436602782593,-46.8623421134392
61,206_fs2-00001.jpg,92.8716108062481,-46.7952596549169
62,206_fs2-00001.jpg,93.3994130936399,-46.7277096262973
63,206_fs2-00001.jpg,93.9270744520364,-46.6597079572954
64,206_fs2-00001.jpg,94.4546021930393,-46.5912705776263
65,206_fs2-00001.jpg,94.9820036282505,-46.5224134170048
66,206_fs2-00001.jpg,95.5092860692718,-46.4531524051459
67,206_fs2-00001.jpg,96.0364568277047,-46.3835034717648
68,206_fs2-00001.jpg,96.5635232151511,-46.3134825465763
69,206_fs2-00001.jpg,97.0904925432129,-46.2431055592954
70,206_fs2-00001.jpg,97.6173721234916,-46.1723884396371
71,206_fs2-00001.jpg,98.1441692675892,-46.1013471173165
72,206_fs2-00001.jpg,98.6708912871073,-46.0299975220484
73,206_fs2-00001.jpg,99.1975454936477,-45.958355583548
74,206_fs2-00001.jpg,99.7241391988121,-45.88643723153
75,206_fs2-00001.jpg,100.250679714202,-45.8142583957096
76,206_fs2-00001.jpg,100.77717435142,-45.7418350058019
77,206_fs2-00001.jpg,101.303630422067,-45.6691829915215
78,206_fs2-00001.jpg,101.830055237746,-45.5963182825837
79,206_fs2-00001.jpg,102.356456110057,-45.5232568087035
80,206_fs2-00001.jpg,102.882840350603,-45.4500144995956
81,206_fs2-00001.jpg,103.409215270985,-45.3766072849753
82,206_fs2-00001.jpg,103.935588182805,-45.3030510945574
83,206_fs2-00001.jpg,104.461966397665,-45.229361858057
84,206_fs2-00001.jpg,104.988357227167,-45.1555555051889
85,206_fs2-00001.jpg,105.514767982913,-45.0816479656683
86,206_fs2-00001.jpg,106.041205976503,-45.0076551692102
87,206_fs2-00001.jpg,106.567678519541,-44.9335930455293
88,206_fs2-00001.jpg,107.094192923627,-44.859477524341
89,206_fs2-00001.jpg,107.620756500363,-44.7853245353598
90,206_fs2-00001.jpg,108.147376561352,-44.7111500083012
91,206_fs2-00001.jpg,108.674060418195,-44.6369698728798
92,206_fs2-00001.jpg,109.200815382493,-44.5628000588108
93,206_fs2-00001.jpg,109.727648765849,-44.488656495809
94,206_fs2-00001.jpg,110.254567879864,-44.4145551135895
95,206_fs2-00001.jpg,110.78158003614,-44.3405118418673
96,206_fs2-00001.jpg,111.308692546279,-44.2665426103575
97,206_fs2-00001.jpg,111.835912721883,-44.1926633487748
98,206_fs2-00001.jpg,112.36324735938,-44.1188900029276
99,206_fs2-00001.jpg,112.890670441419,-44.0452464473418
100,206_fs2-00001.jpg,113.418160914473,-43.9717772623731
101,206_fs2-00001.jpg,113.945714343417,-43.8985303662527
102,206_fs2-00001.jpg,114.473326293126,-43.8255536772116
103,206_fs2-00001.jpg,115.000992328474,-43.7528951134809
104,206_fs2-00001.jpg,115.528708014337,-43.6806025932913
105,206_fs2-00001.jpg,116.056468915588,-43.6087240348742
106,206_fs2-00001.jpg,116.584270597103,-43.5373073564605
107,206_fs2-00001.jpg,117.112108623757,-43.4664004762812
108,206_fs2-00001.jpg,117.639978560424,-43.3960513125674
109,206_fs2-00001.jpg,118.167875971979,-43.3263077835501
110,206_fs2-00001.jpg,118.695796423297,-43.2572178074603
111,206_fs2-00001.jpg,119.223735479253,-43.1888293025292
112,206_fs2-00001.jpg,119.75168870472,-43.1211901869876
