points,Image,X,Y
1,207_fs3-00001.jpg,443.167,195.500
2,207_fs3-00001.jpg,443.932,195.500
3,207_fs3-00001.jpg,444.698,195.500
4,207_fs3-00001.jpg,445.464,195.500
5,207_fs3-00001.jpg,446.229,195.500
6,207_fs3-00001.jpg,446.995,195.500
7,207_fs3-00001.jpg,447.761,195.500
8,207_fs3-00001.jpg,448.527,195.500
9,207_fs3-00001.jpg,449.292,195.500
10,207_fs3-00001.jpg,450.058,195.500
11,207_fs3-00001.jpg,450.824,195.500
12,207_fs3-00001.jpg,451.589,195.500
13,207_fs3-00001.jpg,452.355,195.500
14,207_fs3-00001.jpg,453.121,195.500
15,207_fs3-00001.jpg,453.886,195.500
16,207_fs3-00001.jpg,454.652,195.500
17,207_fs3-00001.jpg,455.418,195.500
18,207_fs3-00001.jpg,456.184,195.500
19,207_fs3-00001.jpg,456.949,195.500
20,207_fs3-00001.jpg,457.715,195.500
21,207_fs3-00001.jpg,458.481,195.500
22,207_fs3-00001.jpg,459.246,195.500
23,207_fs3-00001.jpg,460.012,195.500
24,207_fs3-00001.jpg,460.778,195.500
25,207_fs3-00001.jpg,461.543,195.500
26,207_fs3-00001.jpg,462.309,195.500
27,207_fs3-00001.jpg,463.075,195.500
28,207_fs3-00001.jpg,463.841,195.500
29,207_fs3-00001.jpg,464.606,195.500
30,207_fs3-00001.jpg,465.372,195.500
31,207_fs3-00001.jpg,466.138,195.500
32,207_fs3-00001.jpg,466.903,195.500
33,207_fs3-00001.jpg,467.669,195.500
34,207_fs3-00001.jpg,468.435,195.500
35,207_fs3-00001.jpg,469.200,195.500
36,207_fs3-00001.jpg,469.966,195.500
37,207_fs3-00001.jpg,470.732,195.500
38,207_fs3-00001.jpg,471.498,195.500
39,207_fs3-00001.jpg,472.263,195.500
40,207_fs3-00001.jpg,473.027,195.549
41,207_fs3-00001.jpg,473.770,195.734
42,207_fs3-00001.jpg,474.530,195.833
43,207_fs3-00001.jpg,475.219,196.167
44,207_fs3-00001.jpg,475.972,196.305
45,207_fs3-00001.jpg,476.712,196.500
46,207_fs3-00001.jpg,477.478,196.500
47,207_fs3-00001.jpg,478.207,196.736
48,207_fs3-00001.jpg,478.966,196.833
49,207_fs3-00001.jpg,479.732,196.833
50,207_fs3-00001.jpg,480.498,196.833
51,207_fs3-00001.jpg,481.263,196.833
52,207_fs3-00001.jpg,482.029,196.833
53,207_fs3-00001.jpg,482.795,196.833
54,207_fs3-00001.jpg,483.560,196.833
55,207_fs3-00001.jpg,484.326,196.833
56,207_fs3-00001.jpg,485.092,196.833
57,207_fs3-00001.jpg,485.849,196.717
58,207_fs3-00001.jpg,486.583,196.500
59,207_fs3-00001.jpg,487.349,196.500
60,207_fs3-00001.jpg,488.114,196.500
61,207_fs3-00001.jpg,488.880,196.500
62,207_fs3-00001.jpg,489.646,196.500
63,207_fs3-00001.jpg,490.411,196.500
64,207_fs3-00001.jpg,491.121,196.788
65,207_fs3-00001.jpg,491.885,196.833
66,207_fs3-00001.jpg,492.651,196.833
67,207_fs3-00001.jpg,493.417,196.833
68,207_fs3-00001.jpg,494.182,196.833
69,207_fs3-00001.jpg,494.948,196.833
70,207_fs3-00001.jpg,495.714,196.833
71,207_fs3-00001.jpg,496.479,196.833
72,207_fs3-00001.jpg,497.245,196.833
73,207_fs3-00001.jpg,498.011,196.833
74,207_fs3-00001.jpg,498.777,196.833
75,207_fs3-00001.jpg,499.542,196.833
76,207_fs3-00001.jpg,500.308,196.833
77,207_fs3-00001.jpg,501.074,196.833
78,207_fs3-00001.jpg,501.839,196.833
79,207_fs3-00001.jpg,502.605,196.833
80,207_fs3-00001.jpg,503.371,196.833
81,207_fs3-00001.jpg,504.136,196.833
82,207_fs3-00001.jpg,504.902,196.833
83,207_fs3-00001.jpg,505.668,196.833
84,207_fs3-00001.jpg,506.434,196.833
85,207_fs3-00001.jpg,507.123,197.167
86,207_fs3-00001.jpg,507.889,197.167
87,207_fs3-00001.jpg,508.654,197.167
88,207_fs3-00001.jpg,509.420,197.167
89,207_fs3-00001.jpg,510.186,197.167
90,207_fs3-00001.jpg,510.951,197.167
91,207_fs3-00001.jpg,511.717,197.167
92,207_fs3-00001.jpg,512.483,197.167
93,207_fs3-00001.jpg,513.249,197.167
94,207_fs3-00001.jpg,514.014,197.167
95,207_fs3-00001.jpg,514.780,197.167
96,207_fs3-00001.jpg,515.545,197.182
97,207_fs3-00001.jpg,516.272,197.424
98,207_fs3-00001.jpg,517.034,197.500
99,207_fs3-00001.jpg,517.799,197.500
