points,Image,X,Y
1,206_fs2-00001.jpg,60.7044237813467,-49.9285456522655
2,206_fs2-00001.jpg,61.2280042199095,-49.8354797699878
3,206_fs2-00001.jpg,61.7517178286463,-49.7441081181192
4,206_fs2-00001.jpg,62.2755643826799,-49.6544162332819
5,206_fs2-00001.jpg,62.7995436571327,-49.5663896520985
6,206_fs2-00001.jpg,63.3236554271271,-49.4800139111909
7,206_fs2-00001.jpg,63.8478994677857,-49.3952745471817
8,206_fs2-00001.jpg,64.372275554231,-49.312157096693
9,206_fs2-00001.jpg,64.8967834615854,-49.2306470963472
10,206_fs2-00001.jpg,65.4214229649714,-49.1507300827667
11,206_fs2-00001.jpg,65.9461938395116,-49.0723915925737
12,206_fs2-00001.jpg,66.4710958603285,-48.9956171623904
13,206_fs2-00001.jpg,66.9961288025444,-48.9203923288394
14,206_fs2-00001.jpg,67.5212924412821,-48.8467026285429
15,206_fs2-00001.jpg,68.0465865516638,-48.774533598123
16,206_fs2-00001.jpg,68.5720109088122,-48.7038707742022
17,206_fs2-00001.jpg,69.0975652878497,-48.6346996934028
18,206_fs2-00001.jpg,69.6232494638988,-48.5670058923471
19,206_fs2-00001.jpg,70.1490632120821,-48.5007749076574
20,206_fs2-00001.jpg,70.675006307522,-48.4359922759559
21,206_fs2-00001.jpg,71.201078525341,-48.372643533865
22,206_fs2-00001.jpg,71.7272796406615,-48.3107142180071
23,206_fs2-00001.jpg,72.2536094286062,-48.2501898650044
24,206_fs2-00001.jpg,72.7800676642975,-48.1910560114791
25,206_fs2-00001.jpg,73.3066541228579,-48.1332981940537
26,206_fs2-00001.jpg,73.8333685794099,-48.0769019493504
27,206_fs2-00001.jpg,74.3602108090759,-48.0218528139916
28,206_fs2-00001.jpg,74.8871805869786,-47.9681363245995
29,206_fs2-00001.jpg,75.4142776882403,-47.9157380177965
30,206_fs2-00001.jpg,75.9415132589908,-47.8646434302049
31,206_fs2-00001.jpg,76.4689888327617,-47.8148380984469
32,206_fs2-00001.jpg,76.9967162903568,-47.7663075591448
33,206_fs2-00001.jpg,77.5246803892471,-47.7190373489211
34,206_fs2-00001.jpg,78.0528658869035,-47.6730130043981
35,206_fs2-00001.jpg,78.581257540797,-47.6282200621978
36,206_fs2-00001.jpg,79.1098401083988,-47.5846440589428
37,206_fs2-00001.jpg,79.6385983471797,-47.5422705312552
38,206_fs2-00001.jpg,80.1675170146107,-47.5010850157576
39,206_fs2-00001.jpg,80.6965808681628,-47.461073049072
40,206_fs2-00001.jpg,81.225774665307,-47.4222201678209
41,206_fs2-00001.jpg,81.7550831635144,-47.3845119086265
42,206_fs2-00001.jpg,82.2844911202558,-47.3479338081112
43,206_fs2-00001.jpg,82.8139832930024,-47.3124714028972
44,206_fs2-00001.jpg,83.3435444392251,-47.2781102296069
45,206_fs2-00001.jpg,83.8731593163948,-47.2448358248625
46,206_fs2-00001.jpg,84.4028126819826,-47.2126337252865
47,206_fs2-00001.jpg,84.9324892934595,-47.181489467501
48,206_fs2-00001.jpg,85.4621739082964,-47.1513885881285
49,206_fs2-00001.jpg,85.9918512839644,-47.1223166237911
50,206_fs2-00001.jpg,86.5215061779344,-47.0942591111112
51,206_fs2-00001.jpg,87.0511233476774,-47.0672015867112
52,206_fs2-00001.jpg,87.5806875506645,-47.0411295872133
53,206_fs2-00001.jpg,88.1101835443666,-47.0160286492398
54,206_fs2-00001.jpg,88.6395960862547,-46.9918843094131
55,206_fs2-00001.jpg,89.1689099337998,-46.9686821043554
56,206_fs2-00001.jpg,89.6981098444729,-46.9464075706891
57,206_fs2-00001.jpg,90.227180575745,-46.9250462450364
58,206_fs2-00001.jpg,90.7563327474186,-46.9045467623887
59,206_fs2-00001.jpg,91.2858523630486,-46.8846594593215
60,206_fs2-00001.jpg,91.815684975118,-46.8650683513189
61,206_fs2-00001.jpg,92.3457734110301,-46.8454574067516
62,206_fs2-00001.jpg,92.8760604981878,-46.82551059399
63,206_fs2-00001.jpg,93.4064890639946,-46.8049118814045
64,206_fs2-00001.jpg,93.9370019358534,-46.7833452373656
65,206_fs2-00001.jpg,94.4675419411675,-46.7604946302439
66,206_fs2-00001.jpg,94.99805190734,-46.7360440284098
67,206_fs2-00001.jpg,95.5284746617742,-46.7096774002337
68,206_fs2-00001.jpg,96.0587530318731,-46.6810787140862
69,206_fs2-00001.jpg,96.5888298450399,-46.6499319383378
70,206_fs2-00001.jpg,97.1186479286779,-46.6159210413589
71,206_fs2-00001.jpg,97.6481501101902,-46.57872999152
72,206_fs2-00001.jpg,98.1772792169799,-46.5380427571916
73,206_fs2-00001.jpg,98.7059780764502,-46.4935433067443
74,206_fs2-00001.jpg,99.2341895160042,-46.4449156085484
75,206_fs2-00001.jpg,99.7618563630452,-46.3918436309743
76,206_fs2-00001.jpg,100.288921444976,-46.3340113423928
77,206_fs2-00001.jpg,100.815327589201,-46.2711027111742
78,206_fs2-00001.jpg,101.341017623122,-46.202801705689
79,206_fs2-00001.jpg,101.865934374142,-46.1287922943076
80,206_fs2-00001.jpg,102.389995793802,-46.0487670751825
81,206_fs2-00001.jpg,102.912965098667,-45.9627556722733
82,206_fs2-00001.jpg,103.434876648077,-45.8712264127537
83,206_fs2-00001.jpg,103.955830599475,-45.7746770332507
84,206_fs2-00001.jpg,104.475927110302,-45.6736052703916
85,206_fs2-00001.jpg,104.995266338001,-45.5685088608034
86,206_fs2-00001.jpg,105.513948440014,-45.4598855411133
87,206_fs2-00001.jpg,106.032073573784,-45.3482330479485
88,206_fs2-00001.jpg,106.549741896753,-45.234049117936
89,206_fs2-00001.jpg,107.067053566363,-45.1178314877031
90,206_fs2-00001.jpg,107.584108740056,-45.0000778938769
91,206_fs2-00001.jpg,108.101007575275,-44.8812860730845
92,206_fs2-00001.jpg,108.617850229462,-44.761953761953
93,206_fs2-00001.jpg,109.134736860059,-44.6425786971097
94,206_fs2-00001.jpg,109.651767624509,-44.5236586151815
95,206_fs2-00001.jpg,110.169042680253,-44.4056912527958
96,206_fs2-00001.jpg,110.686662184734,-44.2891743465796
97,206_fs2-00001.jpg,111.204726295395,-44.17460563316
98,206_fs2-00001.jpg,111.723335169677,-44.0624828491642
99,206_fs2-00001.jpg,112.242588965023,-43.9533037312194
100,206_fs2-00001.jpg,112.762587838875,-43.8475660159527
101,206_fs2-00001.jpg,113.283431948676,-43.7457674399913
102,206_fs2-00001.jpg,113.805221451867,-43.6484057399621
103,206_fs2-00001.jpg,114.328056490203,-43.5559786523945
104,206_fs2-00001.jpg,114.851819484089,-43.4688511749205
105,206_fs2-00001.jpg,115.37629879968,-43.3868716772006
106,206_fs2-00001.jpg,115.901443255539,-43.3097628576645
107,206_fs2-00001.jpg,116.427201670227,-43.2372474147419
108,206_fs2-00001.jpg,116.953522862306,-43.1690480468624
109,206_fs2-00001.jpg,117.480355650339,-43.1048874524555
110,206_fs2-00001.jpg,118.007648852888,-43.0444883299509
111,206_fs2-00001.jpg,118.535351288515,-42.9875733777783
112,206_fs2-00001.jpg,119.063411775782,-42.9338652943671
113,206_fs2-00001.jpg,119.591779133251,-42.883086778147
114,206_fs2-00001.jpg,120.120402179485,-42.8349605275477
115,206_fs2-00001.jpg,120.649229733044,-42.7892092409987
116,206_fs2-00001.jpg,121.178210612493,-42.7455556169297
117,206_fs2-00001.jpg,121.707293636391,-42.7037223537702
118,206_fs2-00001.jpg,122.236427623303,-42.6634321499498
119,206_fs2-00001.jpg,122.765561391789,-42.6244077038983
120,206_fs2-00001.jpg,123.294643760412,-42.5863717140452
121,206_fs2-00001.jpg,123.823623547735,-42.54904687882
