 ,Image,X (cm),Y (cm)
1,208_fs2-00001.jpg,513.000,277.000
2,208_fs2-00001.jpg,512.360,276.750
3,208_fs2-00001.jpg,511.720,276.500
4,208_fs2-00001.jpg,511.059,276.309
5,208_fs2-00001.jpg,510.375,276.250
6,208_fs2-00001.jpg,509.688,276.219
7,208_fs2-00001.jpg,509.036,276.000
8,208_fs2-00001.jpg,508.349,276.000
9,208_fs2-00001.jpg,507.709,275.750
10,208_fs2-00001.jpg,507.022,275.750
11,208_fs2-00001.jpg,506.334,275.750
12,208_fs2-00001.jpg,505.647,275.750
13,208_fs2-00001.jpg,504.960,275.750
14,208_fs2-00001.jpg,504.272,275.750
15,208_fs2-00001.jpg,503.585,275.750
16,208_fs2-00001.jpg,502.898,275.750
17,208_fs2-00001.jpg,502.211,275.750
18,208_fs2-00001.jpg,501.523,275.750
19,208_fs2-00001.jpg,500.836,275.750
20,208_fs2-00001.jpg,500.149,275.750
21,208_fs2-00001.jpg,499.461,275.750
22,208_fs2-00001.jpg,498.774,275.750
23,208_fs2-00001.jpg,498.091,275.671
24,208_fs2-00001.jpg,497.426,275.500
25,208_fs2-00001.jpg,496.738,275.500
26,208_fs2-00001.jpg,496.051,275.500
27,208_fs2-00001.jpg,495.411,275.250
28,208_fs2-00001.jpg,494.723,275.250
29,208_fs2-00001.jpg,494.036,275.250
30,208_fs2-00001.jpg,493.349,275.250
31,208_fs2-00001.jpg,492.661,275.250
32,208_fs2-00001.jpg,491.974,275.250
33,208_fs2-00001.jpg,491.287,275.250
34,208_fs2-00001.jpg,490.600,275.250
35,208_fs2-00001.jpg,489.912,275.250
36,208_fs2-00001.jpg,489.225,275.250
37,208_fs2-00001.jpg,488.538,275.250
38,208_fs2-00001.jpg,487.850,275.250
39,208_fs2-00001.jpg,487.163,275.250
40,208_fs2-00001.jpg,486.476,275.250
41,208_fs2-00001.jpg,485.789,275.250
42,208_fs2-00001.jpg,485.148,275.000
43,208_fs2-00001.jpg,484.508,274.750
44,208_fs2-00001.jpg,483.821,274.750
45,208_fs2-00001.jpg,483.133,274.750
46,208_fs2-00001.jpg,482.446,274.750
47,208_fs2-00001.jpg,481.806,274.500
48,208_fs2-00001.jpg,481.119,274.500
49,208_fs2-00001.jpg,480.431,274.500
50,208_fs2-00001.jpg,479.744,274.500
51,208_fs2-00001.jpg,479.057,274.500
52,208_fs2-00001.jpg,478.369,274.500
53,208_fs2-00001.jpg,477.682,274.500
54,208_fs2-00001.jpg,476.995,274.500
55,208_fs2-00001.jpg,476.308,274.500
56,208_fs2-00001.jpg,475.620,274.500
57,208_fs2-00001.jpg,474.933,274.500
