 ,Image,X (cm),Y (cm)
1,207_fs3-00001.jpg,444.500,195.833
2,207_fs3-00001.jpg,445.263,195.833
3,207_fs3-00001.jpg,446.026,195.833
4,207_fs3-00001.jpg,446.789,195.833
5,207_fs3-00001.jpg,447.552,195.833
6,207_fs3-00001.jpg,448.315,195.833
7,207_fs3-00001.jpg,449.077,195.833
8,207_fs3-00001.jpg,449.840,195.833
9,207_fs3-00001.jpg,450.603,195.833
10,207_fs3-00001.jpg,451.366,195.833
11,207_fs3-00001.jpg,452.129,195.833
12,207_fs3-00001.jpg,452.892,195.833
13,207_fs3-00001.jpg,453.655,195.833
14,207_fs3-00001.jpg,454.418,195.833
15,207_fs3-00001.jpg,455.181,195.833
16,207_fs3-00001.jpg,455.944,195.833
17,207_fs3-00001.jpg,456.706,195.833
18,207_fs3-00001.jpg,457.469,195.833
19,207_fs3-00001.jpg,458.232,195.833
20,207_fs3-00001.jpg,458.995,195.833
21,207_fs3-00001.jpg,459.758,195.833
22,207_fs3-00001.jpg,460.521,195.833
23,207_fs3-00001.jpg,461.284,195.833
24,207_fs3-00001.jpg,462.047,195.833
25,207_fs3-00001.jpg,462.810,195.833
26,207_fs3-00001.jpg,463.573,195.833
27,207_fs3-00001.jpg,464.335,195.833
28,207_fs3-00001.jpg,465.098,195.833
29,207_fs3-00001.jpg,465.861,195.833
30,207_fs3-00001.jpg,466.624,195.833
31,207_fs3-00001.jpg,467.387,195.833
32,207_fs3-00001.jpg,468.150,195.833
33,207_fs3-00001.jpg,468.913,195.833
34,207_fs3-00001.jpg,469.676,195.833
35,207_fs3-00001.jpg,470.439,195.833
36,207_fs3-00001.jpg,471.202,195.833
37,207_fs3-00001.jpg,471.964,195.833
38,207_fs3-00001.jpg,472.727,195.833
39,207_fs3-00001.jpg,473.490,195.833
40,207_fs3-00001.jpg,474.253,195.833
41,207_fs3-00001.jpg,475.016,195.833
42,207_fs3-00001.jpg,475.779,195.833
43,207_fs3-00001.jpg,476.542,195.833
44,207_fs3-00001.jpg,477.305,195.833
45,207_fs3-00001.jpg,478.068,195.833
46,207_fs3-00001.jpg,478.831,195.833
47,207_fs3-00001.jpg,479.593,195.833
48,207_fs3-00001.jpg,480.356,195.833
49,207_fs3-00001.jpg,481.119,195.833
50,207_fs3-00001.jpg,481.882,195.833
51,207_fs3-00001.jpg,482.645,195.833
52,207_fs3-00001.jpg,483.408,195.833
53,207_fs3-00001.jpg,484.171,195.833
54,207_fs3-00001.jpg,484.934,195.833
55,207_fs3-00001.jpg,485.697,195.833
56,207_fs3-00001.jpg,486.460,195.833
57,207_fs3-00001.jpg,487.222,195.833
58,207_fs3-00001.jpg,487.985,195.833
59,207_fs3-00001.jpg,488.748,195.833
60,207_fs3-00001.jpg,489.511,195.833
61,207_fs3-00001.jpg,490.274,195.833
62,207_fs3-00001.jpg,491.037,195.833
63,207_fs3-00001.jpg,491.800,195.833
64,207_fs3-00001.jpg,492.563,195.833
65,207_fs3-00001.jpg,493.326,195.833
66,207_fs3-00001.jpg,494.089,195.833
67,207_fs3-00001.jpg,494.851,195.833
68,207_fs3-00001.jpg,495.614,195.833
69,207_fs3-00001.jpg,496.377,195.833
70,207_fs3-00001.jpg,497.140,195.833
71,207_fs3-00001.jpg,497.903,195.833
72,207_fs3-00001.jpg,498.666,195.833
73,207_fs3-00001.jpg,499.429,195.833
74,207_fs3-00001.jpg,500.192,195.833
75,207_fs3-00001.jpg,500.955,195.833
76,207_fs3-00001.jpg,501.717,195.833
77,207_fs3-00001.jpg,502.480,195.833
78,207_fs3-00001.jpg,503.243,195.833
79,207_fs3-00001.jpg,503.930,196.167
80,207_fs3-00001.jpg,504.692,196.167
81,207_fs3-00001.jpg,505.455,196.167
82,207_fs3-00001.jpg,506.218,196.167
83,207_fs3-00001.jpg,506.981,196.167
84,207_fs3-00001.jpg,507.744,196.167
85,207_fs3-00001.jpg,508.507,196.167
86,207_fs3-00001.jpg,509.270,196.167
87,207_fs3-00001.jpg,510.033,196.167
88,207_fs3-00001.jpg,510.796,196.167
89,207_fs3-00001.jpg,511.559,196.167
90,207_fs3-00001.jpg,512.321,196.167
91,207_fs3-00001.jpg,513.084,196.167
92,207_fs3-00001.jpg,513.847,196.167
93,207_fs3-00001.jpg,514.610,196.167
94,207_fs3-00001.jpg,515.373,196.167
95,207_fs3-00001.jpg,516.136,196.167
96,207_fs3-00001.jpg,516.899,196.167
97,207_fs3-00001.jpg,517.662,196.167
98,207_fs3-00001.jpg,518.425,196.167
99,207_fs3-00001.jpg,519.188,196.167
100,207_fs3-00001.jpg,519.950,196.167
101,207_fs3-00001.jpg,520.713,196.167
102,207_fs3-00001.jpg,521.476,196.167
103,207_fs3-00001.jpg,522.239,196.167
104,207_fs3-00001.jpg,523.002,196.167
105,207_fs3-00001.jpg,523.765,196.167
106,207_fs3-00001.jpg,524.528,196.167
107,207_fs3-00001.jpg,525.291,196.167
108,207_fs3-00001.jpg,526.054,196.167
109,207_fs3-00001.jpg,526.768,196.435
110,207_fs3-00001.jpg,527.528,196.500
111,207_fs3-00001.jpg,528.291,196.500
112,207_fs3-00001.jpg,529.054,196.500
113,207_fs3-00001.jpg,529.817,196.500
114,207_fs3-00001.jpg,530.580,196.500
115,207_fs3-00001.jpg,531.343,196.500
116,207_fs3-00001.jpg,532.105,196.500
117,207_fs3-00001.jpg,532.868,196.500
118,207_fs3-00001.jpg,533.631,196.500
119,207_fs3-00001.jpg,534.394,196.500
120,207_fs3-00001.jpg,535.157,196.500
121,207_fs3-00001.jpg,535.920,196.500
122,207_fs3-00001.jpg,536.644,196.739
123,207_fs3-00001.jpg,537.401,196.833
124,207_fs3-00001.jpg,538.164,196.833
125,207_fs3-00001.jpg,538.927,196.833
126,207_fs3-00001.jpg,539.690,196.833
127,207_fs3-00001.jpg,540.453,196.833
128,207_fs3-00001.jpg,541.216,196.833
