 ,Image,X (cm),Y (cm)
1,208_fs1-00001.jpg,419.500,228.167
2,208_fs1-00001.jpg,418.944,228.722
3,208_fs1-00001.jpg,418.389,229.278
4,208_fs1-00001.jpg,417.833,229.833
5,208_fs1-00001.jpg,417.278,230.389
6,208_fs1-00001.jpg,416.722,230.945
7,208_fs1-00001.jpg,416.167,231.500
8,208_fs1-00001.jpg,415.611,232.056
9,208_fs1-00001.jpg,415.167,232.704
10,208_fs1-00001.jpg,414.833,233.415
11,208_fs1-00001.jpg,414.322,234.012
12,208_fs1-00001.jpg,413.833,234.627
13,208_fs1-00001.jpg,413.500,235.338
14,208_fs1-00001.jpg,412.890,235.833
15,208_fs1-00001.jpg,412.500,236.516
16,208_fs1-00001.jpg,411.937,237.063
17,208_fs1-00001.jpg,411.381,237.619
18,208_fs1-00001.jpg,411.167,238.375
19,208_fs1-00001.jpg,410.529,238.833
20,208_fs1-00001.jpg,410.167,239.531
21,208_fs1-00001.jpg,409.833,240.242
22,208_fs1-00001.jpg,409.659,241.008
23,208_fs1-00001.jpg,409.103,241.564
24,208_fs1-00001.jpg,408.599,242.167
25,208_fs1-00001.jpg,408.405,242.928
26,208_fs1-00001.jpg,407.867,243.500
27,208_fs1-00001.jpg,407.500,244.195
28,208_fs1-00001.jpg,407.167,244.906
29,208_fs1-00001.jpg,407.167,245.692
30,208_fs1-00001.jpg,406.686,246.314
31,208_fs1-00001.jpg,406.323,247.010
32,208_fs1-00001.jpg,405.960,247.707
33,208_fs1-00001.jpg,405.833,248.483
34,208_fs1-00001.jpg,405.287,249.047
35,208_fs1-00001.jpg,404.731,249.602
36,208_fs1-00001.jpg,404.500,250.353
37,208_fs1-00001.jpg,404.023,250.977
38,208_fs1-00001.jpg,403.659,251.674
39,208_fs1-00001.jpg,403.167,252.286
40,208_fs1-00001.jpg,403.167,253.072
41,208_fs1-00001.jpg,402.661,253.673
42,208_fs1-00001.jpg,402.167,254.284
43,208_fs1-00001.jpg,401.833,254.995
44,208_fs1-00001.jpg,401.591,255.743
45,208_fs1-00001.jpg,401.035,256.298
46,208_fs1-00001.jpg,400.833,257.058
47,208_fs1-00001.jpg,400.500,257.769
48,208_fs1-00001.jpg,400.167,258.481
49,208_fs1-00001.jpg,399.695,259.109
50,208_fs1-00001.jpg,399.390,259.833
51,208_fs1-00001.jpg,398.994,260.512
52,208_fs1-00001.jpg,398.525,261.142
53,208_fs1-00001.jpg,398.161,261.839
54,208_fs1-00001.jpg,397.833,262.552
55,208_fs1-00001.jpg,397.436,263.230
56,208_fs1-00001.jpg,396.932,263.833
57,208_fs1-00001.jpg,396.636,264.561
58,208_fs1-00001.jpg,396.367,265.299
59,208_fs1-00001.jpg,395.812,265.855
60,208_fs1-00001.jpg,395.448,266.552
61,208_fs1-00001.jpg,395.167,267.285
62,208_fs1-00001.jpg,394.604,267.833
63,208_fs1-00001.jpg,393.999,268.335
64,208_fs1-00001.jpg,393.833,269.103
65,208_fs1-00001.jpg,393.311,269.689
66,208_fs1-00001.jpg,392.947,270.386
67,208_fs1-00001.jpg,392.500,271.032
68,208_fs1-00001.jpg,392.204,271.759
69,208_fs1-00001.jpg,391.520,272.147
70,208_fs1-00001.jpg,391.167,272.848
71,208_fs1-00001.jpg,390.833,273.560
72,208_fs1-00001.jpg,390.432,274.235
73,208_fs1-00001.jpg,390.068,274.932
74,208_fs1-00001.jpg,389.833,275.682
75,208_fs1-00001.jpg,389.359,276.308
76,208_fs1-00001.jpg,388.803,276.863
77,208_fs1-00001.jpg,388.440,277.560
78,208_fs1-00001.jpg,387.984,278.200
79,208_fs1-00001.jpg,387.392,278.716
80,208_fs1-00001.jpg,386.960,279.373
81,208_fs1-00001.jpg,386.374,279.896
82,208_fs1-00001.jpg,385.833,280.466
83,208_fs1-00001.jpg,385.342,281.079
84,208_fs1-00001.jpg,384.744,281.589
85,208_fs1-00001.jpg,384.500,282.336
86,208_fs1-00001.jpg,383.866,282.800
87,208_fs1-00001.jpg,383.311,283.356
88,208_fs1-00001.jpg,382.833,283.980
89,208_fs1-00001.jpg,382.379,284.621
90,208_fs1-00001.jpg,381.833,285.186
91,208_fs1-00001.jpg,381.500,285.898
92,208_fs1-00001.jpg,380.995,286.500
93,208_fs1-00001.jpg,380.500,287.110
94,208_fs1-00001.jpg,380.193,287.833
95,208_fs1-00001.jpg,379.833,288.532
96,208_fs1-00001.jpg,379.449,289.217
97,208_fs1-00001.jpg,379.086,289.914
98,208_fs1-00001.jpg,378.531,290.470
99,208_fs1-00001.jpg,378.167,291.166
100,208_fs1-00001.jpg,377.752,291.833
101,208_fs1-00001.jpg,377.239,292.428
102,208_fs1-00001.jpg,376.833,293.101
103,208_fs1-00001.jpg,376.500,293.813
104,208_fs1-00001.jpg,376.119,294.500
105,208_fs1-00001.jpg,375.500,294.983
106,208_fs1-00001.jpg,375.167,295.695
107,208_fs1-00001.jpg,374.685,296.315
108,208_fs1-00001.jpg,374.129,296.871
109,208_fs1-00001.jpg,373.766,297.568
110,208_fs1-00001.jpg,373.210,298.123
111,208_fs1-00001.jpg,372.655,298.679
112,208_fs1-00001.jpg,372.500,299.449
113,208_fs1-00001.jpg,371.971,300.029
114,208_fs1-00001.jpg,371.415,300.585
115,208_fs1-00001.jpg,371.052,301.282
116,208_fs1-00001.jpg,370.616,301.935
117,208_fs1-00001.jpg,370.121,302.546
118,208_fs1-00001.jpg,369.833,303.277
119,208_fs1-00001.jpg,369.401,303.933
120,208_fs1-00001.jpg,369.037,304.629
121,208_fs1-00001.jpg,368.500,305.203
122,208_fs1-00001.jpg,368.358,305.975
123,208_fs1-00001.jpg,367.833,306.560
124,208_fs1-00001.jpg,367.500,307.272
125,208_fs1-00001.jpg,367.167,307.983
126,208_fs1-00001.jpg,366.833,308.695
127,208_fs1-00001.jpg,366.406,309.354
128,208_fs1-00001.jpg,365.984,310.017
129,208_fs1-00001.jpg,365.620,310.713
130,208_fs1-00001.jpg,365.257,311.410
131,208_fs1-00001.jpg,364.833,312.072
132,208_fs1-00001.jpg,364.500,312.783
133,208_fs1-00001.jpg,364.167,313.495
134,208_fs1-00001.jpg,363.807,314.193
135,208_fs1-00001.jpg,363.251,314.749
136,208_fs1-00001.jpg,363.167,315.530
137,208_fs1-00001.jpg,362.833,316.241
138,208_fs1-00001.jpg,362.500,316.953
139,208_fs1-00001.jpg,361.888,317.445
140,208_fs1-00001.jpg,361.833,318.229
141,208_fs1-00001.jpg,361.430,318.903
142,208_fs1-00001.jpg,360.874,319.459
143,208_fs1-00001.jpg,360.500,320.150
144,208_fs1-00001.jpg,360.167,320.861
145,208_fs1-00001.jpg,359.833,321.573
146,208_fs1-00001.jpg,359.424,322.243
147,208_fs1-00001.jpg,359.167,322.986
148,208_fs1-00001.jpg,358.709,323.624
149,208_fs1-00001.jpg,358.012,323.988
150,208_fs1-00001.jpg,357.833,324.753
151,208_fs1-00001.jpg,357.320,325.347
152,208_fs1-00001.jpg,356.833,325.964
153,208_fs1-00001.jpg,356.500,326.676
154,208_fs1-00001.jpg,356.029,327.305
155,208_fs1-00001.jpg,355.500,327.886
156,208_fs1-00001.jpg,355.167,328.597
157,208_fs1-00001.jpg,354.742,329.258
158,208_fs1-00001.jpg,354.379,329.955
159,208_fs1-00001.jpg,353.833,330.520
160,208_fs1-00001.jpg,353.704,331.296
161,208_fs1-00001.jpg,353.132,331.833
162,208_fs1-00001.jpg,352.500,332.300
163,208_fs1-00001.jpg,352.279,333.054
164,208_fs1-00001.jpg,351.723,333.610
165,208_fs1-00001.jpg,351.168,334.166
166,208_fs1-00001.jpg,350.804,334.862
167,208_fs1-00001.jpg,350.249,335.418
168,208_fs1-00001.jpg,349.833,336.085
169,208_fs1-00001.jpg,349.526,336.808
170,208_fs1-00001.jpg,348.970,337.363
171,208_fs1-00001.jpg,348.500,337.993
172,208_fs1-00001.jpg,348.038,338.628
173,208_fs1-00001.jpg,347.500,339.201
174,208_fs1-00001.jpg,347.167,339.912
175,208_fs1-00001.jpg,346.989,340.678
176,208_fs1-00001.jpg,346.434,341.233
177,208_fs1-00001.jpg,345.878,341.789
178,208_fs1-00001.jpg,346.575,341.425
179,208_fs1-00002.jpg,419.833,231.500
180,208_fs1-00002.jpg,419.276,232.017
181,208_fs1-00002.jpg,418.720,232.534
182,208_fs1-00002.jpg,418.163,233.051
183,208_fs1-00002.jpg,417.606,233.568
184,208_fs1-00002.jpg,417.049,234.085
185,208_fs1-00002.jpg,416.492,234.602
186,208_fs1-00002.jpg,415.935,235.120
187,208_fs1-00002.jpg,415.379,235.637
188,208_fs1-00002.jpg,414.833,236.166
189,208_fs1-00002.jpg,414.167,236.531
190,208_fs1-00002.jpg,413.802,237.198
191,208_fs1-00002.jpg,413.265,237.735
192,208_fs1-00002.jpg,412.728,238.272
193,208_fs1-00002.jpg,412.215,238.833
194,208_fs1-00002.jpg,411.833,239.490
195,208_fs1-00002.jpg,411.167,239.855
196,208_fs1-00002.jpg,410.808,240.525
197,208_fs1-00002.jpg,410.167,240.932
198,208_fs1-00002.jpg,409.833,241.615
199,208_fs1-00002.jpg,409.416,242.250
200,208_fs1-00002.jpg,408.739,242.594
201,208_fs1-00002.jpg,408.500,243.316
202,208_fs1-00002.jpg,407.943,243.833
203,208_fs1-00002.jpg,407.529,244.471
204,208_fs1-00002.jpg,407.167,245.138
205,208_fs1-00002.jpg,406.842,245.825
206,208_fs1-00002.jpg,406.304,246.362
207,208_fs1-00002.jpg,405.833,246.959
208,208_fs1-00002.jpg,405.500,247.642
209,208_fs1-00002.jpg,404.897,248.104
210,208_fs1-00002.jpg,404.500,248.752
211,208_fs1-00002.jpg,404.005,249.328
212,208_fs1-00002.jpg,403.468,249.866
213,208_fs1-00002.jpg,403.049,250.500
214,208_fs1-00002.jpg,402.500,251.025
215,208_fs1-00002.jpg,402.167,251.708
216,208_fs1-00002.jpg,401.696,252.304
217,208_fs1-00002.jpg,401.167,252.850
218,208_fs1-00002.jpg,400.621,253.379
219,208_fs1-00002.jpg,400.277,254.056
220,208_fs1-00002.jpg,399.740,254.594
221,208_fs1-00002.jpg,399.202,255.131
222,208_fs1-00002.jpg,398.912,255.833
223,208_fs1-00002.jpg,398.500,256.472
224,208_fs1-00002.jpg,397.833,256.836
225,208_fs1-00002.jpg,397.500,257.519
226,208_fs1-00002.jpg,397.395,258.272
227,208_fs1-00002.jpg,396.717,258.616
228,208_fs1-00002.jpg,396.500,259.344
229,208_fs1-00002.jpg,396.046,259.954
230,208_fs1-00002.jpg,395.702,260.631
231,208_fs1-00002.jpg,395.167,261.171
232,208_fs1-00002.jpg,395.167,261.930
233,208_fs1-00002.jpg,394.761,262.573
234,208_fs1-00002.jpg,394.416,263.250
235,208_fs1-00002.jpg,393.929,263.833
236,208_fs1-00002.jpg,393.833,264.587
237,208_fs1-00002.jpg,393.342,265.167
238,208_fs1-00002.jpg,392.889,265.777
239,208_fs1-00002.jpg,392.500,266.430
240,208_fs1-00002.jpg,392.167,267.113
241,208_fs1-00002.jpg,391.657,267.676
242,208_fs1-00002.jpg,391.167,268.257
243,208_fs1-00002.jpg,391.001,268.999
244,208_fs1-00002.jpg,390.476,269.548
245,208_fs1-00002.jpg,390.167,270.242
246,208_fs1-00002.jpg,389.833,270.925
247,208_fs1-00002.jpg,389.500,271.608
248,208_fs1-00002.jpg,389.118,272.264
249,208_fs1-00002.jpg,388.614,272.833
250,208_fs1-00002.jpg,388.430,273.570
251,208_fs1-00002.jpg,388.085,274.248
252,208_fs1-00002.jpg,387.432,274.636
253,208_fs1-00002.jpg,387.167,275.348
254,208_fs1-00002.jpg,386.711,275.956
255,208_fs1-00002.jpg,386.173,276.493
256,208_fs1-00002.jpg,385.833,277.173
257,208_fs1-00002.jpg,385.485,277.848
258,208_fs1-00002.jpg,385.094,278.500
259,208_fs1-00002.jpg,384.500,278.974
260,208_fs1-00002.jpg,384.295,279.705
261,208_fs1-00002.jpg,383.758,280.242
262,208_fs1-00002.jpg,383.220,280.780
263,208_fs1-00002.jpg,382.833,281.434
264,208_fs1-00002.jpg,382.330,282.003
265,208_fs1-00002.jpg,381.833,282.578
266,208_fs1-00002.jpg,381.678,283.322
267,208_fs1-00002.jpg,381.167,283.884
268,208_fs1-00002.jpg,380.789,284.544
269,208_fs1-00002.jpg,380.445,285.222
270,208_fs1-00002.jpg,380.101,285.899
271,208_fs1-00002.jpg,379.564,286.436
272,208_fs1-00002.jpg,379.167,287.084
273,208_fs1-00002.jpg,379.039,287.833
274,208_fs1-00002.jpg,378.569,288.431
275,208_fs1-00002.jpg,378.225,289.108
276,208_fs1-00002.jpg,377.833,289.760
277,208_fs1-00002.jpg,377.540,290.460
278,208_fs1-00002.jpg,377.002,290.998
279,208_fs1-00002.jpg,376.833,291.739
280,208_fs1-00002.jpg,376.500,292.421
281,208_fs1-00002.jpg,376.210,293.124
282,208_fs1-00002.jpg,375.833,293.784
283,208_fs1-00002.jpg,375.500,294.467
284,208_fs1-00002.jpg,375.167,295.150
285,208_fs1-00002.jpg,374.834,295.833
286,208_fs1-00002.jpg,374.490,296.510
287,208_fs1-00002.jpg,374.146,297.188
288,208_fs1-00002.jpg,373.833,297.881
289,208_fs1-00002.jpg,373.500,298.564
290,208_fs1-00002.jpg,373.115,299.219
291,208_fs1-00002.jpg,372.771,299.896
292,208_fs1-00002.jpg,372.500,300.606
293,208_fs1-00002.jpg,372.500,301.366
294,208_fs1-00002.jpg,372.250,302.084
295,208_fs1-00002.jpg,371.833,302.719
296,208_fs1-00002.jpg,371.500,303.402
297,208_fs1-00002.jpg,371.167,304.085
298,208_fs1-00002.jpg,371.155,304.845
299,208_fs1-00002.jpg,370.618,305.382
300,208_fs1-00002.jpg,370.167,305.993
301,208_fs1-00002.jpg,369.833,306.676
302,208_fs1-00002.jpg,369.600,307.400
303,208_fs1-00002.jpg,369.167,308.024
304,208_fs1-00002.jpg,368.833,308.707
305,208_fs1-00002.jpg,368.500,309.389
306,208_fs1-00002.jpg,368.233,310.101
307,208_fs1-00002.jpg,367.695,310.638
308,208_fs1-00002.jpg,367.167,311.184
309,208_fs1-00002.jpg,366.833,311.867
310,208_fs1-00002.jpg,366.500,312.550
311,208_fs1-00002.jpg,366.056,313.167
312,208_fs1-00002.jpg,365.692,313.833
313,208_fs1-00002.jpg,365.327,314.500
314,208_fs1-00002.jpg,364.833,315.078
315,208_fs1-00002.jpg,364.500,315.761
316,208_fs1-00002.jpg,364.205,316.461
317,208_fs1-00002.jpg,363.833,317.124
318,208_fs1-00002.jpg,363.318,317.682
319,208_fs1-00002.jpg,362.974,318.360
320,208_fs1-00002.jpg,362.436,318.897
321,208_fs1-00002.jpg,361.833,319.359
322,208_fs1-00002.jpg,361.833,320.119
323,208_fs1-00002.jpg,361.320,320.680
324,208_fs1-00002.jpg,360.783,321.217
325,208_fs1-00002.jpg,360.500,321.922
326,208_fs1-00002.jpg,360.006,322.500
327,208_fs1-00002.jpg,359.500,323.067
328,208_fs1-00002.jpg,359.167,323.750
329,208_fs1-00002.jpg,358.673,324.327
330,208_fs1-00002.jpg,358.167,324.894
331,208_fs1-00002.jpg,357.783,325.550
332,208_fs1-00002.jpg,357.246,326.087
333,208_fs1-00002.jpg,356.709,326.625
334,208_fs1-00002.jpg,356.171,327.162
335,208_fs1-00002.jpg,355.815,327.833
336,208_fs1-00002.jpg,355.167,328.229
337,208_fs1-00002.jpg,355.167,328.989
338,208_fs1-00002.jpg,354.557,329.443
339,208_fs1-00002.jpg,354.167,330.095
340,208_fs1-00002.jpg,353.667,330.667
341,208_fs1-00002.jpg,353.129,331.204
342,208_fs1-00002.jpg,352.500,331.630
343,208_fs1-00002.jpg,351.962,332.167
344,208_fs1-00002.jpg,351.537,332.797
345,208_fs1-00002.jpg,351.167,333.460
346,208_fs1-00002.jpg,350.833,334.143
347,208_fs1-00002.jpg,350.308,334.692
348,208_fs1-00002.jpg,349.833,335.286
349,208_fs1-00002.jpg,349.500,335.969
350,208_fs1-00002.jpg,349.167,336.651
351,208_fs1-00002.jpg,348.559,337.108
352,208_fs1-00002.jpg,348.500,337.865
353,208_fs1-00003.jpg,435.500,250.833
354,208_fs1-00003.jpg,434.751,250.807
355,208_fs1-00003.jpg,434.002,250.780
356,208_fs1-00003.jpg,433.254,250.753
357,208_fs1-00003.jpg,432.505,250.726
358,208_fs1-00003.jpg,431.756,250.700
359,208_fs1-00003.jpg,431.007,250.673
360,208_fs1-00003.jpg,430.258,250.646
361,208_fs1-00003.jpg,429.509,250.619
362,208_fs1-00003.jpg,428.761,250.593
363,208_fs1-00003.jpg,428.012,250.566
364,208_fs1-00003.jpg,427.263,250.539
365,208_fs1-00003.jpg,426.514,250.512
366,208_fs1-00003.jpg,425.765,250.500
367,208_fs1-00003.jpg,425.016,250.500
368,208_fs1-00003.jpg,424.266,250.500
369,208_fs1-00003.jpg,423.517,250.500
370,208_fs1-00003.jpg,422.768,250.500
371,208_fs1-00003.jpg,422.018,250.500
372,208_fs1-00003.jpg,421.269,250.500
373,208_fs1-00003.jpg,420.520,250.500
374,208_fs1-00003.jpg,419.771,250.500
375,208_fs1-00003.jpg,419.021,250.500
376,208_fs1-00003.jpg,418.272,250.500
377,208_fs1-00003.jpg,417.523,250.500
378,208_fs1-00003.jpg,416.773,250.500
379,208_fs1-00003.jpg,416.024,250.500
380,208_fs1-00003.jpg,415.275,250.500
381,208_fs1-00003.jpg,414.525,250.500
382,208_fs1-00003.jpg,413.854,250.833
383,208_fs1-00003.jpg,413.183,251.167
384,208_fs1-00003.jpg,412.500,251.474
385,208_fs1-00003.jpg,411.758,251.576
386,208_fs1-00003.jpg,411.054,251.833
387,208_fs1-00003.jpg,410.305,251.833
388,208_fs1-00003.jpg,409.634,252.167
389,208_fs1-00003.jpg,408.897,252.302
390,208_fs1-00003.jpg,408.277,252.723
391,208_fs1-00003.jpg,407.536,252.833
392,208_fs1-00003.jpg,406.865,253.167
393,208_fs1-00003.jpg,406.115,253.167
394,208_fs1-00003.jpg,405.444,253.500
395,208_fs1-00003.jpg,404.706,253.627
396,208_fs1-00003.jpg,403.986,253.833
397,208_fs1-00003.jpg,403.314,254.167
398,208_fs1-00003.jpg,402.643,254.500
399,208_fs1-00003.jpg,401.894,254.500
400,208_fs1-00003.jpg,401.167,254.680
401,208_fs1-00003.jpg,400.447,254.887
402,208_fs1-00003.jpg,399.751,255.167
403,208_fs1-00003.jpg,399.080,255.500
404,208_fs1-00003.jpg,398.409,255.833
405,208_fs1-00003.jpg,397.660,255.833
406,208_fs1-00003.jpg,396.989,256.167
407,208_fs1-00003.jpg,396.318,256.500
408,208_fs1-00003.jpg,395.647,256.833
409,208_fs1-00003.jpg,394.976,257.167
410,208_fs1-00003.jpg,394.264,257.402
411,208_fs1-00003.jpg,393.652,257.833
412,208_fs1-00003.jpg,392.980,258.167
413,208_fs1-00003.jpg,392.309,258.500
414,208_fs1-00003.jpg,391.560,258.500
415,208_fs1-00003.jpg,391.167,259.138
416,208_fs1-00003.jpg,390.511,259.500
417,208_fs1-00003.jpg,389.838,259.831
418,208_fs1-00003.jpg,389.168,260.165
419,208_fs1-00003.jpg,388.500,260.505
420,208_fs1-00003.jpg,387.968,261.032
421,208_fs1-00003.jpg,387.231,261.167
422,208_fs1-00003.jpg,386.853,261.814
423,208_fs1-00003.jpg,386.192,262.167
424,208_fs1-00003.jpg,385.650,262.684
425,208_fs1-00003.jpg,385.120,263.214
426,208_fs1-00003.jpg,384.590,263.743
427,208_fs1-00003.jpg,383.972,264.167
428,208_fs1-00003.jpg,383.377,264.623
429,208_fs1-00003.jpg,382.862,265.167
430,208_fs1-00003.jpg,382.318,265.682
431,208_fs1-00003.jpg,381.833,266.254
432,208_fs1-00003.jpg,381.167,266.596
433,208_fs1-00003.jpg,380.833,267.267
434,208_fs1-00003.jpg,380.433,267.900
435,208_fs1-00003.jpg,379.903,268.430
436,208_fs1-00003.jpg,379.500,269.062
437,208_fs1-00003.jpg,379.167,269.733
438,208_fs1-00003.jpg,378.533,270.133
439,208_fs1-00003.jpg,378.167,270.787
440,208_fs1-00003.jpg,377.833,271.458
441,208_fs1-00003.jpg,377.794,272.206
442,208_fs1-00003.jpg,377.346,272.807
443,208_fs1-00003.jpg,376.772,273.289
444,208_fs1-00003.jpg,376.500,273.987
445,208_fs1-00003.jpg,376.105,274.623
446,208_fs1-00003.jpg,375.729,275.271
447,208_fs1-00003.jpg,375.392,275.941
448,208_fs1-00003.jpg,375.167,276.655
449,208_fs1-00003.jpg,375.167,277.405
450,208_fs1-00003.jpg,374.833,278.076
451,208_fs1-00003.jpg,374.560,278.773
452,208_fs1-00003.jpg,374.224,279.443
