 ,Image,X (cm),Y (cm)
1,206_fs2-00001.jpg,469.000,556.000
2,206_fs2-00001.jpg,469.547,555.961
3,206_fs2-00001.jpg,470.094,555.922
4,206_fs2-00001.jpg,470.642,555.883
5,206_fs2-00001.jpg,471.189,555.844
6,206_fs2-00001.jpg,471.736,555.805
7,206_fs2-00001.jpg,472.283,555.766
8,206_fs2-00001.jpg,472.830,555.726
9,206_fs2-00001.jpg,473.378,555.687
10,206_fs2-00001.jpg,473.926,555.667
11,206_fs2-00001.jpg,474.455,555.522
12,206_fs2-00001.jpg,474.998,555.445
13,206_fs2-00001.jpg,475.509,555.245
14,206_fs2-00001.jpg,476.052,555.167
15,206_fs2-00001.jpg,476.601,555.167
16,206_fs2-00001.jpg,477.140,555.065
17,206_fs2-00001.jpg,477.660,554.891
18,206_fs2-00001.jpg,478.206,554.833
19,206_fs2-00001.jpg,478.738,554.699
20,206_fs2-00001.jpg,479.272,554.576
21,206_fs2-00001.jpg,479.816,554.500
22,206_fs2-00001.jpg,480.364,554.500
23,206_fs2-00001.jpg,480.913,554.500
24,206_fs2-00001.jpg,481.444,554.362
25,206_fs2-00001.jpg,481.992,554.333
26,206_fs2-00001.jpg,482.512,554.161
27,206_fs2-00001.jpg,483.037,554.000
28,206_fs2-00001.jpg,483.572,553.881
29,206_fs2-00001.jpg,484.119,553.833
30,206_fs2-00001.jpg,484.645,553.678
31,206_fs2-00001.jpg,485.193,553.654
32,206_fs2-00001.jpg,485.720,553.500
33,206_fs2-00001.jpg,486.268,553.500
34,206_fs2-00001.jpg,486.791,553.333
35,206_fs2-00001.jpg,487.336,553.277
36,206_fs2-00001.jpg,487.874,553.167
37,206_fs2-00001.jpg,488.423,553.167
38,206_fs2-00001.jpg,488.971,553.167
39,206_fs2-00001.jpg,489.494,553.002
40,206_fs2-00001.jpg,490.043,553.000
41,206_fs2-00001.jpg,490.578,552.878
42,206_fs2-00001.jpg,491.120,552.793
43,206_fs2-00001.jpg,491.654,552.667
44,206_fs2-00001.jpg,492.202,552.667
45,206_fs2-00001.jpg,492.745,552.585
46,206_fs2-00001.jpg,493.287,552.500
47,206_fs2-00001.jpg,493.835,552.500
48,206_fs2-00001.jpg,494.384,552.500
49,206_fs2-00001.jpg,494.932,552.500
50,206_fs2-00001.jpg,495.476,552.428
51,206_fs2-00001.jpg,496.017,552.333
52,206_fs2-00001.jpg,496.565,552.333
53,206_fs2-00001.jpg,497.114,552.333
54,206_fs2-00001.jpg,497.663,552.333
55,206_fs2-00001.jpg,498.211,552.333
56,206_fs2-00001.jpg,498.742,552.197
57,206_fs2-00001.jpg,499.290,552.167
58,206_fs2-00001.jpg,499.801,551.966
59,206_fs2-00001.jpg,500.333,551.833
60,206_fs2-00001.jpg,500.882,551.833
61,206_fs2-00001.jpg,501.430,551.833
62,206_fs2-00001.jpg,501.970,551.732
63,206_fs2-00001.jpg,502.514,551.667
64,206_fs2-00001.jpg,503.063,551.667
65,206_fs2-00001.jpg,503.612,551.667
66,206_fs2-00001.jpg,504.160,551.667
67,206_fs2-00001.jpg,504.709,551.667
68,206_fs2-00001.jpg,505.257,551.667
69,206_fs2-00001.jpg,505.806,551.667
70,206_fs2-00001.jpg,506.354,551.667
71,206_fs2-00001.jpg,506.902,551.632
72,206_fs2-00001.jpg,507.434,551.500
73,206_fs2-00001.jpg,507.973,551.398
74,206_fs2-00001.jpg,508.476,551.179
75,206_fs2-00001.jpg,509.025,551.167
76,206_fs2-00001.jpg,509.573,551.167
77,206_fs2-00001.jpg,510.096,551.000
78,206_fs2-00001.jpg,510.619,550.833
79,206_fs2-00001.jpg,511.167,550.833
80,206_fs2-00001.jpg,511.716,550.833
81,206_fs2-00001.jpg,512.250,550.708
82,206_fs2-00001.jpg,512.797,550.667
83,206_fs2-00001.jpg,513.321,550.504
84,206_fs2-00001.jpg,513.870,550.500
85,206_fs2-00001.jpg,514.418,550.500
86,206_fs2-00001.jpg,514.948,550.359
87,206_fs2-00001.jpg,515.496,550.333
88,206_fs2-00001.jpg,516.036,550.232
89,206_fs2-00001.jpg,516.565,550.089
90,206_fs2-00001.jpg,517.107,550.000
91,206_fs2-00001.jpg,517.634,549.850
92,206_fs2-00001.jpg,518.182,549.833
93,206_fs2-00001.jpg,518.731,549.833
94,206_fs2-00001.jpg,519.280,549.833
95,206_fs2-00001.jpg,519.802,549.667
96,206_fs2-00001.jpg,520.351,549.649
97,206_fs2-00001.jpg,520.868,549.466
98,206_fs2-00001.jpg,521.392,549.304
99,206_fs2-00001.jpg,521.923,549.167
100,206_fs2-00001.jpg,522.472,549.167
101,206_fs2-00001.jpg,523.020,549.167
102,206_fs2-00001.jpg,523.569,549.167
103,206_fs2-00001.jpg,524.117,549.167
104,206_fs2-00001.jpg,524.655,549.059
105,206_fs2-00001.jpg,525.201,549.000
106,206_fs2-00001.jpg,525.749,549.000
107,206_fs2-00001.jpg,526.280,548.860
108,206_fs2-00001.jpg,526.828,548.833
109,206_fs2-00001.jpg,527.376,548.833
110,206_fs2-00001.jpg,527.925,548.833
111,206_fs2-00001.jpg,528.448,548.667
112,206_fs2-00001.jpg,528.996,548.667
113,206_fs2-00001.jpg,529.545,548.667
114,206_fs2-00001.jpg,530.094,548.667
115,206_fs2-00001.jpg,530.642,548.667
116,206_fs2-00001.jpg,531.165,548.500
117,206_fs2-00001.jpg,531.713,548.500
118,206_fs2-00001.jpg,532.262,548.500
119,206_fs2-00001.jpg,532.811,548.500
120,206_fs2-00001.jpg,533.359,548.500
121,206_fs2-00001.jpg,533.896,548.385
122,206_fs2-00001.jpg,534.442,548.333
123,206_fs2-00001.jpg,534.964,548.167
124,206_fs2-00001.jpg,535.513,548.160
125,206_fs2-00001.jpg,536.004,547.915
126,206_fs2-00001.jpg,536.546,547.833
127,206_fs2-00001.jpg,537.095,547.833
128,206_fs2-00001.jpg,537.624,547.688
129,206_fs2-00001.jpg,538.157,547.559
130,206_fs2-00001.jpg,538.692,547.436
131,206_fs2-00001.jpg,539.231,547.333
132,206_fs2-00001.jpg,539.753,547.167
133,206_fs2-00001.jpg,540.302,547.167
134,206_fs2-00001.jpg,540.850,547.167
135,206_fs2-00001.jpg,541.399,547.167
136,206_fs2-00001.jpg,541.948,547.167
137,206_fs2-00001.jpg,542.496,547.167
138,206_fs2-00001.jpg,543.045,547.167
139,206_fs2-00001.jpg,543.593,547.167
140,206_fs2-00001.jpg,544.142,547.167
141,206_fs2-00001.jpg,544.691,547.167
142,206_fs2-00001.jpg,545.239,547.167
143,206_fs2-00001.jpg,545.788,547.167
144,206_fs2-00001.jpg,546.333,547.108
145,206_fs2-00001.jpg,546.871,547.000
146,206_fs2-00001.jpg,547.420,547.000
147,206_fs2-00001.jpg,547.968,547.000
148,206_fs2-00001.jpg,548.517,547.000
149,206_fs2-00001.jpg,549.062,546.938
150,206_fs2-00001.jpg,549.601,546.833
151,206_fs2-00001.jpg,550.123,546.667
152,206_fs2-00001.jpg,550.646,546.500
153,206_fs2-00001.jpg,551.195,546.500
154,206_fs2-00001.jpg,551.743,546.500
155,206_fs2-00001.jpg,552.266,546.333
156,206_fs2-00001.jpg,552.814,546.333
157,206_fs2-00001.jpg,553.337,546.167
158,206_fs2-00001.jpg,553.886,546.167
159,206_fs2-00001.jpg,554.408,546.000
160,206_fs2-00001.jpg,554.957,546.000
161,206_fs2-00001.jpg,555.506,545.994
162,206_fs2-00001.jpg,556.030,545.833
163,206_fs2-00001.jpg,556.579,545.833
164,206_fs2-00001.jpg,557.127,545.833
165,206_fs2-00001.jpg,557.652,545.674
166,206_fs2-00001.jpg,558.191,545.571
167,206_fs2-00001.jpg,558.735,545.500
168,206_fs2-00001.jpg,559.258,545.333
169,206_fs2-00001.jpg,559.802,545.266
170,206_fs2-00001.jpg,560.342,545.167
171,206_fs2-00001.jpg,560.890,545.167
172,206_fs2-00001.jpg,561.413,545.000
173,206_fs2-00001.jpg,561.936,544.833
174,206_fs2-00001.jpg,562.421,544.579
175,206_fs2-00001.jpg,562.964,544.500
176,206_fs2-00001.jpg,563.513,544.487
177,206_fs2-00001.jpg,564.039,544.333
178,206_fs2-00001.jpg,564.562,544.167
179,206_fs2-00001.jpg,565.085,544.000
180,206_fs2-00001.jpg,565.607,543.833
181,206_fs2-00001.jpg,566.156,543.833
182,206_fs2-00001.jpg,566.676,543.658
183,206_fs2-00001.jpg,567.118,543.333
184,206_fs2-00001.jpg,567.647,543.187
185,206_fs2-00001.jpg,568.195,543.167
186,206_fs2-00001.jpg,568.718,543.000
187,206_fs2-00001.jpg,569.159,542.674
188,206_fs2-00001.jpg,569.679,542.500
189,206_fs2-00001.jpg,570.228,542.500
190,206_fs2-00001.jpg,570.727,542.273
191,206_fs2-00001.jpg,571.189,541.977
192,206_fs2-00001.jpg,571.667,541.707
193,206_fs2-00001.jpg,572.175,541.500
194,206_fs2-00002.jpg,471.000,551.167
195,206_fs2-00002.jpg,471.511,551.203
196,206_fs2-00002.jpg,472.022,551.240
197,206_fs2-00002.jpg,472.533,551.276
198,206_fs2-00002.jpg,473.044,551.313
199,206_fs2-00002.jpg,473.555,551.349
200,206_fs2-00002.jpg,474.067,551.386
201,206_fs2-00002.jpg,474.578,551.422
202,206_fs2-00002.jpg,475.089,551.459
203,206_fs2-00002.jpg,475.600,551.495
204,206_fs2-00002.jpg,476.112,551.500
205,206_fs2-00002.jpg,476.612,551.612
206,206_fs2-00002.jpg,477.122,551.667
207,206_fs2-00002.jpg,477.634,551.667
208,206_fs2-00002.jpg,478.119,551.833
209,206_fs2-00002.jpg,478.631,551.833
210,206_fs2-00002.jpg,479.143,551.833
