"points","Image","X","Y"
1,"206_fs2-00001.jpg",471,557
2,"206_fs2-00001.jpg",471.523580438563,556.906934117722
3,"206_fs2-00001.jpg",472.0472940473,556.815562465854
4,"206_fs2-00001.jpg",472.571140601333,556.725870581016
5,"206_fs2-00001.jpg",473.095119875786,556.637843999833
6,"206_fs2-00001.jpg",473.61923164578,556.551468258925
7,"206_fs2-00001.jpg",474.143475686439,556.466728894916
8,"206_fs2-00001.jpg",474.667851772884,556.383611444428
9,"206_fs2-00001.jpg",475.192359680239,556.302101444082
10,"206_fs2-00001.jpg",475.716999183625,556.222184430501
11,"206_fs2-00001.jpg",476.241770058165,556.143845940308
12,"206_fs2-00001.jpg",476.766672078982,556.067071510125
13,"206_fs2-00001.jpg",477.291705021198,555.991846676574
14,"206_fs2-00001.jpg",477.816868659935,555.918156976277
15,"206_fs2-00001.jpg",478.342162770317,555.845987945857
16,"206_fs2-00001.jpg",478.867587127466,555.775325121937
17,"206_fs2-00001.jpg",479.393141506503,555.706154041137
18,"206_fs2-00001.jpg",479.918825682552,555.638460240082
19,"206_fs2-00001.jpg",480.444639430735,555.572229255392
20,"206_fs2-00001.jpg",480.970582526175,555.50744662369
21,"206_fs2-00001.jpg",481.496654743994,555.4440978816
22,"206_fs2-00001.jpg",482.022855859315,555.382168565742
23,"206_fs2-00001.jpg",482.549185647259,555.321644212739
24,"206_fs2-00001.jpg",483.075643882951,555.262510359214
25,"206_fs2-00001.jpg",483.602230341511,555.204752541788
26,"206_fs2-00001.jpg",484.128944798063,555.148356297085
27,"206_fs2-00001.jpg",484.655787027729,555.093307161726
28,"206_fs2-00001.jpg",485.182756805632,555.039590672334
29,"206_fs2-00001.jpg",485.709853906894,554.987192365531
30,"206_fs2-00001.jpg",486.237089477644,554.936097777939
31,"206_fs2-00001.jpg",486.764565051415,554.886292446181
32,"206_fs2-00001.jpg",487.29229250901,554.837761906879
33,"206_fs2-00001.jpg",487.8202566079,554.790491696656
34,"206_fs2-00001.jpg",488.348442105557,554.744467352133
35,"206_fs2-00001.jpg",488.87683375945,554.699674409932
36,"206_fs2-00001.jpg",489.405416327052,554.656098406677
37,"206_fs2-00001.jpg",489.934174565833,554.61372487899
38,"206_fs2-00001.jpg",490.463093233264,554.572539363492
39,"206_fs2-00001.jpg",490.992157086816,554.532527396806
40,"206_fs2-00001.jpg",491.52135088396,554.493674515555
41,"206_fs2-00001.jpg",492.050659382168,554.455966256361
42,"206_fs2-00001.jpg",492.580067338909,554.419388155846
43,"206_fs2-00001.jpg",493.109559511656,554.383925750632
44,"206_fs2-00001.jpg",493.639120657878,554.349564577341
45,"206_fs2-00001.jpg",494.168735535048,554.316290172597
46,"206_fs2-00001.jpg",494.698388900636,554.284088073021
47,"206_fs2-00001.jpg",495.228065512113,554.252943815236
