"points","Image","X","Y"
1,"206_fs3-00001.jpg",227.25,416.25
2,"206_fs3-00001.jpg",227.768786380426,416.379160753573
3,"206_fs3-00001.jpg",228.287619906163,416.504152425741
4,"206_fs3-00001.jpg",228.806500448844,416.625081713635
5,"206_fs3-00001.jpg",229.325427880098,416.742055314388
6,"206_fs3-00001.jpg",229.844402071556,416.855179925129
7,"206_fs3-00001.jpg",230.363422894847,416.964562242991
8,"206_fs3-00001.jpg",230.882490221603,417.070308965103
9,"206_fs3-00001.jpg",231.401603923455,417.172526788599
10,"206_fs3-00001.jpg",231.920763872031,417.271322410608
11,"206_fs3-00001.jpg",232.439969938963,417.366802528262
12,"206_fs3-00001.jpg",232.959221995881,417.459073838692
13,"206_fs3-00001.jpg",233.478519914416,417.548243039029
14,"206_fs3-00001.jpg",233.997863566198,417.634416826405
15,"206_fs3-00001.jpg",234.517252822857,417.717701897951
16,"206_fs3-00001.jpg",235.036687556024,417.798204950798
17,"206_fs3-00001.jpg",235.55616763733,417.876032682077
18,"206_fs3-00001.jpg",236.075692938404,417.951291788919
19,"206_fs3-00001.jpg",236.595263330877,418.024088968456
20,"206_fs3-00001.jpg",237.114878686379,418.094530917819
21,"206_fs3-00001.jpg",237.634538876542,418.162724334139
22,"206_fs3-00001.jpg",238.154243772994,418.228775914547
23,"206_fs3-00001.jpg",238.673993247368,418.292792356174
24,"206_fs3-00001.jpg",239.193787171293,418.354880356152
25,"206_fs3-00001.jpg",239.713625416399,418.415146611612
26,"206_fs3-00001.jpg",240.233507854317,418.473697819685
27,"206_fs3-00001.jpg",240.753434356678,418.530640677502
28,"206_fs3-00001.jpg",241.273404795112,418.586081882194
29,"206_fs3-00001.jpg",241.793419041249,418.640128130894
30,"206_fs3-00001.jpg",242.313476966719,418.692886120731
31,"206_fs3-00001.jpg",242.833578443154,418.744462548837
32,"206_fs3-00001.jpg",243.353723342183,418.794964112343
33,"206_fs3-00001.jpg",243.873911535437,418.844497508381
34,"206_fs3-00001.jpg",244.394142894547,418.893169434081
35,"206_fs3-00001.jpg",244.914417291142,418.941086586575
36,"206_fs3-00001.jpg",245.434734596854,418.988355662995
37,"206_fs3-00001.jpg",245.955094683312,419.03508336047
38,"206_fs3-00001.jpg",246.475497422147,419.081376376133
39,"206_fs3-00001.jpg",246.995942684989,419.127341407115
40,"206_fs3-00001.jpg",247.516619597055,419.173085150547
41,"206_fs3-00001.jpg",248.037857961757,419.218714303559
42,"206_fs3-00001.jpg",248.559617088286,419.264335563284
43,"206_fs3-00001.jpg",249.081847623391,419.310055626853
44,"206_fs3-00001.jpg",249.604500213821,419.355981191396
45,"206_fs3-00001.jpg",250.127525506327,419.402218954046
46,"206_fs3-00001.jpg",250.650874147656,419.448875611932
47,"206_fs3-00001.jpg",251.174496784558,419.496057862187
48,"206_fs3-00001.jpg",251.698344063783,419.543872401941
49,"206_fs3-00001.jpg",252.222366632079,419.592425928326
50,"206_fs3-00001.jpg",252.746515136196,419.641825138473
51,"206_fs3-00001.jpg",253.270740222883,419.692176729513
52,"206_fs3-00001.jpg",253.79499253889,419.743587398577
53,"206_fs3-00001.jpg",254.319222730964,419.796163842797
54,"206_fs3-00001.jpg",254.843381445856,419.850012759303
55,"206_fs3-00001.jpg",255.367419330315,419.905240845228
56,"206_fs3-00001.jpg",255.89128703109,419.961954797702
57,"206_fs3-00001.jpg",256.414935194931,420.020261313856
58,"206_fs3-00001.jpg",256.938314468586,420.080267090822
59,"206_fs3-00001.jpg",257.461375498804,420.14207882573
60,"206_fs3-00001.jpg",257.984068932336,420.205803215713
61,"206_fs3-00001.jpg",258.506345415929,420.271546957901
62,"206_fs3-00001.jpg",259.028155596334,420.339416749425
63,"206_fs3-00001.jpg",259.549450120299,420.409519287417
64,"206_fs3-00001.jpg",260.070179634574,420.481961269007
65,"206_fs3-00001.jpg",260.590294785908,420.556849391328
66,"206_fs3-00001.jpg",261.10974622105,420.634290351509
67,"206_fs3-00001.jpg",261.62848458675,420.714390846684
68,"206_fs3-00001.jpg",262.146460529756,420.797257573982
69,"206_fs3-00001.jpg",262.663624696818,420.882997230534
70,"206_fs3-00001.jpg",263.179927734685,420.971716513473
71,"206_fs3-00001.jpg",263.695320290107,421.063522119929
72,"206_fs3-00001.jpg",264.209753009831,421.158520747033
73,"206_fs3-00001.jpg",264.723176540609,421.256819091917
74,"206_fs3-00001.jpg",265.235724440234,421.358520053427
75,"206_fs3-00001.jpg",265.748152682601,421.463664451359
76,"206_fs3-00001.jpg",266.26048820534,421.572242483514
77,"206_fs3-00001.jpg",266.772659855199,421.684242870759
78,"206_fs3-00001.jpg",267.284596478928,421.799654333963
