"points","Image","X","Y"
1,"206_fs1-00001.jpg",492.5,169.5
2,"206_fs1-00001.jpg",491.983423051993,169.575114690704
3,"206_fs1-00001.jpg",491.467174548384,169.643181145173
4,"206_fs1-00001.jpg",490.951253219798,169.704336866302
5,"206_fs1-00001.jpg",490.435657796859,169.758719356983
6,"206_fs1-00001.jpg",489.920387010195,169.806466120111
7,"206_fs1-00001.jpg",489.40543959043,169.847714658578
8,"206_fs1-00001.jpg",488.89081426819,169.882602475278
9,"206_fs1-00001.jpg",488.3765097741,169.911267073104
10,"206_fs1-00001.jpg",487.862524838787,169.93384595495
11,"206_fs1-00001.jpg",487.348858192875,169.95047662371
12,"206_fs1-00001.jpg",486.835508566989,169.961296582276
13,"206_fs1-00001.jpg",486.322474691757,169.966443333542
14,"206_fs1-00001.jpg",485.809755297803,169.966054380402
15,"206_fs1-00001.jpg",485.297349115752,169.960267225749
16,"206_fs1-00001.jpg",484.785254876231,169.949219372476
17,"206_fs1-00001.jpg",484.273471309864,169.933048323477
18,"206_fs1-00001.jpg",483.761997147278,169.911891581645
19,"206_fs1-00001.jpg",483.250831119097,169.885886649874
20,"206_fs1-00001.jpg",482.739971955948,169.855171031058
21,"206_fs1-00001.jpg",482.229418388456,169.819882228088
22,"206_fs1-00001.jpg",481.719169147246,169.78015774386
23,"206_fs1-00001.jpg",481.209222962944,169.736135081266
24,"206_fs1-00001.jpg",480.699578566176,169.6879517432
25,"206_fs1-00001.jpg",480.190234687567,169.635745232555
26,"206_fs1-00001.jpg",479.681190057742,169.579653052225
27,"206_fs1-00001.jpg",479.172443407328,169.519812705103
28,"206_fs1-00001.jpg",478.663993466949,169.456361694083
29,"206_fs1-00001.jpg",478.155838967232,169.389437522057
30,"206_fs1-00001.jpg",477.647978638801,169.31917769192
31,"206_fs1-00001.jpg",477.140411212283,169.245719706565
32,"206_fs1-00001.jpg",476.633135418303,169.169201068886
33,"206_fs1-00001.jpg",476.126149987486,169.089759281775
34,"206_fs1-00001.jpg",475.619453650458,169.007531848126
35,"206_fs1-00001.jpg",475.113045137844,168.922656270833
36,"206_fs1-00001.jpg",474.60692318027,168.835270052788
37,"206_fs1-00001.jpg",474.101113469877,168.745510696886
38,"206_fs1-00001.jpg",473.595897827655,168.65351570602
39,"206_fs1-00001.jpg",473.09132285979,168.559422583084
40,"206_fs1-00001.jpg",472.587352240016,168.46336883097
41,"206_fs1-00001.jpg",472.083949642064,168.365491952572
42,"206_fs1-00001.jpg",471.581078739666,168.265929450784
43,"206_fs1-00001.jpg",471.078703206553,168.164818828499
44,"206_fs1-00001.jpg",470.576786716458,168.06229758861
45,"206_fs1-00001.jpg",470.075292943113,167.958503234012
46,"206_fs1-00001.jpg",469.574185560248,167.853573267596
47,"206_fs1-00001.jpg",469.073428241597,167.747645192258
48,"206_fs1-00001.jpg",468.572984660891,167.640856510889
49,"206_fs1-00001.jpg",468.072818491862,167.533344726384
50,"206_fs1-00001.jpg",467.572893408242,167.425247341636
51,"206_fs1-00001.jpg",467.073173083762,167.316701859539
