frame,segment,x0,y0,x1,y1
0,0,0.0,1.091352185216408,14.337086935101667,-0.06490789422895205
0,1,14.337086935101667,-0.06490789422895205,31.12388026000653,-2.9333730955337955
0,2,31.12388026000653,-2.9333730955337955,42.291164913015876,-6.439345749397091
0,3,42.291164913015876,-6.439345749397091,53.26023186264783,-12.279564627497393
0,4,53.26023186264783,-12.279564627497393,63.28253288258691,-20.217184386448082
0,5,63.28253288258691,-20.217184386448082,71.83952807459019,-29.737748770479016
0,6,71.83952807459019,-29.737748770479016,79.3830894272545,-40.775922098233366
0,7,79.3830894272545,-40.775922098233366,85.89010048697077,-52.82025263217332
1,0,4.1025641025642585,6.073037166901486,17.889102955259574,1.6011667600765804
1,1,17.889102955259574,1.6011667600765804,33.77625868549296,-4.951171246080378
1,2,33.77625868549296,-4.951171246080378,44.28839499302106,-10.181454043305166
1,3,44.28839499302106,-10.181454043305166,55.21118527166803,-16.676792784945746
1,4,55.21118527166803,-16.676792784945746,65.89061424202811,-24.056316456159152
1,5,65.89061424202811,-24.056316456159152,75.58085471265781,-32.551637685071455
1,6,75.58085471265781,-32.551637685071455,83.3328184164327,-42.88529002262533
1,7,83.3328184164327,-42.88529002262533,89.5218161672459,-55.55683881719415
2,0,13.682727528881458,19.8910140618014,19.47313760821001,6.64322031281182
2,1,19.47313760821001,6.64322031281182,30.608601651616738,-5.662168434571299
2,2,30.608601651616738,-5.662168434571299,40.111470102312495,-12.427330590636984
2,3,40.111470102312495,-12.427330590636984,50.87210928608479,-18.91926661483228
2,4,50.87210928608479,-18.91926661483228,62.03920388579067,-25.014936353420296
2,5,62.03920388579067,-25.014936353420296,72.60443731740074,-31.306780209981923
2,6,72.60443731740074,-31.306780209981923,83.1005057409053,-38.72212795160988
2,7,83.1005057409053,-38.72212795160988,93.60290881191088,-48.08526150071879
3,0,24.79571710340963,28.569515047994628,22.14441356332017,14.971645898246834
3,1,22.14441356332017,14.971645898246834,23.383565936056186,-0.4043065536004633
3,2,23.383565936056186,-0.4043065536004633,30.01542715085577,-9.647738374915946
3,3,30.01542715085577,-9.647738374915946,38.531925777400204,-18.14132160841973
