frame,segment,x0,y0,x1,y1
0,0,12.713440405748031,-31.464326933379084,22.62406087146121,-12.592975200798975
0,1,22.62406087146121,-12.592975200798975,31.964567488977053,4.061536828486112
0,2,31.964567488977053,4.061536828486112,40.90843062589255,17.75862301507624
0,3,40.90843062589255,17.75862301507624,49.441090749078455,27.81871547650502
0,4,49.441090749078455,27.81871547650502,60.65755722313952,38.724400589622604
0,5,60.65755722313952,38.724400589622604,72.57128421559815,48.76448759146959
0,6,72.57128421559815,48.76448759146959,83.36384685901572,57.76566198581756
0,7,83.36384685901572,57.76566198581756,93.28095437288226,67.56924806249181
0,8,93.28095437288226,67.56924806249181,103.40844024428253,80.48964441593657
0,9,103.40844024428253,80.48964441593657,110.26479788193598,92.6807814229216
1,0,36.787827557058336,-32.47869717851859,30.767300948425742,-12.688202322690302
1,1,30.767300948425742,-12.688202322690302,29.542157445724683,5.497856691189924
1,2,29.542157445724683,5.497856691189924,36.948630481989056,19.690615293102326
1,3,36.948630481989056,19.690615293102326,45.05193241251658,29.704622551489678
1,4,45.05193241251658,29.704622551489678,56.767691051708766,39.659083887642794
1,5,56.767691051708766,39.659083887642794,69.85600296297235,46.91243558431921
1,6,69.85600296297235,46.91243558431921,82.03385589436664,52.71914986673772
1,7,82.03385589436664,52.71914986673772,94.126431916836,60.265424093999
1,8,94.126431916836,60.265424093999,103.85328182992686,72.07959790702017
1,9,103.85328182992686,72.07959790702017,107.75105616186329,84.93159395355602
2,0,60.11834319526622,-33.08731932560221,43.82464903754476,-18.545109576671592
2,1,43.82464903754476,-18.545109576671592,32.1474060127683,-2.7647963911399245
2,2,32.1474060127683,-2.7647963911399245,30.337235541355852,13.579638986098075
2,3,30.337235541355852,13.579638986098075,30.719767208881336,27.091363711254758
2,4,30.719767208881336,27.091363711254758,40.219003513955556,40.772878921212566
2,5,40.219003513955556,40.772878921212566,53.443565523242796,48.33900875707471
2,6,53.443565523242796,48.33900875707471,68.2628439087984,50.445595107379404
2,7,68.2628439087984,50.445595107379404,83.09326517516519,50.90873889147696
2,8,83.09326517516519,50.90873889147696,97.88191674284656,54.67808049957276
2,9,97.88191674284656,54.67808049957276,107.1693600358011,65.56581524962775
3,0,76.28064243448847,-35.65705727995555,58.209527264122414,-22.11757307964902
3,1,58.209527264122414,-22.11757307964902,43.07993066377048,-9.455514697449104
3,2,43.07993066377048,-9.455514697449104,31.82892858945027,3.880231291538621
3,3,31.82892858945027,3.880231291538621,26.51467217563865,16.36761807674432
3,4,26.51467217563865,16.36761807674432,29.323281302432633,32.35421314358862
3,5,29.323281302432633,32.35421314358862,36.36832317702232,48.400051595017686
3,6,36.36832317702232,48.400051595017686,46.97414728108174,56.55953367037219
3,7,46.97414728108174,56.55953367037219,61.12024144301881,54.8379642520386
3,8,61.12024144301881,54.8379642520386,78.92635054287831,48.5042302018102
3,9,78.92635054287831,48.5042302018102,93.5816581022429,47.97116336432302
4,0,87.2358410819948,-39.98503699255076,71.76936845879993,-29.44596460633315
4,1,71.76936845879993,-29.44596460633315,58.57018428598519,-19.367691972869522
4,2,58.57018428598519,-19.367691972869522,47.42002992898915,-10.13291778204669
4,3,47.42002992898915,-10.13291778204669,38.93026917518654,-2.4856506553111046
4,4,38.93026917518654,-2.4856506553111046,28.699520540991898,7.500162752402389
4,5,28.699520540991898,7.500162752402389,25.555755713719833,20.145100579913077
4,6,25.555755713719833,20.145100579913077,24.531300284300784,32.64801206766043
4,7,24.531300284300784,32.64801206766043,28.2116052112776,43.64302255270948
4,8,28.2116052112776,43.64302255270948,41.17737908696955,52.22163838451459
4,9,41.17737908696955,52.22163838451459,53.012057060640416,54.18342932187488
5,0,97.78529163144543,-41.6756540677832,79.61841169136716,-32.004877236415126
5,1,79.61841169136716,-32.004877236415126,64.10373938242748,-22.726833168244212
5,2,64.10373938242748,-22.726833168244212,51.076744764002115,-13.654111274507613
5,3,51.076744764002115,-13.654111274507613,41.542761031047405,-5.4673818640143566
5,4,41.542761031047405,-5.4673818640143566,31.211844030416415,5.340424812152037
5,5,31.211844030416415,5.340424812152037,21.300375101469314,16.9572611199398
5,6,21.300375101469314,16.9572611199398,11.034371144448272,27.64255591126596
5,7,11.034371144448272,27.64255591126596,8.35501726088458,38.12012018973067
5,8,8.35501726088458,38.12012018973067,15.743976653368406,49.52646530414731
