frame,segment,x0,y0,x1,y1
0,0,117.46405000030535,-25.318544883145194,104.05886343809658,-10.178719960085175
0,1,104.05886343809658,-10.178719960085175,90.1920410151464,7.477746529538933
0,2,90.1920410151464,7.477746529538933,78.568418515811,21.556604192828843
0,3,78.568418515811,21.556604192828843,66.89285410406109,34.673259810499246
0,4,66.89285410406109,34.673259810499246,57.97201801057116,49.369194992549296
0,5,57.97201801057116,49.369194992549296,51.28002843355114,64.51465650428645
0,6,51.28002843355114,64.51465650428645,44.663698334243406,78.56523595963
0,7,44.663698334243406,78.56523595963,38.92125292726172,91.83234894596353
0,8,38.92125292726172,91.83234894596353,34.145317569008455,104.51083613969473
0,9,34.145317569008455,104.51083613969473,28.386639333265464,118.9043088258992
0,10,28.386639333265464,118.9043088258992,23.197128584760208,131.3732344374037
1,0,92.64579133589274,-31.066642938935615,93.99405646355592,-11.743873404697354
1,1,93.99405646355592,-11.743873404697354,90.99666915536767,9.276109123179879
1,2,90.99666915536767,9.276109123179879,81.89147636620612,24.482675437948558
1,3,81.89147636620612,24.482675437948558,72.12256491771069,37.9432268458408
1,4,72.12256491771069,37.9432268458408,61.70140081313161,50.951558504676825
1,5,61.70140081313161,50.951558504676825,51.94259092742442,63.275620872331785
1,6,51.94259092742442,63.275620872331785,43.574262682974904,75.53545048460825
1,7,43.574262682974904,75.53545048460825,36.74838906994103,87.6461872727823
1,8,36.74838906994103,87.6461872727823,31.342733072712917,99.43931649671714
1,9,31.342733072712917,99.43931649671714,26.77440320586254,113.42513834897039
1,10,26.77440320586254,113.42513834897039,23.612580546281663,126.04608734492734
2,0,62.755681445782955,-31.607640403010066,77.99359478418876,-18.55374777014316
2,1,77.99359478418876,-18.55374777014316,87.38282005949458,0.46214918798824556
2,2,87.38282005949458,0.46214918798824556,91.14199617462015,17.89677335866736
2,3,91.14199617462015,17.89677335866736,87.20227025577395,34.23743062872842
2,4,87.20227025577395,34.23743062872842,78.9326283835112,48.81397685907126
2,5,78.9326283835112,48.81397685907126,67.21969122808184,59.93562220011853
2,6,67.21969122808184,59.93562220011853,54.84107939533237,67.98775922907174
2,7,54.84107939533237,67.98775922907174,42.38685961058894,74.75704837893818
2,8,42.38685961058894,74.75704837893818,31.813014119497495,82.60153572968557
2,9,31.813014119497495,82.60153572968557,23.039785651657724,94.19159562116886
2,10,23.039785651657724,94.19159562116886,18.70726490679033,106.41515091080714
3,0,37.26117595127727,-33.83925494231687,53.64434499181493,-22.497250897325102
3,1,53.64434499181493,-22.497250897325102,70.82208744498371,-9.67063993522629
3,2,70.82208744498371,-9.67063993522629,83.86386874062936,2.8207313974355657
3,3,83.86386874062936,2.8207313974355657,91.76653338536863,17.35970685753938
