frame,segment,x0,y0,x1,y1
0,0,91.96454807459364,-27.25389068243578,90.47307497467719,-8.494758357456192
0,1,90.47307497467719,-8.494758357456192,89.92400993190151,11.69113007033468
0,2,89.92400993190151,11.69113007033468,89.80264196627698,27.148370596482607
0,3,89.80264196627698,27.148370596482607,90.77898885015586,41.865307160393684
0,4,90.77898885015586,41.865307160393684,93.32461532440627,57.175174992524944
0,5,93.32461532440627,57.175174992524944,95.90278566587673,71.07520338675647
0,6,95.90278566587673,71.07520338675647,98.94849462272705,83.47458462597979
0,7,98.94849462272705,83.47458462597979,103.07626052202724,95.56907959677261
1,0,82.22659372125449,-21.843916041691955,91.1243171402709,-6.234476426488811
1,1,91.1243171402709,-6.234476426488811,93.25599504679067,12.322410300135516
1,2,93.25599504679067,12.322410300135516,93.53261352972922,26.91675788729202
1,3,93.53261352972922,26.91675788729202,92.38272465872623,40.74235342178736
1,4,92.38272465872623,40.74235342178736,92.23504680663066,55.27968904812735
1,5,92.23504680663066,55.27968904812735,92.75355475862713,68.37649495923688
1,6,92.75355475862713,68.37649495923688,96.87636194433063,79.79201146456211
1,7,96.87636194433063,79.79201146456211,101.76106726289188,90.75404506312486
2,0,67.14628941018114,-9.73909778302749,83.01805393293947,-6.403120808521692
2,1,83.01805393293947,-6.403120808521692,95.97374419576735,3.873733429415722
2,2,95.97374419576735,3.873733429415722,102.27029366479721,15.049338119779065
2,3,102.27029366479721,15.049338119779065,101.8655874013302,27.22980031734437
2,4,101.8655874013302,27.22980031734437,100.19680328352078,39.64680031924149
2,5,100.19680328352078,39.64680031924149,94.30616113348592,49.90007263132583
2,6,94.30616113348592,49.90007263132583,88.8765618990777,59.215162002730665
2,7,88.8765618990777,59.215162002730665,87.71986053082398,69.10152554308485
3,0,42.801403526833525,6.896574237260097,60.398522846318855,5.606995297056756
3,1,60.398522846318855,5.606995297056756,79.55706052957092,2.8871594226211528
3,2,79.55706052957092,2.8871594226211528,93.8663919979787,3.977896124070355
3,3,93.8663919979787,3.977896124070355,107.15850530969405,10.35497247857154
3,4,107.15850530969405,10.35497247857154,112.32430646277291,23.27510507147997
3,5,112.32430646277291,23.27510507147997,111.6698774806969,36.19713028634419
3,6,111.6698774806969,36.19713028634419,102.88942397068459,45.410676075070455
3,7,102.88942397068459,45.410676075070455,93.58720862606933,52.60582337954503
4,0,29.27646692497396,-8.995226269925183,42.05145533715685,2.327724080112432
4,1,42.05145533715685,2.327724080112432,59.33144588806087,7.741747491477042
4,2,59.33144588806087,7.741747491477042,73.14254034559761,7.982501038487726
4,3,73.14254034559761,7.982501038487726,86.47188164501918,6.071255826340916
4,4,86.47188164501918,6.071255826340916,100.70995599578097,3.835325761723766
4,5,100.70995599578097,3.835325761723766,113.11199080654072,6.401948702439711
4,6,113.11199080654072,6.401948702439711,121.97479007045288,14.226362622554802
4,7,121.97479007045288,14.226362622554802,121.46101779936342,25.119534818439206
5,0,21.161504963858107,-20.626671747524483,31.150069030166293,-6.432675822130477
5,1,31.150069030166293,-6.432675822130477,45.32176751196849,6.0836973037810935
5,2,45.32176751196849,6.0836973037810935,58.5218244719305,11.654355513428186
5,3,58.5218244719305,11.654355513428186,71.99235388079202,12.495786532473176
5,4,71.99235388079202,12.495786532473176,86.31387315743811,9.646067264805708
5,5,86.31387315743811,9.646067264805708,98.84393981303597,5.736464734292838
5,6,98.84393981303597,5.736464734292838,110.7750346677146,3.8604778487190288
5,7,110.7750346677146,3.8604778487190288,122.9668038065432,6.774031354265162
6,0,18.591767009504622,-39.96733108818387,21.953059518878945,-22.8200604385554
6,1,21.953059518878945,-22.8200604385554,29.26691367385476,-4.233781522280594
6,2,29.26691367385476,-4.233781522280594,38.546299736401494,6.776446850868808
6,3,38.546299736401494,6.776446850868808,51.26776218228255,12.689426956333932
6,4,51.26776218228255,12.689426956333932,65.8267264770079,14.674728678351869
6,5,65.8267264770079,14.674728678351869,79.25471303344725,13.362813057034543
6,6,79.25471303344725,13.362813057034543,90.9683733428424,9.734697826610443
6,7,90.9683733428424,9.734697826610443,100.87992973530342,3.264828250302571
7,0,24.069366333257932,-51.86927529782031,21.039734625540888,-34.36211286844042
7,1,21.039734625540888,-34.36211286844042,21.203675206410054,-14.9458357713321
7,2,21.203675206410054,-14.9458357713321,24.395937865047273,-1.1642005105859994
7,3,24.395937865047273,-1.1642005105859994,34.90816752922629,9.142010163720329
7,4,34.90816752922629,9.142010163720329,48.272985958446355,14.908190373537934
7,5,48.272985958446355,14.908190373537934,61.7406080214042,16.688026255189925
7,6,61.7406080214042,16.688026255189925,74.16697124116823,15.753209895453608
7,7,74.16697124116823,15.753209895453608,84.98385434860458,11.248856680219887
8,0,27.112477068676327,-62.41872584727105,24.101047167763625,-44.80832302014437
8,1,24.101047167763625,-44.80832302014437,17.984903369728556,-26.931639814526648
8,2,17.984903369728556,-26.931639814526648,17.162831114629967,-12.457526326279151
8,3,17.162831114629967,-12.457526326279151,19.508887902040158,1.0725034915931246
8,4,19.508887902040158,1.0725034915931246,30.166983433581862,12.359394569765584
8,5,30.166983433581862,12.359394569765584,41.738212600668845,17.705126209837317
8,6,41.738212600668845,17.705126209837317,54.49590891215658,18.129398147928384
8,7,54.49590891215658,18.129398147928384,65.96236506944442,14.94231476654221
9,0,32.65770107543895,-74.05017132487023,27.790218313361862,-56.154154994520354
9,1,27.790218313361862,-56.154154994520354,20.555859121700166,-38.20701950954606
9,2,20.555859121700166,-38.20701950954606,15.255689541840212,-24.085029457144287
9,3,15.255689541840212,-24.085029457144287,12.370346102333116,-9.991245465228815
9,4,12.370346102333116,-9.991245465228815,17.62184804158349,4.22333135678241
9,5,17.62184804158349,4.22333135678241,26.836556065844576,14.336901312949294
9,6,26.836556065844576,14.336901312949294,38.34617694627124,19.02384323969011
9,7,38.34617694627124,19.02384323969011,51.03231660900465,18.276766265239416
10,0,36.377058640950196,-85.20824402140443,31.94038620485489,-67.1650058478665
10,1,31.94038620485489,-67.1650058478665,25.427401312220553,-48.124351146871675
10,2,25.427401312220553,-48.124351146871675,19.137978111011307,-34.2461561402672
10,3,19.137978111011307,-34.2461561402672,11.687464032695118,-21.47193520327869
10,4,11.687464032695118,-21.47193520327869,8.72336289247366,-6.60955164155223
10,5,8.72336289247366,-6.60955164155223,9.847188079010635,7.112332882720693
10,6,9.847188079010635,7.112332882720693,17.76126100159061,17.132469871465958
10,7,17.76126100159061,17.132469871465958,29.04366741559957,22.334079783985658
11,0,43.20715162488935,-94.20232686164121,36.8985801929297,-78.06656213610393
11,1,36.8985801929297,-78.06656213610393,29.502658929697844,-60.81515629836332
11,2,29.502658929697844,-60.81515629836332,23.30987948769311,-47.85132230608798
11,3,23.30987948769311,-47.85132230608798,17.13082855432421,-35.8374411106696
11,4,17.13082855432421,-35.8374411106696,9.916669702653365,-23.344910752124235
11,5,9.916669702653365,-23.344910752124235,5.7127593787694195,-10.953440499427188
11,6,5.7127593787694195,-10.953440499427188,3.736607771733702,0.7104997282943373
11,7,3.736607771733702,0.7104997282943373,8.339482524361728,10.756304557862336
12,0,54.90622178549805,-98.32743252520845,43.13976971997383,-84.85732812931332
12,1,43.13976971997383,-84.85732812931332,31.287897626171485,-70.26869172383016
12,2,31.287897626171485,-70.26869172383016,24.0169225520564,-57.802585872410646
12,3,24.0169225520564,-57.802585872410646,19.436278677573057,-44.65066106933017
12,4,19.436278677573057,-44.65066106933017,14.873055470207674,-30.73819386547342
12,5,14.873055470207674,-30.73819386547342,10.152772081577098,-18.40627114556264
12,6,10.152772081577098,-18.40627114556264,4.81617583337632,-7.582196032270247
12,7,4.81617583337632,-7.582196032270247,0.03787826903018754,3.1609422763295925
