frame,segment,x0,y0,x1,y1
0,0,59.89264408000281,-21.24838140915881,60.38794858771274,-5.61322188599479
0,1,60.38794858771274,-5.61322188599479,60.81147375440872,6.50307118707002
0,2,60.81147375440872,6.50307118707002,61.33574349459326,20.122390175390706
0,3,61.33574349459326,20.122390175390706,61.92661043308914,32.205588868041616
0,4,61.92661043308914,32.205588868041616,62.70320552279276,45.85228574396518
0,5,62.70320552279276,45.85228574396518,63.526467421763186,57.930144204400165
0,6,63.526467421763186,57.930144204400165,66.29322592879174,70.20160795968803
1,0,51.12397684979726,-13.336293497070812,59.58262250721822,-0.8914868300105923
1,1,59.58262250721822,-0.8914868300105923,63.5463567878823,10.085562009512103
1,2,63.5463567878823,10.085562009512103,64.41758401936329,23.004439429959007
1,3,64.41758401936329,23.004439429959007,63.14633270256115,34.56993654926913
1,4,63.14633270256115,34.56993654926913,61.40504846507196,47.51977823315144
1,5,61.40504846507196,47.51977823315144,63.37970318468916,58.87499462258057
1,6,63.37970318468916,58.87499462258057,66.56133812003952,70.62332652019154
2,0,31.738234387131627,-2.9897169966482124,47.05755141726928,-2.522011231331817
2,1,47.05755141726928,-2.522011231331817,58.62164641054858,1.4368185809826741
2,2,58.62164641054858,1.4368185809826741,68.87638719371006,9.843098394890546
2,3,68.87638719371006,9.843098394890546,74.11553674479177,20.578214649128256
2,4,74.11553674479177,20.578214649128256,72.460655199791,33.55599633015299
2,5,72.460655199791,33.55599633015299,63.956044041474115,42.38415964419795
2,6,63.956044041474115,42.38415964419795,57.31042396813541,52.66401781827631
3,0,20.940826666646956,-8.94068910146649,33.47082592243771,0.5154611614811984
3,1,33.47082592243771,0.5154611614811984,44.17111270352615,3.5213421407511873
3,2,44.17111270352615,3.5213421407511873,57.29804129919495,5.095620650521312
3,3,57.29804129919495,5.095620650521312,69.09326567907425,7.40250117830243
3,4,69.09326567907425,7.40250117830243,79.4733744644164,15.38645303538334
3,5,79.4733744644164,15.38645303538334,80.7003004043512,26.558378921820918
3,6,80.7003004043512,26.558378921820918,76.28103423020315,37.77252954037533
4,0,14.786980512800994,-15.928573012427194,22.925035061299184,-5.579187757084526
4,1,22.925035061299184,-5.579187757084526,30.58515801967164,1.2173098897424666
4,2,30.58515801967164,1.2173098897424666,40.755039679513175,6.599904289295637
4,3,40.755039679513175,6.599904289295637,50.64272894371288,8.731805252564243
4,4,50.64272894371288,8.731805252564243,62.29337446286911,8.429850540479606
4,5,62.29337446286911,8.429850540479606,72.85699445370608,6.963567492415109
