frame,segment,x0,y0,x1,y1
0,0,122.17526063679912,-37.634956518419415,136.45672622921234,-32.19342117207054
0,1,136.45672622921234,-32.19342117207054,152.22049886187062,-24.14076259950258
0,2,152.22049886187062,-24.14076259950258,164.58538538577227,-16.674588472926246
0,3,164.58538538577227,-16.674588472926246,176.1396498704853,-9.227909079826532
0,4,176.1396498704853,-9.227909079826532,187.02348602763323,-2.511883729389524
0,5,187.02348602763323,-2.511883729389524,196.896924084302,2.96320703039828
0,6,196.896924084302,2.96320703039828,208.91953559689716,8.660149673794535
1,0,122.58100873485483,-34.20863924594818,137.34044952383442,-30.976735566400578
1,1,137.34044952383442,-30.976735566400578,153.22023233192067,-24.197246283610298
1,2,153.22023233192067,-24.197246283610298,165.28702093255777,-17.01567170014971
1,3,165.28702093255777,-17.01567170014971,176.33535051308502,-9.384587228923408
1,4,176.33535051308502,-9.384587228923408,186.7673444570746,-2.244166839692923
1,5,186.7673444570746,-2.244166839692923,196.11166582609258,3.62085609263562
1,6,196.11166582609258,3.62085609263562,207.6379580184498,9.336889559213603
2,0,126.27782473936327,-9.187506532507939,136.0328299460965,-19.154146883750798
2,1,136.0328299460965,-19.154146883750798,149.8249033585879,-28.829520535868085
2,2,149.8249033585879,-28.829520535868085,162.77997475354118,-29.00618377640575
2,3,162.77997475354118,-29.00618377640575,174.4783180461377,-21.993191741155158
2,4,174.4783180461377,-21.993191741155158,179.8531114154921,-11.771837938460237
2,5,179.8531114154921,-11.771837938460237,183.62389663737088,-1.9283928283398382
2,6,183.62389663737088,-1.9283928283398382,191.19701509749882,8.30156595482191
3,0,121.3186813186814,8.034246073860288,131.99381381050637,-3.548571887223545
3,1,131.99381381050637,-3.548571887223545,142.28323875284934,-18.29097622420653
3,2,142.28323875284934,-18.29097622420653,151.76050615527288,-30.36039957389113
3,3,151.76050615527288,-30.36039957389113,164.03434402839116,-36.86769245965428
3,4,164.03434402839116,-36.86769245965428,176.0681941742041,-31.490864584216297
3,5,176.0681941742041,-31.490864584216297,182.71557432043028,-20.49727342546356
3,6,182.71557432043028,-20.49727342546356,182.34701120036027,-5.76492036620192
4,0,102.3612285150748,7.876455146838509,117.07871944169938,5.877518050077299
4,1,117.07871944169938,5.877518050077299,131.20937238610423,-1.7846778659348956
4,2,131.20937238610423,-1.7846778659348956,140.9700103837078,-11.307671210277363
4,3,140.9700103837078,-11.307671210277363,147.40704969934484,-22.403733785562963
4,4,147.40704969934484,-22.403733785562963,152.14794354035223,-33.53945057652504
4,5,152.14794354035223,-33.53945057652504,157.04875526380204,-42.66462395790427
4,6,157.04875526380204,-42.66462395790427,168.0059277198152,-48.269418664309796
5,0,83.31360946745565,13.624553202628988,98.97417954882167,10.464530301193236
5,1,98.97417954882167,10.464530301193236,116.54691620291015,7.697381443317568
5,2,116.54691620291015,7.697381443317568,130.90897616935496,3.14651141459251
5,3,130.90897616935496,3.14651141459251,141.89519104626117,-5.458744847798187
5,4,141.89519104626117,-5.458744847798187,148.20522430709036,-16.879844498199702
5,5,148.20522430709036,-16.879844498199702,149.74746038023318,-28.18918566197209
5,6,149.74746038023318,-28.18918566197209,153.90611833086655,-41.38120926492002
6,0,66.15948154409693,15.630752131904671,82.36698324470888,12.942143122163372
6,1,82.36698324470888,12.942143122163372,101.06817010714485,12.717476489764408
6,2,101.06817010714485,12.717476489764408,116.26697712401017,11.772659508175025
6,3,116.26697712401017,11.772659508175025,130.500046244031,7.862238493204018
6,4,130.500046244031,7.862238493204018,141.89015875765432,0.5430936334116723
6,5,141.89015875765432,0.5430936334116723,149.39246686114973,-8.90305685533599
6,6,149.39246686114973,-8.90305685533599,151.1685412407163,-22.551067535191862
7,0,54.05466328543258,10.964649004263208,69.3234044230195,14.029737250707512
7,1,69.3234044230195,14.029737250707512,86.87023702389672,15.864561959292814
